,KIF1B (23095)
ACH-000004,-0.283938615927
ACH-000007,-0.188488414632
ACH-000009,-0.270878049206
ACH-000011,-0.40198088072
ACH-000012,-0.216790306283
ACH-000013,-0.277676685098
ACH-000014,-0.173256369021
ACH-000015,-0.140636002488
ACH-000017,-0.08127923864419999
ACH-000018,-0.31041136811299996
ACH-000019,0.134483577784
ACH-000021,-0.213946935189
ACH-000022,-0.349182392187
ACH-000025,-0.155569028814
ACH-000028,-0.108736063476
ACH-000030,-0.168466190717
ACH-000035,-0.247779306424
ACH-000036,-0.0616127357736
ACH-000037,-0.295429607428
ACH-000039,-0.0220491384035
ACH-000040,-0.23047301698800002
ACH-000041,-0.158636722068
ACH-000042,-0.0826272530638
ACH-000045,-0.35440206126199997
ACH-000047,-0.209033945822
ACH-000052,0.108133229287
ACH-000053,-0.115858921206
ACH-000054,-0.4621482136399999
ACH-000055,-0.09726114637810002
ACH-000060,-0.155063220155
ACH-000067,-0.46238906732699997
ACH-000070,-0.133706404022
ACH-000075,-0.1156762981
ACH-000078,0.059189981175199996
ACH-000082,-0.225226401928
ACH-000085,-0.024608716090000003
ACH-000086,-0.329643937413
ACH-000087,-0.123688759466
ACH-000092,-0.149199121259
ACH-000095,-0.262479307551
ACH-000097,-0.387305575619
ACH-000098,-0.2304952416
ACH-000099,-0.381061900577
ACH-000108,-0.132282789052
ACH-000113,-0.16540794429400002
ACH-000115,-0.33349239551300003
ACH-000116,-0.166090195193
ACH-000118,-0.0650996631882
ACH-000120,-0.213634932071
ACH-000123,-0.0544527894867
ACH-000127,-0.0644467560272
ACH-000128,-0.480522734793
ACH-000132,-0.308019021448
ACH-000133,-0.11970677994699999
ACH-000137,-0.10731055483999999
ACH-000138,-0.323471474541
ACH-000142,-0.418400596813
ACH-000143,-0.17939580826999998
ACH-000146,-0.09364141981039999
ACH-000148,-0.204584597643
ACH-000150,-0.405344606991
ACH-000152,-0.261474490689
ACH-000153,-0.17866208603599998
ACH-000159,-0.306652459775
ACH-000160,-0.0175389209797
ACH-000163,-0.034206537952900004
ACH-000167,-0.15813152130000002
ACH-000168,-0.368018167724
ACH-000169,-0.008848027627059999
ACH-000178,-0.06002535383330001
ACH-000182,-0.181069743446
ACH-000183,-0.354069272372
ACH-000188,-0.408000508133
ACH-000189,-0.08085486918910001
ACH-000190,-0.272131347026
ACH-000198,-0.27002800665300003
ACH-000204,-0.210517152838
ACH-000206,-0.167191582917
