,TCEB3 (6924)
ACH-000004,-0.48927540482799997
ACH-000007,-0.09616506303519999
ACH-000009,-0.140745988128
ACH-000011,-0.10686907533600001
ACH-000012,-0.238578921607
ACH-000013,-0.43024166168300004
ACH-000014,-0.936231704843
ACH-000015,-0.0384789923105
ACH-000017,-0.150065148377
ACH-000018,-0.24444125880999998
ACH-000019,0.0131786584482
ACH-000021,-0.14996382979800002
ACH-000022,-0.250497961636
ACH-000025,0.037121883627199995
ACH-000028,-0.301135259201
ACH-000030,-0.11544914620999999
ACH-000035,-0.334551813686
ACH-000036,-0.0317023653885
ACH-000037,0.0340769747487
ACH-000039,-0.170347051606
ACH-000040,-0.420820296241
ACH-000041,-0.6199164949679999
ACH-000042,-0.120822863895
ACH-000045,0.044991994001099996
ACH-000047,-0.413504884468
ACH-000052,-0.321441070695
ACH-000053,-0.127379884048
ACH-000054,-0.14996117013000002
ACH-000055,-0.276548412968
ACH-000060,-0.42765550445600004
ACH-000067,-0.263273227199
ACH-000070,-0.452085011159
ACH-000075,-0.159409145204
ACH-000078,0.025950801187400004
ACH-000082,-0.922400358663
ACH-000085,-0.469829686625
ACH-000086,-0.27012887426
ACH-000087,-0.584157407266
ACH-000092,-0.483355880483
ACH-000095,0.09919269972580001
ACH-000097,-0.357510481206
ACH-000098,-0.319374225914
ACH-000099,0.104342299199
ACH-000108,-0.17268958493099998
ACH-000113,-0.41796460687799997
ACH-000115,-1.1487925453
ACH-000116,-0.47707241219999996
ACH-000118,-0.40571507841
ACH-000120,0.0316853593034
ACH-000123,-0.767645515489
ACH-000127,-0.00731640143082
ACH-000128,-0.0528848282192
ACH-000132,-0.593765410224
ACH-000133,-0.217285750988
ACH-000137,-0.425397650216
ACH-000138,0.120372941372
ACH-000142,-0.505648773073
ACH-000143,-0.465581393926
ACH-000146,-0.222496665225
ACH-000148,-0.245403807014
ACH-000150,-0.39757086850400003
ACH-000152,-0.424615255512
ACH-000153,-0.532385707671
ACH-000159,-0.0560159760154
ACH-000160,0.08105266681760001
ACH-000163,-0.344266892215
ACH-000167,0.37465334170000003
ACH-000168,-0.462252275334
ACH-000169,-0.16147345371
ACH-000178,-0.392333501403
ACH-000182,-0.211013215766
ACH-000183,-0.658416692293
ACH-000188,-0.22927356810199997
ACH-000189,-0.106830826625
ACH-000190,0.08471648348110002
ACH-000198,-0.20078156990899998
ACH-000204,-0.449315708986
ACH-000206,-0.957197816982
ACH-000207,-0.48494441458099996
ACH-000211,0.180373513622
ACH-000215,-0.23581531583700002
ACH-000221,0.217152380676
ACH-000222,-0.225671360292
ACH-000223,-0.0289203245218
ACH-000226,-0.0206571771993
ACH-000227,-0.391220364989
ACH-000228,-0.129281218905
ACH-000231,0.0368005297111
ACH-000232,-0.308840315955
ACH-000233,0.29359019238699996
ACH-000234,0.273240611064
ACH-000235,-0.331332379842
ACH-000237,-0.6010759336479999
ACH-000238,-0.317402175242
ACH-000243,-0.332178380434
ACH-000244,0.37735012929799994
ACH-000246,-0.140415833484
ACH-000248,0.158259972591
ACH-000250,-0.566437194364
ACH-000251,-0.718896433974
ACH-000253,-0.142043593254
ACH-000255,-0.0553244026177
ACH-000256,-0.22130613196499999
ACH-000257,-0.43694834468500005
ACH-000258,0.203960450332
ACH-000259,-0.42932804866499996
ACH-000260,-0.29054312959
ACH-000261,-0.027181374423599997
ACH-000262,-0.166409849342
ACH-000263,0.20204647930199998
ACH-000264,-0.104902390819
ACH-000265,-0.200304092522
ACH-000266,0.0593078389866
ACH-000272,-0.526590119181
ACH-000273,-0.159138471766
ACH-000274,-0.43193053381200003
ACH-000277,-0.35511675677
ACH-000278,0.0312171328797
ACH-000279,-0.469526873398
ACH-000280,-0.108794569883
ACH-000281,-0.10971732885299999
ACH-000288,-0.106936560018
ACH-000291,-0.0600282823742
ACH-000293,-0.339157270151
ACH-000294,-0.275971782896
ACH-000295,-0.536060024381
ACH-000296,-0.42486614917099996
ACH-000302,-0.463798304933
ACH-000304,-0.37613455168399995
ACH-000307,-0.12124032111
ACH-000308,0.063415834036
ACH-000310,0.238055720478
ACH-000311,-0.150462780582
ACH-000312,-0.285064566429
ACH-000315,-0.12732948762399998
ACH-000316,-0.303123832951
ACH-000317,-0.820406455801
ACH-000318,-0.127233955691
ACH-000319,-0.10977767242799999
ACH-000320,-0.255773114046
ACH-000322,-0.8634749610279999
ACH-000323,-0.314989234009
ACH-000324,-0.46501732887100006
ACH-000329,-0.249546859012
ACH-000330,-0.890346813012
ACH-000331,-0.1244928998
ACH-000332,-0.160192282537
ACH-000334,-0.566231100065
ACH-000335,-0.16624984142899998
ACH-000336,0.21837252053800002
ACH-000337,-0.0507139645532
ACH-000339,0.150689143949
ACH-000341,-0.570765971076
ACH-000348,-0.107891178781
ACH-000350,-0.5081570744789999
ACH-000352,-0.0650157820926
ACH-000356,-0.149455189687
ACH-000361,-0.202097268799
ACH-000362,-0.42097281726400004
ACH-000363,-1.21232009082
ACH-000364,-0.357831730653
ACH-000365,-0.843715004817
ACH-000366,-0.296787744933
ACH-000368,-0.0446484900875
ACH-000374,-0.30972933199999997
ACH-000375,-0.22456436993599999
ACH-000376,-0.218223546032
ACH-000381,-0.5068738273269999
ACH-000383,-0.317256344341
ACH-000387,-0.293084416946
ACH-000389,0.216932809786
