,AIP (9049)
ACH-000253,0.209056674625
ACH-000255,-0.382414936119
ACH-000256,-0.39809364824500004
ACH-000257,0.0403426379355
ACH-000258,-0.07692942752189999
ACH-000259,-0.30502020351
ACH-000260,-0.13675600073799998
ACH-000261,-0.23000017122900002
ACH-000262,-0.552014859516
ACH-000263,-0.265599590133
ACH-000264,-0.22685305896699998
ACH-000265,-0.271661289144
ACH-000266,-0.670380406024
ACH-000272,-0.195847856188
ACH-000273,-0.185804567573
ACH-000274,-0.49063279732799997
ACH-000277,-0.248057910561
ACH-000278,-0.0201676460223
ACH-000279,-0.20322063458599998
ACH-000280,-0.43556950364200003
ACH-000281,-0.595019349271
ACH-000288,-0.484915892848
ACH-000291,-0.0926730671422
ACH-000293,-0.055076255214599995
ACH-000294,-0.36378847001000003
ACH-000295,0.218289864866
ACH-000296,-0.154082237517
ACH-000302,-0.227979901915
ACH-000304,-0.842001897794
ACH-000307,-0.24059542655699998
ACH-000308,-0.42671248768200004
ACH-000310,-0.331734277512
ACH-000311,-0.261548719189
ACH-000312,-0.459914689296
ACH-000315,-0.320257546267
ACH-000316,-0.397228518261
ACH-000317,-0.526880333159
ACH-000318,-0.49997287514600003
ACH-000319,-0.0445056944001
ACH-000320,-0.31532324946699997
ACH-000322,0.227891307854
ACH-000323,-0.6925156445280001
ACH-000324,-0.190699269874
ACH-000329,0.131995181463
ACH-000330,-0.47505272251999997
ACH-000331,-0.551264435756
ACH-000332,-0.294799420458
ACH-000334,-0.501934068082
ACH-000335,0.25988122641999994
ACH-000336,-1.04380245746
ACH-000337,-0.426880288657
ACH-000339,-0.282832407798
ACH-000341,-0.27383980256499996
ACH-000348,-0.26208150756
ACH-000350,-0.40183831641199996
ACH-000352,-0.516880627601
ACH-000356,-0.38251986351800005
ACH-000361,-0.0594997767026
ACH-000362,-0.39347602829800005
ACH-000363,-0.16141675347999998
ACH-000364,-0.25163634271499996
ACH-000365,-0.7238874458869999
ACH-000366,-0.400818323422
ACH-000368,-0.129058686676
ACH-000374,-0.712399691858
ACH-000375,-0.10213155122199999
ACH-000376,-0.471740624166
ACH-000381,-0.262514824135
ACH-000383,-0.24531918269000003
ACH-000387,-0.229437084998
ACH-000389,-0.09167226745930002
ACH-000390,-0.11346968252800001
ACH-000393,-0.248406849324
ACH-000395,-0.30602588441
ACH-000397,-0.213536680093
ACH-000401,-0.39459507597599996
ACH-000402,-0.183373198422
ACH-000403,-0.182616919112
ACH-000404,0.222134559962
ACH-000406,-0.13985644508199999
ACH-000407,0.016378461196
ACH-000408,-0.262732262078
ACH-000410,-0.28271489905
ACH-000411,-0.224920414903
ACH-000414,-0.25700685749499996
ACH-000415,-0.271617924355
ACH-000416,-0.199093409098
ACH-000420,-0.575008119599
ACH-000421,-0.14980801402799998
ACH-000424,-0.388845381488
ACH-000425,-0.656656335796
ACH-000426,-0.556735428174
ACH-000427,-0.134875753937
ACH-000433,-0.43453463395900005
ACH-000436,-0.376349870824
ACH-000444,-0.158725973762
ACH-000445,-0.373917365751
ACH-000448,-0.586061333228
ACH-000450,-0.814633782767
ACH-000452,-0.149231736282
ACH-000454,-0.014569628731200001
ACH-000458,-0.165212811859
ACH-000459,-0.18266634559999997
ACH-000460,-0.0706062444622
ACH-000461,-0.559350541824
ACH-000463,-0.43457963952600004
ACH-000464,-0.104994053849
ACH-000466,-0.59217616736
ACH-000467,-0.285546798492
ACH-000468,-0.477811403573
ACH-000469,-0.28442874405699997
ACH-000470,-0.262282881588
ACH-000471,0.281055469717
ACH-000472,-0.10416361701400001
ACH-000473,-0.340614040859
ACH-000475,-0.212091548147
ACH-000476,-0.23818158634599998
ACH-000477,-0.8190820429889999
ACH-000480,-0.436329285443
ACH-000481,-0.12727212204399999
ACH-000483,-0.06477646982530001
ACH-000484,-0.103388214383
ACH-000485,-0.11512266486
ACH-000486,-0.46229255902800004
ACH-000487,-0.5082109551039999
ACH-000488,-0.112434352218
ACH-000490,-0.0461822912174
ACH-000491,-0.20469331977699998
ACH-000495,-0.0810400303896
ACH-000496,-0.536018041699
ACH-000499,-0.476036551811
ACH-000500,-0.379759881277
ACH-000502,-0.446455235502
ACH-000503,-0.440572040086
ACH-000505,-0.535389098178
ACH-000507,-0.5314932133829999
ACH-000510,0.0572597578949
ACH-000511,-0.6952362875110001
ACH-000512,-0.884127688993
ACH-000516,0.176097561795
ACH-000517,-0.531517577779
ACH-000518,-0.17453156722
ACH-000520,-0.267629190006
ACH-000521,0.19204634440699997
ACH-000522,-0.957826962843
ACH-000524,-0.22314454065699998
ACH-000527,0.119542380693
ACH-000528,-0.159088050631
ACH-000537,-0.21196133552000002
ACH-000541,-0.430876004009
ACH-000542,-0.262229322513
ACH-000544,-0.247166082626
ACH-000545,-0.499653699827
ACH-000547,-0.422956837862
ACH-000548,0.197799744951
ACH-000549,-0.35228129203100006
ACH-000550,-0.101900735248
ACH-000552,-0.24894465411999997
ACH-000556,0.00421725187207
ACH-000557,-0.13453353888800001
ACH-000570,-0.240144347003
ACH-000571,-0.38776505393
ACH-000573,-0.284629939113
ACH-000576,-0.213688567564
ACH-000580,-0.597629717109
ACH-000584,-0.24519459920699999
ACH-000585,-0.005942380035409999
ACH-000588,-0.408404660407
ACH-000589,-0.35812564742700004
ACH-000591,0.11387294837999999
ACH-000593,-0.225278642256
ACH-000600,-0.323440551134
ACH-000601,-0.256210957243
ACH-000604,-0.53772451939
ACH-000605,-0.0867605548734
ACH-000606,-0.26936236148000003
ACH-000608,-0.243897802129
ACH-000614,-0.7731113637289999
ACH-000616,-0.289730160453
ACH-000618,-0.307565430337
ACH-000619,-0.46352661546999996
ACH-000620,-0.44361379996399997
ACH-000621,-0.226909568513
ACH-000622,-0.298683876174
ACH-000623,-0.122750137423
ACH-000624,-0.194580802605
ACH-000627,-0.34223973661300006
ACH-000630,-0.53206062474
ACH-000632,-0.25946884112
ACH-000633,-0.324934754033
ACH-000637,-0.39452032432499995
ACH-000638,-0.47304763478399997
ACH-000646,0.021087185810599998
ACH-000647,-0.480247552237
ACH-000648,-0.0920519490199
ACH-000649,-0.558406804846
ACH-000651,-0.23658352016800002
ACH-000652,-0.519814671381
ACH-000653,-0.514192614016
ACH-000657,-0.33219589364
ACH-000658,-0.211823384233
ACH-000661,-0.500008326718
ACH-000662,-0.0423298678381
ACH-000663,-0.520262573435
ACH-000665,-0.335193187641
ACH-000671,-0.20933626298500002
ACH-000673,-0.227462230618
ACH-000676,-0.35466063125200004
ACH-000677,-0.080107997018
ACH-000681,-0.368165327379
ACH-000682,-0.274121293645
ACH-000683,-0.579184286613
ACH-000684,-0.333958207784
ACH-000688,-0.514685176332
ACH-000693,-0.32302504710499996
ACH-000694,-0.530291267592
ACH-000695,-0.37623501724200004
ACH-000696,-0.451124435128
ACH-000697,-0.265643190069
ACH-000699,-0.33182643704799997
ACH-000701,-0.20218573068
ACH-000706,-0.214124179166
ACH-000711,-0.149239849137
ACH-000713,-0.346901579563
ACH-000714,-0.722567210416
ACH-000718,-0.242793439757
ACH-000720,-0.8332282301639999
ACH-000721,-0.337932451071
ACH-000724,-0.206577515623
ACH-000725,-0.33300603085700003
ACH-000732,-0.0742434784652
ACH-000734,-0.349040918483
ACH-000735,0.0198247131327
ACH-000736,0.24392764229699998
ACH-000738,-0.757504028786
ACH-000746,-0.44606950376500004
ACH-000747,-0.0802896467087
ACH-000748,-0.15237615065500001
ACH-000753,-0.165650056476
ACH-000756,-0.22108601846
ACH-000757,-0.28131678645799996
ACH-000758,-0.6883533231219999
ACH-000760,-0.325916035712
ACH-000763,-0.388631507215
ACH-000764,-0.47970417149300004
ACH-000765,-0.8461250409209999
ACH-000766,-0.290464444619
ACH-000767,-0.43868168453100004
ACH-000768,-0.06891500300310001
ACH-000769,-0.24768760340399998
ACH-000770,-0.420044912902
ACH-000771,-0.0648095685635
ACH-000773,-0.666168600137
ACH-000776,-0.535600530745
ACH-000777,-0.490274720481
ACH-000778,-0.42583252793399995
ACH-000781,-0.38141481965199997
ACH-000782,-0.367007625499
ACH-000783,-0.43686918929499996
ACH-000784,-0.33870271192100004
ACH-000785,-0.5744843624189999
ACH-000787,-0.397183236423
ACH-000788,-0.295551427905
ACH-000791,-0.10990714685900001
ACH-000792,-0.368850364895
ACH-000794,-0.26228392067699996
ACH-000796,-0.39374392916100004
ACH-000799,-0.222934648424
ACH-000800,-0.018004548424099997
ACH-000802,-0.285835837414
ACH-000804,-0.259266274497
ACH-000805,-0.585802151986
ACH-000809,-0.189566558539
ACH-000810,-0.549099426961
ACH-000811,-0.199126450387
ACH-000817,-0.8073814299429999
ACH-000819,-0.378295092391
ACH-000820,0.085433661242
ACH-000821,-0.438886130643
ACH-000822,-0.324056871269
ACH-000823,-0.16608696306600002
ACH-000824,-0.24140794002799998
ACH-000827,-0.517762702345
ACH-000829,-0.10366086493799999
ACH-000831,-0.346930426074
ACH-000832,-0.217009901584
ACH-000833,-0.0017837696822899998
ACH-000834,-0.145500789903
ACH-000835,-0.24248217387600002
ACH-000836,0.113430213904
ACH-000837,-0.36346954947
ACH-000838,-0.538555882492
ACH-000839,-0.287872467556
ACH-000840,-0.508900899035
ACH-000841,-0.21677018753199997
ACH-000843,-0.36048253066299996
ACH-000846,0.0652016519812
ACH-000847,-0.26682323111
ACH-000848,-0.201777356235
ACH-000849,-0.221230743423
ACH-000851,-0.474909512277
ACH-000855,0.0343370962656
ACH-000856,-0.354722835237
ACH-000858,-0.221823725858
ACH-000859,-0.0375564030553
ACH-000861,-0.510515869929
ACH-000862,-0.0725708291953
ACH-000865,-0.144502347697
ACH-000866,-0.0955786582669
ACH-000867,-0.229887636608
ACH-000869,-0.325296402503
ACH-000872,-0.5338498968
ACH-000873,-0.517660456019
ACH-000876,-0.25769682946600003
ACH-000878,-0.273802351042
ACH-000880,-0.577205851912
ACH-000881,-0.8767766505700001
ACH-000882,-0.219358964888
ACH-000884,0.278154906128
ACH-000885,-0.244260836962
ACH-000887,-0.34709554095899997
ACH-000888,-0.286859610121
ACH-000889,-0.781166657699
ACH-000890,-0.622933182733
ACH-000896,-0.201108327936
ACH-000898,-0.19901714948899998
ACH-000900,-0.593967057544
ACH-000901,-0.5802238076030001
ACH-000905,-0.453516408751
ACH-000906,-0.172034474982
ACH-000907,0.309801034575
ACH-000910,-0.320539286589
ACH-000911,-0.347988676716
ACH-000912,-0.19774133248300002
ACH-000913,-0.262329474779
ACH-000915,-0.5872991035289999
ACH-000916,-0.648343580858
ACH-000917,-0.45658651451000004
ACH-000921,-0.633691312846
ACH-000924,-0.19500410097100002
ACH-000926,-0.22555933605300002
ACH-000928,0.0548891144393
ACH-000929,-0.49876503618699997
ACH-000932,-0.33375909911999996
ACH-000935,-0.665282019968
ACH-000936,-0.652638267269
ACH-000937,-0.366403528552
ACH-000938,-0.276583163695
ACH-000939,0.14736726032199998
ACH-000941,-0.231194646137
ACH-000943,-0.406639479957
ACH-000946,-0.353589477782
ACH-000947,-0.0972182107115
ACH-000948,-0.365340948433
ACH-000950,-0.166218740492
ACH-000953,-0.504871017858
ACH-000957,-0.07564321980960001
ACH-000958,-0.157551268531
ACH-000960,-0.319314140253
ACH-000963,-0.352399535917
ACH-000968,-0.194454165167
ACH-000969,-0.243257540556
ACH-000973,-0.19370422349599997
ACH-000974,-0.180383533576
ACH-000975,-0.101427516077
ACH-000976,-0.21506367994199999
ACH-000978,-0.167023664668
ACH-000980,-0.20429745102699998
ACH-000984,-0.556781390112
ACH-000986,-0.718924672162
ACH-000988,-0.446295988763
ACH-000993,-0.147291051181
ACH-000994,-0.44733026648100005
ACH-000996,-0.22362463012400002
ACH-001001,-0.15309414028100002
ACH-001020,0.23824897780499998
ACH-001028,-0.255528694001
ACH-001031,-0.0291493684847
ACH-001038,-0.286116798649
ACH-001048,0.150619728598
ACH-001050,-0.576705701157
ACH-001053,-0.260786436618
ACH-001054,-0.207124049886
ACH-001061,-0.153077132772
ACH-001067,-0.806056124994
ACH-001075,-0.43650302378899997
ACH-001096,-0.123560764977
ACH-001128,0.787791524638
ACH-001134,-0.43181950560500004
ACH-001151,-0.63984914278
ACH-001163,-0.45344119718099996
ACH-001164,-0.46379282991099996
ACH-001173,-0.261667997771
ACH-001183,-0.24587262334899998
ACH-001184,-0.0573441855486
ACH-001190,-0.514498113993
ACH-001192,-0.279118935043
ACH-001193,-0.385806667181
ACH-001196,-0.197168447085
ACH-001197,-0.239911603957
ACH-001205,-0.650997464063
ACH-001211,-0.033269075057999996
ACH-001212,-0.35044670796800004
ACH-001228,-0.183110751397
ACH-001232,-0.32438073577
ACH-001239,-0.097132018728
ACH-001274,-0.342826652485
ACH-001275,-0.025974019305699998
ACH-001277,-0.111139737071
ACH-001278,-0.304309840577
ACH-001280,-0.505916795472
ACH-001283,-0.316472921296
ACH-001289,-0.32909874138
ACH-001295,-0.311855379124
ACH-001300,-0.464784267905
ACH-001301,-0.0048559940742299995
ACH-001302,-0.370361992997
ACH-001303,-0.22592376635400002
ACH-001306,-0.270878141088
ACH-001318,-0.0338735006781
ACH-001322,-0.407943090185
ACH-001328,-0.126796197045
ACH-001332,-0.021632811874899998
ACH-001333,-0.316952272397
ACH-001336,-0.812573141103
ACH-001340,-0.153276902048
ACH-001346,-0.5573178626609999
ACH-001353,-0.456304695978
ACH-001354,-0.157466175974
ACH-001367,-0.384225401665
ACH-001368,-0.163972245171
ACH-001374,-0.473244132037
ACH-001375,-0.5547087360899999
ACH-001377,-0.18052529815699997
ACH-001380,-0.524413411684
ACH-001391,-0.131771863255
ACH-001407,-0.263899309557
ACH-001408,-0.0663744236076
ACH-001413,-0.469134031682
ACH-001430,-0.225515884917
ACH-001431,-0.40138105705399996
ACH-001450,-0.336165251924
ACH-001496,-0.10074150652000001
ACH-001500,-0.235710202815
ACH-001521,-0.209182967092
ACH-001523,0.056204520877199994
ACH-001532,-0.785733403308
ACH-001536,-0.411772067064
ACH-001550,-0.171493031335
ACH-001552,-0.0433290178876
ACH-001554,-0.163022604533
ACH-001645,-0.670505821143
ACH-001654,-0.445469799494
ACH-001715,-0.11442355139799999
ACH-001735,-0.41592258050399994
ACH-001736,-0.404843509641
ACH-001737,0.0816172846588
ACH-001740,-0.47039095068000003
ACH-001745,-0.142155224395
ACH-001750,-0.13867888270300002
ACH-001765,-0.0187085673809
ACH-001956,-0.543861962744
ACH-001957,-0.48773653494900004
