,BDH2 (56898)
ACH-000190,-0.440971137912
ACH-000198,-0.296173066734
ACH-000204,0.0125669299034
ACH-000206,0.0724220569859
ACH-000207,0.157924902619
ACH-000211,-0.311290610416
ACH-000215,-0.24733819721500003
ACH-000221,-0.111981470686
ACH-000222,-0.07654034096989999
ACH-000223,-0.436896925316
ACH-000226,-0.288799515239
ACH-000227,-0.48948619444700003
ACH-000228,-0.13142598000999997
ACH-000231,-0.23974296875700002
ACH-000232,-0.254646646338
ACH-000233,-0.219029277247
ACH-000234,-0.09769567117769999
ACH-000235,-0.165460591493
ACH-000237,-0.188410755758
ACH-000238,-0.161768628231
ACH-000243,-0.29541167096099996
ACH-000244,-0.34924685639200004
ACH-000246,-0.205160370395
ACH-000248,-0.17539179500399998
ACH-000250,-0.19110784581300003
ACH-000251,-0.41136145294299997
ACH-000253,-0.271069871747
ACH-000255,-0.234492579824
ACH-000256,-0.08188858176460001
ACH-000257,-0.173279041494
ACH-000258,-0.398676742702
ACH-000259,-0.17826457739
ACH-000260,-0.149575614302
ACH-000261,-0.168223651281
ACH-000262,-0.166079361551
ACH-000263,-0.0637839587358
ACH-000264,-0.165237196853
ACH-000265,-0.345828156712
ACH-000266,-0.192762506138
ACH-000272,-0.45588286560900004
ACH-000273,-0.272368933943
ACH-000274,-0.290864702345
ACH-000277,-0.0685494867753
ACH-000278,-0.37298061690800005
ACH-000279,-0.34746884866800004
ACH-000280,0.0586017363854
ACH-000281,-0.217398928981
ACH-000288,-0.06772357610980001
ACH-000291,-0.16634377047499999
ACH-000293,-0.167090760431
ACH-000294,-0.29748971523699996
ACH-000295,-0.26515155656399997
ACH-000296,-0.13035512727600002
ACH-000302,-0.26408760584
ACH-000304,-0.111745144771
ACH-000307,-0.0747413942537
ACH-000308,-0.176843085575
ACH-000310,-0.21441091238200002
ACH-000311,-0.293965789363
ACH-000312,-0.253510834667
ACH-000315,-0.602547030347
ACH-000316,0.10357483364
ACH-000317,-0.252848387121
ACH-000318,-0.427350497718
ACH-000319,-0.203688633351
ACH-000320,-0.441499873762
ACH-000322,-0.461523476604
ACH-000323,-0.30987575833000003
ACH-000324,-0.19071927165199998
ACH-000329,-0.10933368743899999
ACH-000330,-0.208466534217
ACH-000331,-0.47503490754699995
ACH-000332,-0.106096971976
ACH-000334,-0.0145899187713
ACH-000335,-0.05366517568109999
ACH-000336,-0.172947384901
ACH-000337,-0.154976820254
ACH-000339,-0.40495564136999995
ACH-000341,-0.30688502813499996
ACH-000348,-0.214394620029
ACH-000350,-0.09336472966189999
ACH-000352,-0.05430177456140001
ACH-000356,-0.23002255145599998
ACH-000361,-0.434012078607
ACH-000362,-0.163452785831
ACH-000363,-0.46295653875200005
ACH-000364,-0.324492825873
ACH-000365,-0.37303660920299997
ACH-000366,-0.255874422424
ACH-000368,-0.236999922292
ACH-000374,-0.40273877943499997
ACH-000375,-0.144960938573
ACH-000376,-0.21847834503600003
ACH-000381,-0.34845920322400004
ACH-000383,-0.0733892600772
ACH-000387,-0.33392969469300005
ACH-000389,-0.16722226044000002
ACH-000390,-0.230990723029
ACH-000393,-0.0648656336645
ACH-000395,-0.0669424921346
ACH-000397,-0.149247212052
ACH-000401,-0.025244042303299997
ACH-000402,-0.126383030517
ACH-000403,-0.298552934069
ACH-000404,-0.375269496649
ACH-000406,-0.16434408426
ACH-000407,-0.123544701687
ACH-000408,-0.422542151354
ACH-000410,-0.45890615187100003
ACH-000411,-0.149807515472
ACH-000414,-0.28044902449000003
ACH-000415,-0.372543509954
ACH-000416,-0.35994774499399995
ACH-000420,-0.304436999893
ACH-000421,-0.250387022744
ACH-000424,-0.118363156527
ACH-000425,-0.35384719704000006
ACH-000426,-0.031223965699200003
ACH-000427,-0.16482369718
ACH-000433,-0.329283673442
ACH-000436,-0.326197993688
ACH-000444,-0.264923190267
ACH-000445,-0.515219988048
ACH-000448,-0.284522765432
ACH-000450,-0.154611354561
ACH-000452,-0.343784009558
ACH-000454,-0.202609722007
ACH-000458,-0.159941699784
ACH-000459,-0.42201110121
ACH-000460,-0.111815400673
ACH-000461,-0.32823148018599996
ACH-000463,-0.24455570266899998
ACH-000464,-0.23063174555
ACH-000466,-0.10261345924000001
ACH-000467,-0.332337627217
ACH-000468,-0.313840789812
ACH-000469,-0.143681565865
ACH-000470,-0.513246649625
ACH-000471,-0.29448642017
ACH-000472,-0.13437105012199999
ACH-000473,-0.194512697527
ACH-000475,-0.19449614914000002
ACH-000476,-0.0910628288249
ACH-000477,-0.160037784357
ACH-000480,-0.524379699521
ACH-000481,-0.173664845126
ACH-000483,-0.371085700172
ACH-000484,-0.039737206476699996
ACH-000485,-0.266957693653
ACH-000486,-0.0507548902583
ACH-000487,-0.290810692377
ACH-000488,-0.216264159815
ACH-000490,-0.325361830163
ACH-000491,-0.0567963238017
ACH-000495,-0.0966874494143
ACH-000496,-0.26836266891399996
ACH-000499,-0.207210947309
ACH-000500,-0.738161039481
ACH-000502,-0.289096488556
ACH-000503,-0.633294717095
ACH-000505,-0.154625054047
ACH-000507,-0.350820594153
ACH-000510,-0.456889759319
ACH-000511,-0.309411234641
ACH-000512,0.0018664869612100001
ACH-000516,-0.33728128433
ACH-000517,-0.328348643713
ACH-000518,-0.188227507216
ACH-000520,-0.21885932610300002
ACH-000521,-0.324720959671
ACH-000522,-0.213454606274
ACH-000524,-0.208582100455
ACH-000527,-0.297874326032
ACH-000528,-0.299742720895
ACH-000537,-0.18316449311000002
ACH-000541,0.0796725045808
ACH-000542,-0.302975525508
ACH-000544,-0.391447006407
ACH-000545,-0.21275709275199997
ACH-000547,-0.6472618023510001
ACH-000548,-0.0986896998452
ACH-000549,-0.146432901937
ACH-000550,-0.133793553811
ACH-000552,-0.349412915374
ACH-000556,-0.31707292460299996
ACH-000557,-0.289709328439
ACH-000570,-0.164597161861
ACH-000571,-0.154255681022
ACH-000573,-0.238733387676
ACH-000576,-0.253934198635
ACH-000580,0.030240952457099998
ACH-000584,-0.173802936833
ACH-000585,-0.229617729526
ACH-000588,-0.33316914037900003
ACH-000589,-0.21392810826900002
ACH-000591,-0.0974813261442
ACH-000593,-0.18386368922000002
ACH-000600,-0.258161623695
ACH-000601,-0.347826344071
ACH-000604,-0.503528540635
ACH-000605,-0.105854231668
ACH-000606,-0.386875440167
ACH-000608,-0.117851475402
ACH-000614,0.0430477085458
ACH-000616,-0.314510522669
ACH-000618,-0.5194034140980001
ACH-000619,-0.359353622106
ACH-000620,-0.264490183805
ACH-000621,-0.310813458617
ACH-000622,-0.0761313518798
ACH-000623,-0.449492319046
ACH-000624,-0.308213633531
ACH-000627,-0.488282995053
ACH-000630,-0.337668215596
ACH-000632,-0.118685651667
ACH-000633,-0.0309698390373
ACH-000637,-0.198359770902
ACH-000638,-0.189206683669
ACH-000646,-0.043745284982799996
ACH-000647,-0.269350905642
ACH-000648,-0.232173635246
ACH-000649,-0.219075945182
ACH-000651,-0.22101046533000004
ACH-000652,-0.155116118662
ACH-000653,-0.318334134067
ACH-000657,-0.215103786133
ACH-000658,-0.134887129234
ACH-000661,-0.214426854806
ACH-000662,-0.62038970378
ACH-000663,-0.100744597854
ACH-000665,-0.18269771121800002
ACH-000671,-0.32272190640299997
ACH-000673,-0.326849553405
ACH-000676,-0.122801726275
ACH-000677,-0.17114557326699997
ACH-000681,-0.222392874854
ACH-000682,-0.200632448634
ACH-000683,-0.19018244072700002
ACH-000684,-0.36990722966899997
ACH-000688,-0.6540416494910001
ACH-000693,-0.436518324675
ACH-000694,-0.29659912823
ACH-000695,-0.123655370617
ACH-000696,-0.289934577281
ACH-000697,-0.24343701222300002
ACH-000699,-0.362596914176
ACH-000701,-0.31232302397399997
ACH-000706,-0.0307734976021
ACH-000711,-0.332033620466
ACH-000713,-0.464906763244
ACH-000714,-0.09157355575210001
ACH-000718,-0.25336486571
ACH-000720,-0.217030062194
ACH-000721,-0.235976295063
ACH-000724,-0.43254470673999995
ACH-000725,-0.0962486895407
ACH-000732,-0.11546892954299999
ACH-000734,-0.15859127429
ACH-000735,-0.22290099256499998
ACH-000736,-0.183607781311
ACH-000738,-0.289989264608
ACH-000746,-0.127918466988
ACH-000747,-0.09451878573860001
ACH-000748,-0.141595825876
ACH-000753,-0.18622332274099998
ACH-000756,-0.128693217069
ACH-000757,-0.242971069433
ACH-000758,-0.073950741334
ACH-000760,-0.175460541997
ACH-000763,-0.355123854552
ACH-000764,-0.00247511911134
ACH-000765,-0.096513878307
ACH-000766,-0.373066297958
ACH-000767,-0.325129954919
ACH-000768,-0.103149949121
ACH-000769,-0.34879590396
ACH-000770,-0.15260943629899998
ACH-000771,-0.23267519184000002
ACH-000773,-0.0940002065556
ACH-000776,-0.189911878847
ACH-000777,-0.158387960821
ACH-000778,-0.049806465657400004
ACH-000781,-0.24468723651299998
ACH-000782,-0.11456601806700001
ACH-000783,-0.28955641228
ACH-000784,-0.35121578092
ACH-000785,-0.392973288329
ACH-000787,-0.28691317778299996
ACH-000788,-0.269302805958
ACH-000791,-0.425911094903
ACH-000792,-0.171842022011
ACH-000794,-0.29446579595
ACH-000796,-0.34834676360699995
ACH-000799,-0.718932744394
ACH-000800,-0.182306458226
ACH-000802,-0.24254465095400002
ACH-000804,0.0613796280585
ACH-000805,-0.0383425123394
ACH-000809,-0.19835471259399998
ACH-000810,-0.31939240729400004
ACH-000811,-0.19927401809099998
ACH-000817,-0.321259625632
ACH-000819,-0.176712098486
ACH-000820,-0.09702493301069999
ACH-000821,-0.150271143857
ACH-000822,0.0576753244116
ACH-000823,-0.19514796438499998
ACH-000824,-0.15447617615599998
ACH-000827,-0.234740103128
ACH-000829,-0.409003994893
ACH-000831,-0.23456482151900002
ACH-000832,-0.248961493096
ACH-000833,-0.18010412319400002
ACH-000834,-0.142038516994
ACH-000835,-0.410116991658
ACH-000836,-0.439796179394
ACH-000837,-0.297368443326
ACH-000838,-0.0994117487223
ACH-000839,-0.292511393906
ACH-000840,-0.331960003307
ACH-000841,-0.24756604975299998
ACH-000843,-0.160727227788
ACH-000846,-0.44711460404799996
ACH-000847,-0.278378721533
ACH-000848,-0.22329989210200002
ACH-000849,-0.24714086238000002
ACH-000851,-0.36513536047300005
ACH-000855,-0.472198385278
ACH-000856,-0.292589148543
ACH-000858,-0.20835983622
ACH-000859,-0.113261218289
ACH-000861,-0.448919928142
ACH-000862,-0.286483622352
ACH-000865,-0.26853472106
ACH-000866,-0.342571488421
ACH-000867,-0.285820169838
ACH-000869,-0.155775192211
ACH-000872,-0.329010547065
ACH-000873,-0.43986087175099997
ACH-000876,0.142239849133
ACH-000878,-0.279594354612
ACH-000880,0.105756156657
ACH-000881,-0.28711637291700004
ACH-000882,-0.345670997889
ACH-000884,-0.21133347412099998
ACH-000885,-0.29261369877099996
ACH-000887,-0.17918968575999997
ACH-000888,-0.211991698739
ACH-000889,-0.0286066201545
ACH-000890,-0.29637181657
ACH-000896,-0.346211679516
ACH-000898,-0.100460391953
ACH-000900,-0.207245636963
ACH-000901,-0.253971772594
ACH-000905,-0.28775438092300004
ACH-000906,-0.23950678280699997
ACH-000907,-0.157723312884
ACH-000910,-0.17468406461199998
ACH-000911,-0.146916939903
ACH-000912,-0.226785196647
ACH-000913,-0.254590411004
ACH-000915,-0.33762436545
ACH-000916,-0.520204160173
ACH-000917,-0.30865044557599997
ACH-000921,-0.360866469806
ACH-000924,-0.212325755244
ACH-000926,-0.129037852288
ACH-000928,-0.40993361899
ACH-000929,-0.207466671991
ACH-000932,-0.369434164697
ACH-000935,-0.214154661464
ACH-000936,-0.28451496883
ACH-000937,-0.05492766898569999
ACH-000938,-0.22762880093
ACH-000939,-0.336425501316
ACH-000941,-0.30600380574499997
ACH-000943,-0.317840700722
ACH-000946,-0.321943840519
ACH-000947,-0.179851340148
ACH-000948,-0.390105397089
ACH-000950,-0.39402259594000005
ACH-000953,-0.0607885216354
ACH-000957,-0.38652634834399996
ACH-000958,-0.0855774262985
ACH-000960,-0.12454041678099999
ACH-000963,-0.378271206031
ACH-000968,-0.170919543234
ACH-000969,-0.335885046949
ACH-000973,-0.40159444982500003
ACH-000974,-0.473278434976
ACH-000975,-0.406625564732
ACH-000976,-0.305024446539
ACH-000978,-0.316404849646
ACH-000980,-0.32015855219300005
ACH-000984,-0.272075068913
ACH-000986,-0.190786369181
ACH-000988,-0.281296705726
ACH-000993,-0.410983950956
ACH-000994,-0.17927426740400002
ACH-000996,-0.536473166575
ACH-001001,-0.169493628266
ACH-001020,0.0584364560047
ACH-001028,-0.16206669548
ACH-001031,-0.23377936734299998
ACH-001038,-0.18164351484000002
ACH-001048,-0.277190905147
ACH-001050,-0.155842948648
ACH-001053,-0.17694813411200003
ACH-001054,-0.46036530362499994
ACH-001061,-0.215412852254
ACH-001067,-0.205405972417
ACH-001075,-0.184813758027
ACH-001096,-0.376436577779
ACH-001128,-0.598927458987
ACH-001134,-0.290482504511
ACH-001151,-0.349236443573
ACH-001163,-0.089990186877
ACH-001164,-0.162661744398
ACH-001173,-0.34458843997500005
ACH-001183,-0.203077778704
ACH-001184,-0.532624942767
ACH-001190,-0.0792791534682
ACH-001192,-0.29451429178000005
ACH-001193,0.0599164491404
ACH-001196,-0.260183653628
ACH-001197,-0.134754731245
ACH-001205,-0.17194155717999998
ACH-001211,-0.0369728625597
ACH-001212,-0.285057120383
ACH-001228,-0.357900038165
ACH-001232,-0.386434383606
ACH-001239,-0.0653328601378
ACH-001274,-0.1897473705
ACH-001275,-0.150200767843
ACH-001277,-0.262708665282
ACH-001278,0.0321242073085
ACH-001280,-0.195191716529
ACH-001283,-0.230327872396
ACH-001289,-0.551122639348
ACH-001295,-0.25780825432
ACH-001300,-0.230281710981
ACH-001301,-0.254779416863
ACH-001302,-0.09302021881410001
ACH-001303,-0.07955504106589999
ACH-001306,-0.314576159922
ACH-001318,-0.254447896228
ACH-001322,-0.6271771478670001
ACH-001328,-0.106714986414
ACH-001332,-0.492447949152
ACH-001333,-0.330318252867
ACH-001336,-0.401637588067
ACH-001340,-0.239385819804
ACH-001346,-0.281620300263
ACH-001353,-0.414915889067
ACH-001354,-0.240424974497
ACH-001367,-0.364505970279
ACH-001368,-0.22140497037700002
ACH-001374,-0.578782242599
ACH-001375,-0.300778991327
ACH-001377,-0.305583369803
ACH-001380,-0.350627947755
ACH-001391,-0.27337701043
ACH-001407,-0.327826487373
ACH-001408,-0.243748827264
ACH-001413,-0.409829519596
ACH-001430,-0.12110240442399998
ACH-001431,-0.240484109233
ACH-001450,-0.31406559544199997
ACH-001496,-0.44779093320600005
ACH-001500,-0.312545386443
ACH-001521,-0.316714261307
ACH-001523,-0.294597214503
ACH-001532,-0.225696137504
ACH-001536,-0.26547293618
ACH-001550,-0.256004168431
ACH-001552,-0.194002376019
ACH-001554,-0.217197762654
ACH-001645,-0.24013573213300002
ACH-001654,-0.132999301404
ACH-001715,-0.117996680427
ACH-001735,0.030521500164299997
ACH-001736,-0.11689663339800001
ACH-001737,-0.26750536431999994
ACH-001740,-0.176963559064
ACH-001745,-0.13908375740599999
ACH-001750,-0.20255663485800002
ACH-001765,-0.156202059517
ACH-001956,-0.277687037362
ACH-001957,-0.041242438569699995
