,HP1BP3 (50809)
ACH-000470,0.05635580763590001
ACH-000471,0.0471480704962
ACH-000472,0.0089809002726
ACH-000473,0.0662548297938
ACH-000475,0.007352524321430001
ACH-000476,-0.275092374207
ACH-000477,0.098783013302
ACH-000480,0.06390488644259999
ACH-000481,0.194608236795
ACH-000483,-0.0738830064706
ACH-000484,-0.0643561127113
ACH-000485,0.030940209920600002
ACH-000486,0.0709754417316
ACH-000487,0.027729138355900004
ACH-000488,0.030713522908900004
ACH-000490,-0.0865077445903
ACH-000491,0.00712067485963
ACH-000495,-0.197069900088
ACH-000496,-0.134652748326
ACH-000499,0.15258781082
ACH-000500,0.22271134695
ACH-000502,0.116384025667
ACH-000503,0.0330367735377
ACH-000505,-0.06625884139140001
ACH-000507,-0.156043594008
ACH-000510,-0.0260348427021
ACH-000511,-0.026044706675
ACH-000512,-0.308163664911
ACH-000516,0.099809607673
ACH-000517,0.0157943744034
ACH-000518,0.0812962585895
ACH-000520,-0.159322363614
ACH-000521,0.0528209429489
ACH-000522,-0.0107272320924
ACH-000524,-0.0355020647758
ACH-000527,-0.102869850888
ACH-000528,-0.09639774725469999
ACH-000537,0.130818072024
ACH-000541,0.040480073231
ACH-000542,-0.0841775010642
ACH-000544,0.0716915654149
ACH-000545,-0.125284931533
ACH-000547,-0.243685996515
ACH-000548,0.16616394416
ACH-000549,-0.00941273564192
ACH-000550,-0.0901030740742
ACH-000552,-0.104941211089
ACH-000556,0.009073414581120001
ACH-000557,-0.135008812391
ACH-000570,0.0166820142334
ACH-000571,0.054630869668899996
ACH-000573,0.197764818784
ACH-000576,0.0018192539831199997
ACH-000580,0.0884813671263
ACH-000584,-0.058718252726300005
ACH-000585,-0.0247508995639
ACH-000588,0.074674162185
ACH-000589,0.013804403845500001
ACH-000591,-0.21607825212499998
ACH-000593,0.0729131442095
ACH-000600,0.062773936261
ACH-000601,-0.0447170558431
ACH-000604,-0.162802984032
ACH-000605,0.114578665999
ACH-000606,0.0201200553539
ACH-000608,-0.006995558577159999
ACH-000614,-0.215574999131
ACH-000616,0.0183952234565
ACH-000618,-0.0476240834072
ACH-000619,-0.0598217217045
ACH-000620,-0.06717853366109999
ACH-000621,0.0258574977599
ACH-000622,-0.143347449072
ACH-000623,0.116691078771
ACH-000624,0.06537413708340001
ACH-000627,-0.032812230274700004
ACH-000630,0.0165692395163
ACH-000632,0.001780807154
ACH-000633,-0.161748947119
ACH-000637,0.111715529504
ACH-000638,-0.0698112862772
ACH-000646,-0.0254386083006
ACH-000647,0.00921982948297
ACH-000648,0.0408369541927
ACH-000649,0.09717969947930001
ACH-000651,0.0215677895474
ACH-000652,-0.32782337275400003
ACH-000653,-0.19419087154599998
ACH-000657,0.006974297841449999
ACH-000658,-0.0344936897951
ACH-000661,0.07107053086989999
ACH-000662,-0.422015312566
ACH-000663,0.07161089205460001
ACH-000665,-0.027063603498900003
ACH-000671,0.136506113179
ACH-000673,0.00208854493851
ACH-000676,0.0228748426858
ACH-000677,-0.0813738606694
ACH-000681,0.105057464604
ACH-000682,0.00688314531923
ACH-000683,-0.118550720447
ACH-000684,-0.0531240922102
ACH-000688,-0.133318716496
ACH-000693,-0.0632848260942
ACH-000694,-0.160375626875
ACH-000695,-0.08415951327299999
ACH-000696,-0.00908908336135
ACH-000697,0.0884062994683
ACH-000699,0.05375865236769999
ACH-000701,-0.244642962464
ACH-000706,-0.042915849642699996
ACH-000711,-0.038841796644399997
ACH-000713,0.0421687411509
ACH-000714,-0.20210437008499998
ACH-000718,-0.0321709936461
ACH-000720,-0.023652005954
ACH-000721,0.023247405484299998
ACH-000724,0.212008757779
ACH-000725,-0.176923399019
ACH-000732,-0.204589926107
ACH-000734,0.038739531254500005
ACH-000735,0.06001034801030001
ACH-000736,0.09559377380619999
ACH-000738,0.0613696054204
ACH-000746,0.188663464066
ACH-000747,0.0205150041827
ACH-000748,0.140713587936
ACH-000753,-0.0541606729573
ACH-000756,0.0596937782813
ACH-000757,0.044699771442800004
ACH-000758,-0.179362618849
ACH-000760,-0.232754829192
ACH-000763,-0.037701353930800006
ACH-000764,-0.256334361837
ACH-000765,-0.10417624799000001
ACH-000766,0.052504229231
ACH-000767,-0.18604531534000002
ACH-000768,0.181581734782
ACH-000769,0.135682713658
ACH-000770,0.00265346429665
ACH-000771,-0.0902991067442
ACH-000773,0.0471349180125
ACH-000776,0.041289060129300004
ACH-000777,-0.0202283822244
ACH-000778,0.011450423534600001
ACH-000781,0.06875513102080001
ACH-000782,-0.156565291042
ACH-000783,0.0335816909568
ACH-000784,0.000118240114284
ACH-000785,-0.24659832616
ACH-000787,0.14550028404999998
ACH-000788,0.09920977982939999
ACH-000791,-0.09587216007379999
ACH-000792,0.08640094260680001
ACH-000794,0.053269301276400005
ACH-000796,0.006280215358169999
ACH-000799,0.03604512235
ACH-000800,-0.268999806927
ACH-000802,-0.041720827423699994
ACH-000804,0.267627098422
ACH-000805,-0.0998800412077
ACH-000809,-0.0514196648304
ACH-000810,0.280937272734
ACH-000811,-0.080580915736
ACH-000817,-0.15838593105999998
ACH-000819,-0.00102702328301
ACH-000820,-0.18884313097600003
ACH-000821,-0.149111727822
ACH-000822,0.08671092659700001
ACH-000823,0.028251039996700002
ACH-000824,-0.0791398885177
ACH-000827,0.0627510115176
ACH-000829,-0.0137535267991
ACH-000831,-0.027969981518299998
ACH-000832,-0.0241401253444
ACH-000833,0.21255876345400002
ACH-000834,-0.10652304648800001
ACH-000835,0.21378190773699998
ACH-000836,0.247313126206
ACH-000837,0.137998268413
ACH-000838,-0.030521056290700004
ACH-000839,-0.242903023345
ACH-000840,0.0507433585066
ACH-000841,0.06623645699080001
ACH-000843,-0.0023810151472499997
ACH-000846,-0.0192471623537
ACH-000847,0.018850212934700003
ACH-000848,0.0402810005764
ACH-000849,0.0708925503505
ACH-000851,0.0484581391869
ACH-000855,0.11334308992799999
ACH-000856,0.012998867957299999
ACH-000858,-0.0210332282063
ACH-000859,-0.026996828898099998
ACH-000861,0.0711869848615
ACH-000862,-0.0149771612002
ACH-000865,-0.0276799971721
ACH-000866,0.0878070022742
ACH-000867,0.00147113520998
ACH-000869,0.035466793177300004
ACH-000872,0.18266176471200002
ACH-000873,0.0315927314388
ACH-000876,0.0589890081958
ACH-000878,-0.21636531204
ACH-000880,-0.283291421677
ACH-000881,0.09286121490089999
ACH-000882,-0.16145897021800001
ACH-000884,-0.15939605714299998
ACH-000885,-0.16319565104699998
ACH-000887,-0.0547532816072
ACH-000888,0.055072714556200004
ACH-000889,-0.0329882258816
ACH-000890,0.116848175253
ACH-000896,0.101808762982
ACH-000898,0.250599628916
ACH-000900,-0.258317738231
ACH-000901,-0.021113947079
ACH-000905,-0.0368851761586
ACH-000906,-0.0077120740674
ACH-000907,0.05566160695069999
ACH-000910,-0.08659948730860001
ACH-000911,0.066960713254
ACH-000912,0.0458481709128
ACH-000913,0.039366564102
ACH-000915,-0.044851362046
ACH-000916,-0.0838457114205
ACH-000917,0.0789622601978
ACH-000921,0.0298428597705
ACH-000924,0.00523197963713
ACH-000926,-0.0357157768653
ACH-000928,0.0546803214453
ACH-000929,-0.40139019028800005
ACH-000932,0.138620698996
ACH-000935,0.129571853631
ACH-000936,-0.225092814828
ACH-000937,0.030150710463700003
ACH-000938,0.036002676100499995
ACH-000939,0.477810596499
ACH-000941,-0.0022896345564699994
ACH-000943,0.12058013055700001
ACH-000946,-0.0826908903727
ACH-000947,-0.00476715791437
ACH-000948,-0.050527375686099996
ACH-000950,-0.0589400583578
ACH-000953,-0.0450562749503
ACH-000957,-0.0119157160094
ACH-000958,-0.00948172892659
ACH-000960,-0.0734971957065
ACH-000963,0.34770496674999996
ACH-000968,-0.0614047662399
ACH-000969,0.138647562436
ACH-000973,0.0449905922778
ACH-000974,-0.00814598026722
ACH-000975,-0.12329469956599999
ACH-000976,-0.177705721138
ACH-000978,-0.282468404712
ACH-000980,-0.0024199212799400002
ACH-000984,-0.0406420852259
ACH-000986,0.104905062313
ACH-000988,0.052579973458199994
ACH-000993,-0.0836553647099
ACH-000994,0.09609309622000001
ACH-000996,-0.146706193856
ACH-001001,0.149074288466
ACH-001020,0.45430947600500005
ACH-001028,-0.0530106819768
ACH-001031,-0.0437922371309
ACH-001038,-0.0602873081796
ACH-001048,-0.00612437031313
ACH-001050,-0.006269254343530001
ACH-001053,0.0972493181907
ACH-001054,-0.17159314779399998
ACH-001061,0.0399088820311
ACH-001067,0.0411282976046
ACH-001075,-0.155498846403
ACH-001096,0.108849832763
ACH-001128,1.03983583051
ACH-001134,-0.0676189572983
ACH-001151,0.028971806882099996
ACH-001163,-0.046970422988400005
ACH-001164,-0.123122784801
ACH-001173,0.07666861870330001
ACH-001183,-0.006688571625540001
ACH-001184,0.158822364861
ACH-001190,-0.133715061777
ACH-001192,0.0478222139095
ACH-001193,0.053760487205
ACH-001196,-0.042731524444
ACH-001197,0.247880241569
ACH-001205,-0.115612698009
ACH-001211,0.0564280759579
ACH-001212,-0.142413323527
ACH-001228,0.11874450409199999
ACH-001232,-0.00924281767862
ACH-001239,-0.0815448400774
ACH-001274,-0.06507066548399999
ACH-001275,0.08528066976080001
ACH-001277,-0.0936283331298
ACH-001278,0.0923878614666
ACH-001280,0.0750027859179
ACH-001283,0.10574282327
ACH-001289,-0.016575069865700003
ACH-001295,-0.08645431186619999
ACH-001300,-0.130021919046
ACH-001301,0.0431048385138
ACH-001302,0.056466269644400005
ACH-001303,-0.09343358980489999
ACH-001306,0.0690828532515
ACH-001318,0.0437983713215
ACH-001322,0.032279889483699996
ACH-001328,0.0377902673996
ACH-001332,-0.264847577784
ACH-001333,-0.31055656642900004
ACH-001336,0.139654463865
ACH-001340,-0.106630842834
ACH-001346,0.0811897453302
ACH-001353,-0.0456584871356
ACH-001354,0.0634150268544
ACH-001367,0.41779198498899994
ACH-001368,-0.0477417867852
ACH-001374,-0.38947887336
ACH-001375,-0.213784359358
ACH-001377,-0.174402654641
ACH-001380,-0.0208817729115
ACH-001391,-0.152868799349
ACH-001407,-0.0115424470528
ACH-001408,0.07168984424260001
ACH-001413,-0.056810973692800006
ACH-001430,0.168910664948
ACH-001431,-0.09117959316310001
ACH-001450,-0.0622024509118
ACH-001496,0.191633723542
ACH-001500,0.265279102976
ACH-001521,-0.195236090724
ACH-001523,-0.09737666798399999
ACH-001532,0.008713472578680001
ACH-001536,0.20133838691199998
ACH-001550,0.263440656675
ACH-001552,0.11060903371400001
ACH-001554,0.0373804352649
ACH-001645,0.114456090252
ACH-001654,0.0942172788997
ACH-001715,-0.073446055339
ACH-001735,-0.0722616780743
ACH-001736,-0.036404197681800005
ACH-001737,-0.348855570823
ACH-001740,-0.0189638747942
ACH-001745,-0.0360392272515
ACH-001750,0.04998955601430001
ACH-001765,-0.117200779824
ACH-001956,0.08017184042989998
ACH-001957,0.0527427651413
