,TBCE (6905)
ACH-000223,-0.560414253783
ACH-000226,-0.553343435931
ACH-000227,-0.496603801003
ACH-000228,-0.8974721719850001
ACH-000231,-0.5687216871
ACH-000232,-0.919795125421
ACH-000233,-0.192349703205
ACH-000234,-0.541069887956
ACH-000235,-0.546880065612
ACH-000237,-0.779893828271
ACH-000238,-0.45848622448799997
ACH-000243,-0.675715801291
ACH-000244,-0.907411812738
ACH-000246,-0.593166907144
ACH-000248,-0.601018702575
ACH-000250,-0.807339489556
ACH-000251,-1.1286136619299998
ACH-000253,-0.556437065659
ACH-000255,-0.633325765864
ACH-000256,-0.373738878963
ACH-000257,-0.580114810581
ACH-000258,-0.494261281623
ACH-000259,-0.587804797791
ACH-000260,-0.611091369473
ACH-000261,-0.949323374989
ACH-000262,-0.7003601249420001
ACH-000263,-0.887634385529
ACH-000264,-1.0000671368
ACH-000265,-0.620825907293
ACH-000266,-0.850969453426
ACH-000272,-0.7056485298549999
ACH-000273,-0.727593536311
ACH-000274,-0.684454871971
ACH-000277,-0.5249682294219999
ACH-000278,-0.7434617787450001
ACH-000279,-0.575000712428
ACH-000280,-0.689563972255
ACH-000281,-1.0124726800200001
ACH-000288,-0.7611918410330001
ACH-000291,-0.7310588505399999
ACH-000293,-0.498120005523
ACH-000294,-0.610235363648
ACH-000295,-0.453029204053
ACH-000296,-0.883913091581
ACH-000302,-0.465214430576
ACH-000304,-0.48365075518
ACH-000307,-0.6839455557790001
ACH-000308,-0.56484007174
ACH-000310,-0.15849425202700002
ACH-000311,-0.6247377518339999
ACH-000312,-0.78336072583
ACH-000315,-0.9598385104889999
ACH-000316,-0.55928261451
ACH-000317,-0.502410577568
ACH-000318,-1.26676315656
ACH-000319,-0.7490616414110001
ACH-000320,-0.5935294149279999
ACH-000322,-0.7116803736249999
ACH-000323,-0.721886352164
ACH-000324,-0.628396991981
ACH-000329,-0.452738443389
ACH-000330,-0.520416495134
ACH-000331,-0.9562070958299999
ACH-000332,-0.6640802703800001
ACH-000334,-0.522557368848
ACH-000335,-0.60109098022
ACH-000336,-0.5648500527100001
ACH-000337,-0.699601395904
ACH-000339,-0.559649577455
ACH-000341,-1.22438420815
ACH-000348,-0.582384229742
ACH-000350,-0.734478147182
ACH-000352,-0.46080004599299995
ACH-000356,-0.982998616628
ACH-000361,-0.678851350892
ACH-000362,-0.563571443812
ACH-000363,-0.8149017633679999
ACH-000364,-0.6499976729079999
ACH-000365,-1.05341919457
ACH-000366,-0.59926488171
ACH-000368,-0.8390805740270001
ACH-000374,-0.38709893518
ACH-000375,-0.751244023158
ACH-000376,-0.6383318003949999
ACH-000381,-0.838714676576
ACH-000383,-0.572393897679
ACH-000387,-0.46617670002800005
ACH-000389,-0.920642684486
ACH-000390,-0.7036998592829999
ACH-000393,-1.03395859737
ACH-000395,-0.638857679464
ACH-000397,-0.864660350444
ACH-000401,-0.438001839913
ACH-000402,-0.949189529662
ACH-000403,-0.613811306496
ACH-000404,-0.6856772566920001
ACH-000406,-0.431483843067
ACH-000407,-0.522852155273
ACH-000408,-0.754823416121
ACH-000410,-1.00157255
ACH-000411,-0.555520437838
ACH-000414,-0.661967112792
ACH-000415,-0.776861950601
ACH-000416,-0.720496808485
ACH-000420,-0.518671866131
ACH-000421,-0.660056302693
ACH-000424,-0.664290335204
ACH-000425,-0.76578182491
ACH-000426,-0.42253146734499997
ACH-000427,-0.7069948848209999
ACH-000433,-0.76888948574
ACH-000436,-0.849412059463
ACH-000444,-0.6949417828929999
ACH-000445,-0.872255381743
ACH-000448,-0.7077803804389999
ACH-000450,-0.344325372538
ACH-000452,-0.812070820229
ACH-000454,-0.6325179718199999
ACH-000458,-0.744037925186
ACH-000459,-0.360528965279
ACH-000460,-0.550092750206
ACH-000461,-0.894772331481
ACH-000463,-0.57920684785
ACH-000464,-0.8063101556829999
ACH-000466,-0.670318982157
ACH-000467,-0.810956030784
ACH-000468,-0.432606213758
ACH-000469,-0.579910716487
ACH-000470,-0.5407000768860001
ACH-000471,-0.662240420267
ACH-000472,-0.794563522616
ACH-000473,-0.9993129098899999
ACH-000475,-0.6196119301340001
ACH-000476,-0.649972996908
ACH-000477,-0.0790617911665
ACH-000480,-0.69185913795
ACH-000481,-0.727651427175
ACH-000483,-0.858450483583
ACH-000484,-0.8533205491789999
ACH-000485,-0.5885465568399999
ACH-000486,-0.869420447005
ACH-000487,-0.55845190593
ACH-000488,-0.801613996565
ACH-000490,-0.704275040308
ACH-000491,-0.7440480807590001
ACH-000495,-0.5743403801020001
ACH-000496,-0.598979773674
ACH-000499,-0.6969321047050001
ACH-000500,-1.0806287423999998
ACH-000502,-0.6714697860709999
ACH-000503,-0.7376958507350001
ACH-000505,-0.664170088941
ACH-000507,-0.699949799979
ACH-000510,-0.729738030293
ACH-000511,-0.8178189747750001
ACH-000512,-0.701943251781
ACH-000516,-1.04027840119
ACH-000517,-0.728222657361
ACH-000518,-0.916018552793
ACH-000520,-0.408710028045
ACH-000521,-0.800512855151
ACH-000522,-0.618172449602
ACH-000524,-0.574753308986
ACH-000527,-0.740669737672
ACH-000528,-0.939934187378
ACH-000537,-0.676996453959
ACH-000541,-0.430776691247
ACH-000542,-0.813819457488
ACH-000544,-0.573874084057
ACH-000545,-0.769192072792
ACH-000547,-0.6607907663579999
ACH-000548,-0.907566246459
ACH-000549,-0.964156475218
ACH-000550,-1.06688921877
ACH-000552,-0.685809783916
ACH-000556,-0.797557450606
ACH-000557,-0.695424263811
ACH-000570,-0.543812118125
ACH-000571,-0.8833991507350001
ACH-000573,-0.597599457533
ACH-000576,-0.595902709408
ACH-000580,-0.808661277042
ACH-000584,-0.518979220807
ACH-000585,-0.7834599840600001
ACH-000588,-0.8001725538560001
ACH-000589,-0.755207266911
ACH-000591,-0.984361858728
ACH-000593,-0.642417102638
ACH-000600,-0.636876493602
ACH-000601,-0.663778385495
ACH-000604,-0.378970878044
ACH-000605,-0.431683888177
ACH-000606,-0.6992922177349999
ACH-000608,-0.44149902496200005
ACH-000614,-0.402109092328
ACH-000616,-0.799811425203
ACH-000618,-0.8881814539990001
ACH-000619,-0.7496917410519999
ACH-000620,-0.555292171901
ACH-000621,-0.578457783315
ACH-000622,-0.555888087889
ACH-000623,-0.551054030386
ACH-000624,-0.695017252007
ACH-000627,-0.8096950585699999
ACH-000630,-0.861549261163
ACH-000632,-0.550868988732
ACH-000633,-0.36523856403800004
ACH-000637,-0.584507796659
ACH-000638,-0.6362342747640001
ACH-000646,-0.470413927136
ACH-000647,-0.6699023848619999
ACH-000648,-0.42018771636999996
ACH-000649,-0.721017269834
ACH-000651,-0.870272398528
ACH-000652,-0.9475283718649999
ACH-000653,-0.662604427125
ACH-000657,-0.7199574251090001
ACH-000658,-0.673347545769
ACH-000661,-0.843149538727
ACH-000662,-1.0963245962700001
ACH-000663,-0.667024840073
ACH-000665,-0.617572499778
ACH-000671,-0.661703820278
ACH-000673,-1.05216921848
ACH-000676,-0.9014701899449999
ACH-000677,-0.434644921539
ACH-000681,-0.469060085421
ACH-000682,-0.928155570211
ACH-000683,-0.578178106155
ACH-000684,-0.663884701887
ACH-000688,-0.8989758628479999
ACH-000693,-0.6572424854519999
ACH-000694,-0.8780757466519999
ACH-000695,-0.532483061996
ACH-000696,-0.72673359755
ACH-000697,-0.590478827134
ACH-000699,-0.493145036902
ACH-000701,-0.743297607982
ACH-000706,-0.686240872142
ACH-000711,-0.751291593979
ACH-000713,-0.544901594502
ACH-000714,-0.660669428114
ACH-000718,-0.77297619417
ACH-000720,-0.566196482225
ACH-000721,-0.504824063984
ACH-000724,-1.36038724375
ACH-000725,-0.813808761326
ACH-000732,-0.7196315849189999
ACH-000734,-0.542146566229
ACH-000735,-0.943551314725
ACH-000736,-0.510056737686
ACH-000738,-0.598930585182
ACH-000746,-0.279220662434
ACH-000747,-0.771371066555
ACH-000748,-0.7333613492409999
ACH-000753,-0.612919881839
ACH-000756,-0.698715844589
ACH-000757,-0.514350288084
ACH-000758,-0.569606572632
ACH-000760,-0.636773433786
ACH-000763,-0.508110319089
ACH-000764,-0.55277696251
ACH-000765,-0.8479629780519999
ACH-000766,-0.714426734051
ACH-000767,-0.887756213255
ACH-000768,-0.636793805542
ACH-000769,-0.549958111123
ACH-000770,-0.7020578794239999
ACH-000771,-0.602134607612
ACH-000773,-0.472074771511
ACH-000776,-0.590706050727
ACH-000777,-0.61534138248
ACH-000778,-0.659572843496
ACH-000781,-0.5289251317620001
ACH-000782,-0.802737008602
ACH-000783,-0.835486140227
ACH-000784,-1.01462911408
ACH-000785,-0.834740710169
ACH-000787,-0.69404057037
ACH-000788,-0.6795199282529999
ACH-000791,-0.8871186785200001
ACH-000792,-0.664104935552
ACH-000794,-0.69606161652
ACH-000796,-1.0102598261799998
ACH-000799,-0.48674373909699997
ACH-000800,-0.65746366647
ACH-000802,-0.833557735943
ACH-000804,-0.53302721366
ACH-000805,-0.7243106366750001
ACH-000809,-0.7313876022579999
ACH-000810,-0.609595830974
ACH-000811,-0.944797863583
ACH-000817,-0.684076484056
ACH-000819,-0.865589302084
ACH-000820,-0.7100745916069999
ACH-000821,-0.491392929617
ACH-000822,-0.844254756778
ACH-000823,-0.627034073464
ACH-000824,-0.632807422488
ACH-000827,-0.714950479171
ACH-000829,-0.868989965069
ACH-000831,-0.511019449289
ACH-000832,-0.788065983886
ACH-000833,-0.7219341808399999
ACH-000834,-0.7147466123909999
ACH-000835,-0.818029172936
ACH-000836,-0.820277437948
ACH-000837,-0.578605716657
ACH-000838,-0.591532957994
ACH-000839,-0.7484154476279999
ACH-000840,-0.762989248902
ACH-000841,-0.762170992317
ACH-000843,-0.591154683675
ACH-000846,-0.7131172096289999
ACH-000847,-0.5983927557500001
ACH-000848,-0.840755217872
ACH-000849,-0.7524112283140001
ACH-000851,-0.47607836776199997
ACH-000855,-0.6853677163580001
ACH-000856,-0.8866887044410001
ACH-000858,-0.727250131663
ACH-000859,-0.760432802008
ACH-000861,-0.729861263432
ACH-000862,-0.7269446793250001
ACH-000865,-0.6929008682629999
ACH-000866,-0.43824317142999997
ACH-000867,-1.0046412774200002
ACH-000869,-0.9182283590870001
ACH-000872,-0.505010467728
ACH-000873,-0.931290022096
ACH-000876,-0.476184160917
ACH-000878,-0.851231476823
ACH-000880,-0.487149325991
ACH-000881,-0.710942728652
ACH-000882,-1.17482757503
ACH-000884,-0.9007331249189999
ACH-000885,-0.679574682386
ACH-000887,-0.730186296748
ACH-000888,-0.885816093508
ACH-000889,-0.5073819338350001
ACH-000890,-1.04042986466
ACH-000896,-0.6710471972550001
ACH-000898,-0.31713378231
ACH-000900,-0.773307649741
ACH-000901,-0.738885147202
ACH-000905,-0.664574033416
ACH-000906,-0.6499206247420001
ACH-000907,-0.635501190303
ACH-000910,-0.644981774873
ACH-000911,-0.6733814665729999
ACH-000912,-0.670772660197
ACH-000913,-0.644236593026
ACH-000915,-0.535203753273
ACH-000916,-0.8357933647310001
ACH-000917,-0.7446411465620001
ACH-000921,-0.696439612088
ACH-000924,-0.6796891531929999
ACH-000926,-0.668206642712
ACH-000928,-0.696348824913
ACH-000929,-0.635105694308
ACH-000932,-0.736080062485
ACH-000935,-0.8383226777220001
ACH-000936,-0.78748204902
ACH-000937,-0.48735820632
ACH-000938,-0.614712236718
ACH-000939,-0.984321861455
ACH-000941,-0.7790518661560001
ACH-000943,-0.9790608315579999
ACH-000946,-0.538541973429
ACH-000947,-0.482821528127
ACH-000948,-0.601155252118
ACH-000950,-0.51796012256
ACH-000953,-0.639556866503
ACH-000957,-0.707651665467
ACH-000958,-0.6734360853229999
ACH-000960,-0.7670217734710001
ACH-000963,-0.414230227512
ACH-000968,-0.879163607468
ACH-000969,-0.702020119097
ACH-000973,-0.608304380988
ACH-000974,-0.720854826681
ACH-000975,-0.729902977865
ACH-000976,-0.49114769740900005
ACH-000978,-0.7609081301989999
ACH-000980,-0.9045399045810001
ACH-000984,-0.732847602387
ACH-000986,-0.7000426683319999
ACH-000988,-0.8460364240129999
ACH-000993,-1.03513352125
ACH-000994,-0.8566118272840001
ACH-000996,-0.896806094299
ACH-001001,-0.636961480248
ACH-001020,-0.884353081857
ACH-001028,-0.605804752418
ACH-001031,-0.900434456508
ACH-001038,-0.84761190647
ACH-001048,-0.8365366670479999
ACH-001050,-0.89015402124
ACH-001053,-0.9355179067820001
ACH-001054,-0.487452877071
ACH-001061,-0.8354063517489999
ACH-001067,-0.6732270528380001
ACH-001075,-0.835176671893
ACH-001096,-0.735137806969
ACH-001128,-0.711654253353
ACH-001134,-0.519434773899
ACH-001151,-0.8875311970020001
ACH-001163,-0.5540418302100001
ACH-001164,-0.957117609066
ACH-001173,-0.693250302594
ACH-001183,-0.710218393973
ACH-001184,-0.603029025232
ACH-001190,-0.9835822282719999
ACH-001192,-0.570317130992
ACH-001193,-1.1449296315200002
ACH-001196,-0.783720751128
ACH-001197,-0.7778333494499999
ACH-001205,-0.859915952166
ACH-001211,-0.47400610441299995
ACH-001212,-0.681385178483
ACH-001228,-0.427931049333
ACH-001232,-0.669809232538
ACH-001239,-0.467812949204
ACH-001274,-0.8251721150229999
ACH-001275,-0.8609400769040001
ACH-001277,-0.606593587197
ACH-001278,-0.9835548875419999
ACH-001280,-0.6337169159089999
ACH-001283,-0.666926862549
ACH-001289,-0.7562470429170001
ACH-001295,-0.6533946361249999
ACH-001300,-0.7413936517749999
ACH-001301,-0.573493982359
ACH-001302,-0.42369399141099995
ACH-001303,-0.738174455394
ACH-001306,-0.814942027956
ACH-001318,-0.671140696925
ACH-001322,-0.41448184915299996
ACH-001328,-0.685092060895
ACH-001332,-0.796295372742
ACH-001333,-0.730840574702
ACH-001336,-0.810836253965
ACH-001340,-0.49052569179399996
ACH-001346,-0.7794315462989999
ACH-001353,-0.8638197574600001
ACH-001354,-0.911105355531
ACH-001367,-0.6639534638310001
ACH-001368,-0.646588550793
ACH-001374,-0.741819489559
ACH-001375,-0.7554143333200001
ACH-001377,-0.543532506284
ACH-001380,-0.5915083203729999
ACH-001391,-0.8483855287950001
ACH-001407,-0.61694363689
ACH-001408,-0.611583925284
ACH-001413,-0.9878137335439999
ACH-001430,-0.7995909517290001
ACH-001431,-0.760004493034
ACH-001450,-0.822944895378
ACH-001496,-0.8033227201500001
ACH-001500,-0.904091018395
ACH-001521,-0.562278299867
ACH-001523,-0.600451109151
ACH-001532,-0.7444572187720001
ACH-001536,-0.800422512791
ACH-001550,-1.00356771192
ACH-001552,-0.8085432970280001
ACH-001554,-0.5986837201030001
ACH-001645,-0.636054836005
ACH-001654,-0.8164938036020001
ACH-001715,-0.5535281731
ACH-001735,-0.7891329420090001
ACH-001736,-0.7531450241940001
ACH-001737,-0.504129525253
ACH-001740,-0.541217021533
ACH-001745,-0.5763301613699999
ACH-001750,-0.578920897755
ACH-001765,-0.55200281344
ACH-001956,-0.630548710946
ACH-001957,-0.863484443628
