,RNMT (8731)
ACH-000665,-0.923408748524
ACH-000671,-1.12380566977
ACH-000673,-1.0291349279000002
ACH-000676,-1.31628005674
ACH-000677,-1.18568888454
ACH-000681,-1.4239333623600001
ACH-000682,-1.0221871781899998
ACH-000683,-1.18570631514
ACH-000684,-1.5517144858899998
ACH-000688,-1.39644452236
ACH-000693,-1.11786350764
ACH-000694,-0.9266163922409999
ACH-000695,-0.946452128933
ACH-000696,-1.11779113995
ACH-000697,-1.0503800649400001
ACH-000699,-1.03636788558
ACH-000701,-0.959941086471
ACH-000706,-1.21951056635
ACH-000711,-0.935025169768
ACH-000713,-1.16583241583
ACH-000714,-1.20659831034
ACH-000718,-1.22124985412
ACH-000720,-1.4175054552500002
ACH-000721,-0.9865685312829999
ACH-000724,-1.08068831555
ACH-000725,-0.8800362431219999
ACH-000732,-1.3329984528
ACH-000734,-1.16301321931
ACH-000735,-0.914617652364
ACH-000736,-1.40835622038
ACH-000738,-0.9745362208700001
ACH-000746,-1.02994660134
ACH-000747,-1.2637805399
ACH-000748,-1.26656470279
ACH-000753,-0.7484762146770001
ACH-000756,-1.15628354978
ACH-000757,-1.19380021374
ACH-000758,-1.45080963085
ACH-000760,-1.11610732739
ACH-000763,-0.9398244952979999
ACH-000764,-1.0112678572299998
ACH-000765,-1.1548916622399998
ACH-000766,-1.0993569303
ACH-000767,-1.18771046565
ACH-000768,-1.0132101997299998
ACH-000769,-1.4116305715000002
ACH-000770,-1.31233792184
ACH-000771,-1.3452473279100001
ACH-000773,-1.0615322572600001
ACH-000776,-1.05450086318
ACH-000777,-0.993523758416
ACH-000778,-1.8487368504799997
ACH-000781,-1.31258547965
ACH-000782,-1.3171094324700001
ACH-000783,-0.877601084987
ACH-000784,-1.26376063004
ACH-000785,-1.37081585209
ACH-000787,-1.31562171812
ACH-000788,-1.0973633833
ACH-000791,-1.31002322052
ACH-000792,-1.22776646282
ACH-000794,-0.911885026619
ACH-000796,-0.8359585588740001
ACH-000799,-1.3400632272700002
ACH-000800,-1.01618131043
ACH-000802,-0.9760017902410001
ACH-000804,-1.4726231509299998
ACH-000805,-1.03979469069
ACH-000809,-1.0088989495899998
ACH-000810,-1.2061626174200002
ACH-000811,-1.2079553323999999
ACH-000817,-0.913450103252
ACH-000819,-1.07128663258
ACH-000820,-1.2517296784899998
ACH-000821,-0.632039353701
ACH-000822,-1.78688754574
ACH-000823,-1.11985987309
ACH-000824,-1.67594345777
ACH-000827,-1.1684313905500001
ACH-000829,-1.14125060776
ACH-000831,-1.1939377282899999
ACH-000832,-1.02683816785
ACH-000833,-1.2890785660200001
ACH-000834,-1.08608019455
ACH-000835,-1.32686746447
ACH-000836,-0.37914661018
ACH-000837,-1.2565207006499999
ACH-000838,-0.9231947417090001
ACH-000839,-1.33352930255
ACH-000840,-1.25671601956
ACH-000841,-1.30355167134
ACH-000843,-1.17929910726
ACH-000846,-1.03975111089
ACH-000847,-1.54055736028
ACH-000848,-1.1669827962700001
ACH-000849,-0.897883161861
ACH-000851,-1.25986532495
ACH-000855,-1.25031661971
ACH-000856,-1.18410988061
ACH-000858,-1.0551846949400001
ACH-000859,-1.14331970015
ACH-000861,-0.9958879403030001
ACH-000862,-1.26384737611
ACH-000865,-1.03891982867
ACH-000866,-1.28989591263
ACH-000867,-0.9637696821799999
ACH-000869,-1.44170786079
ACH-000872,-1.20327487442
ACH-000873,-1.08274970405
ACH-000876,-1.32817883876
ACH-000878,-1.8483596276400003
ACH-000880,-1.4135875101100002
ACH-000881,-0.996472507066
ACH-000882,-1.14021696363
ACH-000884,-0.966735606279
ACH-000885,-1.05609934692
ACH-000887,-1.27192574472
ACH-000888,-1.4847558924000002
ACH-000889,-0.952933311979
ACH-000890,-1.28345002975
ACH-000896,-1.1585376997799999
ACH-000898,-1.10294526663
ACH-000900,-0.737682846752
ACH-000901,-1.08283147244
ACH-000905,-1.0647557785700001
ACH-000906,-1.08325725893
ACH-000907,-1.45139645961
ACH-000910,-1.24524461108
ACH-000911,-1.12049292888
ACH-000912,-1.16717787354
ACH-000913,-1.22373578431
ACH-000915,-0.988456469498
ACH-000916,-0.9890576067910001
ACH-000917,-0.753643712448
ACH-000921,-0.822571214314
ACH-000924,-0.910906002537
ACH-000926,-1.49141173867
ACH-000928,-1.03083115176
ACH-000929,-1.27021694685
ACH-000932,-1.0567789139000001
ACH-000935,-1.25419963847
ACH-000936,-1.38310619343
ACH-000937,-1.02879526892
ACH-000938,-1.10042250365
ACH-000939,-0.773760660239
ACH-000941,-1.1497898448200001
ACH-000943,-1.13937242997
ACH-000946,-1.0222684035
ACH-000947,-1.10209227354
ACH-000948,-1.33558404104
ACH-000950,-1.22322225669
ACH-000953,-0.985264369164
ACH-000957,-1.29282546162
ACH-000958,-1.33654521466
ACH-000960,-1.21233501388
ACH-000963,-0.5439059290280001
ACH-000968,-1.26458860228
ACH-000969,-1.42230188541
ACH-000973,-1.11624292803
ACH-000974,-1.16978976541
ACH-000975,-1.0340700300299999
ACH-000976,-1.23171537272
ACH-000978,-1.08908515171
ACH-000980,-1.22922259001
ACH-000984,-1.18730067094
ACH-000986,-1.09446310731
ACH-000988,-1.3159736251899998
ACH-000993,-0.678596587252
ACH-000994,-1.01719599655
ACH-000996,-1.30628240862
ACH-001001,-1.07098017604
ACH-001020,-0.822461869235
ACH-001028,-1.17187153843
ACH-001031,-1.17343918971
ACH-001038,-1.18919649514
ACH-001048,-1.27697467505
ACH-001050,-1.00912547971
ACH-001053,-1.22607577313
ACH-001054,-1.30720727961
ACH-001061,-1.0617704271500001
ACH-001067,-1.03075930018
ACH-001075,-1.02175011627
ACH-001096,-1.07063139054
ACH-001128,-0.27487656325800003
ACH-001134,-1.16046383989
ACH-001151,-1.1920156014799999
ACH-001163,-1.28983544734
ACH-001164,-1.54733307595
ACH-001173,-1.13123303073
ACH-001183,-1.31044745735
ACH-001184,-1.40666208699
ACH-001190,-1.07282763606
ACH-001192,-1.27200772886
ACH-001193,-1.0976390895
ACH-001196,-0.9614735524770001
ACH-001197,-1.0967763017299998
ACH-001205,-1.09559252079
ACH-001211,-0.9840769820309999
ACH-001212,-1.4748363927300001
ACH-001228,-1.11413770364
ACH-001232,-1.08248911913
ACH-001239,-0.993514996297
ACH-001274,-1.12424480244
ACH-001275,-1.22047956317
ACH-001277,-1.15060748659
ACH-001278,-1.31347499491
ACH-001280,-0.821307915194
ACH-001283,-1.33766873215
ACH-001289,-1.34865647653
ACH-001295,-1.04613774605
ACH-001300,-1.16824301425
ACH-001301,-0.922391263032
ACH-001302,-1.26212651393
ACH-001303,-1.4174644780599999
ACH-001306,-1.10409750499
ACH-001318,-1.1597081759999999
ACH-001322,-1.3829430085699999
ACH-001328,-1.13992649742
ACH-001332,-1.08417640649
ACH-001333,-1.45423127122
ACH-001336,-0.916041180767
ACH-001340,-0.987488332887
ACH-001346,-1.0326151611399998
ACH-001353,-1.2673712905
ACH-001354,-0.9940918684540001
ACH-001367,-0.9914578771860001
ACH-001368,-1.24228707243
ACH-001374,-1.52195220139
ACH-001375,-1.25203127969
ACH-001377,-1.17184760293
ACH-001380,-0.985933267745
ACH-001391,-1.14295489091
ACH-001407,-0.8137143272759999
ACH-001408,-1.5680500265600001
ACH-001413,-1.3650909682799999
ACH-001430,-1.35867504385
ACH-001431,-1.08050385091
ACH-001450,-1.20274669713
ACH-001496,-0.8045062051899999
ACH-001500,-0.9092972000480001
ACH-001521,-0.965142656021
ACH-001523,-1.35853980732
ACH-001532,-1.08239857275
ACH-001536,-1.67351607108
ACH-001550,-0.609435811551
ACH-001552,-1.26000499189
ACH-001554,-1.11643982162
ACH-001645,-0.91709638604
ACH-001654,-1.29289909496
ACH-001715,-1.08955993455
ACH-001735,-1.27800835495
ACH-001736,-1.40114498023
ACH-001737,-0.9603781020290001
ACH-001740,-1.20289139839
ACH-001745,-1.4272210634600002
ACH-001750,-1.11104753843
ACH-001765,-1.0957853423000001
ACH-001956,-1.0410227445
ACH-001957,-1.29489324681
