,SOGA1 (140710)
ACH-000004,-0.254353042075
ACH-000007,0.061674071994799996
ACH-000009,-0.044002986191300004
ACH-000011,-0.17737731131999998
ACH-000012,0.0236441476491
ACH-000013,0.038862529537
ACH-000014,-0.011639771233899998
ACH-000015,0.012953407908299998
ACH-000017,-0.173168240035
ACH-000018,-0.28069220741
ACH-000019,-0.08148707401939999
ACH-000021,-0.085017406088
ACH-000022,-0.0318167951487
ACH-000025,-0.047500529308299996
ACH-000028,-0.110831057158
ACH-000030,-0.0631127386625
ACH-000035,-0.020053905835
ACH-000036,-0.0988658739651
ACH-000037,0.075090261224
ACH-000039,0.0789855102512
ACH-000040,-0.033530690558
ACH-000041,0.106130020446
ACH-000042,-0.07567291099380001
ACH-000045,0.00769206601095
ACH-000047,-0.08132200072000001
ACH-000052,-0.195143497351
ACH-000053,0.0805023812283
ACH-000054,-0.07951645048849999
ACH-000055,0.171099952738
ACH-000060,-0.21527522909000002
ACH-000067,0.247998633039
ACH-000070,-0.0532534953748
ACH-000075,-0.13439167515
ACH-000078,0.04650187090440001
ACH-000082,-0.0123015224195
ACH-000085,0.0145871509492
ACH-000086,0.0753670291616
ACH-000087,0.17816566993900002
ACH-000092,0.0611768519019
ACH-000095,-0.00470457468569
ACH-000097,-0.09978056379969999
ACH-000098,0.265215645745
ACH-000099,-0.028012033239500002
ACH-000108,-0.170230226946
ACH-000113,0.0341242862077
ACH-000115,-0.144985499229
ACH-000116,-0.149939417623
ACH-000118,-0.014814366166000001
ACH-000120,0.00870537965361
ACH-000123,-0.0133816000529
ACH-000127,0.09836979137039999
ACH-000128,-0.085538881123
ACH-000132,0.0915361168943
ACH-000133,-0.067618008243
ACH-000137,0.166299970276
ACH-000138,-0.00306455903815
ACH-000142,0.0770864644021
ACH-000143,-0.20095991370900002
ACH-000146,-0.059249536526
ACH-000148,-0.0720344046792
ACH-000150,0.0524916680925
ACH-000152,0.20478040505
ACH-000153,-0.151757755766
ACH-000159,0.017624796357900003
ACH-000160,-0.116506874599
ACH-000163,-0.171465498904
ACH-000167,0.049455408665800005
ACH-000168,0.0923487413524
ACH-000169,-0.09327590438380001
ACH-000178,0.0161761444282
ACH-000182,-0.185016611355
ACH-000183,-0.056119010871
ACH-000188,0.178656042691
ACH-000189,0.157610615361
ACH-000190,-0.22026621663899998
