,N4BP2 (55728)
ACH-000004,0.20834128116099998
ACH-000007,0.280805340218
ACH-000009,0.054453002741
ACH-000011,0.23560168517299998
ACH-000012,0.0132756913726
ACH-000013,0.15900485132099998
ACH-000014,0.106683478128
ACH-000015,-0.056704316473699994
ACH-000017,0.0507499352627
ACH-000018,0.183572117642
ACH-000019,0.0832269569612
ACH-000021,0.0523723309547
ACH-000022,-0.013041696499299999
ACH-000025,0.11985040753699999
ACH-000028,-0.053841531656900005
ACH-000030,0.035497386192800004
ACH-000035,0.162255019299
ACH-000036,0.053999586637599996
ACH-000037,0.134424953146
ACH-000039,-0.208572678718
ACH-000040,0.18101203369399999
ACH-000041,-0.052763842164099996
ACH-000042,-0.127758551011
ACH-000045,0.0478313824242
ACH-000047,0.112291431548
ACH-000052,0.20405023928
ACH-000053,0.013076749409399999
ACH-000054,0.0446945873747
ACH-000055,0.0726013584481
ACH-000060,0.163474180773
ACH-000067,0.108589397634
ACH-000070,0.282956679186
ACH-000075,-0.0258887242136
ACH-000078,-0.018909850521400002
ACH-000082,0.132531173779
ACH-000085,0.118641603947
ACH-000086,0.17209344138500002
ACH-000087,0.0486030940084
ACH-000092,0.0858753077645
ACH-000095,-0.13914484998600002
ACH-000097,0.0836306227014
ACH-000098,0.222345071532
ACH-000099,0.0135058497884
ACH-000108,0.0853167495984
ACH-000113,0.16079106178400002
ACH-000115,-0.17006938222800003
ACH-000116,0.0512494250023
ACH-000118,0.0755228650188
ACH-000120,-0.0636345170188
ACH-000123,-0.056638548093699996
ACH-000127,0.0791020469678
ACH-000128,-0.0203545335132
ACH-000132,0.0036472740476499997
ACH-000133,-0.0926587767905
ACH-000137,0.033012651362
ACH-000138,0.06540601167059999
ACH-000142,-0.07359373708360001
ACH-000143,0.245764513868
ACH-000146,0.0131747687959
ACH-000148,0.0059414386639899995
ACH-000150,-0.0101456192365
ACH-000152,0.24300096864300003
ACH-000153,0.027093471314500003
ACH-000159,0.11422583700099999
ACH-000160,-0.130281182975
ACH-000163,0.057253278378400004
ACH-000167,-0.113144293402
ACH-000168,-0.0729455398565
ACH-000169,0.0455057937541
ACH-000178,0.100662146546
ACH-000182,0.0276441618634
ACH-000183,0.147140622409
ACH-000188,-0.0544750019199
ACH-000189,0.30793009958
ACH-000190,0.101096876126
ACH-000198,-0.00107017570078
ACH-000204,-0.00478800268433
ACH-000206,0.378968992105
ACH-000207,0.144415483354
ACH-000211,0.0532735701885
ACH-000215,-4.68006919182e-05
ACH-000221,0.09433957365219998
ACH-000222,0.0917336887938
ACH-000223,0.061314499934599996
ACH-000226,-0.102159882958
ACH-000227,0.143353037032
ACH-000228,0.09328984635289998
ACH-000231,0.05969105885750001
ACH-000232,0.0966652555978
ACH-000233,0.029401847965000002
ACH-000234,0.10867830027599999
ACH-000235,0.0327896693605
ACH-000237,-0.0038138463069699994
ACH-000238,0.0783847101062
ACH-000243,0.0422044075006
ACH-000244,-0.129031865776
ACH-000246,0.0391561848772
ACH-000248,-0.0968906520355
ACH-000250,0.06864477620180001
ACH-000251,-0.038223694170199995
ACH-000253,0.08676134299760001
ACH-000255,0.0349122788625
ACH-000256,0.254630493864
ACH-000257,0.12775340375900002
ACH-000258,0.051917040321500005
ACH-000259,0.109498239148
ACH-000260,-0.109441400385
ACH-000261,0.0250679831465
ACH-000262,0.127112284518
ACH-000263,-0.09207108529719998
ACH-000264,0.0330004115002
ACH-000265,0.076757269822
ACH-000266,0.09277603419330001
ACH-000272,0.038372744825400006
ACH-000273,-0.031255406470599996
ACH-000274,0.077176761363
ACH-000277,0.336424573616
ACH-000278,0.120236156151
ACH-000279,-0.0600584280157
ACH-000280,-0.0407388949373
ACH-000281,0.0623492061621
ACH-000288,0.08357761577289999
ACH-000291,0.08183424112660001
ACH-000293,0.018302182127599997
ACH-000294,0.09723756737089999
ACH-000295,0.240761337656
ACH-000296,-0.0371758306847
ACH-000302,-0.0870047680659
ACH-000304,0.172020354698
ACH-000307,0.0667812449878
ACH-000308,0.027004170103099998
ACH-000310,-0.26267493021
ACH-000311,-0.11813045432399999
ACH-000312,-0.0600110883756
ACH-000315,-0.0441576881841
ACH-000316,0.145204954924
ACH-000317,0.0925422268321
ACH-000318,0.146376863125
ACH-000319,0.056859333311599994
ACH-000320,0.038398749993
ACH-000322,0.0722229862623
ACH-000323,0.07603102323210001
ACH-000324,-0.00750407676004
ACH-000329,0.10187882388800001
ACH-000330,-0.047490259176400006
ACH-000331,0.17292849997600002
ACH-000332,-0.0526946828231
ACH-000334,-0.051086699072900005
ACH-000335,0.174589364435
ACH-000336,0.08729980281649999
ACH-000337,-0.123346768846
ACH-000339,0.045372808035199996
ACH-000341,0.109111596998
ACH-000348,0.197471733103
ACH-000350,-0.0145755252997
ACH-000352,0.0443690012316
ACH-000356,0.0152271054991
ACH-000361,0.203363175888
ACH-000362,-0.013194599795899998
ACH-000363,0.0932983480349
ACH-000364,-0.028352194520200002
ACH-000365,-0.00286269513106
ACH-000366,0.09023771946810001
ACH-000368,-0.09894363564760002
ACH-000374,0.0748632681752
ACH-000375,-0.082292324933
ACH-000376,-0.0738596291461
ACH-000381,-0.0737970514473
ACH-000383,0.0789076803559
ACH-000387,-0.0286433116096
ACH-000389,0.166935259272
ACH-000390,-0.04762044165919999
