,FLG2 (388698)
ACH-000445,0.00490580142472
ACH-000448,-0.0910640743386
ACH-000450,-0.143179829364
ACH-000452,-0.249484645625
ACH-000454,-0.27962187544100003
ACH-000458,-0.155632304653
ACH-000459,0.14387786150499998
ACH-000460,-0.0305618770266
ACH-000461,0.183867143801
ACH-000463,-0.258890786413
ACH-000464,-0.06297767040090001
ACH-000466,0.037764376703699996
ACH-000467,-0.08066968552889998
ACH-000468,-0.219525426736
ACH-000469,0.0075581958168800005
ACH-000470,-0.00131084614791
ACH-000471,-0.0715265804802
ACH-000472,-0.0936949080555
ACH-000473,-0.187477909621
ACH-000475,-0.08298853932610001
ACH-000476,-0.137152705842
ACH-000477,0.0103753994265
ACH-000480,-0.105129458134
ACH-000481,-0.11134554771600001
ACH-000483,-0.0957060766712
ACH-000484,-0.291786944459
ACH-000485,0.0678331421385
ACH-000486,-0.108171514144
ACH-000487,-0.232208791018
ACH-000488,-0.20564119526799998
ACH-000490,-0.09910264731030001
ACH-000491,-0.0915145300101
ACH-000495,-0.0334335275288
ACH-000496,-0.0705849950437
ACH-000499,-0.295257684184
ACH-000500,0.0685129194255
ACH-000502,-0.06620157743840001
ACH-000503,-0.253131251261
ACH-000505,-0.12545320902899998
ACH-000507,-0.21837748838799997
ACH-000510,-0.278154488995
ACH-000511,-0.182890432187
ACH-000512,-0.21232903261
ACH-000516,-0.049490405377900004
ACH-000517,-0.154401028519
ACH-000518,-0.137189891672
ACH-000520,-0.0502193106269
ACH-000521,-0.172280328362
ACH-000522,-0.123658765393
ACH-000524,-0.0735155150378
ACH-000527,-0.103271211229
ACH-000528,-0.039333222990099996
ACH-000537,0.06100874750580001
ACH-000541,0.0846556217802
ACH-000542,-0.16644482154999998
ACH-000544,-0.164993950593
ACH-000545,-0.12148233502900001
ACH-000547,-0.34052573229099997
ACH-000548,-0.21053444799899998
ACH-000549,-0.197958009314
ACH-000550,-0.118036299475
ACH-000552,0.028116571093200003
ACH-000556,-0.100209576569
ACH-000557,-0.029826135354299996
ACH-000570,0.0558725791856
ACH-000571,-0.184473311447
ACH-000573,-0.0602138541671
ACH-000576,-0.10882336817
ACH-000580,-0.234162804777
ACH-000584,-0.165925621523
ACH-000585,-0.167538841358
ACH-000588,-0.0339819587051
ACH-000589,-0.168451816596
ACH-000591,0.045307786377300006
ACH-000593,-0.207518304325
ACH-000600,-0.154005050097
ACH-000601,-0.166165553632
ACH-000604,-0.023900702828599997
ACH-000605,-0.174198530853
ACH-000606,-0.122808829452
ACH-000608,0.0024187982609
ACH-000614,-0.153119344505
ACH-000616,-0.100909591491
ACH-000618,-0.113167772039
ACH-000619,-0.192349853308
ACH-000620,-0.131602548481
ACH-000621,0.0152474307365
ACH-000622,0.0243252799202
ACH-000623,-0.0949798314903
ACH-000624,-0.0681410348877
ACH-000627,0.00531712202696
ACH-000630,0.0104638110389
ACH-000632,-0.135671911682
ACH-000633,-0.161399223491
ACH-000637,-0.13107879277999998
ACH-000638,-0.11868027258500001
ACH-000646,-0.22269135864300002
ACH-000647,-0.209280924419
ACH-000648,-0.103426261697
ACH-000649,-0.0821442925267
ACH-000651,-0.164148135466
ACH-000652,0.052112399740900005
ACH-000653,-0.0883936125691
ACH-000657,-0.300473549414
ACH-000658,-0.17253177534400002
ACH-000661,-0.224402134356
ACH-000662,-0.124529882521
ACH-000663,-0.11226657657
ACH-000665,-0.124719201398
ACH-000671,-0.25465686297699996
ACH-000673,-0.13741630697999999
ACH-000676,-0.202352402919
ACH-000677,0.0666180887879
ACH-000681,-0.29336453366799997
ACH-000682,-0.114190195785
ACH-000683,-0.24310169645500002
ACH-000684,0.148248206225
ACH-000688,-0.11799172725700001
ACH-000693,-0.0943019160477
ACH-000694,-0.154490432985
ACH-000695,-0.0371253898831
ACH-000696,-0.06276786685430001
ACH-000697,-0.031682443505000005
ACH-000699,0.0024860936774000002
ACH-000701,0.0861816393485
ACH-000706,-0.175200388617
ACH-000711,-0.166601487268
ACH-000713,-0.199205048684
ACH-000714,-0.316215701488
ACH-000718,0.111924031511
ACH-000720,-0.0889134851011
ACH-000721,-0.033548033383299994
ACH-000724,-0.0933506664851
ACH-000725,-0.28939175385899996
ACH-000732,-0.149776023992
ACH-000734,-0.19493602320700001
ACH-000735,-0.0153191374851
ACH-000736,-0.11140861999500001
ACH-000738,-0.1249029285
ACH-000746,-0.21229315430999998
ACH-000747,-0.354536907017
ACH-000748,-0.0652944097503
ACH-000753,-0.20353311293499998
ACH-000756,-0.159717658911
ACH-000757,-0.221240855418
ACH-000758,-0.128462984044
ACH-000760,-0.298327994885
ACH-000763,-0.150119178248
ACH-000764,0.0904412658793
ACH-000765,-0.16189990389599998
ACH-000766,-0.09762945457210001
ACH-000767,-0.289720920969
ACH-000768,-0.23151363456000001
ACH-000769,-0.333965413673
ACH-000770,-0.039157657934199994
ACH-000771,-0.0699121435795
ACH-000773,0.0569608881525
ACH-000776,-0.180567797237
ACH-000777,-0.15993072175
ACH-000778,-0.14310104452
ACH-000781,-0.242717725019
ACH-000782,-0.07188554094260001
ACH-000783,-0.06755633555599999
ACH-000784,-0.09630774602489998
ACH-000785,-0.25678300991700004
ACH-000787,-0.253422883446
ACH-000788,-0.0967593384612
ACH-000791,-0.19596761350400002
ACH-000792,-0.0272392435954
ACH-000794,-0.131914360368
ACH-000796,-0.0230382489871
ACH-000799,0.00124502918176
ACH-000800,-0.173035013947
ACH-000802,-0.0615244393489
ACH-000804,-0.0526114575077
ACH-000805,-0.17460942972399998
ACH-000809,-0.04876582210080001
ACH-000810,-0.0270141524755
ACH-000811,0.00580843009629
ACH-000817,-0.219443724934
ACH-000819,-0.13089642497600001
ACH-000820,-0.146796772645
ACH-000821,-0.0766476001299
ACH-000822,-0.09714690703510001
ACH-000823,-0.122981424854
ACH-000824,-0.126300944996
ACH-000827,-0.146164431985
ACH-000829,0.0711053867018
ACH-000831,-0.142166518754
ACH-000832,-0.15886588053
ACH-000833,-0.339932082455
ACH-000834,-0.242554385272
ACH-000835,-0.0588950630992
ACH-000836,-0.030113468145
ACH-000837,-0.163686062066
ACH-000838,-0.299741305772
ACH-000839,0.117197046213
ACH-000840,-0.15308334368100002
ACH-000841,-0.06867161616709999
ACH-000843,-0.32244905490200004
ACH-000846,-0.151788125275
ACH-000847,-0.10410588008400001
ACH-000848,-0.16180400869699998
ACH-000849,-0.0407776277126
ACH-000851,-0.022004457461900002
ACH-000855,-0.0894664714652
ACH-000856,0.07563852473619999
ACH-000858,-0.229045969398
ACH-000859,-0.079999392059
ACH-000861,-0.102542705748
ACH-000862,-0.10417628975
ACH-000865,-0.22037289403000002
ACH-000866,0.00250840320221
ACH-000867,-0.13579693073899998
ACH-000869,-0.572870712685
ACH-000872,-0.07066298178380001
ACH-000873,-0.08597880029110001
ACH-000876,-0.16646736147
ACH-000878,-0.067917877139
ACH-000880,-0.13493918483
ACH-000881,0.019679823311799998
ACH-000882,-0.0902435989587
ACH-000884,-0.024437083091
ACH-000885,0.147048731016
ACH-000887,-0.0813302092818
ACH-000888,-0.0603357461927
ACH-000889,-0.0760611999116
ACH-000890,-0.14469736008
ACH-000896,-0.1963145704
ACH-000898,-0.0558257060994
ACH-000900,-0.35049805885799995
ACH-000901,-0.0481841542645
ACH-000905,-0.258452559023
ACH-000906,-0.0328105609995
ACH-000907,-0.0682309075102
ACH-000910,0.0051285454901499996
ACH-000911,0.0725320721312
ACH-000912,-0.108821758561
ACH-000913,-0.09543869771439999
ACH-000915,-0.0364017215544
ACH-000916,-0.226487221103
ACH-000917,-0.115055650146
ACH-000921,0.031337778872700006
ACH-000924,-0.22751780475400002
ACH-000926,-0.162490585264
ACH-000928,-0.0905365724449
ACH-000929,-0.193432260036
ACH-000932,-0.152539885834
ACH-000935,-0.11210023271700001
ACH-000936,-0.09555434224230001
ACH-000937,-0.152006241576
ACH-000938,-0.327531948961
ACH-000939,-0.09533531343810002
ACH-000941,-0.08967884412869999
ACH-000943,-0.116176439718
ACH-000946,-0.18877655232
ACH-000947,-0.11952800359200001
ACH-000948,-0.284256866903
ACH-000950,-0.09276178025769999
ACH-000953,-0.048062029508100006
ACH-000957,0.050880409903100006
ACH-000958,-0.0235320608366
ACH-000960,-0.17322183116
ACH-000963,-0.198199422165
ACH-000968,-0.0880773477851
ACH-000969,-0.019616528567400003
ACH-000973,-0.138994697544
ACH-000974,-0.108187608416
ACH-000975,-0.104998590894
ACH-000976,0.0
ACH-000978,-0.222132380646
ACH-000980,-0.186299775319
ACH-000984,-0.293723466062
ACH-000986,-0.117124509342
ACH-000988,0.132411828231
ACH-000993,-0.06377767855330001
ACH-000994,-0.0397817533725
ACH-000996,-0.019938809760200002
ACH-001001,-0.09562310693989999
ACH-001020,0.054975754827
ACH-001028,-0.0774538473367
ACH-001031,-0.0374745626945
ACH-001038,-0.08173155454969999
ACH-001048,-0.079615919812
ACH-001050,-0.11580933497500001
ACH-001053,-0.142851852125
ACH-001054,-0.154589713496
ACH-001061,-0.11576476757300001
ACH-001067,-0.0812171641145
ACH-001075,0.134791568241
ACH-001096,-0.140280564543
ACH-001128,0.104867280351
ACH-001134,-0.219507318398
ACH-001151,-0.11696015154999999
ACH-001163,-0.32350493923
ACH-001164,0.044313210744699995
ACH-001173,-0.0982782938247
ACH-001183,0.09848603637910001
ACH-001184,-0.031132608380700002
ACH-001190,0.0470176580125
ACH-001192,-0.207181019676
ACH-001193,-0.125357991436
ACH-001196,-0.0196025521789
ACH-001197,0.0483146866601
ACH-001205,-0.167030246642
ACH-001211,0.11350858418299999
ACH-001212,0.014443219415899999
ACH-001228,-0.0473820205385
ACH-001232,-0.28426933581700004
ACH-001239,-0.049653539712
ACH-001274,-0.0382220757256
ACH-001275,-0.0589717816847
ACH-001277,0.0129368843493
ACH-001278,-0.129941274868
ACH-001280,-0.00180678539623
ACH-001283,-0.19847589744600003
ACH-001289,0.137178309301
ACH-001295,-0.0425930735771
ACH-001300,0.0105733628708
ACH-001301,-0.043914616030400005
ACH-001302,0.049094712135500006
ACH-001303,-0.451897418031
ACH-001306,-0.014587867959100002
ACH-001318,-0.385791149352
ACH-001322,-0.244176344518
ACH-001328,0.0552815908249
ACH-001332,-0.352304338059
ACH-001333,-0.18883053227699997
ACH-001336,-0.271807659125
ACH-001340,-0.158298484656
ACH-001346,-0.138486173615
ACH-001353,-0.07105206514700001
ACH-001354,-0.333355838668
ACH-001367,-0.103485451557
ACH-001368,-0.0272590823452
ACH-001374,-0.0873621713586
ACH-001375,-0.212081725325
ACH-001377,-0.0984613770294
ACH-001380,-0.0834400705888
ACH-001391,0.0129180908977
ACH-001407,-0.166912893311
ACH-001408,-0.107236393582
ACH-001413,-0.129919774971
ACH-001430,-0.347227882202
ACH-001431,-0.125346314631
ACH-001450,-0.24569157469500003
ACH-001496,-0.09951011675619999
ACH-001500,0.00274386708179
ACH-001521,0.185484444076
ACH-001523,-0.042078703782199994
ACH-001532,-0.0900482615395
ACH-001536,0.212017082986
ACH-001550,-0.145366510064
ACH-001552,-0.27687716865
ACH-001554,-0.207043269178
ACH-001645,-0.0951140472648
ACH-001654,-0.159231268935
ACH-001715,0.045892565926599994
ACH-001735,-0.061275939528400006
ACH-001736,-0.282459181018
ACH-001737,0.19062986966200002
ACH-001740,-0.20005396714600002
ACH-001745,-0.047632212703
ACH-001750,-0.0895892008855
ACH-001765,-0.207663361359
ACH-001956,-0.09235859830810002
ACH-001957,-0.05377068567340001
