,NCSTN (23385)
ACH-000004,-0.022976870629599997
ACH-000007,-0.13626323627
ACH-000009,-0.299927194053
ACH-000011,-0.279290469584
ACH-000012,-0.253218866889
ACH-000013,-0.31304191603799997
ACH-000014,-0.07559877067439999
ACH-000015,-0.0599992087057
ACH-000017,0.0565622500925
ACH-000018,-0.0734240486514
ACH-000019,-0.150778881989
ACH-000021,0.0156789195163
ACH-000022,-0.278428156572
ACH-000025,-0.342920619887
ACH-000028,0.0885602176898
ACH-000030,0.10974302152899999
ACH-000035,-0.00524776969633
ACH-000036,0.7786087839020001
ACH-000037,-0.00913148315683
ACH-000039,-0.49357859573299995
ACH-000040,0.09038843811389999
ACH-000041,-0.153083221717
ACH-000042,-0.070830434131
ACH-000045,0.17291372284
ACH-000047,-0.253825704705
ACH-000052,-0.195624308158
ACH-000053,-0.181462318558
ACH-000054,-0.289220326062
ACH-000055,-0.190302750869
ACH-000060,0.181380964355
ACH-000067,0.048181312866400004
ACH-000070,0.0261265939051
ACH-000075,-0.0313493191266
ACH-000078,-0.057314346577000005
ACH-000082,-0.295900317431
ACH-000085,-0.15769827560900002
ACH-000086,-0.20947605045899997
ACH-000087,-0.278125728388
ACH-000092,-0.01330991818
ACH-000095,-0.13748301250999997
ACH-000097,0.0973310483992
ACH-000098,0.062683816579
ACH-000099,-0.19685513050200001
ACH-000108,-0.0584272503911
ACH-000113,-0.050288071053599996
ACH-000115,-0.01879686222
ACH-000116,-0.118436912369
ACH-000118,0.0342016220472
ACH-000120,-0.134102491933
ACH-000123,0.0819038141807
ACH-000127,0.0048678231092700005
ACH-000128,0.0676955741125
ACH-000132,0.0762479781878
ACH-000133,0.088459952127
ACH-000137,0.0358827508918
ACH-000138,-0.09947593483999999
ACH-000142,-0.37757071330499997
ACH-000143,0.012605176825000002
ACH-000146,-0.12102741783
ACH-000148,0.354597829925
ACH-000150,0.27656212294
ACH-000152,0.0459994188906
ACH-000153,-0.263073109079
ACH-000159,-0.08799449532539999
ACH-000160,0.0356818553046
ACH-000163,-0.303603374747
ACH-000167,0.127060033679
ACH-000168,-0.0661149819657
ACH-000169,-0.06765303454049999
ACH-000178,0.018883706831900004
ACH-000182,-0.16098119783
ACH-000183,-0.150326935705
ACH-000188,0.061483544361199995
ACH-000189,-0.466937413054
ACH-000190,-0.11939730858200001
ACH-000198,-0.0306588241676
ACH-000204,-0.688965825163
ACH-000206,-0.22660827929400001
ACH-000207,0.14718652567600002
ACH-000211,-0.0984827084269
ACH-000215,-0.15729689100400002
ACH-000221,-0.023694806035
ACH-000222,0.0285109318008
ACH-000223,0.00122840544624
ACH-000226,0.016777778295
ACH-000227,0.309838753239
ACH-000228,-0.222032833975
ACH-000231,0.033787208070200005
ACH-000232,-0.050097199151800005
ACH-000233,0.24175291980900002
ACH-000234,-0.0157948522426
ACH-000235,-0.19248282504500003
ACH-000237,-0.252286617126
ACH-000238,-0.10793359745999999
ACH-000243,0.0197650703719
ACH-000244,0.617462367879
ACH-000246,0.0129029362776
ACH-000248,-0.014028433925600001
ACH-000250,-0.0220897700332
ACH-000251,-0.524794713534
ACH-000253,0.13177750870899999
ACH-000255,-0.227163495581
ACH-000256,0.047084195085399995
ACH-000257,-0.134732960043
ACH-000258,0.260816560684
ACH-000259,-0.241424939535
ACH-000260,-0.09437004218560001
ACH-000261,-0.036547957187600004
ACH-000262,0.00740071025076
ACH-000263,-0.10792645933
ACH-000264,-0.195707611605
ACH-000265,0.0794119498885
ACH-000266,-0.401244188421
ACH-000272,-0.07279660362439999
ACH-000273,0.049715612290599995
ACH-000274,-0.12409822597999999
ACH-000277,0.287906045063
ACH-000278,-0.0272464459052
ACH-000279,0.0998536976963
ACH-000280,-0.0020601678463599998
