,PDZK1 (5174)
ACH-000257,-0.040856838821199996
ACH-000258,0.144306816275
ACH-000259,-0.0556022652671
ACH-000260,-0.029851869662900002
ACH-000261,0.0331442086382
ACH-000262,0.15950827300200002
ACH-000263,-0.0808667650473
ACH-000264,-0.207228499668
ACH-000265,-0.116505334934
ACH-000266,-0.08857939244719999
ACH-000272,-0.314235669674
ACH-000273,-0.238038011979
ACH-000274,0.116140108585
ACH-000277,-0.0502957605083
ACH-000278,-0.09774789486220001
ACH-000279,-0.0673146839288
ACH-000280,-0.20739876630600002
ACH-000281,-0.249891096441
ACH-000288,0.0251638360186
ACH-000291,-0.077344794094
ACH-000293,0.14225866639100002
ACH-000294,0.025055948059400004
ACH-000295,-0.255827332493
ACH-000296,-0.228631281961
ACH-000302,-0.0863801808235
ACH-000304,-0.07181741626720001
ACH-000307,-0.08518284851460001
ACH-000308,-0.0817747161083
ACH-000310,0.128325189412
ACH-000311,-0.34048733876000004
ACH-000312,-0.221191715077
ACH-000315,-0.18243753834600002
ACH-000316,0.027699096484300002
ACH-000317,0.250556938211
ACH-000318,-0.0971250852548
ACH-000319,-0.337322082444
ACH-000320,-0.29836818578200003
ACH-000322,-0.08529839635980001
ACH-000323,-0.203329755467
ACH-000324,-0.114314360145
ACH-000329,-0.19210596782699998
ACH-000330,0.187361606244
ACH-000331,-0.15018840026
ACH-000332,-0.23434705638599998
ACH-000334,-0.339168449443
ACH-000335,-0.396573327072
ACH-000336,-0.662156086542
ACH-000337,-0.0913504086904
ACH-000339,0.138031873225
ACH-000341,-0.24384364455200003
ACH-000348,-0.146860576032
ACH-000350,-0.10974889154999999
ACH-000352,0.21670823241
ACH-000356,0.115690877533
ACH-000361,-0.281257606981
ACH-000362,-0.32665920546
ACH-000363,-0.159366139623
ACH-000364,-0.331959879134
ACH-000365,-0.122211981826
ACH-000366,-0.0328262108966
ACH-000368,-0.187977502314
ACH-000374,-0.214428854715
ACH-000375,-0.206439470503
ACH-000376,-0.265952730004
ACH-000381,-0.340129484615
ACH-000383,-0.163578973314
ACH-000387,-0.278232313839
ACH-000389,-0.03883952090869999
ACH-000390,-0.296785057113
ACH-000393,-0.000886649173762
ACH-000395,-0.031084033160200003
ACH-000397,-0.12988688992699998
ACH-000401,-0.11514926105
ACH-000402,0.633035455568
ACH-000403,-0.0551549293208
ACH-000404,0.029608663280000003
ACH-000406,-0.098378783299
ACH-000407,-0.0937874437839
ACH-000408,-0.222139994958
ACH-000410,-0.031192538534
ACH-000411,-0.019298698183
ACH-000414,-0.23584827792100002
ACH-000415,-0.0441978964183
ACH-000416,0.0406255525672
ACH-000420,0.0174536183008
ACH-000421,-0.0824539823102
ACH-000424,-0.500544903894
ACH-000425,-0.103798305655
ACH-000426,0.148491478827
ACH-000427,-0.029451495479599996
ACH-000433,-0.259141786204
ACH-000436,-0.48243235673900003
ACH-000444,-0.0980786466694
ACH-000445,-0.0853014961149
ACH-000448,-0.08420529563549999
ACH-000450,-0.27994916851
ACH-000452,-0.313257300471
ACH-000454,-0.462618613423
ACH-000458,-0.0948068044176
ACH-000459,0.0439288415649
ACH-000460,-0.129122050069
ACH-000461,-0.21134450838500002
ACH-000463,-0.23432679837900003
ACH-000464,-0.139145903261
ACH-000466,0.0920092084698
ACH-000467,0.0190481536444
ACH-000468,-0.16569884975
ACH-000469,0.08502309158710002
ACH-000470,-0.06072331665709999
ACH-000471,-0.0457789270847
ACH-000472,-0.0460599683022
ACH-000473,-0.0207811291724
ACH-000475,-0.007571932936720001
ACH-000476,-0.0844350902819
ACH-000477,-0.0686478263174
ACH-000480,-0.034725219115400004
ACH-000481,-0.168099615497
ACH-000483,-0.152836346984
ACH-000484,-0.182030033183
ACH-000485,-0.07909416795850001
ACH-000486,-0.139646734219
ACH-000487,-0.146198236977
ACH-000488,0.0139272632215
ACH-000490,-0.220732410217
ACH-000491,-0.25933484413
ACH-000495,-0.349017129128
ACH-000496,0.11299822352399999
ACH-000499,-0.48981311345299994
ACH-000500,-0.09397262808589998
ACH-000502,-0.139745977084
ACH-000503,-0.12167918000399999
ACH-000505,-0.40159793799000004
ACH-000507,-0.427320332248
ACH-000510,-0.124785349231
ACH-000511,-0.0384604011589
ACH-000512,-0.525344219551
ACH-000516,-0.207230329032
ACH-000517,-0.0653538578117
ACH-000518,-0.156002035942
ACH-000520,-0.184799537348
ACH-000521,-0.0870062790198
ACH-000522,-0.188823095556
ACH-000524,0.152904673981
ACH-000527,-0.00784332219406
ACH-000528,-0.062494110171600004
ACH-000537,-0.0384759862566
ACH-000541,-0.310514739989
ACH-000542,-0.10838353801799999
ACH-000544,-0.0603076386451
ACH-000545,-0.0208627404624
ACH-000547,-0.302595034486
ACH-000548,-0.249569789235
ACH-000549,-0.379736453324
ACH-000550,-0.10513675238600001
ACH-000552,0.041781288727300005
ACH-000556,-0.144922270326
ACH-000557,0.110696424451
ACH-000570,0.08439952886160001
ACH-000571,-0.187228836124
ACH-000573,-0.0491005696742
ACH-000576,-0.35387698215
ACH-000580,-0.28815764789299997
ACH-000584,-0.0872892290488
ACH-000585,0.0131023069706
ACH-000588,-0.317269267724
ACH-000589,-0.0977153868517
ACH-000591,-0.017529396928599998
ACH-000593,-0.26152495981699997
ACH-000600,-0.064944845086
ACH-000601,-0.051666578484
ACH-000604,-0.35716900594000006
ACH-000605,-0.11898756207399999
ACH-000606,-0.0185383382387
ACH-000608,-0.145063911557
ACH-000614,-0.25189764412300003
ACH-000616,-0.0613373466134
ACH-000618,-0.17600715203899997
ACH-000619,-0.0036390282162300004
ACH-000620,-0.156004536074
ACH-000621,0.0599320110853
ACH-000622,0.202603395241
ACH-000623,-0.15984257941500002
ACH-000624,0.025972693217000003
ACH-000627,-0.18169503100499998
ACH-000630,-0.19643058884
ACH-000632,-0.011305773330200001
ACH-000633,0.351884344691
ACH-000637,0.26457188662
ACH-000638,-0.0651352610289
ACH-000646,-0.194375679923
ACH-000647,-0.159725452945
ACH-000648,0.0865335928113
ACH-000649,0.027360629308599997
ACH-000651,-0.18334384488699998
ACH-000652,-0.30229602684900003
ACH-000653,-0.138047010702
ACH-000657,-0.0420581781708
ACH-000658,-0.29470801075999997
ACH-000661,-0.218922005258
ACH-000662,-0.437889844636
ACH-000663,-0.0304547907597
ACH-000665,0.048657070420599996
ACH-000671,-0.34005688397699996
ACH-000673,-0.307297344205
ACH-000676,-0.387279014411
ACH-000677,-0.160684548929
ACH-000681,-0.168607521883
ACH-000682,-0.449992400593
ACH-000683,-0.29287346090599997
ACH-000684,-0.238636281251
ACH-000688,0.0765237909032
ACH-000693,-0.00160009746537
ACH-000694,-0.158395602286
ACH-000695,-0.0011153324229200001
ACH-000696,-0.13396582083699998
ACH-000697,-0.19089195360300001
ACH-000699,-0.00397171972559
ACH-000701,0.044264732944999996
ACH-000706,0.0430888888672
ACH-000711,-0.162075600985
ACH-000713,-0.529350063174
ACH-000714,-0.19386657566100002
ACH-000718,-0.0655079028099
ACH-000720,-0.069721313678
ACH-000721,0.0219025595101
ACH-000724,0.100367745146
ACH-000725,-0.12707266254000002
ACH-000732,-0.193354994937
ACH-000734,-0.07447292195760001
ACH-000735,-0.189468966322
ACH-000736,-0.10395182984899999
ACH-000738,-0.110621749497
ACH-000746,-0.22346126845699998
ACH-000747,-0.40397960284400003
ACH-000748,-0.235658605746
ACH-000753,-0.0739799781061
ACH-000756,-0.258743300517
ACH-000757,-0.34139987692400003
ACH-000758,-0.144111344427
ACH-000760,-0.35217811902699997
ACH-000763,-0.032077864982099996
ACH-000764,-0.0699459702013
ACH-000765,-0.301329068963
ACH-000766,0.038100040347099996
ACH-000767,-0.460370346878
ACH-000768,-0.142714644257
ACH-000769,-0.42062936183899996
ACH-000770,-0.0610024225724
ACH-000771,-0.301488973727
ACH-000773,-0.27287954354000005
ACH-000776,-0.08379519538989999
ACH-000777,-0.0862031920126
ACH-000778,-0.134186170973
ACH-000781,-0.059818990274800005
ACH-000782,-0.0601923890439
ACH-000783,-0.081817541984
ACH-000784,-0.0405366202691
ACH-000785,-0.136043152457
ACH-000787,-0.11679793806399999
ACH-000788,-0.0524572857113
ACH-000791,-0.254863560962
ACH-000792,-0.13273705737400002
ACH-000794,0.0660404527244
ACH-000796,-0.122713223649
ACH-000799,0.106410824859
ACH-000800,-0.00361468929456
ACH-000802,0.0447458505958
ACH-000804,0.277481587385
ACH-000805,-0.248822948486
ACH-000809,-0.0644181842319
ACH-000810,-0.49955498257200004
ACH-000811,-0.06647940234790001
ACH-000817,6.38789437791e-05
ACH-000819,-0.29718140893100004
ACH-000820,-0.09994765994449999
ACH-000821,-0.6724115524609999
ACH-000822,-0.38024689239500004
ACH-000823,-0.09432425106310001
ACH-000824,0.0976552731411
ACH-000827,-0.149087266193
ACH-000829,-0.0271317711707
ACH-000831,-0.156252536443
ACH-000832,-0.107809342435
ACH-000833,-0.161480562138
ACH-000834,-0.011938876077700002
ACH-000835,-0.09188628033360001
ACH-000836,-0.23441193960099999
ACH-000837,-0.07065419315430001
ACH-000838,-0.228289937264
ACH-000839,-0.258645498016
ACH-000840,0.147636836213
ACH-000841,-0.237955602051
ACH-000843,-0.321608044857
ACH-000846,-0.249509821213
ACH-000847,0.0733824922173
ACH-000848,-0.174824432595
ACH-000849,0.0714840095044
ACH-000851,0.0959654088723
ACH-000855,-0.238093446111
ACH-000856,-0.21297587014400002
ACH-000858,-0.0906272361169
ACH-000859,-0.136939880835
ACH-000861,-0.235442835352
ACH-000862,-0.28801169585
ACH-000865,0.0381558252625
ACH-000866,-0.0615265287871
ACH-000867,-0.059867716968300004
ACH-000869,-0.127812803296
ACH-000872,0.177233695397
ACH-000873,-0.291178234877
ACH-000876,-0.0617952291985
ACH-000878,0.0322233839238
ACH-000880,-0.13157287711500001
ACH-000881,-0.198597119486
ACH-000882,-0.23843468934999998
ACH-000884,-0.201492290304
ACH-000885,-0.245811694637
ACH-000887,-0.0851204170035
ACH-000888,-0.08851844928750001
ACH-000889,-0.21171092666400002
ACH-000890,-0.27520091881
ACH-000896,-0.076144503567
ACH-000898,-0.0705955896004
ACH-000900,-0.436629518402
ACH-000901,-0.043460722597699994
ACH-000905,-0.523223571548
ACH-000906,0.028231128988200002
ACH-000907,-0.260552468413
ACH-000910,0.035226546736900004
ACH-000911,-0.0872173703363
ACH-000912,-0.195079775324
ACH-000913,-0.30242679839000003
ACH-000915,-0.223134063567
ACH-000916,0.126174874783
ACH-000917,-0.109519418683
ACH-000921,-0.0469633934514
ACH-000924,-0.306903021173
ACH-000926,-0.345903078891
ACH-000928,-0.249169985052
ACH-000929,-0.402046886263
ACH-000932,-0.123929321109
ACH-000935,-0.0775482700195
ACH-000936,-0.150512068127
ACH-000937,0.159334276758
ACH-000938,-0.10018467167000002
ACH-000939,-0.26005931005800004
ACH-000941,-0.133145708064
ACH-000943,-0.0883592499501
ACH-000946,-0.0528763783754
ACH-000947,-0.157644689329
ACH-000948,-0.0758915001777
ACH-000950,-0.14602551640699998
ACH-000953,0.10271939746099999
ACH-000957,-0.287419927738
ACH-000958,-0.386388625177
ACH-000960,0.000154088919557
ACH-000963,-0.33823598324299997
ACH-000968,-0.288552136849
ACH-000969,-0.337003617622
ACH-000973,-0.103094502811
ACH-000974,-0.20770943482700002
ACH-000975,-0.26696751053199996
ACH-000976,-0.148650499583
ACH-000978,-0.07235345044710001
ACH-000980,0.04534232040709999
ACH-000984,-0.356662899625
ACH-000986,-0.20915903792399998
ACH-000988,-0.11909625600099999
ACH-000993,-0.042818090948
ACH-000994,-0.0858952330591
ACH-000996,-0.258937587144
ACH-001001,-0.0204447027445
ACH-001020,-0.297234091988
ACH-001028,-0.0670232068269
ACH-001031,-0.042509428330100005
ACH-001038,-0.0047325692810299995
ACH-001048,-0.0431618034454
ACH-001050,-0.142622517827
ACH-001053,-0.34613746826499997
ACH-001054,-0.09665016288270001
ACH-001061,-0.270415890141
ACH-001067,0.0743553416352
ACH-001075,-0.29615805452
ACH-001096,0.181277964045
ACH-001128,-0.48066786058899996
ACH-001134,0.0348336057061
ACH-001151,-0.133181065538
ACH-001163,-0.256271296379
ACH-001164,0.124199724362
ACH-001173,-0.049864328153
ACH-001183,-0.25619841055500003
ACH-001184,-0.0948135545961
ACH-001190,-0.12139005904000001
ACH-001192,-0.317937597064
ACH-001193,-0.46549899818999996
ACH-001196,-0.150949097022
ACH-001197,-0.274426527742
ACH-001205,-0.20269957500100003
ACH-001211,-0.302344471427
ACH-001212,0.07489048318260001
ACH-001228,0.08264407551660001
ACH-001232,-0.223373165078
ACH-001239,-0.0677187424802
ACH-001274,0.0355849897678
ACH-001275,-0.0415113975828
ACH-001277,-0.046567995058500004
ACH-001278,0.0628368140506
ACH-001280,0.0205201419055
ACH-001283,-0.049292452101300004
ACH-001289,-0.103282246521
ACH-001295,0.0128035156995
ACH-001300,0.0858904909173
ACH-001301,-0.184503484478
ACH-001302,0.202615080936
ACH-001303,0.00399593258023
ACH-001306,-0.07758055902080001
ACH-001318,-0.09593103617820001
ACH-001322,-0.177191344355
ACH-001328,-0.0650604532344
ACH-001332,-0.14860912104000001
ACH-001333,-0.23311465856999997
ACH-001336,-0.434443605286
ACH-001340,-0.12585339408399998
ACH-001346,-0.139452835337
ACH-001353,-0.25963855664
ACH-001354,-0.118847908272
ACH-001367,-0.109871801984
ACH-001368,-0.149538014296
ACH-001374,-0.0539586362204
ACH-001375,-0.14121015887900001
ACH-001377,-0.31905505032299997
ACH-001380,-0.0648588616395
ACH-001391,-0.271465597236
ACH-001407,-0.314050387517
ACH-001408,-0.0964943966587
ACH-001413,0.00587748146092
ACH-001430,-0.328334734348
ACH-001431,-0.000845191831472
ACH-001450,-0.157763381237
ACH-001496,-0.27927075784
ACH-001500,-0.14662865275999998
ACH-001521,0.11438964964000002
ACH-001523,-0.057597327901300004
ACH-001532,-0.12844255853
ACH-001536,0.024873665063
ACH-001550,-0.23246824166299998
ACH-001552,-0.105801210462
ACH-001554,-0.0546417563903
ACH-001645,-0.19617476421399999
ACH-001654,-0.0691183045765
ACH-001715,-0.123100971739
ACH-001735,0.0452918633715
ACH-001736,-0.190059514571
ACH-001737,0.031245772430799998
ACH-001740,0.049526832064699995
ACH-001745,-0.151194815859
ACH-001750,-0.21169841792
ACH-001765,-0.179916414701
ACH-001956,-0.432188854957
ACH-001957,-0.668599377379
