,GTF2H1 (2965)
ACH-000004,-0.6883633524889999
ACH-000007,-0.560226221817
ACH-000009,-0.807520985529
ACH-000011,-1.03040751968
ACH-000012,-0.917531722753
ACH-000013,-0.7714368618690001
ACH-000014,-0.9518292606219999
ACH-000015,-0.826142070842
ACH-000017,-0.5605563838350001
ACH-000018,-0.677423765036
ACH-000019,-0.8223344279479999
ACH-000021,-0.800071694848
ACH-000022,-0.67351308653
ACH-000025,-0.7504273465100001
ACH-000028,-0.7705114182100001
ACH-000030,-0.762342545098
ACH-000035,-1.20233585898
ACH-000036,-0.831153432106
ACH-000037,-0.801594083257
ACH-000039,-1.07711330765
ACH-000040,-0.567818797826
ACH-000041,-1.2919686237399999
ACH-000042,-0.719404861402
ACH-000045,-0.7800757446430001
ACH-000047,-0.654896173005
ACH-000052,-0.965564325824
ACH-000053,-0.8847145853149999
ACH-000054,-0.790135920186
ACH-000055,-0.524779216351
ACH-000060,-0.496743766096
ACH-000067,-0.868332966059
ACH-000070,-0.800323584022
ACH-000075,-0.601999606809
ACH-000078,-0.93413368265
ACH-000082,-0.716861178244
ACH-000085,-0.776401739833
ACH-000086,-0.771265912522
ACH-000087,-1.0176512656899999
ACH-000092,-0.663496785033
ACH-000095,-0.99646071778
ACH-000097,-0.8438929172130001
ACH-000098,-0.9080860688310001
ACH-000099,-0.6928066557379999
ACH-000108,-0.854188814501
ACH-000113,-0.808952717512
ACH-000115,-1.13879435808
ACH-000116,-1.06445818794
ACH-000118,-0.705487336127
ACH-000120,-0.901633249814
ACH-000123,-0.7620414128399999
ACH-000127,-0.579351952469
ACH-000128,-0.916221511444
ACH-000132,-1.01069780077
ACH-000133,-0.53646956428
ACH-000137,-0.6801861338959999
ACH-000138,-1.02447278517
ACH-000142,-0.757342621849
ACH-000143,-0.885533355986
ACH-000146,-0.8982787589550001
ACH-000148,-0.9321186537139999
ACH-000150,-0.8150591207889999
ACH-000152,-0.578641085917
ACH-000153,-0.67326848465
ACH-000159,-0.566055020004
ACH-000160,-0.5318954173520001
ACH-000163,-0.867022919329
ACH-000167,-0.7522324664290001
ACH-000168,-0.782320352493
ACH-000169,-0.84417711963
ACH-000178,-0.653884212039
ACH-000182,-0.970201554957
ACH-000183,-0.840297256396
ACH-000188,-0.648430829649
ACH-000189,-0.491798426572
ACH-000190,-0.580459742103
ACH-000198,-1.012255007
ACH-000204,-0.773763099071
ACH-000206,-0.6327567674319999
ACH-000207,-0.661181394497
ACH-000211,-0.716913438348
ACH-000215,-0.775552032811
ACH-000221,-0.587915311252
ACH-000222,-0.95085239483
ACH-000223,-0.9264400124750001
ACH-000226,-0.732326989622
ACH-000227,-0.827105078742
ACH-000228,-0.8281040294930001
ACH-000231,-0.7495370405769999
ACH-000232,-0.986885132375
ACH-000233,-0.770070050385
ACH-000234,-0.501066794997
ACH-000235,-0.797132389623
ACH-000237,-0.9463229512219999
ACH-000238,-0.448140542917
ACH-000243,-0.7413713274779999
ACH-000244,-0.981017470488
ACH-000246,-0.8746179810889999
ACH-000248,-0.483359064709
ACH-000250,-0.6866752182510001
ACH-000251,-0.796413034788
ACH-000253,-0.5477196391870001
ACH-000255,-0.779151971558
ACH-000256,-1.0860967107200001
ACH-000257,-0.8791433231649999
ACH-000258,-1.38196765231
ACH-000259,-1.06124447362
ACH-000260,-0.9020762352799999
ACH-000261,-1.0837180751100002
ACH-000262,-0.728717745617
ACH-000263,-0.77801366302
ACH-000264,-0.682300778304
ACH-000265,-0.899974650143
ACH-000266,-0.898132775218
ACH-000272,-0.649334906421
ACH-000273,-0.883490646921
ACH-000274,-0.817258050687
ACH-000277,-0.443979754445
ACH-000278,-1.13033560626
ACH-000279,-0.946256183727
ACH-000280,-0.912676432132
ACH-000281,-0.587875501492
ACH-000288,-0.753167520984
ACH-000291,-0.9621973743529999
ACH-000293,-0.734371218143
ACH-000294,-0.886072354366
ACH-000295,-0.704238147945
ACH-000296,-1.0223126036299999
ACH-000302,-0.838350025686
ACH-000304,-0.7514972716689999
ACH-000307,-0.707151868204
ACH-000308,-0.944715290457
ACH-000310,-0.8749149983169999
ACH-000311,-1.06992883669
ACH-000312,-0.9041648171879999
ACH-000315,-0.7758901119789999
ACH-000316,-0.726619856513
ACH-000317,-0.735150604186
