,NYNRIN (57523)
ACH-000255,-0.059294160812
ACH-000256,-0.229446443461
ACH-000257,-0.0164395423457
ACH-000258,0.06968545147010001
ACH-000259,-0.0640821764961
ACH-000260,-0.101038984485
ACH-000261,-0.11063667347999999
ACH-000262,-0.0906947713352
ACH-000263,-0.292551979245
ACH-000264,0.00907423872754
ACH-000265,0.0821627259137
ACH-000266,-0.004021710997030001
ACH-000272,-0.0564117177584
ACH-000273,0.0938512053776
ACH-000274,-0.045034389340900004
ACH-000277,-0.143530265027
ACH-000278,-0.017127889902600002
ACH-000279,-0.0404200430194
ACH-000280,-0.0785507013846
ACH-000281,0.0262021775309
ACH-000288,-0.15139866804000002
ACH-000291,0.046386187746699996
ACH-000293,-0.38508344094
ACH-000294,0.0496975246992
ACH-000295,0.18104715085200002
ACH-000296,0.0459782751264
ACH-000302,-0.0257798566165
ACH-000304,-0.050934221981800004
ACH-000307,-0.0114711473607
ACH-000308,0.0238926658953
ACH-000310,-0.00875079383109
ACH-000311,0.00169928191024
ACH-000312,0.0208174971515
ACH-000315,-0.155810913007
ACH-000316,-0.04561114320830001
ACH-000317,-0.161141588122
ACH-000318,-0.36050349006399995
ACH-000319,-0.015163450561899999
ACH-000320,0.07953741555289999
ACH-000322,0.061304183624599995
ACH-000323,-0.106951408011
ACH-000324,0.0187896734308
ACH-000329,-0.0852509028988
ACH-000330,-0.06881862449830001
ACH-000331,-0.0847861655659
ACH-000332,-0.0388314058092
ACH-000334,-0.315126253889
ACH-000335,0.0735219551933
ACH-000336,-0.245509820449
ACH-000337,-0.00477828076714
ACH-000339,-0.0648368694417
ACH-000341,-0.24352752179
ACH-000348,-0.149961134759
ACH-000350,0.07183416522489999
ACH-000352,-0.0318825339491
ACH-000356,-0.227519658724
ACH-000361,-0.20488636005600003
ACH-000362,-0.0738709245676
ACH-000363,-0.223492781884
ACH-000364,-0.24302981231899998
ACH-000365,-0.129186855557
ACH-000366,-0.08484369457239999
ACH-000368,-0.0638785798214
ACH-000374,0.08656809780649999
ACH-000375,-0.351036819515
ACH-000376,-0.136280150729
ACH-000381,-0.266527928393
ACH-000383,-0.038148927349900004
ACH-000387,0.0958828023425
ACH-000389,-0.192170842311
ACH-000390,-0.09826145489129999
ACH-000393,-0.28012136903
ACH-000395,-0.0687088691524
ACH-000397,-0.0623804498464
ACH-000401,-0.22441169469900002
ACH-000402,-0.20350539617
ACH-000403,-0.07426464632680001
ACH-000404,-0.023549479677800002
ACH-000406,-0.0810800163727
ACH-000407,-0.00019064639103199998
ACH-000408,-0.0837065219508
ACH-000410,-0.0127831058277
ACH-000411,0.123757465485
ACH-000414,-0.0598975964876
ACH-000415,-0.0989842124726
ACH-000416,0.020919178158200002
ACH-000420,-0.24516874153700002
ACH-000421,0.0169356742278
ACH-000424,-0.083491976935
ACH-000425,-0.048782834010000005
ACH-000426,0.169024253164
ACH-000427,-0.0249190342287
ACH-000433,-0.0285551967171
ACH-000436,0.0844953072402
ACH-000444,0.0892635006161
ACH-000445,-0.11865778895700001
ACH-000448,-0.10027270012700001
ACH-000450,-0.09305475997530001
ACH-000452,-0.135301404072
ACH-000454,-0.294661881314
ACH-000458,-0.18159327217500001
ACH-000459,-0.327869095882
ACH-000460,0.00403034207268
ACH-000461,-0.146142790599
ACH-000463,-0.0281211507584
ACH-000464,-0.0934569092663
ACH-000466,-0.027307452587599996
ACH-000467,-0.138617975784
ACH-000468,0.115619988104
ACH-000469,-0.09610452336210001
ACH-000470,0.0382825841121
ACH-000471,-0.0884330203383
ACH-000472,-0.078247861435
ACH-000473,0.021115712656600002
ACH-000475,-0.163961234734
ACH-000476,0.00220269804498
ACH-000477,-0.0252327344057
ACH-000480,-0.119294068451
ACH-000481,-0.23049838203899997
ACH-000483,-0.22726531085499999
ACH-000484,0.07160822623310001
ACH-000485,-0.067930124093
ACH-000486,-0.134048555982
ACH-000487,0.05693702672690001
ACH-000488,-0.056401966848
ACH-000490,-0.139719051767
ACH-000491,-0.0950207469154
ACH-000495,-0.422379461698
ACH-000496,0.07102754548069999
ACH-000499,-0.10625335298699999
ACH-000500,-0.279458823584
ACH-000502,-0.157225207721
ACH-000503,0.301471056259
ACH-000505,-0.016100024568399998
ACH-000507,-0.137248434044
ACH-000510,-0.00113778107419
ACH-000511,0.0136429950911
ACH-000512,-0.191905954091
ACH-000516,-0.147819977065
ACH-000517,0.0585346710516
ACH-000518,-0.07538215260060001
ACH-000520,-0.0935940951945
ACH-000521,0.0644687476577
ACH-000522,-0.153742052016
ACH-000524,0.0281026811838
ACH-000527,0.00317135437815
ACH-000528,0.10159810454500001
ACH-000537,0.0862828616054
ACH-000541,0.159155890347
ACH-000542,0.04394351263
ACH-000544,-0.306620385983
ACH-000545,-0.159962372322
ACH-000547,0.24662659987399999
ACH-000548,-0.128053341266
ACH-000549,-0.07298134726660001
ACH-000550,-0.212384095478
ACH-000552,-0.0909774611292
ACH-000556,0.0434689037185
ACH-000557,-0.0355097677376
ACH-000570,-0.163479131044
ACH-000571,-0.09905271535049999
ACH-000573,-0.0329645999198
ACH-000576,0.036831675632599994
ACH-000580,-0.256037645101
ACH-000584,-0.0882745217866
ACH-000585,-0.0328175267285
ACH-000588,-0.0226330014681
ACH-000589,-0.0670659902151
ACH-000591,0.0303055143659
ACH-000593,0.033869696424699995
ACH-000600,-0.028815046303500003
ACH-000601,-0.0103885863104
ACH-000604,-0.21154540691100002
ACH-000605,0.11369310771800001
ACH-000606,-0.030211805682900002
ACH-000608,-0.0441085030719
ACH-000614,-0.150988300633
ACH-000616,0.0983073360347
ACH-000618,0.04581530453430001
ACH-000619,-0.10116523875
ACH-000620,0.012307729714
ACH-000621,0.0700512292084
ACH-000622,-0.06996053408080001
ACH-000623,-0.1704027898
ACH-000624,0.011339190979200001
ACH-000627,0.00385211859889
ACH-000630,0.014006732317999999
ACH-000632,-0.119449334289
ACH-000633,-0.108018699306
ACH-000637,0.200220864053
ACH-000638,0.060544166101199996
ACH-000646,-0.10892295720999999
ACH-000647,-0.036457983268
ACH-000648,-0.27823802710900003
ACH-000649,-0.194721668741
ACH-000651,-0.162677280851
ACH-000652,0.0180565553679
ACH-000653,-0.030478727974999998
ACH-000657,-0.19439319444000003
ACH-000658,0.0138713807646
ACH-000661,0.0309381568791
ACH-000662,-0.037533868150199996
ACH-000663,-0.130511038242
ACH-000665,0.08261859818680001
ACH-000671,-0.0193011442647
ACH-000673,-0.009427818965139998
ACH-000676,0.0385728393071
ACH-000677,-0.154623097787
ACH-000681,0.0952762293878
ACH-000682,0.102976939334
ACH-000683,-0.0709762544262
ACH-000684,-0.228234779061
ACH-000688,0.117458223739
ACH-000693,-0.0729388418093
ACH-000694,-0.10247224634299999
ACH-000695,-0.10707763588300001
ACH-000696,-0.0618205865696
ACH-000697,0.0230456684191
ACH-000699,-0.125723217485
ACH-000701,-0.102838216686
ACH-000706,-0.025099352060500003
ACH-000711,-0.108778380846
ACH-000713,-0.151720243548
ACH-000714,-0.0131186173067
ACH-000718,-0.044451834824900005
ACH-000720,0.06580171411640001
ACH-000721,-0.150579577785
ACH-000724,0.25163578271
ACH-000725,-0.10535795488199999
ACH-000732,-0.2899134015
ACH-000734,0.00869484633443
ACH-000735,0.039193464653
ACH-000736,-0.168896277755
ACH-000738,-0.15168288985
ACH-000746,-0.13569434612
ACH-000747,0.006568036362640001
ACH-000748,0.07494612285069999
ACH-000753,0.00740496430679
ACH-000756,-0.0320897181317
ACH-000757,-0.0817474217221
ACH-000758,-0.0580242096115
ACH-000760,-0.0262345189465
ACH-000763,-0.192027327557
ACH-000764,-0.13258818575099998
ACH-000765,-0.143186011813
ACH-000766,-0.099676305265
ACH-000767,0.142743807729
ACH-000768,0.0683882978282
ACH-000769,0.07411970999
ACH-000770,-0.197980051199
ACH-000771,0.00209775849358
ACH-000773,-0.181819813624
ACH-000776,-0.0720227997985
ACH-000777,0.04643660788790001
ACH-000778,-0.0660263336721
ACH-000781,-0.0577443490435
ACH-000782,-0.05315153835
ACH-000783,0.08453366142660002
ACH-000784,-0.101203926414
ACH-000785,0.22011950093899998
ACH-000787,-0.047775789000699995
ACH-000788,-0.0800650924299
ACH-000791,0.0289261843353
ACH-000792,-0.18303275597600002
ACH-000794,-0.0516615705425
ACH-000796,-0.022284438338200003
ACH-000799,-0.012650379941600001
ACH-000800,-0.143635198082
ACH-000802,0.014633272916
ACH-000804,-0.026411439624600002
ACH-000805,-0.0316714868325
ACH-000809,0.10075355275
ACH-000810,-0.483956226762
ACH-000811,-0.0109373300079
ACH-000817,-0.108496551095
ACH-000819,0.0657680564991
ACH-000820,0.490390853866
ACH-000821,0.0171757341535
ACH-000822,-0.0247286837279
ACH-000823,-0.214853110292
ACH-000824,-0.136639016694
ACH-000827,-0.11040355570299999
ACH-000829,-0.118126846677
ACH-000831,-0.156772755162
ACH-000832,-0.22897952389100001
ACH-000833,-0.185354237101
ACH-000834,0.08267868137249999
ACH-000835,0.056329033467199995
ACH-000836,-0.131167094762
ACH-000837,0.120705101774
ACH-000838,-0.114781779863
ACH-000839,-0.19403441510699998
ACH-000840,-0.051290682171599995
ACH-000841,-0.0944361554941
ACH-000843,0.0180099851213
ACH-000846,-0.34966760245800005
ACH-000847,-0.0822307901815
ACH-000848,-0.0293626310854
ACH-000849,-0.10109682226700001
ACH-000851,-0.116870678771
ACH-000855,-0.0734408271336
ACH-000856,-0.006546361044329999
ACH-000858,0.0304821207664
ACH-000859,-0.157967956985
ACH-000861,-0.22498069834399997
ACH-000862,0.0504375688332
ACH-000865,-0.114580599169
ACH-000866,-0.0933266545245
ACH-000867,-0.00122425476576
ACH-000869,-0.14364585211300002
ACH-000872,0.16796611187199997
ACH-000873,-0.17737315369399997
ACH-000876,0.0370891651835
ACH-000878,-0.0142772119137
ACH-000880,-0.0984976637592
ACH-000881,-0.0807042591732
ACH-000882,-0.127347802507
ACH-000884,-0.011862913449399999
ACH-000885,0.025982839871799997
ACH-000887,-0.059536607268
ACH-000888,0.0653103926079
ACH-000889,-0.21884126778000002
ACH-000890,-0.0960004793142
ACH-000896,-0.09941673141650001
ACH-000898,-0.0297646916138
ACH-000900,0.0398077538686
ACH-000901,0.09762365136569999
ACH-000905,-0.124627823096
ACH-000906,0.019821477021700003
ACH-000907,-0.150806290031
ACH-000910,0.0231045932918
ACH-000911,-0.182042031001
ACH-000912,-0.11155224589299999
ACH-000913,-0.076167398508
ACH-000915,-0.21996719385699998
ACH-000916,-0.480943653027
ACH-000917,-0.242183830111
ACH-000921,-0.081201663641
ACH-000924,0.044600293216199995
ACH-000926,-0.12174934632099998
ACH-000928,-0.0168238086272
ACH-000929,0.176508172711
ACH-000932,-0.132451461829
ACH-000935,-0.36684900831600004
ACH-000936,-0.20444080822500002
ACH-000937,-0.126170682578
ACH-000938,-0.122891084134
ACH-000939,-0.0595205633807
ACH-000941,-0.0300733494918
ACH-000943,-0.11794635102399999
ACH-000946,-0.12688628132000002
ACH-000947,0.06935612841
ACH-000948,-0.138885733117
ACH-000950,-0.0460107825148
ACH-000953,-0.21983312397799998
ACH-000957,-0.0825948419159
ACH-000958,-0.107108931324
ACH-000960,-0.21719155754799999
ACH-000963,-0.397550189601
ACH-000968,-0.0571925339301
ACH-000969,0.126646652451
ACH-000973,0.0443582927008
ACH-000974,-0.07764126316839999
ACH-000975,-0.0473126835884
ACH-000976,0.0162180358577
ACH-000978,0.353900087411
ACH-000980,-0.07400755655
ACH-000984,0.105566713497
ACH-000986,-0.023324683874300003
ACH-000988,-0.154289387161
ACH-000993,0.0193681084369
ACH-000994,-0.18083060388
ACH-000996,-0.0601338709516
ACH-001001,-0.058631477727300006
ACH-001020,0.043196596426300006
ACH-001028,-0.0991749907941
ACH-001031,0.000107668173768
ACH-001038,-0.14042635656
ACH-001048,-0.0555159705698
ACH-001050,-0.0644437555325
ACH-001053,-0.07549234849830001
ACH-001054,0.0460003458054
ACH-001061,-0.044489620938400004
ACH-001067,0.0613378752982
ACH-001075,0.045486831866
ACH-001096,-0.0654199206644
ACH-001128,0.216649685599
ACH-001134,0.0344229020739
ACH-001151,0.0289402168233
ACH-001163,0.042833412052199996
ACH-001164,0.047459378668099995
ACH-001173,-0.0366596260559
ACH-001183,-0.04961858905759999
ACH-001184,0.139190855575
ACH-001190,0.0282356933195
ACH-001192,-0.0963418048683
ACH-001193,-0.32795492710900004
ACH-001196,-0.15446866930400002
ACH-001197,-0.0291789527527
ACH-001205,-0.150708034956
ACH-001211,-0.00785533467786
ACH-001212,-0.06928480089939999
ACH-001228,-0.00544681146376
ACH-001232,-0.141025547686
ACH-001239,-0.006646923695810001
ACH-001274,-0.118476070393
ACH-001275,-0.18042653789299998
ACH-001277,0.00204114856639
ACH-001278,-0.06898601071600001
ACH-001280,0.24117127068100003
ACH-001283,-0.0509629457827
ACH-001289,0.0391323194353
ACH-001295,-0.056990213339099996
ACH-001300,0.0339125678579
ACH-001301,0.0741408895952
ACH-001302,-0.19844882807599998
ACH-001303,0.23694878712200002
ACH-001306,-0.051741777185000004
ACH-001318,-0.0545300546475
ACH-001322,-0.08028925626389999
ACH-001328,-0.0364779991021
ACH-001332,-0.147737385011
ACH-001333,-0.269731314301
ACH-001336,-0.0129248699994
ACH-001340,-0.253344689634
ACH-001346,-0.196316598513
ACH-001353,-0.26107357533799996
ACH-001354,0.223559530196
ACH-001367,-0.148809850449
ACH-001368,-0.010783316560799998
ACH-001374,0.421633150496
ACH-001375,0.0670672734359
ACH-001377,0.103643175011
ACH-001380,-0.146987654451
ACH-001391,-0.11609395778500001
ACH-001407,-0.07081949860119999
ACH-001408,0.0803144577277
ACH-001413,-0.0022192479499899996
ACH-001430,0.0167033896507
ACH-001431,-0.21379573099100002
ACH-001450,-0.0498446675897
ACH-001496,0.0634851939947
ACH-001500,-0.07300502960300001
ACH-001521,0.237087282297
ACH-001523,0.0619197774747
ACH-001532,-0.09146833106080002
ACH-001536,0.006157244040840001
ACH-001550,-0.18582618350400001
ACH-001552,-0.0776246378372
ACH-001554,-0.00727433556506
ACH-001645,0.0607303194536
ACH-001654,-0.008818607477100001
ACH-001715,-0.14996997073899998
ACH-001735,-0.147046730025
ACH-001736,-0.190886299304
ACH-001737,-0.12786750519099999
ACH-001740,0.0032669129451599996
ACH-001745,-0.0722269096119
ACH-001750,-0.14685012076
ACH-001765,-0.15301662420700002
ACH-001956,-0.163619301115
ACH-001957,-0.23919887341499999
