,FAM83H (286077)
ACH-000773,-0.258692058854
ACH-000776,-0.313552272071
ACH-000777,-0.109983228747
ACH-000778,-0.137728503681
ACH-000781,-0.19004206795499998
ACH-000782,-0.228671558061
ACH-000783,-0.650941908157
ACH-000784,-0.109475343717
ACH-000785,-0.452122514895
ACH-000787,-0.525805082447
ACH-000788,-0.0588218323703
ACH-000791,-0.131704241582
ACH-000792,-0.24620002414
ACH-000794,-0.115932765559
ACH-000796,-0.376726790109
ACH-000799,-0.22720186231999998
ACH-000800,-0.05990340773009999
ACH-000802,-0.30754835621800003
ACH-000804,-0.170103028398
ACH-000805,-0.18427638753400002
ACH-000809,-0.345630143407
ACH-000810,-0.133203876415
ACH-000811,-0.0454056529779
ACH-000817,-0.198703941769
ACH-000819,-0.0994202800994
ACH-000820,-0.20851196588399998
ACH-000821,-0.287166448107
ACH-000822,-0.0958066091007
ACH-000823,-0.35959714996799996
ACH-000824,-0.41712647068
ACH-000827,-0.269220980294
ACH-000829,-0.163461688227
ACH-000831,-0.19171425613899998
ACH-000832,-0.0486343723031
ACH-000833,0.0439748608256
ACH-000834,-0.485631452869
ACH-000835,-0.18045694715799998
ACH-000836,-0.285497693173
ACH-000837,-0.20057254504799998
ACH-000838,-0.173585368657
ACH-000839,-0.40698257379299996
ACH-000840,-0.24253300035300002
ACH-000841,-0.354914221998
ACH-000843,-0.215912058524
ACH-000846,-0.21540485684900001
ACH-000847,-0.129556271195
ACH-000848,-0.173866553309
ACH-000849,-0.336327773226
ACH-000851,-0.138075816738
ACH-000855,-0.19396239623599998
ACH-000856,-0.346479834494
ACH-000858,-0.224162413122
ACH-000859,-0.242671761299
ACH-000861,-0.0276839184308
ACH-000862,-0.33937866062399996
ACH-000865,-0.439440272976
ACH-000866,-0.058742709974300006
ACH-000867,-0.234494156827
ACH-000869,-0.331090150143
ACH-000872,-0.152471628638
ACH-000873,-0.30565915343899996
ACH-000876,0.20227119615800002
ACH-000878,-0.339602540804
ACH-000880,-0.305395799158
ACH-000881,-0.362061116636
ACH-000882,-0.048519143218
ACH-000884,-0.239009599087
ACH-000885,-0.104752788576
ACH-000887,-0.22437022915399998
ACH-000888,-0.23622537556899997
ACH-000889,-0.0732144337462
ACH-000890,0.09030163007789999
ACH-000896,-0.359571778094
ACH-000898,-0.07604850380530001
ACH-000900,-0.516524636546
ACH-000901,0.0527974786544
ACH-000905,-0.189931491061
ACH-000906,-0.187108539343
ACH-000907,-0.235201210706
ACH-000910,-0.349924497425
ACH-000911,-0.274537688955
ACH-000912,-0.41099404301200004
ACH-000913,-0.362256321659
ACH-000915,0.0295489537786
ACH-000916,-0.204166480309
ACH-000917,-0.23226158821600001
ACH-000921,-0.0293820871851
ACH-000924,-0.194936251501
ACH-000926,-0.36753641752
ACH-000928,-0.508129864093
ACH-000929,-0.42826213311899997
ACH-000932,-0.315416252724
ACH-000935,-0.00414305042538
ACH-000936,-0.216774761757
ACH-000937,-0.168165746715
ACH-000938,-0.047523322527099995
ACH-000939,-0.0616084871703
ACH-000941,-0.0846368229422
ACH-000943,-0.158694139317
ACH-000946,-0.217021937817
ACH-000947,-0.0923772853788
ACH-000948,-0.30481756623000006
ACH-000950,-0.230527867678
ACH-000953,-0.24136559669100002
ACH-000957,-0.11520750099000002
ACH-000958,-0.334888210247
ACH-000960,-0.20172086966299999
ACH-000963,-0.297283005405
ACH-000968,-0.0523292982295
ACH-000969,-0.19761306535700002
ACH-000973,0.0519540092655
ACH-000974,-0.161909102914
ACH-000975,-0.28910019306699997
ACH-000976,-0.44160545958700004
ACH-000978,0.301402365164
ACH-000980,-0.29446719366
ACH-000984,-0.126940273407
ACH-000986,-0.4992150925600001
ACH-000988,-0.36758224921599997
ACH-000993,-0.219226252405
ACH-000994,-0.1475621801
ACH-000996,-0.260674894074
ACH-001001,-0.116112480573
ACH-001020,-0.34822661759999995
ACH-001028,-0.18204142247699998
ACH-001031,-0.253727100907
ACH-001038,-0.107481326516
ACH-001048,-0.308982841879
ACH-001050,-0.195335396492
ACH-001053,-0.125353653686
ACH-001054,-0.232403842649
ACH-001061,-0.235962873888
ACH-001067,-0.37618406200000004
ACH-001075,-0.291784238647
ACH-001096,-0.304994954658
ACH-001128,-0.392194247467
ACH-001134,-0.0787767999308
ACH-001151,-0.295302802255
ACH-001163,-0.340323908929
ACH-001164,-0.21657790342799998
ACH-001173,-0.184747367089
ACH-001183,-0.285454737422
ACH-001184,-0.110846138444
ACH-001190,-0.16946140870999998
ACH-001192,-0.0644097382148
ACH-001193,-0.496824615277
ACH-001196,-0.11646644739600001
ACH-001197,-0.348356496842
ACH-001205,-0.0835736445825
ACH-001211,0.0396422317711
ACH-001212,0.00394614472282
ACH-001228,-0.196756412273
ACH-001232,-0.176621650074
ACH-001239,-0.250698263678
ACH-001274,-0.250523604613
ACH-001275,-0.444373822032
ACH-001277,-0.219588787547
ACH-001278,-0.349466986096
ACH-001280,-0.0265920855014
ACH-001283,-0.167469854585
ACH-001289,-0.312755043299
ACH-001295,-0.052138199052400004
ACH-001300,-0.17976210808499998
ACH-001301,-0.374472219542
ACH-001302,-0.259436703406
ACH-001303,-0.44182892455
ACH-001306,-0.203828692641
ACH-001318,-0.247869247423
ACH-001322,-0.0334109518441
ACH-001328,-0.41251507564900003
ACH-001332,-0.180596638703
ACH-001333,-0.0871080057642
ACH-001336,-0.409351334454
ACH-001340,-0.457734734477
ACH-001346,-0.385295004686
ACH-001353,-0.643137914626
ACH-001354,-0.30553047257
ACH-001367,-0.207931163854
ACH-001368,-0.080568865723
ACH-001374,-0.372107685221
ACH-001375,-0.35919441610799996
ACH-001377,-0.34705440843
ACH-001380,-0.382556685419
ACH-001391,-0.0552133894931
ACH-001407,-0.0242153361575
ACH-001408,-0.257675208019
ACH-001413,-0.220634058745
ACH-001430,-0.446956529561
ACH-001431,-0.283054876106
ACH-001450,-0.127924216167
ACH-001496,-0.141268209357
ACH-001500,-0.276755608607
ACH-001521,-0.608550524954
ACH-001523,-0.639249119848
ACH-001532,-0.160009581755
ACH-001536,-0.395752527561
ACH-001550,-0.257452306213
ACH-001552,-0.270219364794
ACH-001554,-0.36631551926600003
ACH-001645,-0.276251518855
ACH-001654,-0.5054904172829999
ACH-001715,-0.128480755256
ACH-001735,-0.020998150457
ACH-001736,-0.158539899392
ACH-001737,-0.129624801231
ACH-001740,-0.120522715649
ACH-001745,-0.164359006876
ACH-001750,-0.277299847718
ACH-001765,-0.124422293274
ACH-001956,-0.523720418372
ACH-001957,-0.25719533320599997
