,PRH2 (5555)
ACH-000004,-0.0333422095286
ACH-000007,0.0292067308739
ACH-000009,0.0105257126851
ACH-000011,0.199140580242
ACH-000012,0.0589822240754
ACH-000013,-0.00216673573476
ACH-000014,0.00102336964161
ACH-000015,-0.16780870889000002
ACH-000017,-0.052240967707400006
ACH-000018,-0.401486583033
ACH-000019,0.905809334139
ACH-000021,-0.217525498495
ACH-000022,-0.17869919118
ACH-000025,0.025520841883400005
ACH-000028,-0.10820970675899999
ACH-000030,-0.15029074805099998
ACH-000035,0.0174706120707
ACH-000036,0.0773728575348
ACH-000037,-0.15161217772299998
ACH-000039,-0.226602425126
ACH-000040,-0.0316585745517
ACH-000041,0.0793195122394
ACH-000042,-0.0749552321896
ACH-000045,-0.297751759246
ACH-000047,-0.05937352130490001
ACH-000052,-0.368200752299
ACH-000053,-0.19528754118099997
ACH-000054,0.036842654256599994
ACH-000055,-0.019855605799200003
ACH-000060,-0.135019805484
ACH-000067,0.0082188225947
ACH-000070,0.0500973915152
ACH-000075,0.30641287455
ACH-000078,-0.344163006245
ACH-000082,0.11219921691099999
ACH-000085,0.06654642842149999
ACH-000086,0.143143831947
ACH-000087,0.13349396605
ACH-000092,0.09249662476939999
ACH-000095,-0.147913410585
ACH-000097,-0.12717638423900002
ACH-000098,-0.00572360290146
ACH-000099,-0.15942591560900002
ACH-000108,-0.159775003978
ACH-000113,-0.231668747316
ACH-000115,-0.14443811172499998
ACH-000116,0.0945173988669
ACH-000118,0.013498636705399998
ACH-000120,-0.187855086582
ACH-000123,-0.0430004773164
ACH-000127,0.00112960977783
ACH-000128,0.0591210726702
ACH-000132,0.247455125567
ACH-000133,-0.176159132365
ACH-000137,-0.09274056368460001
ACH-000138,-0.248556487815
ACH-000142,0.115724439325
ACH-000143,-0.05191260579319999
ACH-000146,-0.0472812717885
ACH-000148,0.0705204646715
ACH-000150,0.10536744467
ACH-000152,0.134630272345
ACH-000153,-0.17543720822
ACH-000159,-0.011278436611500001
ACH-000160,-0.14601920586300002
ACH-000163,-0.161720291771
ACH-000167,-0.42284022737099997
ACH-000168,0.14708862625900002
ACH-000169,-0.142042932509
ACH-000178,-0.100867584255
ACH-000182,-0.035428954059099994
ACH-000183,0.0604578266314
ACH-000188,0.0404924100307
ACH-000189,0.0315881412835
ACH-000190,0.197166601248
ACH-000198,-0.018778688547
ACH-000204,-0.23417066967099998
ACH-000206,0.22910497904899998
ACH-000207,-0.214167846078
ACH-000211,-0.035266563774399996
ACH-000215,-0.0320060010453
ACH-000221,0.14982899333799998
ACH-000222,-0.363715755491
ACH-000223,-0.107888832905
ACH-000226,0.14564754474400002
ACH-000227,-0.0131427384413
ACH-000228,-0.300131964475
ACH-000231,-0.0410484375012
ACH-000232,-0.112445479561
ACH-000233,-0.131654495509
ACH-000234,-0.039677570889199994
ACH-000235,-0.10313415238700001
ACH-000237,-0.0622679521051
ACH-000238,-0.208553519771
ACH-000243,-0.0908666742532
ACH-000244,0.0112715748211
ACH-000246,-0.0893492255538
ACH-000248,-0.17325054961
ACH-000250,0.0601430046258
ACH-000251,0.121115184385
ACH-000253,0.059930166533699994
ACH-000255,-0.0619448753407
ACH-000256,0.0478661932471
ACH-000257,-0.038344992877
ACH-000258,-0.14068829284099998
ACH-000259,-0.170432025917
ACH-000260,0.0808803235565
ACH-000261,-0.00443220030244
ACH-000262,-0.00133078653035
ACH-000263,0.034653598486800004
ACH-000264,-0.09193605334669999
ACH-000265,0.0175396121703
ACH-000266,-0.173268257486
ACH-000272,0.0561075617683
ACH-000273,-0.037161279691800005
ACH-000274,-0.142886187235
ACH-000277,0.032404255288
ACH-000278,0.0569667425628
ACH-000279,-0.155716679246
ACH-000280,-0.163868992908
ACH-000281,-0.474512777896
ACH-000288,0.02520671237
ACH-000291,-0.208216565109
ACH-000293,0.13246496353499998
ACH-000294,-0.261247667987
ACH-000295,-0.344570566098
ACH-000296,-0.120916311245
ACH-000302,-0.037417559069599995
ACH-000304,0.11275882744999999
ACH-000307,-0.21778177760899997
ACH-000308,-0.14279794044299998
ACH-000310,-0.24641079498500001
ACH-000311,-0.300626379054
ACH-000312,-0.103034139116
ACH-000315,0.183348064245
ACH-000316,-0.38878363636299995
ACH-000317,-0.117972744168
ACH-000318,-0.0531071818528
ACH-000319,-0.23393206166299998
ACH-000320,-0.311574721477
ACH-000322,0.0196907438617
ACH-000323,0.0612641015701
ACH-000324,-0.346532329273
ACH-000329,-0.17510549897999997
ACH-000330,0.0729535544815
ACH-000331,0.148275079054
ACH-000332,-0.22974360819000003
ACH-000334,-0.0157116453377
ACH-000335,-0.0099251591772
ACH-000336,0.0505467727539
ACH-000337,0.036852699220699996
ACH-000339,-0.0682905089419
ACH-000341,0.20229058232799998
ACH-000348,0.102971906529
ACH-000350,-0.071106660303
ACH-000352,0.151960255356
ACH-000356,0.15971884668400002
ACH-000361,-0.290120138357
ACH-000362,-0.158639322608
ACH-000363,0.0414545713179
ACH-000364,-0.11657191669099999
ACH-000365,-0.022834323820799998
ACH-000366,0.0724016115634
ACH-000368,-0.0607040904307
ACH-000374,-0.0346406985261
ACH-000375,0.31386334386500003
ACH-000376,0.025001713547099996
ACH-000381,-0.146379043658
ACH-000383,-0.0801575180501
ACH-000387,0.0100182163674
ACH-000389,-0.056915578163900006
ACH-000390,-0.08430643071730001
ACH-000393,0.00477281786542
ACH-000395,-0.261539058013
ACH-000397,-0.077830285892
ACH-000401,0.00860669789557
ACH-000402,-0.18681087167
ACH-000403,-0.036910918243900005
ACH-000404,0.154418230517
ACH-000406,-0.0740898325705
ACH-000407,0.033224356610000005
ACH-000408,-0.0853938845755
ACH-000410,0.0121271940573
ACH-000411,-0.0661889560409
ACH-000414,-0.315664547071
ACH-000415,0.118417605397
ACH-000416,0.142288568005
ACH-000420,0.010854935089799999
ACH-000421,-0.0684825360838
ACH-000424,-0.0905452047194
ACH-000425,0.006040818170649999
ACH-000426,-0.0844155804676
ACH-000427,-0.06065815387969999
ACH-000433,0.09696409529310002
ACH-000436,-0.044031826150500004
ACH-000444,0.0235548530788
ACH-000445,0.20681286749000002
ACH-000448,-0.0866455253679
ACH-000450,0.033495660175799996
ACH-000452,-0.08503747936629999
ACH-000454,0.014094607545200002
ACH-000458,0.038265847135900005
ACH-000459,0.016974653772
ACH-000460,-0.102745947866
ACH-000461,-0.05076563535109999
ACH-000463,-0.16104566862
ACH-000464,-0.131863808346
ACH-000466,0.0460025509361
ACH-000467,-0.08744440159110001
ACH-000468,-0.330019549613
ACH-000469,-0.124510558392
ACH-000470,-0.11736380889
ACH-000471,-0.0930552644722
ACH-000472,-0.0506108844888
ACH-000473,0.055159608965999994
ACH-000475,-0.019893752648099998
ACH-000476,-0.0232386970448
ACH-000477,-0.301501832318
ACH-000480,0.00179414494073
ACH-000481,-0.04613305502330001
ACH-000483,0.0703557083803
ACH-000484,-0.0805684619756
ACH-000485,-0.132040508378
ACH-000486,-0.0793489059332
ACH-000487,0.0311023612725
ACH-000488,0.117570733754
ACH-000490,0.13503210852199998
ACH-000491,0.021977849761
ACH-000495,0.00831810514173
ACH-000496,-0.236980356508
ACH-000499,-0.10266071736099999
ACH-000500,0.23933664548300002
ACH-000502,-0.10605553359999999
ACH-000503,-0.0202011396443
ACH-000505,-0.199341394194
ACH-000507,-0.052893525548599996
ACH-000510,0.0629482009106
ACH-000511,0.06775455053809999
ACH-000512,0.157928592748
ACH-000516,-0.0714329219252
ACH-000517,-0.0497114247393
ACH-000518,-0.17045419334000003
ACH-000520,0.0766333591536
ACH-000521,-0.17714187370499998
ACH-000522,0.17752030893800003
ACH-000524,-0.0653023201154
ACH-000527,-0.020460201940799998
ACH-000528,-0.11213206077299999
ACH-000537,0.054152380542699996
ACH-000541,-0.328653942342
ACH-000542,-0.0878176581078
ACH-000544,0.169043267053
ACH-000545,0.0864588848735
ACH-000547,0.136181426194
ACH-000548,-0.022735188268
ACH-000549,0.00201126916122
ACH-000550,-0.04403864970390001
ACH-000552,0.014234738969600001
ACH-000556,0.06997700355
ACH-000557,-0.0782998889172
ACH-000570,-0.019665336121900003
ACH-000571,-0.110870022275
ACH-000573,0.106148479941
ACH-000576,-0.04802046798719999
ACH-000580,-0.0397886190639
ACH-000584,-0.0486783772963
ACH-000585,-0.09652745954330001
ACH-000588,0.0432037190662
ACH-000589,-0.21527914151
ACH-000591,-0.142486307848
ACH-000593,0.051589744958699994
ACH-000600,0.109011226786
ACH-000601,-0.0249019676875
ACH-000604,-0.239554308664
ACH-000605,0.10176684488900001
ACH-000606,-0.0137252750471
ACH-000608,0.0164435844074
ACH-000614,-0.128475787797
ACH-000616,0.180391149861
ACH-000618,-0.125798452194
ACH-000619,0.20721176734000002
ACH-000620,-0.0411409494635
ACH-000621,-0.154248056651
ACH-000622,-0.022889858788799997
ACH-000623,-0.034850096111
ACH-000624,-0.07212208610019999
ACH-000627,-0.202285295451
ACH-000630,-0.14755842078099998
ACH-000632,-0.0475878467456
ACH-000633,0.116795890897
ACH-000637,0.10076327392500001
ACH-000638,-0.143508238566
ACH-000646,-0.280753097004
ACH-000647,-0.07118872991729999
ACH-000648,-0.0158694799584
ACH-000649,-0.0677079595745
ACH-000651,-0.0363554773741
ACH-000652,-0.046045505005
ACH-000653,-0.269830793092
ACH-000657,0.037162771124199995
ACH-000658,0.25720411063799997
ACH-000661,-0.0329393793577
ACH-000662,-0.409865524962
ACH-000663,-0.147323301933
ACH-000665,-0.0862592863582
ACH-000671,-0.00906182308737
ACH-000673,-0.0766606980254
ACH-000676,-0.123047601812
ACH-000677,0.168098479458
ACH-000681,-0.33528359853100004
ACH-000682,-0.20419753543900002
ACH-000683,0.0716431875357
ACH-000684,-0.265845314291
ACH-000688,0.283232625009
ACH-000693,0.027898562970699998
ACH-000694,-0.128776890419
ACH-000695,-0.07453344319630001
ACH-000696,-0.0328609736992
ACH-000697,-0.21314403135
ACH-000699,-0.054710528405499996
ACH-000701,-0.2113282011
ACH-000706,0.0175351686532
ACH-000711,0.0480772834024
ACH-000713,0.16335377243
ACH-000714,0.101777420506
ACH-000718,-0.10516807223099998
ACH-000720,-0.06927389993369999
ACH-000721,-0.004187327876889999
ACH-000724,-0.0671171219053
ACH-000725,0.0095960097877
ACH-000732,-0.055558001487600005
ACH-000734,-0.034218614807199996
ACH-000735,0.026220033044099998
ACH-000736,0.234742864533
ACH-000738,0.08310645469210001
ACH-000746,0.0632834637183
ACH-000747,-0.019908375636099998
ACH-000748,0.0708667912616
ACH-000753,0.107041099284
ACH-000756,0.009155268859959998
ACH-000757,-0.26287608918
ACH-000758,0.07467790565860001
ACH-000760,-0.0512447385359
ACH-000763,-0.22699662635899998
ACH-000764,-0.046184107711399996
ACH-000765,-0.297330220689
ACH-000766,0.118966131752
ACH-000767,0.035364642319900004
ACH-000768,0.0256037383678
ACH-000769,-0.10024972522600001
ACH-000770,-0.17041687952999998
ACH-000771,0.216714667524
ACH-000773,-0.046845793256199995
ACH-000776,0.08563981846439998
ACH-000777,-0.050949476272800005
ACH-000778,-0.135331766769
ACH-000781,-0.14103853766799998
ACH-000782,0.0898336155683
ACH-000783,0.0422266202671
ACH-000784,0.165662576235
ACH-000785,-0.15707159075899998
ACH-000787,-0.0749107409048
ACH-000788,-0.0114993860965
ACH-000791,-0.08558858020339999
ACH-000792,-0.07829588684399999
ACH-000794,0.192513484299
ACH-000796,-0.154776887585
ACH-000799,0.14938679509000002
ACH-000800,0.237033454763
ACH-000802,-0.17323001062399998
ACH-000804,-0.14523501887
ACH-000805,-0.15608252701199998
ACH-000809,0.0630548469756
ACH-000810,0.0120086102804
ACH-000811,-0.0810562746799
ACH-000817,-0.19118631921300003
ACH-000819,-0.107535964087
ACH-000820,0.240901399952
ACH-000821,-0.36860294177599995
ACH-000822,0.0824783823375
ACH-000823,0.149095244598
ACH-000824,0.0524268758619
ACH-000827,-0.11534467807
ACH-000829,0.00195356262796
ACH-000831,-0.0370429048935
ACH-000832,0.17326153026500002
ACH-000833,-0.0526600083796
ACH-000834,-0.00140513941288
ACH-000835,-0.10974087297599999
ACH-000836,-0.299721224104
ACH-000837,-0.0292520520266
ACH-000838,-0.09178061955039998
ACH-000839,-0.020157693251400002
ACH-000840,0.106852035833
ACH-000841,-0.0675052346032
ACH-000843,0.0204428698072
ACH-000846,0.263505576714
ACH-000847,0.08477806296610002
ACH-000848,0.0908142191265
ACH-000849,-0.007396912672419999
ACH-000851,-0.015505784441899999
ACH-000855,0.119126204357
ACH-000856,-0.0464206217674
ACH-000858,0.0977251155911
ACH-000859,-0.136731615981
ACH-000861,-0.0867733146311
ACH-000862,-0.143882708236
ACH-000865,-0.011306922457299999
ACH-000866,0.039728384923300004
ACH-000867,-0.10557526356699999
ACH-000869,-0.0171155632204
ACH-000872,0.217284325687
ACH-000873,-0.0893774661218
