,DUPD1 (338599)
ACH-000445,-0.22769348440200002
ACH-000448,-0.0642923646471
ACH-000450,-0.17148128941799998
ACH-000452,-0.233243455795
ACH-000454,-0.234395914967
ACH-000458,-0.13710556510299998
ACH-000459,0.260157007762
ACH-000460,-0.212953422423
ACH-000461,0.22222245526299997
ACH-000463,-0.140771849005
ACH-000464,-0.304403976855
ACH-000466,-0.0739936098017
ACH-000467,-0.056060734951300005
ACH-000468,-0.103670948269
ACH-000469,-0.126639363232
ACH-000470,-0.060667593248100005
ACH-000471,-0.011549263201800001
ACH-000472,-0.061520996817
ACH-000473,-0.162122564753
ACH-000475,0.025097502884400002
ACH-000476,-0.13920132917300002
ACH-000477,-0.027466913941799998
ACH-000480,0.06910164609839999
ACH-000481,-0.10564057043
ACH-000483,-0.23116123796799998
ACH-000484,-0.150592805327
ACH-000485,0.00494598747118
ACH-000486,-0.16325880638
ACH-000487,-0.180970088261
ACH-000488,-0.040051628311300005
ACH-000490,-0.16574054916
ACH-000491,-0.15273631897
ACH-000495,-0.0554419632895
ACH-000496,-0.19125881263900002
ACH-000499,-0.307278242793
ACH-000500,-0.253546831473
ACH-000502,-0.16566753109500001
ACH-000503,-0.10101808613
ACH-000505,-0.07443967758179999
ACH-000507,-0.10650418532400001
ACH-000510,-0.096082882949
ACH-000511,-0.10225716154100001
ACH-000512,-0.170340637297
ACH-000516,-0.033572241263099996
ACH-000517,-0.0010050929398499999
ACH-000518,-0.20686202156599998
ACH-000520,-0.13014647295999998
ACH-000521,-0.0286677710018
ACH-000522,-0.029411220304400004
ACH-000524,-0.0672675040345
ACH-000527,-0.0672341744833
ACH-000528,-0.120235822162
ACH-000537,-0.0391686712311
ACH-000541,-0.059260674633
ACH-000542,-0.0651376302704
ACH-000544,-0.00339325015656
ACH-000545,-0.0521077357166
ACH-000547,0.201449623555
ACH-000548,-0.15624859276699998
ACH-000549,-0.14913354463099998
ACH-000550,-0.07214710555819999
ACH-000552,-0.0820966741216
ACH-000556,-0.180229106977
ACH-000557,-0.266665475905
ACH-000570,-0.118568955054
ACH-000571,-0.0550424707393
ACH-000573,-0.08199460539810001
ACH-000576,0.0204940724516
ACH-000580,-0.15182551248
ACH-000584,-0.0883855324076
ACH-000585,-0.08757523146919999
ACH-000588,-0.0445613769986
ACH-000589,-0.110141815779
ACH-000591,-0.31974209927700004
ACH-000593,-0.0265846144655
ACH-000600,-0.293750231956
ACH-000601,-0.024976232626700002
ACH-000604,0.0165695498548
ACH-000605,-0.19097868700800003
ACH-000606,-0.141743069701
ACH-000608,0.147165227766
ACH-000614,0.150807558482
ACH-000616,-0.237308733799
ACH-000618,-0.0510852810207
ACH-000619,0.0674144695318
ACH-000620,-0.07397909654149999
ACH-000621,-0.053035479073
ACH-000622,0.08034529730560001
ACH-000623,-0.09982871999250001
ACH-000624,-0.03602772499569999
ACH-000627,0.127660917933
ACH-000630,-0.219449779969
ACH-000632,-0.10045030338199999
ACH-000633,0.00788358187475
ACH-000637,-0.082855821825
ACH-000638,-0.22812283023200003
ACH-000646,0.34542863473499996
ACH-000647,-0.137881711317
ACH-000648,-0.185536039366
ACH-000649,-0.22892636996100002
ACH-000651,-0.32826235298399997
ACH-000652,-0.060955328132600003
ACH-000653,-0.07430159180569999
ACH-000657,-0.126656076022
ACH-000658,0.0332961010469
ACH-000661,-0.10543369623299999
ACH-000662,-0.320048619686
ACH-000663,-0.0740097531133
ACH-000665,-0.151302695817
ACH-000671,0.043764600900099995
ACH-000673,-0.119326253652
ACH-000676,-0.0695920955893
ACH-000677,-0.162379486931
ACH-000681,-0.189421223999
ACH-000682,-0.006336600059689999
ACH-000683,-0.0941913100955
ACH-000684,0.111505978557
ACH-000688,-0.0785385940107
ACH-000693,-0.0728515485906
ACH-000694,-0.141923431918
ACH-000695,-0.12716296587
ACH-000696,-0.0258394799317
ACH-000697,-0.340396638577
ACH-000699,-0.141865198158
ACH-000701,0.0640744505815
ACH-000706,-0.0768831829333
ACH-000711,-0.139689510528
ACH-000713,-0.126653352611
ACH-000714,-0.16244557731599998
ACH-000718,-0.112459090845
ACH-000720,-0.10148643030400001
ACH-000721,-0.024225734097700003
ACH-000724,-0.164637325788
ACH-000725,-0.228772365722
ACH-000732,-0.24498462232299997
ACH-000734,-0.00166042692595
ACH-000735,-0.194056321569
ACH-000736,-0.019136764592299998
ACH-000738,-0.232484931306
ACH-000746,-0.0784003490054
ACH-000747,-0.145142417356
ACH-000748,-0.11046345655300001
ACH-000753,-0.0448702187418
ACH-000756,0.00631812585618
ACH-000757,-0.185695725606
ACH-000758,-0.17960255545499998
ACH-000760,-0.16205335695
ACH-000763,-0.082519756313
ACH-000764,-0.270030433789
ACH-000765,-0.04174583895430001
ACH-000766,-0.210334624496
ACH-000767,-0.19519816799400003
ACH-000768,-0.18380350819000002
ACH-000769,-0.0308912445988
ACH-000770,0.0264771892098
ACH-000771,-0.0612332976767
ACH-000773,0.0299297619598
ACH-000776,-0.124781651244
ACH-000777,-0.0951291487382
ACH-000778,-0.0156612882635
ACH-000781,-0.10809241260500001
ACH-000782,-0.0878434655379
ACH-000783,-0.04412127302299999
ACH-000784,-0.149647929235
ACH-000785,-0.381174122764
ACH-000787,0.061346784151
ACH-000788,-0.0822221843733
ACH-000791,-0.252071801921
ACH-000792,0.0629216031681
ACH-000794,-0.10556067282400002
ACH-000796,-0.09337226649119999
ACH-000799,-0.140284345608
ACH-000800,-0.0859271735415
ACH-000802,-0.135422478017
ACH-000804,-0.226030049772
ACH-000805,-0.194867610067
ACH-000809,-0.135448611877
ACH-000810,0.242977390675
ACH-000811,0.109022666218
ACH-000817,-0.112026057708
ACH-000819,-0.140692837914
ACH-000820,-0.08349893653910001
ACH-000821,-0.21530494220600002
ACH-000822,-0.053716861901900004
ACH-000823,-0.117453468706
ACH-000824,-0.035689906025199995
ACH-000827,-0.011101116613200002
ACH-000829,-0.085190130635
ACH-000831,-0.143540103315
ACH-000832,-0.106257588594
ACH-000833,-0.101405701987
ACH-000834,-0.0563661696777
ACH-000835,-0.0431547428608
ACH-000836,-0.110287657454
ACH-000837,-0.276844942344
ACH-000838,-0.29505765727
ACH-000839,-0.196428159024
ACH-000840,0.00114651081904
ACH-000841,-0.0823834510322
ACH-000843,-0.0259164029223
ACH-000846,0.0669691035279
ACH-000847,-0.10908302890900001
ACH-000848,-0.0276976001535
ACH-000849,-0.0787525819184
ACH-000851,-0.169311186027
ACH-000855,0.0637300470068
ACH-000856,-0.22567247687300002
ACH-000858,-0.21162462195
ACH-000859,0.0215556777603
ACH-000861,-0.302477040686
ACH-000862,-0.0898577070073
ACH-000865,-0.0874998348374
ACH-000866,-0.0442327591196
ACH-000867,-0.17510040969700003
ACH-000869,0.0264146814164
ACH-000872,-0.11119670271700001
ACH-000873,-0.0857105157217
ACH-000876,-0.276789526671
ACH-000878,-0.0953151874989
ACH-000880,0.0651304716558
ACH-000881,-0.0110080566068
ACH-000882,-0.08019070636239999
ACH-000884,-0.0904922020073
ACH-000885,-0.12863863832800002
ACH-000887,-0.11797564559800001
ACH-000888,-0.0389332137491
ACH-000889,-0.113874291454
ACH-000890,-0.0725078216273
ACH-000896,-0.157609738214
ACH-000898,-0.113556852951
ACH-000900,-0.103900209822
ACH-000901,-0.108393303888
ACH-000905,-0.131861859527
ACH-000906,-0.0423047503529
ACH-000907,-0.026459156395099995
ACH-000910,-0.189431600813
ACH-000911,-0.173060037938
ACH-000912,0.00032429911135400003
ACH-000913,0.011250701813
ACH-000915,-0.0626294087016
ACH-000916,0.0741104841352
ACH-000917,0.0396018266862
ACH-000921,-0.058043129934599993
ACH-000924,-0.20234053345800002
ACH-000926,-0.10952825964299999
ACH-000928,-0.0822318076266
ACH-000929,0.0214723093649
ACH-000932,-0.23701347094099998
ACH-000935,-0.0683985414665
ACH-000936,-0.152743938808
ACH-000937,-0.27750885097600003
ACH-000938,0.0292002743125
ACH-000939,-0.123313713796
ACH-000941,-0.0375212394783
ACH-000943,-0.126228512697
ACH-000946,-0.118283796501
ACH-000947,-0.13140382307700002
ACH-000948,-0.0893132600166
ACH-000950,-0.211807006386
ACH-000953,-0.0567862704282
ACH-000957,-0.08467122623189999
ACH-000958,-0.060795730862600005
ACH-000960,-0.0199212528527
ACH-000963,-0.068365429283
ACH-000968,-0.12047868435499999
ACH-000969,0.017595065407200003
ACH-000973,-0.120959773154
ACH-000974,-0.09394023639360001
ACH-000975,-0.0694327358556
ACH-000976,-0.26579701337699996
ACH-000978,0.136888253703
ACH-000980,-0.0736481542755
ACH-000984,-0.132158137846
ACH-000986,-0.155612033016
ACH-000988,-0.0515218157862
ACH-000993,-0.114972088584
ACH-000994,-0.0219679701405
ACH-000996,0.0360480804836
ACH-001001,-0.0759494715405
ACH-001020,-0.035191311275400004
ACH-001028,-0.06293083650709999
ACH-001031,-0.0655536828602
ACH-001038,-0.17805428771200002
ACH-001048,-0.16453650047
ACH-001050,-0.0604207998606
ACH-001053,-0.395470460884
ACH-001054,-0.058452132240900005
ACH-001061,-0.060998257649800006
ACH-001067,-0.080555994735
ACH-001075,-0.07193495444339999
ACH-001096,-0.11102623680500001
ACH-001128,0.0028101947693900003
ACH-001134,-0.185652362531
ACH-001151,-0.11228544176500001
ACH-001163,-0.126408114791
ACH-001164,-0.252178564794
ACH-001173,-0.18471000573600002
ACH-001183,0.07397859031939999
ACH-001184,0.000923012394125
ACH-001190,-0.15698735365299998
ACH-001192,-0.013890061491499999
ACH-001193,-0.127879411405
ACH-001196,-0.114790749287
ACH-001197,-0.08624052605460002
ACH-001205,0.121569180931
ACH-001211,-0.160293908836
ACH-001212,-0.20019551259100002
ACH-001228,0.0947503106703
ACH-001232,-0.120917234636
ACH-001239,-0.0910370728091
ACH-001274,-0.0325667447434
ACH-001275,-0.179201015827
ACH-001277,-0.135590762009
ACH-001278,0.006185393688279999
ACH-001280,-0.084956223846
ACH-001283,-0.09346278092489999
ACH-001289,-0.0457630856822
ACH-001295,-0.11967851433599999
ACH-001300,-0.164235076313
ACH-001301,0.101708111401
ACH-001302,0.07139021689010001
ACH-001303,-0.0160839278153
ACH-001306,-0.07394795019230001
ACH-001318,-0.089381418546
ACH-001322,-0.09118925845069999
ACH-001328,-0.07973287770210001
ACH-001332,-0.41072414021399994
ACH-001333,0.060225198440300005
ACH-001336,-0.19054510033799998
ACH-001340,-0.0912318753578
ACH-001346,-0.03477151725719999
ACH-001353,-0.11498988853700001
ACH-001354,-0.00935913963864
ACH-001367,-0.132157260344
ACH-001368,-0.0130356386693
ACH-001374,0.186049528706
ACH-001375,-0.06300084810119999
ACH-001377,-0.012682596054200001
ACH-001380,-0.06025789674330001
ACH-001391,-0.22980240925200002
ACH-001407,-0.240514068067
ACH-001408,-0.027852237928999997
ACH-001413,-0.26185577566
ACH-001430,-0.0411951263249
ACH-001431,-0.110953870965
ACH-001450,-0.398838117774
ACH-001496,-0.18973739657000002
ACH-001500,0.034550598050099995
ACH-001521,-0.0155174872466
ACH-001523,-0.124195815322
ACH-001532,-0.019983258910400002
ACH-001536,-0.0939288900114
ACH-001550,-0.0548886110316
ACH-001552,0.0856882288549
ACH-001554,-0.10770364689000002
ACH-001645,-0.0223942658755
ACH-001654,-0.10400423300799999
ACH-001715,-0.224633820208
ACH-001735,-0.17202623624000002
ACH-001736,-0.08581588890139999
ACH-001737,0.0993297257027
ACH-001740,-0.148963683423
ACH-001745,-0.0168611149044
ACH-001750,-0.0389863631978
ACH-001765,-0.0338496973458
ACH-001956,-0.030285654748299997
ACH-001957,-0.0118720386226
