,CYB561 (1534)
ACH-000341,-0.44099524207199997
ACH-000348,-0.254293784701
ACH-000350,-0.239151256704
ACH-000352,-0.07853787351139999
ACH-000356,-0.118417358104
ACH-000361,-0.34376216545
ACH-000362,-0.47289351548
ACH-000363,-0.35179086526000003
ACH-000364,0.0023129034830100003
ACH-000365,-0.145384936779
ACH-000366,-0.340275943406
ACH-000368,-0.396404556087
ACH-000374,-0.14891002133
ACH-000375,-0.056963513613
ACH-000376,-0.159357559715
ACH-000381,-0.484337475612
ACH-000383,-0.23006330238400002
ACH-000387,-0.26882675733600003
ACH-000389,-0.16674030111500002
ACH-000390,-0.308692880477
ACH-000393,0.00269097989272
ACH-000395,-0.210784761335
ACH-000397,-0.29644393004
ACH-000401,-0.342404934064
ACH-000402,-0.687673421022
ACH-000403,-0.46665209586499995
ACH-000404,-0.551976766853
ACH-000406,-0.21312560682599999
ACH-000407,-0.310466617101
ACH-000408,-0.25556597848900003
ACH-000410,-0.113272747602
ACH-000411,-0.0383821975956
ACH-000414,-0.194434229
ACH-000415,-0.465451045519
ACH-000416,-0.29904333873399996
ACH-000420,-0.464839038293
ACH-000421,-0.28149088407699996
ACH-000424,-0.164704133535
ACH-000425,-0.256893732533
ACH-000426,-0.349319601119
ACH-000427,-0.18379445410599998
ACH-000433,-0.45142812111100006
ACH-000436,-0.197542152928
ACH-000444,-0.242693736096
ACH-000445,-0.24241328378600002
ACH-000448,-0.26632767844599997
ACH-000450,-0.174394852517
ACH-000452,-0.203616993002
ACH-000454,-0.127255358721
ACH-000458,-0.23004415126299999
ACH-000459,-0.33125981645999997
ACH-000460,-0.25640399049400003
ACH-000461,-0.164992240549
ACH-000463,-0.275750470754
ACH-000464,-0.361668224212
ACH-000466,-0.45028513428800004
ACH-000467,-0.27682827772
ACH-000468,-0.35298113895800004
ACH-000469,-0.344796067491
ACH-000470,-0.242365825222
ACH-000471,-0.14007056649900002
ACH-000472,-0.41636330605899996
ACH-000473,-0.08360295481260001
ACH-000475,-0.14924946893899999
ACH-000476,-0.341540758147
ACH-000477,-0.0991347969393
ACH-000480,-0.185552452784
ACH-000481,-0.20958973699
ACH-000483,-0.168606968941
ACH-000484,-0.15222357959799998
ACH-000485,-0.265582857156
ACH-000486,-0.139828583091
ACH-000487,-0.171958234086
ACH-000488,-0.35755107491599997
ACH-000490,-0.226520216268
ACH-000491,-0.453840561072
ACH-000495,-0.00432368029113
ACH-000496,-0.147317585857
ACH-000499,-0.268759919362
ACH-000500,-0.232172608847
ACH-000502,-0.17349158151500002
ACH-000503,0.393653366034
ACH-000505,-0.27165554651900004
ACH-000507,-0.285513270536
ACH-000510,-0.127307308791
ACH-000511,-0.314363721613
ACH-000512,-0.10127987207900001
ACH-000516,-0.39829772808499997
ACH-000517,-0.343678591559
ACH-000518,-0.16701870546800002
ACH-000520,-0.14299447581900002
ACH-000521,-0.42622094458099996
ACH-000522,-0.156295501953
ACH-000524,-0.263300586006
ACH-000527,-0.329296839681
ACH-000528,-0.241830539556
ACH-000537,-0.239574827472
ACH-000541,-0.0911735166537
ACH-000542,-0.39427531341300004
ACH-000544,-0.103173644539
ACH-000545,-0.14444135857899998
ACH-000547,0.175168841804
ACH-000548,-0.315258072674
ACH-000549,-0.0866496266526
ACH-000550,-0.337464792668
ACH-000552,-0.16782732029300002
ACH-000556,-0.29672747211
ACH-000557,-0.135025454584
ACH-000570,-0.403203384498
ACH-000571,-0.17981472627300002
ACH-000573,-0.186507789754
ACH-000576,-0.30185222191399996
ACH-000580,-0.29768161216600003
ACH-000584,-0.176433490083
ACH-000585,-0.24065026336999998
ACH-000588,-0.25455500425
ACH-000589,-0.19249123695599998
ACH-000591,-0.35815760608499997
ACH-000593,-0.202421228377
ACH-000600,-0.185210804358
ACH-000601,-0.22179417531999998
ACH-000604,0.049254474410699994
ACH-000605,-0.250957019053
ACH-000606,-0.14825586344900002
ACH-000608,-0.174908449566
ACH-000614,-0.19826373561900001
ACH-000616,-0.25440513016
ACH-000618,-0.223736638671
ACH-000619,-0.27070401366700003
ACH-000620,-0.15478054843800002
ACH-000621,-0.24657220032299998
ACH-000622,-0.158170655099
ACH-000623,-0.43279202936000005
ACH-000624,-0.290746496772
ACH-000627,-0.353695174043
ACH-000630,-0.25367228609299997
ACH-000632,-0.24159193146699998
ACH-000633,-0.027012654639300002
ACH-000637,-0.16473298329000002
ACH-000638,-0.111265577278
ACH-000646,-0.22488535347600003
ACH-000647,-0.16959586880199998
ACH-000648,-0.34642402118
ACH-000649,-0.238671914721
ACH-000651,-0.277393286985
ACH-000652,-0.437541879459
ACH-000653,-0.283519138253
ACH-000657,-0.230041507269
ACH-000658,-0.171914717096
ACH-000661,-0.261920250841
ACH-000662,-0.07835757507730001
ACH-000663,-0.18295785316399998
ACH-000665,-0.112397988719
ACH-000671,-0.228191697036
ACH-000673,-0.391650086283
ACH-000676,-0.41376834750200003
ACH-000677,-0.22483876967099997
ACH-000681,-0.20871022549600002
ACH-000682,-0.22418369978100003
ACH-000683,-0.20642663237199999
ACH-000684,-0.091638274311
ACH-000688,-0.401146312748
ACH-000693,-0.218734865559
ACH-000694,-0.120145938674
ACH-000695,-0.167012178379
ACH-000696,-0.302625825542
ACH-000697,-0.269972211563
ACH-000699,-0.26334448201
ACH-000701,-0.696975491331
ACH-000706,-0.45838563405199995
ACH-000711,-0.181077415154
ACH-000713,-0.2818688526
ACH-000714,-0.406364779026
ACH-000718,-0.255542071122
ACH-000720,-0.13414632992
ACH-000721,-0.205026601026
ACH-000724,-0.264346114066
ACH-000725,-0.2121544166
ACH-000732,-0.326134342056
ACH-000734,-0.13993055578500002
ACH-000735,-0.0937624812207
ACH-000736,-0.45063434930600005
ACH-000738,-0.224875103888
ACH-000746,-0.491863569867
ACH-000747,-0.184974817154
ACH-000748,-0.260821196558
ACH-000753,-0.202988222718
ACH-000756,-0.43262480566699996
ACH-000757,0.0299804024413
ACH-000758,0.0574746793728
ACH-000760,-0.32543164346500003
ACH-000763,-0.129773098018
ACH-000764,-0.30448417878
ACH-000765,-0.511444979513
ACH-000766,-0.297401262247
ACH-000767,-0.295327501414
ACH-000768,-0.391121104526
ACH-000769,-0.187491010303
ACH-000770,-0.250801057928
ACH-000771,-0.178080436737
ACH-000773,-0.312454081245
ACH-000776,-0.496752456245
ACH-000777,-0.11407781740299999
ACH-000778,-0.35120487602600003
ACH-000781,-0.19651178373300002
ACH-000782,-0.426911674317
ACH-000783,-0.0569104042827
ACH-000784,-0.23738324672
ACH-000785,-0.0668540269245
ACH-000787,-0.269641290032
ACH-000788,-0.29236345495
ACH-000791,-0.178133251709
ACH-000792,-0.359612434649
ACH-000794,-0.257813376673
ACH-000796,-0.159677038015
ACH-000799,-0.418026607989
ACH-000800,-0.0594345632085
ACH-000802,-0.226419910541
ACH-000804,-0.373119602193
ACH-000805,-0.329571906907
ACH-000809,-0.0980105599148
ACH-000810,0.05847020071
ACH-000811,-0.275176627013
ACH-000817,-0.165495824732
ACH-000819,-0.255901730083
ACH-000820,0.164327134828
ACH-000821,-0.022754901398099995
ACH-000822,-0.39791022039000007
ACH-000823,-0.20267980634100002
ACH-000824,-0.17267642040800002
ACH-000827,-0.102184909054
ACH-000829,-0.162143570916
ACH-000831,-0.15546240697
ACH-000832,-0.16315580709
ACH-000833,-0.454499085974
ACH-000834,-0.379007632456
ACH-000835,-0.288760628632
ACH-000836,-0.320041931927
ACH-000837,-0.37267224776600005
ACH-000838,-0.296229996099
ACH-000839,-0.367151661731
ACH-000840,0.00702350520154
ACH-000841,-0.0114243077477
ACH-000843,-0.286043301628
ACH-000846,-0.025025426647399998
ACH-000847,-0.150899505
ACH-000848,-0.20395096245900002
ACH-000849,-0.175393289404
ACH-000851,-0.243365000532
ACH-000855,-0.20134528576900002
ACH-000856,-0.158276943923
ACH-000858,-0.252495311549
ACH-000859,-0.0176176771887
ACH-000861,-0.16596016506300001
ACH-000862,-0.325909411832
ACH-000865,-0.183046258249
ACH-000866,-0.291914431343
ACH-000867,-0.25193196591600003
ACH-000869,-0.21989291530900001
ACH-000872,-0.27274221815
ACH-000873,-0.654056848736
ACH-000876,-0.236952752967
ACH-000878,-0.24831106672400002
ACH-000880,-0.165599276676
ACH-000881,-0.39633129401
ACH-000882,-0.07220665599619999
ACH-000884,-0.290220243653
ACH-000885,-0.0330929489438
ACH-000887,-0.309202558041
ACH-000888,-0.242981938271
ACH-000889,-0.217036723913
ACH-000890,-0.26264578520799997
ACH-000896,-0.274758878452
ACH-000898,-0.33405373778
ACH-000900,-0.36532653201399995
ACH-000901,-0.296947492015
ACH-000905,-0.247715017635
ACH-000906,-0.308014677435
ACH-000907,-0.25244268705899997
ACH-000910,-0.08966217724549999
ACH-000911,-0.295015968545
ACH-000912,-0.247688729419
ACH-000913,-0.264573179713
ACH-000915,-0.398080694285
ACH-000916,-0.326512631387
ACH-000917,-0.329186186293
ACH-000921,-0.273487225568
ACH-000924,-0.400727058809
ACH-000926,-0.033043099831400004
ACH-000928,-0.172172877287
ACH-000929,0.149035219279
ACH-000932,-0.0965547493072
ACH-000935,-0.205136246124
ACH-000936,-0.430202124718
ACH-000937,-0.24245290452799997
ACH-000938,-0.189701694687
ACH-000939,-0.48510663212399996
ACH-000941,-0.17549344216499999
ACH-000943,-0.212608833865
ACH-000946,-0.159132626545
ACH-000947,-0.23023392791900002
ACH-000948,-0.145274259954
ACH-000950,0.054045637886300006
ACH-000953,-0.24530806355999998
ACH-000957,-0.349382387971
ACH-000958,-0.22384232978
ACH-000960,-0.18228331488
ACH-000963,-0.155014773858
ACH-000968,-0.245441569017
ACH-000969,-0.300394225059
ACH-000973,-0.274354754694
ACH-000974,-0.203632456411
ACH-000975,-0.369055650307
ACH-000976,-0.24021343050000002
ACH-000978,-0.20719491736499998
ACH-000980,-0.21597106204100003
ACH-000984,-0.27068348878000004
ACH-000986,-0.38104366762599995
ACH-000988,-0.08274319142289999
ACH-000993,-0.21320142583299997
ACH-000994,-0.275195698671
ACH-000996,-0.18603649486999999
ACH-001001,-0.257200261952
ACH-001020,-0.285014327235
ACH-001028,-0.208656221262
ACH-001031,-0.229838478173
ACH-001038,-0.145496264733
ACH-001048,-0.32629950786899997
ACH-001050,-0.748020374177
ACH-001053,-0.16953123728100003
ACH-001054,-0.357804555156
ACH-001061,-0.27543186110199996
ACH-001067,-0.16020499582699999
ACH-001075,-0.158013800556
ACH-001096,-0.26206029206
ACH-001128,-0.480858565493
ACH-001134,-0.304899298302
ACH-001151,-0.164898754323
ACH-001163,-0.132343539511
ACH-001164,-0.05065508077190001
ACH-001173,-0.204371879337
ACH-001183,-0.0632631109947
ACH-001184,-0.21529348799400003
ACH-001190,-0.0702258465505
ACH-001192,-0.23380917689
ACH-001193,-0.7001912038979999
ACH-001196,-0.41368939216
ACH-001197,-0.241584745146
ACH-001205,-0.251165013803
ACH-001211,-0.398776996618
ACH-001212,-0.359417628978
ACH-001228,-0.331030882964
ACH-001232,-0.222695720257
ACH-001239,-0.40143622501500004
ACH-001274,-0.415542084951
ACH-001275,-0.101758380998
ACH-001277,-0.19537752008900003
ACH-001278,-0.171856633017
ACH-001280,-0.0689023099332
ACH-001283,-0.195225133834
ACH-001289,0.0339950311366
ACH-001295,-0.378320155622
ACH-001300,-0.381430247735
ACH-001301,-0.344013282425
ACH-001302,-0.6855160998180001
ACH-001303,-0.49852422169200006
ACH-001306,-0.145940442889
ACH-001318,-0.249112732188
ACH-001322,-0.322187896448
ACH-001328,-0.411083009247
ACH-001332,-0.19219016712099998
ACH-001333,-0.36426032276799997
ACH-001336,-0.31550426885899996
ACH-001340,-0.252453459619
ACH-001346,-0.18694710060400002
ACH-001353,-0.260029975551
ACH-001354,-0.354054985661
ACH-001367,-0.18265684938299998
ACH-001368,-0.294230814537
ACH-001374,0.24422126494000002
ACH-001375,-0.09647962429649999
ACH-001377,0.0970184583058
ACH-001380,-0.16632935248400002
ACH-001391,-0.06054134907380001
ACH-001407,-0.323817181337
ACH-001408,-0.11779674784000002
ACH-001413,-0.406166520272
ACH-001430,-0.56444486931
ACH-001431,-0.18401777415800002
ACH-001450,-0.251679623018
ACH-001496,-0.229137605079
ACH-001500,-0.37471616138700004
ACH-001521,-0.128715293371
ACH-001523,-0.44453139107199996
ACH-001532,-0.117603572771
ACH-001536,0.00547211941017
ACH-001550,-0.14899329594799998
ACH-001552,-0.24179928376600002
ACH-001554,-0.12027317723400001
ACH-001645,-0.116218171757
ACH-001654,-0.130196607917
ACH-001715,0.15742006158500002
ACH-001735,-0.265156594392
ACH-001736,-0.142575587808
ACH-001737,0.0826949408339
ACH-001740,-0.29863447531
ACH-001745,-0.259402325344
ACH-001750,-0.275424333829
ACH-001765,-0.219207735877
ACH-001956,-0.182638002027
ACH-001957,-0.3536669662
