,AFMID (125061)
ACH-000204,0.09306236851029999
ACH-000206,0.23458834139
ACH-000207,-0.239979373026
ACH-000211,-0.16535412461
ACH-000215,-0.134669536687
ACH-000221,-0.0184461641012
ACH-000222,-0.16705665435699998
ACH-000223,0.0291393401646
ACH-000226,0.104355494923
ACH-000227,-0.259356258071
ACH-000228,-0.08284748263339999
ACH-000231,-0.06165776412309999
ACH-000232,0.0366320402503
ACH-000233,-0.0741167997828
ACH-000234,-0.09216842698319999
ACH-000235,0.0288965424498
ACH-000237,0.0823645016319
ACH-000238,0.08625680608010002
ACH-000243,-0.09279836080790001
ACH-000244,-0.08053421621489999
ACH-000246,-0.148102425402
ACH-000248,0.14601244605900002
ACH-000250,-0.0527865430505
ACH-000251,0.0158609084253
ACH-000253,-0.0682788634194
ACH-000255,-0.157853914067
ACH-000256,-0.23813472106199998
ACH-000257,0.0632576549498
ACH-000258,-0.144765209214
ACH-000259,-0.10132848656
ACH-000260,-0.137764822354
ACH-000261,-0.162880882484
ACH-000262,-0.181685557848
ACH-000263,0.037487261600300005
ACH-000264,-0.27469057726999996
ACH-000265,0.0396460298809
ACH-000266,-0.123988356655
ACH-000272,0.0030576720894
ACH-000273,-0.046652430783299996
ACH-000274,-0.137894549248
ACH-000277,-0.20803021712
ACH-000278,0.068992449775
ACH-000279,-0.166294904775
ACH-000280,-0.210859426169
ACH-000281,-0.33845596758100005
ACH-000288,-0.17514151125799998
ACH-000291,-0.129933054346
ACH-000293,-0.0517313909934
ACH-000294,0.13778842455600002
ACH-000295,-0.0508263717554
ACH-000296,0.039697672287599996
ACH-000302,-0.10100456694599999
ACH-000304,-0.129574849709
ACH-000307,0.0737137677609
ACH-000308,0.031173980878400002
ACH-000310,-0.404293208071
ACH-000311,0.0693491896989
ACH-000312,-0.12448824172
ACH-000315,0.253879355257
ACH-000316,0.0351733157151
ACH-000317,0.00293740192013
ACH-000318,-0.0136591453447
ACH-000319,-0.09140532842150001
ACH-000320,0.291182520946
ACH-000322,-0.0427519910513
ACH-000323,-0.0302510775777
ACH-000324,-0.15102133639100002
ACH-000329,-0.011960926133
ACH-000330,-0.370998720956
ACH-000331,0.053815132469899996
ACH-000332,-0.07183268285319999
ACH-000334,0.029009213460400002
ACH-000335,-0.0308035085239
ACH-000336,-0.34833372047399996
ACH-000337,-0.275104804275
ACH-000339,-0.16712315329299998
ACH-000341,-0.107332206087
ACH-000348,0.00718669276432
ACH-000350,-0.206549319375
ACH-000352,-0.0102107417417
ACH-000356,0.0404953587156
ACH-000361,0.08170612065760001
ACH-000362,-0.0714578268393
ACH-000363,-0.0625284665814
ACH-000364,0.025379840257299998
ACH-000365,-0.0166342182198
ACH-000366,-0.0029352510147199994
ACH-000368,-0.00852585731037
ACH-000374,-0.151205029784
ACH-000375,-0.0532003266269
ACH-000376,-0.23245145876999995
ACH-000381,-0.057749277507800005
ACH-000383,-0.0581238048805
ACH-000387,0.00954506398673
ACH-000389,-0.384252742765
ACH-000390,-0.008637842025819999
ACH-000393,-0.13029286256300002
ACH-000395,-0.00870842563109
ACH-000397,0.0334982390971
ACH-000401,-0.198512906129
ACH-000402,0.0513830421624
ACH-000403,-0.171405783052
ACH-000404,0.009629527352889999
ACH-000406,-0.0016660901039800002
ACH-000407,-0.11271872195699999
ACH-000408,0.0228596577979
ACH-000410,0.056054374670799996
ACH-000411,-0.181889835072
ACH-000414,0.0450796081496
ACH-000415,-0.026668129921499997
ACH-000416,0.0422776557983
ACH-000420,-0.0540660319169
ACH-000421,-0.04228435827330001
ACH-000424,-0.142555641332
ACH-000425,0.09166901129489999
ACH-000426,0.0940793472683
ACH-000427,4.48302093746e-05
ACH-000433,-0.291575910434
ACH-000436,0.0223119341531
ACH-000444,0.0331792412302
ACH-000445,-0.124174813251
ACH-000448,-0.0476309451783
ACH-000450,-0.0932328796964
ACH-000452,0.07253724011260002
ACH-000454,0.189976989691
ACH-000458,-0.0765416919668
ACH-000459,-0.10391095867599999
ACH-000460,-0.106315257386
ACH-000461,-0.0391877210574
ACH-000463,0.0461177542097
ACH-000464,-0.0194498796355
ACH-000466,-0.0746360261741
ACH-000467,-0.069287471691
ACH-000468,-0.0497704028716
ACH-000469,-0.0712073146831
ACH-000470,-0.06629083935840001
ACH-000471,-0.13247130509299998
ACH-000472,-0.0679945899309
ACH-000473,-0.136174597308
ACH-000475,0.011408968842299999
ACH-000476,-0.247064585713
ACH-000477,0.0716286387209
ACH-000480,-0.20035178537300002
ACH-000481,0.0635897983877
ACH-000483,0.034623495255
ACH-000484,-0.0202221089991
ACH-000485,-0.102666896511
ACH-000486,-0.043411494824900004
ACH-000487,-0.0517989922848
ACH-000488,-0.17160227698
ACH-000490,0.015579515654
ACH-000491,0.039747031003400005
ACH-000495,-0.119699469227
ACH-000496,-0.15176866323
ACH-000499,-0.115863506503
ACH-000500,0.324848651652
ACH-000502,-0.019707457174
ACH-000503,-0.0502479928242
ACH-000505,-0.043318486256599995
ACH-000507,-0.145144577246
ACH-000510,-0.00213537824278
ACH-000511,-0.239543845828
ACH-000512,0.39640377509400004
ACH-000516,-0.11633558408900001
ACH-000517,-0.10298762133199998
ACH-000518,0.0302336256866
ACH-000520,-0.170823405764
ACH-000521,-0.0820053373324
ACH-000522,0.0595531801906
ACH-000524,-0.10182055398
ACH-000527,-0.133891601571
ACH-000528,0.06896604348799999
ACH-000537,0.106728799103
ACH-000541,0.10893063915699999
ACH-000542,-0.021509082288700004
ACH-000544,-0.313929759538
ACH-000545,-0.09023757360510001
ACH-000547,0.111442799409
ACH-000548,-0.0157457334963
ACH-000549,0.0188048515079
ACH-000550,-0.109102421756
ACH-000552,0.0239959647382
ACH-000556,-0.0217799128252
ACH-000557,-0.0311722531374
ACH-000570,-0.0907749580353
ACH-000571,-0.083343566624
ACH-000573,-0.0483121171907
ACH-000576,0.0304052362443
ACH-000580,0.00752809840864
ACH-000584,-0.143197327092
ACH-000585,-0.093790010943
ACH-000588,0.133366569549
ACH-000589,-0.22379255001499998
ACH-000591,-0.044544473357699996
ACH-000593,-0.08419395310450001
ACH-000600,0.0739547478538
ACH-000601,-0.0267525942534
ACH-000604,-0.0170015762281
ACH-000605,-0.045524927583999994
ACH-000606,-0.000762145798995
ACH-000608,-0.0355285895336
ACH-000614,0.13419838596
ACH-000616,0.0494913472712
ACH-000618,0.0333484905698
ACH-000619,0.00974511896592
ACH-000620,-0.00135273062025
ACH-000621,-0.188513808505
ACH-000622,-0.117653536227
ACH-000623,-0.0685958524205
ACH-000624,-0.032773299554400004
ACH-000627,0.103461278529
ACH-000630,0.029922197863699998
ACH-000632,-0.144631528232
ACH-000633,-0.137250185979
ACH-000637,-0.0974319296299
ACH-000638,0.043912398724999996
ACH-000646,-0.041376653669300004
ACH-000647,-0.139752493107
ACH-000648,0.0272911385237
ACH-000649,-0.134624915798
ACH-000651,-0.113544393933
ACH-000652,-0.26683123914900003
ACH-000653,-0.207817112225
ACH-000657,-0.131413390402
ACH-000658,-0.0336714466508
ACH-000661,0.0591953696557
ACH-000662,0.174747462021
ACH-000663,-0.128888135894
ACH-000665,-0.0199155470281
ACH-000671,-0.18040899219599998
ACH-000673,-0.150352671524
ACH-000676,-0.193745238678
ACH-000677,0.158724427477
ACH-000681,-0.0881255504685
ACH-000682,-0.145921957296
ACH-000683,0.00520867971917
ACH-000684,-0.257456558596
ACH-000688,0.023361634204
ACH-000693,0.0101430967303
ACH-000694,-0.0568309592643
ACH-000695,-0.0933020846043
ACH-000696,-0.050034694503699996
ACH-000697,0.115643291956
ACH-000699,-0.121846955287
ACH-000701,-0.131510989454
ACH-000706,-0.056155509068300004
ACH-000711,-0.167296838767
ACH-000713,0.17100049321
ACH-000714,-0.149761714991
ACH-000718,0.0251406938178
ACH-000720,-0.061625639301000006
ACH-000721,0.029938439421700002
ACH-000724,0.250060887619
ACH-000725,-0.211448267358
ACH-000732,0.0527214557998
ACH-000734,0.01687118383
ACH-000735,-0.0232467155308
ACH-000736,0.053870403178500004
ACH-000738,-0.137423424679
ACH-000746,0.296551380602
ACH-000747,0.08888846869210001
ACH-000748,-0.130161038956
ACH-000753,-0.110933385077
ACH-000756,0.153513196958
ACH-000757,0.023551042100400002
ACH-000758,-0.0223675827954
ACH-000760,-0.0207756407545
ACH-000763,0.0266283698913
ACH-000764,-0.000653092840254
ACH-000765,-0.0367782179485
ACH-000766,0.0474132660482
ACH-000767,-0.184683152909
ACH-000768,0.0799957319913
ACH-000769,-0.00786963464803
ACH-000770,0.0636092491063
ACH-000771,0.00912442338924
ACH-000773,0.007713539185539999
ACH-000776,-0.240379886752
ACH-000777,0.00548198868453
ACH-000778,0.014511606671899999
ACH-000781,-0.13966421516
ACH-000782,-0.0977311192017
ACH-000783,-0.0468400273334
ACH-000784,-0.0511922348113
ACH-000785,-0.0678119037043
ACH-000787,-0.014272667654299999
ACH-000788,-0.172249391344
ACH-000791,0.00635451189467
ACH-000792,-0.0170650735853
ACH-000794,0.105174348651
ACH-000796,-0.0123467719623
ACH-000799,-0.164784900975
ACH-000800,-0.004486543687020001
ACH-000802,-0.0898126530857
ACH-000804,-0.007292611224200001
ACH-000805,-0.265560358303
ACH-000809,-0.0008665555287810001
ACH-000810,-0.0564481938195
ACH-000811,-0.248714001872
ACH-000817,-0.08465969494860001
ACH-000819,-0.0255230350759
ACH-000820,0.0318848384529
ACH-000821,0.169018552811
ACH-000822,-0.158499326089
ACH-000823,0.0493472192499
ACH-000824,-0.0492731610755
ACH-000827,-0.04238046685190001
ACH-000829,0.040399278806
ACH-000831,-0.0332475624296
ACH-000832,-0.0226235478443
ACH-000833,-0.140228700947
ACH-000834,0.00711630836137
ACH-000835,0.0457023767007
ACH-000836,-0.0118038838234
ACH-000837,-0.09291423677760001
ACH-000838,0.207602586736
ACH-000839,0.0031640342388200003
ACH-000840,0.0482811272128
ACH-000841,-0.011241315055299999
ACH-000843,0.100860212183
ACH-000846,-0.0526522722444
ACH-000847,-0.0314644763588
ACH-000848,-0.0362655309564
ACH-000849,-0.0870273937548
ACH-000851,-0.033402377105299995
ACH-000855,0.0347372345988
ACH-000856,-0.0309738650832
ACH-000858,0.0229030611752
ACH-000859,0.015937839601399998
ACH-000861,0.204858856446
ACH-000862,-0.118691537721
ACH-000865,-0.236872482465
ACH-000866,0.11247976656400001
ACH-000867,-0.0834171919746
ACH-000869,-0.06996276954469999
ACH-000872,-0.067975987049
ACH-000873,0.0121197658709
ACH-000876,0.0496973565824
ACH-000878,0.331018417744
ACH-000880,0.0256025269055
ACH-000881,-0.30809433466999997
ACH-000882,-0.15881751609
ACH-000884,-0.11788459419299999
ACH-000885,-0.0306229852354
ACH-000887,-0.09443237389
ACH-000888,-0.029344574925599998
ACH-000889,-0.0258230043705
ACH-000890,-0.08987846049460001
ACH-000896,-0.076400022334
ACH-000898,0.052226753453400006
ACH-000900,-0.08511116465539999
ACH-000901,-0.0638938606127
ACH-000905,-0.027390936705800003
ACH-000906,-0.0418561135104
ACH-000907,-0.226669117467
ACH-000910,-0.0197222387562
ACH-000911,-0.14160856657600002
ACH-000912,-0.113137529338
ACH-000913,-0.0841137372412
ACH-000915,0.0280241680645
ACH-000916,-0.082560858678
ACH-000917,-0.060650325521800004
ACH-000921,-0.0397956614574
ACH-000924,-0.20493305481600002
ACH-000926,0.120745191086
ACH-000928,0.0106175382763
ACH-000929,0.00839828762964
ACH-000932,0.0383610520175
ACH-000935,-0.0649003103561
ACH-000936,0.0115658764493
ACH-000937,-0.201754608178
ACH-000938,-0.0133159638553
ACH-000939,-0.145530851937
ACH-000941,0.012427573345000002
ACH-000943,-0.039853305079099996
ACH-000946,0.100442522133
ACH-000947,-0.101060695942
ACH-000948,0.023499359704499997
ACH-000950,0.06407398858180001
ACH-000953,-0.0581227502951
ACH-000957,0.142129267519
ACH-000958,0.177050286217
ACH-000960,-0.0353244707445
ACH-000963,-0.0654808975839
ACH-000968,-0.0228126744587
ACH-000969,0.09819316405860001
ACH-000973,-0.0759547170632
ACH-000974,0.0472462168807
ACH-000975,-0.026233977132099996
ACH-000976,-0.011717931793599999
ACH-000978,-0.12964308037299999
ACH-000980,-0.0317508698757
ACH-000984,-0.020295493642500002
ACH-000986,0.129133277161
ACH-000988,0.026534220716800002
ACH-000993,0.0228955287201
ACH-000994,-0.0019027449234500001
ACH-000996,-0.12296622914000001
ACH-001001,-0.118026656671
ACH-001020,-0.027952903060300002
ACH-001028,-0.053717651186499994
ACH-001031,-0.206162766755
ACH-001038,-0.161193136579
ACH-001048,-0.0483391745954
ACH-001050,-0.138982161116
ACH-001053,-0.09368505298489999
ACH-001054,-0.14333642904899999
ACH-001061,0.11022587547900001
ACH-001067,-0.0939045394311
ACH-001075,-0.0102240907243
ACH-001096,-0.151078198504
ACH-001128,-0.100537833239
ACH-001134,-0.15828768315300001
ACH-001151,-0.195675578116
ACH-001163,-0.0378944470002
ACH-001164,0.05037824939590001
ACH-001173,-0.026079713467599998
ACH-001183,-0.0531879420267
ACH-001184,-0.244246620898
ACH-001190,0.07666865088260001
ACH-001192,-0.214985821428
ACH-001193,-0.167176691385
ACH-001196,-0.24494524484000002
ACH-001197,-0.115142588904
ACH-001205,-0.0589947448121
ACH-001211,0.010885238226799999
ACH-001212,-0.00783367909221
ACH-001228,-0.109068046631
ACH-001232,-0.151374997167
ACH-001239,-0.13129147773900002
ACH-001274,0.045910825836899996
ACH-001275,0.0311257263167
ACH-001277,-0.046948414327999996
ACH-001278,0.019278560619299997
ACH-001280,-0.355775318479
ACH-001283,-0.100706428803
ACH-001289,-0.0028319301110999997
ACH-001295,-0.19315803287500002
ACH-001300,-0.41854407127300003
ACH-001301,0.008791271537780001
ACH-001302,-0.495461219846
ACH-001303,-0.38053678406900004
ACH-001306,0.00218552076326
ACH-001318,0.029454367411000004
ACH-001322,0.025958682169
ACH-001328,-0.045936596527300005
ACH-001332,0.0508193275754
ACH-001333,-0.151971815553
ACH-001336,0.023108179095700003
ACH-001340,0.0214714568255
ACH-001346,-0.041128091320599997
ACH-001353,-0.143733791711
ACH-001354,-0.118233083542
ACH-001367,-0.16482035592900002
ACH-001368,-0.09841804276360001
ACH-001374,-0.0850666557093
ACH-001375,-0.09432623778339999
ACH-001377,-0.18529152918699998
ACH-001380,-0.00245032386572
ACH-001391,0.0223966278573
ACH-001407,-0.00464928230112
ACH-001408,-0.147823350995
ACH-001413,-0.051795325757499996
ACH-001430,-0.036800984944000005
ACH-001431,-0.49880147175899997
ACH-001450,-0.043522501617099994
ACH-001496,-0.112091425617
ACH-001500,-0.131554734946
ACH-001521,-0.0387589078216
ACH-001523,-0.0634257553533
ACH-001532,-0.00170551855704
ACH-001536,0.0179375149693
ACH-001550,-0.11463556642000002
ACH-001552,-0.0433453364221
ACH-001554,-0.0161410392548
ACH-001645,0.004533343541
ACH-001654,-0.32837851100000004
ACH-001715,-0.109649912997
ACH-001735,-0.0302173097609
ACH-001736,-0.113832376941
ACH-001737,0.151568185507
ACH-001740,-0.310131116142
ACH-001745,-0.11751707570900001
ACH-001750,-0.19483476692600002
ACH-001765,-0.0552550704983
ACH-001956,-0.0312246362689
ACH-001957,0.06400693237789999
