,E2F1 (1869)
ACH-000204,-0.250414956095
ACH-000206,-0.630462744812
ACH-000207,-0.280489155414
ACH-000211,-0.121454136271
ACH-000215,-0.253526878918
ACH-000221,-0.311059020091
ACH-000222,-0.799345784984
ACH-000223,-0.573974493062
ACH-000226,-0.324929139332
ACH-000227,-0.0190538345515
ACH-000228,-0.645111563942
ACH-000231,-0.484314888234
ACH-000232,-0.0865564047731
ACH-000233,-0.32393670126699997
ACH-000234,-0.461504872083
ACH-000235,-0.560188761668
ACH-000237,-0.40100648627499996
ACH-000238,-0.12133869951099999
ACH-000243,-0.31300140137
ACH-000244,-0.36187960908399996
ACH-000246,-0.375873887313
ACH-000248,0.245955300532
ACH-000250,-0.17076481357099998
ACH-000251,-0.500130361336
ACH-000253,-0.592803892433
ACH-000255,-0.399907520723
ACH-000256,-0.124221893948
ACH-000257,-0.397316946706
ACH-000258,-0.414613539752
ACH-000259,-0.301702111369
ACH-000260,-0.299047588663
ACH-000261,-0.364952527021
ACH-000262,-0.594462728857
ACH-000263,-0.585537097632
ACH-000264,-0.19163592738200003
ACH-000265,-0.364089726161
ACH-000266,-0.560711533083
ACH-000272,-0.24341285192200002
ACH-000273,-0.532868628961
ACH-000274,-0.565617644101
ACH-000277,-0.0208213185037
ACH-000278,-0.24367746404500001
ACH-000279,-0.14237383582399998
ACH-000280,-0.29687410104
ACH-000281,-0.29008995437699997
ACH-000288,-0.45075938179999997
ACH-000291,-0.20281752082
ACH-000293,0.0294870820386
ACH-000294,-0.169411145347
ACH-000295,-0.452505555008
ACH-000296,-0.218493150486
ACH-000302,-0.20581332665999996
ACH-000304,-0.102940131188
ACH-000307,-0.667982660526
ACH-000308,-0.0596936606675
ACH-000310,-0.143461937569
ACH-000311,-0.21212591320500002
ACH-000312,-0.283710020292
ACH-000315,-0.282929799729
ACH-000316,0.183828210505
ACH-000317,-0.7210940768299999
ACH-000318,-0.0195814841945
ACH-000319,-0.503764445796
ACH-000320,-0.144238828462
ACH-000322,-0.271154556846
ACH-000323,-0.0530299920933
ACH-000324,-0.163361067125
ACH-000329,-0.318984258463
ACH-000330,-0.0396803230145
ACH-000331,-0.341176801132
ACH-000332,-0.60999867178
ACH-000334,-0.78564782785
ACH-000335,-0.115482810605
ACH-000336,-0.636948005327
ACH-000337,-0.366598142176
ACH-000339,0.0908321518198
ACH-000341,-0.265687947806
ACH-000348,-0.129301437588
ACH-000350,-0.435200125051
ACH-000352,-1.4213380698700002
ACH-000356,-0.452370616185
ACH-000361,-0.47151132038800003
ACH-000362,-0.253402251251
ACH-000363,-1.00210768351
ACH-000364,-0.030835480168499997
ACH-000365,-0.394883915474
ACH-000366,-0.41902835846500003
ACH-000368,-0.725167006083
ACH-000374,-0.401840389229
ACH-000375,-0.216546582396
ACH-000376,-0.45877424614900003
ACH-000381,-0.297619090198
ACH-000383,-0.319403521402
ACH-000387,-0.254903783995
ACH-000389,-0.223859172792
ACH-000390,-0.39028664372599997
ACH-000393,0.0362734135708
ACH-000395,-0.08986537471480001
ACH-000397,-0.0842590773208
ACH-000401,-0.574229743753
ACH-000402,0.0833796905336
ACH-000403,-0.48706895684199997
ACH-000404,-0.757333382764
ACH-000406,-0.253694403341
ACH-000407,-0.174261875402
ACH-000408,-0.133199484694
ACH-000410,-0.316284066083
ACH-000411,-0.292925310657
ACH-000414,-0.331056613112
ACH-000415,-0.322698458736
ACH-000416,-0.076616768647
ACH-000420,-0.023702404739099996
ACH-000421,-0.292230789792
ACH-000424,-0.23895286252700002
ACH-000425,-0.33383809412099996
ACH-000426,-0.502381895492
ACH-000427,-0.384334041011
ACH-000433,-0.5065926465439999
ACH-000436,-0.494631029975
ACH-000444,-0.41863747588600003
ACH-000445,-0.185963012511
ACH-000448,-0.223132211202
ACH-000450,-0.702720287884
ACH-000452,-0.696534816894
ACH-000454,-0.20117905768599997
ACH-000458,-0.341245743393
ACH-000459,-0.0036081471483899994
ACH-000460,-0.256162475843
ACH-000461,-0.411605877198
ACH-000463,-0.357675012572
ACH-000464,-0.492111959355
ACH-000466,-0.557730915515
ACH-000467,-0.25942562057199997
ACH-000468,-0.037030284937199995
ACH-000469,-0.495559677535
ACH-000470,-0.550347813857
ACH-000471,-0.0975188654689
ACH-000472,-0.33527519186500004
ACH-000473,-0.515203023613
ACH-000475,-0.215826868146
ACH-000476,-0.31423410678
ACH-000477,-0.14580966963
ACH-000480,-0.614343647737
ACH-000481,-0.344603857721
ACH-000483,-0.141698268645
ACH-000484,-0.0028237889262600004
ACH-000485,-0.235532437278
ACH-000486,-0.369874150697
ACH-000487,-0.339623181919
ACH-000488,-0.312390597483
ACH-000490,-0.540665177339
ACH-000491,-0.23972559714000002
ACH-000495,-0.572905796738
ACH-000496,-0.515584034275
ACH-000499,-0.0991843252268
ACH-000500,0.0240819948539
ACH-000502,-0.222072731116
ACH-000503,-0.397997422931
ACH-000505,-0.0685864205409
ACH-000507,-0.288355119702
ACH-000510,-0.276361921868
ACH-000511,-0.304030999738
ACH-000512,-0.169528600817
ACH-000516,-0.19695250155900001
ACH-000517,-0.361097629561
ACH-000518,-0.129757888364
ACH-000520,-0.236900209991
ACH-000521,-0.033352879764999996
ACH-000522,-0.133627484592
ACH-000524,-0.036775505394699995
ACH-000527,-0.422709624824
ACH-000528,-0.143200631645
ACH-000537,-0.322561223007
ACH-000541,-0.49636485395700003
ACH-000542,-0.327061525902
ACH-000544,-0.292747692338
ACH-000545,-0.338775762025
ACH-000547,-0.527373481819
ACH-000548,-0.863946765189
ACH-000549,-0.336095698915
ACH-000550,0.072402042914
ACH-000552,-0.17091758575
ACH-000556,-0.0656896647645
ACH-000557,-0.490076801406
ACH-000570,-0.39560954076399996
ACH-000571,0.0477369171792
ACH-000573,-0.603961700423
ACH-000576,-0.348166094465
ACH-000580,-0.255771247724
ACH-000584,-0.35399754189000004
ACH-000585,-0.189064383512
ACH-000588,-0.38562893131
ACH-000589,-0.33243010207699997
ACH-000591,-1.21941354666
ACH-000593,-0.106791118708
ACH-000600,-0.741369157007
ACH-000601,-0.152996502518
ACH-000604,-0.559019770786
ACH-000605,-0.23209857139000004
ACH-000606,-0.330789390869
ACH-000608,-0.036158911831400006
ACH-000614,-0.767481746147
ACH-000616,-0.43354607696
ACH-000618,-0.181185524692
ACH-000619,-0.24977925993900002
ACH-000620,-0.503350754975
ACH-000621,0.0748240977443
ACH-000622,-0.356308377199
ACH-000623,-0.312261918157
ACH-000624,-0.19057496447299999
ACH-000627,-0.17480575294599998
ACH-000630,-0.0540787650599
ACH-000632,-0.20648825030600002
ACH-000633,-0.170788306774
ACH-000637,-0.37303582075999997
ACH-000638,-0.764508448712
ACH-000646,-0.7056219964939999
ACH-000647,-0.28427127977600003
ACH-000648,0.143046343189
ACH-000649,-0.320409394422
ACH-000651,-0.37988344227
ACH-000652,-0.554521170875
ACH-000653,-0.403021207768
ACH-000657,-0.520376260889
ACH-000658,-0.47849239802
ACH-000661,-0.482577072233
ACH-000662,-0.713262298143
ACH-000663,-0.742566643425
ACH-000665,-0.6213558637569999
ACH-000671,-0.37278221070900003
ACH-000673,-0.416948285753
ACH-000676,-0.04631832318390001
ACH-000677,-1.1887397596
ACH-000681,-0.462320386616
ACH-000682,-0.22303692680300002
ACH-000683,-0.5089694149899999
ACH-000684,-0.21191313142299997
ACH-000688,-0.0989751345095
ACH-000693,-0.266490753808
ACH-000694,-0.20123052416099999
ACH-000695,-0.741728898706
ACH-000696,-0.420462619119
ACH-000697,-0.35271417887199996
ACH-000699,-0.183115908982
ACH-000701,-0.33501060558
ACH-000706,-0.0987459866915
ACH-000711,-0.143422678887
ACH-000713,-0.8312751076389999
ACH-000714,-0.43843497053400005
ACH-000718,-1.10515150839
ACH-000720,-0.214558788385
ACH-000721,-0.275960747134
ACH-000724,-0.332833028079
ACH-000725,0.05092732517969999
ACH-000732,-0.893487093981
ACH-000734,-0.126332165793
ACH-000735,-0.349408795148
ACH-000736,-0.232999827238
ACH-000738,-0.23831264812800002
ACH-000746,-0.40247344185999995
ACH-000747,-0.37324297347400004
ACH-000748,-0.12011596026100001
ACH-000753,-0.332809276983
ACH-000756,-0.595243915127
ACH-000757,-0.29115760831099996
ACH-000758,-0.462902947466
ACH-000760,-0.235914365586
ACH-000763,-0.31151804280699996
ACH-000764,-0.325744826137
ACH-000765,0.11628126734899999
ACH-000766,-0.29762611805
ACH-000767,-0.952997343308
ACH-000768,-0.24641964546
ACH-000769,-0.293736246597
ACH-000770,-0.39872451886999993
ACH-000771,-1.0772948365000001
ACH-000773,-0.240666064921
ACH-000776,-0.26702395899799997
ACH-000777,-0.140389146536
ACH-000778,-0.15117721291
ACH-000781,-0.328778311561
ACH-000782,-0.30700235161600004
ACH-000783,-0.350040915568
ACH-000784,-0.221929288006
ACH-000785,-0.899442065097
ACH-000787,-0.368538515619
ACH-000788,-0.38204130205200004
ACH-000791,-0.726389755316
ACH-000792,-0.296459240851
ACH-000794,-0.23747481360800002
ACH-000796,-0.33038916117899997
ACH-000799,-0.330430780695
ACH-000800,-0.496319216603
ACH-000802,-0.213642570495
ACH-000804,-0.030951015077999997
ACH-000805,-0.401747896727
ACH-000809,-0.289778300216
ACH-000810,-0.203470811986
ACH-000811,-0.00843079469147
ACH-000817,-0.171969692854
ACH-000819,-0.0177255470294
ACH-000820,-0.601074357804
ACH-000821,-0.241064189596
ACH-000822,-0.220202836879
ACH-000823,-0.465391347476
ACH-000824,-0.10500459935900001
ACH-000827,-0.230308812364
ACH-000829,-0.599143107393
ACH-000831,-0.280131940812
ACH-000832,-0.707489294378
ACH-000833,-0.381016812426
ACH-000834,-0.250171409291
ACH-000835,0.0541622887959
ACH-000836,-0.036832663731400005
ACH-000837,-0.440927696817
ACH-000838,-0.41396467575199997
ACH-000839,-0.534831856419
ACH-000840,-0.619104342829
ACH-000841,-0.09239350013589999
ACH-000843,-0.359192833274
ACH-000846,-0.18958067907099999
ACH-000847,-0.171782646325
ACH-000848,-0.21006612999000002
ACH-000849,-0.223713032009
ACH-000851,-0.516837814059
ACH-000855,-0.147210124778
ACH-000856,-0.08395694391830001
ACH-000858,-0.6835820976289999
ACH-000859,-0.370632225578
ACH-000861,-0.159387213241
ACH-000862,-0.835305801164
ACH-000865,-0.278888412676
ACH-000866,-0.115277089061
ACH-000867,-0.44976250862899997
ACH-000869,-0.7119883627249999
ACH-000872,-0.0479489701188
ACH-000873,-0.167749437321
ACH-000876,0.0354271366508
ACH-000878,-0.426409727548
ACH-000880,-0.093560247885
ACH-000881,-0.24227272733000002
ACH-000882,-0.596322695382
ACH-000884,-0.230093057253
ACH-000885,-0.268237083858
ACH-000887,-0.138986645676
ACH-000888,-0.128161619821
ACH-000889,-0.285892062406
ACH-000890,-0.471495473293
ACH-000896,-0.44879339208
ACH-000898,-0.474456724894
ACH-000900,-0.190371479034
ACH-000901,-0.0518375602888
ACH-000905,-0.271433454835
ACH-000906,-0.333503199523
ACH-000907,-0.155193412561
ACH-000910,-0.403476630312
ACH-000911,-0.61107807085
ACH-000912,-0.35808053876100004
ACH-000913,-0.233775546491
ACH-000915,-0.31729360945999996
ACH-000916,-0.43953285018
ACH-000917,-0.368144133301
ACH-000921,-0.481151534511
ACH-000924,-0.25429038032400003
ACH-000926,-0.263421542095
ACH-000928,-0.6018184175169999
ACH-000929,-0.692865752054
ACH-000932,-0.42038595084700003
ACH-000935,-0.499716485421
ACH-000936,-0.248147537717
ACH-000937,-0.24527977081
ACH-000938,-0.311515295029
ACH-000939,-0.0023194052892
ACH-000941,-0.170611445838
ACH-000943,-0.38837664611
ACH-000946,-0.40777870978299996
ACH-000947,-0.309738007783
ACH-000948,-0.208089271045
ACH-000950,-0.399368390117
ACH-000953,-0.19349501797899998
ACH-000957,-0.222762251446
ACH-000958,-0.502985183284
ACH-000960,-0.195385435464
ACH-000963,-0.637209328999
ACH-000968,-0.149533346802
ACH-000969,-0.375400385322
ACH-000973,-0.600192307269
ACH-000974,-0.257362528158
ACH-000975,-0.244372550404
ACH-000976,-0.814646836164
ACH-000978,-0.551661829077
ACH-000980,-0.284797432851
ACH-000984,-0.0168663293978
ACH-000986,-0.19630794046500002
ACH-000988,0.010734302014600001
ACH-000993,-0.34878955938600004
ACH-000994,-0.58779965713
ACH-000996,-0.32247515990200004
ACH-001001,-0.199687568725
ACH-001020,0.25047293257500003
ACH-001028,-0.357910825405
ACH-001031,-0.39685724323399996
ACH-001038,-0.13697301427300002
ACH-001048,-0.15358274466
ACH-001050,-0.476698520277
ACH-001053,-0.725268736047
ACH-001054,-0.443265453059
ACH-001061,-0.242041874729
ACH-001067,-0.473671260938
ACH-001075,-0.40560410337499997
ACH-001096,-0.157522214443
ACH-001128,0.933240103458
ACH-001134,-0.547673314969
ACH-001151,-0.150462346494
ACH-001163,-0.315138476949
ACH-001164,-0.278161695859
ACH-001173,-0.187301733428
ACH-001183,-0.655297831178
ACH-001184,-0.226478736569
ACH-001190,-0.34001367362400003
ACH-001192,-0.263842997641
ACH-001193,-0.962282199963
ACH-001196,-0.25329685394699997
ACH-001197,-0.606208384381
ACH-001205,0.0126367174844
ACH-001211,0.039420234151199995
ACH-001212,-0.650585552354
ACH-001228,-0.6976852665819999
ACH-001232,-0.296509710885
ACH-001239,-0.42654140717
ACH-001274,-0.562208089573
ACH-001275,-0.410304495721
ACH-001277,-0.338820116537
ACH-001278,-0.37807209072400005
ACH-001280,-0.07000744406760001
ACH-001283,-0.00222291947638
ACH-001289,-0.255036192584
ACH-001295,-0.43124727530699997
ACH-001300,-0.287627231119
ACH-001301,-0.42010733400399997
ACH-001302,-0.398191198581
ACH-001303,-0.321329854077
ACH-001306,-0.565564247308
ACH-001318,-0.285108716001
ACH-001322,-0.377852204352
ACH-001328,-0.205415619041
ACH-001332,-0.182903572632
ACH-001333,-0.255116608094
ACH-001336,-0.563682036547
ACH-001340,-0.117705981017
ACH-001346,-0.370378138394
ACH-001353,-0.891148324164
ACH-001354,-0.22240190992699999
ACH-001367,-0.416193293693
ACH-001368,-0.282792228317
ACH-001374,-0.501880286701
ACH-001375,-0.465005750497
ACH-001377,-0.415776758541
ACH-001380,-0.250600847126
ACH-001391,-0.31144509312
ACH-001407,-0.265526824239
ACH-001408,-0.110232304183
ACH-001413,-0.417966653043
ACH-001430,-0.0401254630602
ACH-001431,-0.10176802981899999
ACH-001450,0.206915660716
ACH-001496,0.0345555282204
ACH-001500,-0.113233099433
ACH-001521,-0.012659385624200001
ACH-001523,-0.500021976361
ACH-001532,-0.285284920214
ACH-001536,-0.679918108431
ACH-001550,0.24990583660500001
ACH-001552,-0.212782170153
ACH-001554,-0.338537379247
ACH-001645,-0.471235859578
ACH-001654,-0.368796049717
ACH-001715,-0.7863013612399999
ACH-001735,-0.32968980498399997
ACH-001736,-0.223347783829
ACH-001737,-0.169152609855
ACH-001740,-0.39394647550399997
ACH-001745,-0.39683054448
ACH-001750,-0.42610955983000004
ACH-001765,-0.289077082733
ACH-001956,-1.0981572582799999
ACH-001957,-0.343935412112
