,KAZALD1 (81621)
ACH-000004,0.249895412192
ACH-000007,0.12484003754100001
ACH-000009,0.08621991161669999
ACH-000011,-0.0046459931555399995
ACH-000012,0.10410214309499999
ACH-000013,0.11324097652699999
ACH-000014,0.180068331622
ACH-000015,-0.030083310970099995
ACH-000017,0.0127006695246
ACH-000018,0.08273932254930001
ACH-000019,-0.09909602429570001
ACH-000021,0.163468137198
ACH-000022,0.12172962376299999
ACH-000025,-0.105679031972
ACH-000028,0.17608171989799998
ACH-000030,0.0632074118514
ACH-000035,0.07844133269230001
ACH-000036,0.139476030005
ACH-000037,-0.0662973284402
ACH-000039,0.137441737461
ACH-000040,0.0640147073979
ACH-000041,-0.05557911667880001
ACH-000042,0.0934077492144
ACH-000045,0.118530901433
ACH-000047,0.0510191013271
ACH-000052,-0.048005101240300004
ACH-000053,0.054469100338199995
ACH-000054,-0.0703501348224
ACH-000055,0.077185408929
ACH-000060,0.103295094589
ACH-000067,-0.15474311294399998
ACH-000070,0.310527487808
ACH-000075,-0.0798834294195
ACH-000078,0.231753238706
ACH-000082,0.0304624515281
ACH-000085,-0.142069078611
ACH-000086,0.060726457282600003
ACH-000087,-0.14363459147
ACH-000092,0.05586697269640001
ACH-000095,0.0211772754835
ACH-000097,0.0780275808275
ACH-000098,0.07133121849889999
ACH-000099,0.260637645815
ACH-000108,0.143036278308
ACH-000113,0.126466960246
ACH-000115,0.0924797885042
ACH-000116,-0.030372783158100002
ACH-000118,0.09673442287730001
ACH-000120,0.148909658706
ACH-000123,0.338114133591
ACH-000127,0.0375544009258
ACH-000128,-0.13244729956700002
ACH-000132,0.16215130842
ACH-000133,-0.0497095862775
ACH-000137,0.0055918940188
ACH-000138,0.08074418747239999
ACH-000142,-0.0963667636648
ACH-000143,-0.07573636919599999
ACH-000146,0.118191991613
ACH-000148,0.044598325176800006
ACH-000150,0.10484056862199999
ACH-000152,0.00107448903677
ACH-000153,0.23467768407200001
ACH-000159,-0.0809752751776
ACH-000160,-0.0984271602593
ACH-000163,0.0571787658061
ACH-000167,-0.179495544488
ACH-000168,0.150348798441
ACH-000169,-0.17067101365100001
ACH-000178,-0.043641671237199996
ACH-000182,0.0879287811515
ACH-000183,-0.0136476982075
ACH-000188,-0.0109432358624
ACH-000189,0.307032961556
ACH-000190,-0.0493451695941
ACH-000198,0.009256254678899999
ACH-000204,0.0844842190669
ACH-000206,0.04425167606719999
ACH-000207,-0.084424416118
ACH-000211,0.101850092355
ACH-000215,-0.00467239517275
ACH-000221,0.0743614607842
ACH-000222,0.312437975042
ACH-000223,-0.14451941067
ACH-000226,0.06982521115569999
ACH-000227,-0.0343141804123
ACH-000228,0.055001341837099996
ACH-000231,-0.0833014624915
ACH-000232,0.0174655013947
ACH-000233,-0.0327929968037
ACH-000234,0.0126649415527
ACH-000235,0.111545130967
ACH-000237,-0.0384831619718
ACH-000238,-0.0651607152232
ACH-000243,0.224782158861
ACH-000244,0.264767151238
ACH-000246,0.101933609771
ACH-000248,0.0899713575357
ACH-000250,0.03181141151
ACH-000251,-0.09074671075989998
ACH-000253,-0.014776030393299997
ACH-000255,0.0795540428108
ACH-000256,0.10129814610400001
ACH-000257,0.06609810466249999
ACH-000258,-0.0804588263993
ACH-000259,0.122353263209
ACH-000260,-0.023112721910799997
ACH-000261,0.0317632250941
ACH-000262,0.14610239128799998
ACH-000263,-0.0265892862342
ACH-000264,0.08360967958160001
ACH-000265,0.18636622411400003
ACH-000266,0.00041997282549199996
ACH-000272,0.0157810866371
ACH-000273,0.08235550138719999
