,CTLA4 (1493)
ACH-000004,0.048361786935
ACH-000007,0.122444777633
ACH-000009,-0.172458922501
ACH-000011,-0.022339694894400002
ACH-000012,0.083652175466
ACH-000013,-0.0434801614008
ACH-000014,0.0678449836715
ACH-000015,-0.0289825311116
ACH-000017,0.044890021502400006
ACH-000018,-0.0796325247688
ACH-000019,1.4213871671899998
ACH-000021,-0.00875868083344
ACH-000022,-0.2599208644
ACH-000025,0.010201607732600001
ACH-000028,-0.0590736059624
ACH-000030,0.022415739076099995
ACH-000035,0.229802469441
ACH-000036,-0.146213815371
ACH-000037,-0.42524484889799996
ACH-000039,0.126121072339
ACH-000040,-0.0158642319745
ACH-000041,0.0121829685922
ACH-000042,-0.201073467909
ACH-000045,-0.0426733494898
ACH-000047,-0.09722317291789999
ACH-000052,-0.127975169889
ACH-000053,0.0414621724705
ACH-000054,-0.09488780326139999
ACH-000055,-0.058977938598600003
ACH-000060,-0.112329443478
ACH-000067,0.0621937691101
ACH-000070,-0.04242496479780001
ACH-000075,-0.215052181501
ACH-000078,-0.0546290073993
ACH-000082,-0.0941885405068
ACH-000085,-0.0683292293909
ACH-000086,-0.13738008645
ACH-000087,-0.247070398688
ACH-000092,-0.040760853853000004
ACH-000095,-0.08910202083480001
ACH-000097,-0.0480698775213
ACH-000098,-0.0682469461113
ACH-000099,-0.072805624464
ACH-000108,0.00366600106884
ACH-000113,-0.11033789001399999
ACH-000115,0.0165502959953
ACH-000116,0.03457961104519999
ACH-000118,-0.09949896128869999
ACH-000120,-0.0874091967576
ACH-000123,-0.00913448763352
ACH-000127,-0.177544507245
ACH-000128,-0.17520166876899998
ACH-000132,-0.029580028674
ACH-000133,-0.295267577695
ACH-000137,-0.3009363893
ACH-000138,-0.0367186433517
ACH-000142,0.05112416534519999
ACH-000143,-0.0403713344796
ACH-000146,-0.062261103209199996
ACH-000148,-0.04571543053780001
ACH-000150,-0.19955244887499998
ACH-000152,-0.13104531029400002
ACH-000153,-0.31885370469700003
ACH-000159,-0.0833043811438
ACH-000160,-0.0977132934576
ACH-000163,0.054049847740799996
ACH-000167,0.014611456153799999
