,STAU2 (27067)
ACH-000004,-0.07467247354119999
ACH-000007,0.14827689781199999
ACH-000009,0.18251951889499998
ACH-000011,-0.00919179302101
ACH-000012,-0.0371135530809
ACH-000013,0.0869865830318
ACH-000014,-0.09807684586110002
ACH-000015,0.028380307612
ACH-000017,0.0502440912147
ACH-000018,-0.007706127420109999
ACH-000019,0.0759397396723
ACH-000021,0.0238357102405
ACH-000022,-0.040944236883
ACH-000025,-0.0709154585976
ACH-000028,0.038339379164300004
ACH-000030,0.07909063329060001
ACH-000035,0.0313690505803
ACH-000036,0.18961788825
ACH-000037,-0.103665629072
ACH-000039,0.111159572664
ACH-000040,0.111177947336
ACH-000041,0.017889793764
ACH-000042,0.061686787916400004
ACH-000045,0.013840919141
ACH-000047,-0.0867076297206
ACH-000052,0.0278497323269
ACH-000053,0.0888772805514
ACH-000054,-0.0165436621492
ACH-000055,0.16174625830800002
ACH-000060,0.006804708226439999
ACH-000067,0.04990441113440001
ACH-000070,0.0738301546808
ACH-000075,0.24460475168
ACH-000078,-0.0075114900694999995
ACH-000082,0.0812619838365
ACH-000085,-0.012623385426600001
ACH-000086,0.145171662138
ACH-000087,0.106253969857
ACH-000092,-0.18128282396200002
ACH-000095,0.0491092983974
ACH-000097,0.0236752397772
ACH-000098,-0.006380039781939999
ACH-000099,0.0699682846286
ACH-000108,-0.106035500036
ACH-000113,0.0118006011072
ACH-000115,0.12121685665899999
ACH-000116,0.00463028797022
ACH-000118,0.0600136051187
ACH-000120,-0.0146424790545
ACH-000123,0.11891161742100001
ACH-000127,-0.0346976174803
ACH-000128,0.0314843097223
ACH-000132,0.167658491928
ACH-000133,0.09672540778830001
ACH-000137,0.027428379326299997
ACH-000138,0.11310784142899999
ACH-000142,0.09574967264340001
ACH-000143,0.127934174506
ACH-000146,0.117194480364
ACH-000148,0.241229406878
ACH-000150,0.0521900745036
ACH-000152,0.022281842930200003
ACH-000153,-0.304910261676
ACH-000159,0.06398785605690001
ACH-000160,0.0896971372923
ACH-000163,-0.0104463584935
ACH-000167,0.048255782576900004
ACH-000168,-0.020438967171599997
ACH-000169,0.0387347725875
ACH-000178,0.0468584664633
ACH-000182,0.16399627455
ACH-000183,0.100994480142
ACH-000188,0.163337910439
ACH-000189,0.24209481348700002
ACH-000190,0.198548786769
ACH-000198,0.0449645766873
ACH-000204,-0.146998322657
ACH-000206,0.20222311508000002
ACH-000207,-0.060161027674699996
ACH-000211,0.06380363324659999
ACH-000215,0.10455413161699999
ACH-000221,0.0158304938802
ACH-000222,0.26738953811099997
ACH-000223,0.129948018986
ACH-000226,-0.065911020576
ACH-000227,-0.077083131546
ACH-000228,0.0988495542152
ACH-000231,-0.0765337416885
ACH-000232,0.0894442926902
ACH-000233,0.028490589756400002
ACH-000234,0.119302016927
ACH-000235,-0.00387237360255
ACH-000237,0.09334331841980001
ACH-000238,0.019173388307599997
ACH-000243,0.0239403089329
ACH-000244,0.138177816757
ACH-000246,0.0686134713842
ACH-000248,-0.20362070104899999
ACH-000250,-0.0355737776495
ACH-000251,0.08880604811210001
ACH-000253,0.0565175482818
ACH-000255,0.13731125027799998
ACH-000256,-0.0849218182496
ACH-000257,-0.346570466825
ACH-000258,-0.030146668267700003
ACH-000259,0.173579811785
ACH-000260,0.0119588910907
ACH-000261,0.049299040172699995
ACH-000262,0.0438138457632
ACH-000263,0.120638490665
ACH-000264,0.005474889844260001
ACH-000265,-0.0224091422485
ACH-000266,-0.00122273405279
ACH-000272,-0.114535629365
ACH-000273,-0.0444604166404
ACH-000274,0.14966321028100002
ACH-000277,0.00553411818772
ACH-000278,-0.08733441990879999
ACH-000279,-0.0532786321778
ACH-000280,0.21020179601300001
ACH-000281,0.0120853754223
ACH-000288,0.09969705780719999
ACH-000291,0.081961511228
ACH-000293,0.0426355283688
ACH-000294,0.174699895993
ACH-000295,-0.050766304212800005
ACH-000296,0.0975715694171
ACH-000302,-0.130921284191
ACH-000304,0.345248308469
ACH-000307,0.08193932976419999
ACH-000308,-0.0654065584044
ACH-000310,0.200770582355
ACH-000311,0.039902049292
ACH-000312,0.20812982729899998
ACH-000315,0.15189804160599998
ACH-000316,0.09895778766460002
ACH-000317,0.18521848684999997
ACH-000318,0.271715739758
ACH-000319,-0.09280290969319999
ACH-000320,0.150085959605
ACH-000322,0.199032093222
ACH-000323,0.0937125996586
ACH-000324,0.162617448035
ACH-000329,-0.0104565028542
ACH-000330,0.201081224412
ACH-000331,0.0905197500031
ACH-000332,0.00803087374197
ACH-000334,-0.142828096969
ACH-000335,0.27023159868
ACH-000336,-0.343424824068
ACH-000337,-0.18418425180300002
ACH-000339,0.04958867912499999
ACH-000341,0.115322384457
ACH-000348,-0.060211415036699995
ACH-000350,-0.043644901194599996
ACH-000352,0.07675756790039999
