,LCMT2 (9836)
ACH-000004,-0.148411117067
ACH-000007,-0.14396884436
ACH-000009,-0.23574409528700002
ACH-000011,-0.299154141063
ACH-000012,-0.0928706567007
ACH-000013,-0.221637512912
ACH-000014,-0.280287587675
ACH-000015,-0.166955719475
ACH-000017,-0.19096243057700002
ACH-000018,0.086601104656
ACH-000019,0.037043062924199996
ACH-000021,-0.0725943207425
ACH-000022,-0.17285919877099998
ACH-000025,-0.359403297794
ACH-000028,-0.0190934781821
ACH-000030,-0.196209312857
ACH-000035,-0.222705754032
ACH-000036,-0.0421932877181
ACH-000037,-0.29559134740299997
ACH-000039,-0.25535317983399997
ACH-000040,-0.202755639355
ACH-000041,-0.0768873430321
ACH-000042,0.031189565692599997
ACH-000045,-0.0707402468879
ACH-000047,-0.254707517185
ACH-000052,-0.025592575465599995
ACH-000053,-0.182595358211
ACH-000054,-0.21159765014600002
ACH-000055,-0.12692567146199998
ACH-000060,-0.338123327505
ACH-000067,-0.297386066995
ACH-000070,-0.22978821053399998
ACH-000075,-0.120987959848
ACH-000078,-0.13371810517899999
ACH-000082,-0.37337875816
ACH-000085,-0.408901852212
ACH-000086,-0.196070114393
ACH-000087,-0.34243387208899995
ACH-000092,-0.25508483728
ACH-000095,-0.138940340915
ACH-000097,-0.168552871855
ACH-000098,-0.17987991047899998
ACH-000099,-0.13066788456700001
ACH-000108,-0.24330465160300002
ACH-000113,-0.124300502238
ACH-000115,-0.33979478166
ACH-000116,-0.35980490731700004
ACH-000118,-0.0150578597202
ACH-000120,-0.155335913908
ACH-000123,-0.17439475608
ACH-000127,-0.130664576137
ACH-000128,-0.0165028000788
ACH-000132,-0.38115647583400003
ACH-000133,-0.253684515615
ACH-000137,-0.135360857824
ACH-000138,-0.0775147043477
ACH-000142,-0.162392828135
ACH-000143,-0.10745890305
ACH-000146,-0.16556196204
ACH-000148,-0.134586743677
ACH-000150,-0.263995590949
ACH-000152,-0.18943673181899998
ACH-000153,-0.432424060657
ACH-000159,-0.299707741127
ACH-000160,-0.21747911504
ACH-000163,-0.324210214883
ACH-000167,-0.508575528936
ACH-000168,-0.496696083038
ACH-000169,-0.212838067546
ACH-000178,-0.212288206541
ACH-000182,-0.141959725062
ACH-000183,-0.35302992788500004
ACH-000188,-0.06273928991359999
ACH-000189,-0.380881945731
ACH-000190,-0.523407031682
ACH-000198,-0.37666259703599997
ACH-000204,-0.287559386746
ACH-000206,-0.180871647645
ACH-000207,-0.254611833578
ACH-000211,-0.144925816072
ACH-000215,-0.250572503426
ACH-000221,-0.219315495981
ACH-000222,-0.0474220162127
ACH-000223,-0.09476441883780001
ACH-000226,-0.274186719586
ACH-000227,0.151141752902
ACH-000228,-0.0308490874169
ACH-000231,-0.293382301475
ACH-000232,-0.277096922241
ACH-000233,-0.2091160382
ACH-000234,-0.35796636572499996
ACH-000235,-0.284620292381
ACH-000237,-0.218391536575
ACH-000238,0.087341074596
ACH-000243,-0.140296038849
ACH-000244,-0.125321534692
ACH-000246,-0.111605734595
ACH-000248,-0.06598474492409999
ACH-000250,-0.156367488075
ACH-000251,-0.0117303839262
ACH-000253,-0.35400400590000003
ACH-000255,-0.28040708567
ACH-000256,-0.18386784967099998
ACH-000257,-0.41592378239100003
ACH-000258,-0.37349026971500005
ACH-000259,-0.176532236635
ACH-000260,-0.300241355579
ACH-000261,-0.42497355259900005
ACH-000262,-0.24297030255899998
ACH-000263,0.016779789508
ACH-000264,-0.285307553968
ACH-000265,-0.31281843854
ACH-000266,-0.175099772023
ACH-000272,-0.463857004498
ACH-000273,-0.0573729826139
ACH-000274,-0.17360080323600002
ACH-000277,-0.587210123882
ACH-000278,-0.08390732500189998
ACH-000279,-0.259554735823
ACH-000280,-0.26207331003199996
ACH-000281,0.27458867997499997
ACH-000288,-0.20963721539000002
ACH-000291,-0.22657487593800002
ACH-000293,-0.51489585432
ACH-000294,-0.47104411930600004
ACH-000295,0.00745843617421
ACH-000296,0.00333512823755
ACH-000302,-0.11742788162699999
ACH-000304,-0.10110950605499999
ACH-000307,-0.537692906246
ACH-000308,-0.14792859224000002
ACH-000310,-0.236719642949
ACH-000311,-0.21261924606
ACH-000312,-0.05363155425149999
ACH-000315,-0.34328325701300005
ACH-000316,-0.386303683397
ACH-000317,-0.0108409074902
ACH-000318,-0.07393769357160002
ACH-000319,-0.14840949174100002
ACH-000320,-0.054633976033699995
ACH-000322,-0.35976237494900004
ACH-000323,-0.20158329514000004
ACH-000324,-0.0473230195785
ACH-000329,-0.167177656756
ACH-000330,-0.0345864414025
ACH-000331,-0.279132529123
ACH-000332,-0.15752317996600002
ACH-000334,-0.0555123987532
ACH-000335,-0.13440016578800001
ACH-000336,-0.425324473256
ACH-000337,-0.462871855788
ACH-000339,-0.246176158847
ACH-000341,0.037167845553800004
ACH-000348,-0.059570611959699996
ACH-000350,-0.214481488979
ACH-000352,-0.242364937252
ACH-000356,-0.133623946723
ACH-000361,-0.455124034947
ACH-000362,-0.088817638075
ACH-000363,-0.18972239304900002
ACH-000364,-0.306876229944
ACH-000365,-0.186043230821
ACH-000366,-0.108359610632
ACH-000368,-0.5737913714840001
ACH-000374,-0.131194182389
ACH-000375,-0.240485821208
ACH-000376,-0.337970496317
ACH-000381,-0.441739731069
ACH-000383,-0.29310755231400004
ACH-000387,-0.17413866959199997
ACH-000389,-0.151288627536
ACH-000390,-0.281100843823
ACH-000393,-0.265908042219
ACH-000395,-0.155196496901
ACH-000397,-0.30137844304
ACH-000401,-0.16563999534
ACH-000402,-0.142364255665
ACH-000403,-0.322300374226
ACH-000404,0.0421820208304
ACH-000406,-0.067975834786
ACH-000407,-0.21481215522
ACH-000408,-0.418740432607
ACH-000410,-0.27999825260600003
ACH-000411,-0.162502414332
ACH-000414,-0.055380383545
ACH-000415,-0.12152116760199999
ACH-000416,-0.17009012747699997
ACH-000420,-0.203971721631
ACH-000421,-0.19099212978500002
ACH-000424,-0.344693278678
ACH-000425,-0.293102473813
ACH-000426,-0.17646403249899997
ACH-000427,-0.220762926265
ACH-000433,-0.154801793242
ACH-000436,-0.528911135228
ACH-000444,-0.0287251626927
ACH-000445,-0.19884351825999996
ACH-000448,-0.36320039360399997
ACH-000450,-0.0224320757567
ACH-000452,-0.40312304248499997
ACH-000454,-0.27184308654100003
ACH-000458,-0.299777774407
ACH-000459,-0.373471156162
ACH-000460,-0.214400579797
ACH-000461,-0.42946431956000003
ACH-000463,-0.148560719295
ACH-000464,-0.520716655043
ACH-000466,-0.360386163618
ACH-000467,-0.046801519263500006
ACH-000468,-0.33299012708500003
ACH-000469,-0.17425715920499998
ACH-000470,-0.297412152053
ACH-000471,-0.233911681203
ACH-000472,-0.276312392091
ACH-000473,-0.655295364711
ACH-000475,-0.176903140312
ACH-000476,-0.155464715109
ACH-000477,0.0328505751725
ACH-000480,-0.115588878975
ACH-000481,-0.308859372415
ACH-000483,-0.552634990798
ACH-000484,-0.221790100268
ACH-000485,-0.347748598225
ACH-000486,-0.246583087778
ACH-000487,-0.17059019248100002
ACH-000488,-0.15263140467800002
ACH-000490,-0.351844851759
ACH-000491,-0.229584444941
ACH-000495,-0.371989984802
ACH-000496,-0.276011477045
ACH-000499,-0.270288765958
ACH-000500,0.217609205729
ACH-000502,-0.140733829454
ACH-000503,-0.245430661162
ACH-000505,-0.24964124863499998
ACH-000507,-0.267708425134
ACH-000510,-0.248542024275
ACH-000511,-0.325678580065
ACH-000512,-0.26057792584600004
ACH-000516,-0.259057909037
ACH-000517,-0.17519014918200002
ACH-000518,-0.203342471437
ACH-000520,-0.050818693853900004
ACH-000521,0.023373066661
ACH-000522,-0.263625380608
ACH-000524,-0.240595101012
ACH-000527,-0.142088526322
ACH-000528,-0.10962372103399999
ACH-000537,-0.10136737464500001
ACH-000541,-0.237333747536
ACH-000542,-0.251504645018
ACH-000544,-0.18273867972600003
ACH-000545,-0.0101680074782
ACH-000547,-0.171776638618
ACH-000548,-0.32565123419799996
ACH-000549,-0.0672786015168
ACH-000550,-0.0446652692081
ACH-000552,-0.172080311518
ACH-000556,-0.151281806957
ACH-000557,-0.186461872756
ACH-000570,-0.271118502558
ACH-000571,-0.326246801256
ACH-000573,-0.26953879924
ACH-000576,-0.29304346178199997
ACH-000580,-0.0939333917069
ACH-000584,-0.195188787074
ACH-000585,-0.309635380387
ACH-000588,-0.46698813570299996
ACH-000589,-0.40165482287199994
ACH-000591,-0.356325058446
ACH-000593,-0.171121612048
ACH-000600,-0.169141119261
ACH-000601,-0.182938037696
ACH-000604,-0.292711084747
ACH-000605,-0.530895717037
ACH-000606,-0.207348134346
ACH-000608,-0.340092088635
ACH-000614,-0.162731528717
ACH-000616,-0.201661889648
ACH-000618,-0.183637832762
ACH-000619,-0.450518692852
ACH-000620,-0.2109703861
ACH-000621,-0.0321152547476
ACH-000622,-0.23551832111600002
ACH-000623,-0.367542491009
ACH-000624,-0.21917167070799998
ACH-000627,-0.140552417969
ACH-000630,-0.21799860211599997
ACH-000632,-0.215698064434
ACH-000633,-0.101157118805
ACH-000637,-0.0216887290025
ACH-000638,-0.222462911761
ACH-000646,0.0215777171694
ACH-000647,-0.317120953453
ACH-000648,-0.135559845968
ACH-000649,-0.191932637631
ACH-000651,-0.32212128923
ACH-000652,-0.481204801713
ACH-000653,-0.276357123027
ACH-000657,-0.240453733995
ACH-000658,-0.298408106791
ACH-000661,-0.10985117160999998
ACH-000662,-0.07339073081160001
ACH-000663,-0.237518700951
ACH-000665,-0.217041109298
ACH-000671,-0.22307282456900002
ACH-000673,-0.227405678251
ACH-000676,-0.096384031412
ACH-000677,-0.264164423204
ACH-000681,0.037133605678199996
ACH-000682,-0.171753312617
ACH-000683,-0.166633318684
ACH-000684,0.035060740934599995
ACH-000688,0.0256884276989
ACH-000693,-0.410985892144
ACH-000694,-0.148188051018
ACH-000695,0.0546905303582
ACH-000696,-0.166298753807
ACH-000697,-0.138473783799
ACH-000699,-0.12293021805500001
ACH-000701,-0.0589692937199
ACH-000706,-0.0439299959227
ACH-000711,-0.256219438665
ACH-000713,-0.166911753097
ACH-000714,-0.157332097467
ACH-000718,-0.23629204233800002
ACH-000720,-0.207849430821
ACH-000721,-0.354287945417
ACH-000724,-0.282333353882
ACH-000725,-0.22377264304900002
ACH-000732,-0.45852803084399996
ACH-000734,-0.08616535752999999
ACH-000735,-0.28918118966899997
ACH-000736,-0.356615114586
ACH-000738,-0.323074789808
ACH-000746,-0.25960746060600004
ACH-000747,-0.335009421275
ACH-000748,-0.049196887022199993
ACH-000753,-0.18907219662900002
ACH-000756,-0.241916417204
ACH-000757,-0.35512552701800004
ACH-000758,-0.284447583055
ACH-000760,-0.268621574222
ACH-000763,-0.338670319854
ACH-000764,-0.104127833403
ACH-000765,-0.216011934351
ACH-000766,-0.26524741887200004
ACH-000767,-0.11892920205600001
ACH-000768,-0.307386506913
ACH-000769,-0.145051605912
ACH-000770,-0.265608607709
ACH-000771,-0.19183091342
ACH-000773,-0.423451209023
ACH-000776,-0.612848234557
ACH-000777,-0.247290560237
ACH-000778,-0.25530322435499997
ACH-000781,-0.0771291476467
ACH-000782,-0.28950948766
ACH-000783,-0.402530676403
ACH-000784,-0.316872424714
ACH-000785,-0.160564945112
ACH-000787,-0.227432023012
ACH-000788,-0.300441635178
ACH-000791,-0.22932520842700002
ACH-000792,-0.0998721370426
ACH-000794,-0.215333673258
ACH-000796,-0.264629678348
ACH-000799,-0.29587273165
ACH-000800,-0.329098712904
ACH-000802,-0.508071437519
ACH-000804,-0.16001837582599998
ACH-000805,-0.456657211378
ACH-000809,-0.168298506327
ACH-000810,-0.30062985547800003
ACH-000811,-0.29262167919300003
ACH-000817,-0.27205121035
ACH-000819,-0.141608496202
ACH-000820,-0.8542982958480001
ACH-000821,0.0538091530759
ACH-000822,-0.154978157114
