,ACADVL (37)
ACH-000004,0.00739626373533
ACH-000007,0.424338676173
ACH-000009,-0.10558552257500001
ACH-000011,-0.186867029095
ACH-000012,-0.018719241875599996
ACH-000013,-0.211001091426
ACH-000014,-0.07312874715310001
ACH-000015,-0.246238598242
ACH-000017,0.054525838780500005
ACH-000018,0.0308331128851
ACH-000019,-0.18916227604000002
ACH-000021,0.0496812877231
ACH-000022,0.0383714331413
ACH-000025,-0.235437329137
ACH-000028,-0.35763855619400003
ACH-000030,-0.0104493895235
ACH-000035,0.0796180201434
ACH-000036,-0.0769964486275
ACH-000037,-0.0403471961337
ACH-000039,-0.11366201055700001
ACH-000040,0.0724986963105
ACH-000041,-0.29768566411999997
ACH-000042,-0.0501236503541
ACH-000045,-0.375016423877
ACH-000047,-0.0362285275567
ACH-000052,0.177604841333
ACH-000053,-0.0892468887544
ACH-000054,-0.16992213884100002
ACH-000055,0.221757479328
ACH-000060,-0.19318185001
ACH-000067,-0.38235202361299997
ACH-000070,-0.015339292188500001
ACH-000075,0.022229975850400003
ACH-000078,-0.0281312751602
ACH-000082,-0.136761854996
ACH-000085,0.128722724802
ACH-000086,-0.0250265207792
ACH-000087,-0.0535275299899
ACH-000092,-0.09146105319910001
ACH-000095,-0.043540526842
ACH-000097,-0.18176891594900002
ACH-000098,-0.11988057967
ACH-000099,-0.117278609854
ACH-000108,-0.103745834353
ACH-000113,-0.0254713256806
ACH-000115,-0.121361182535
ACH-000116,-0.215202319132
ACH-000118,0.0388595365259
ACH-000120,-0.027179035276099998
ACH-000123,-0.135248446144
ACH-000127,-0.10304501987
ACH-000128,-0.200419962971
ACH-000132,-0.212629534399
ACH-000133,-0.313984444318
ACH-000137,-0.129860660049
ACH-000138,-0.21149699996399998
ACH-000142,-0.123211336283
ACH-000143,-0.00691495544194
ACH-000146,0.07146407521169999
ACH-000148,-0.0938292165241
ACH-000150,-0.252389244872
ACH-000152,-0.0767443457726
ACH-000153,-0.108648110131
ACH-000159,-0.06902260243819999
ACH-000160,0.0118697663469
ACH-000163,0.11442386423800001
ACH-000167,0.17015723155200002
ACH-000168,-0.226061896012
ACH-000169,-0.00038487365639099997
ACH-000178,-0.057686507641
ACH-000182,-0.121219323049
ACH-000183,-0.005827771124710001
ACH-000188,-0.176146096371
ACH-000189,-0.07733676259889999
ACH-000190,-0.573076668594
ACH-000198,-0.12248673305400001
ACH-000204,0.210806438147
ACH-000206,-0.00110213569223
ACH-000207,0.0753992666118
ACH-000211,-0.199188073657
ACH-000215,-0.14482986307499998
ACH-000221,-0.0037629643326999996
ACH-000222,-0.07500384587110001
ACH-000223,-0.07223611713389999
ACH-000226,-0.027818456913799996
ACH-000227,-0.166531774184
ACH-000228,-0.026103907299599997
ACH-000231,-0.28081928318599997
ACH-000232,-0.152397945322
ACH-000233,-0.0546344565112
ACH-000234,-0.343745774644
ACH-000235,-0.092168137595
ACH-000237,-0.0897741195225
ACH-000238,-0.43176440528899995
ACH-000243,-0.0602809191693
ACH-000244,-0.404367702477
ACH-000246,-0.209903558506
ACH-000248,-0.0223572214539
ACH-000250,-0.08630927040139999
ACH-000251,0.08712122867569999
ACH-000253,-0.218032347019
ACH-000255,-0.0324472631598
ACH-000256,-0.347899280186
ACH-000257,0.11787765342800001
