,RPL18 (6141)
ACH-000004,-1.3642243430899998
ACH-000007,-1.59099665135
ACH-000009,-1.5472727538
ACH-000011,-1.73234856015
ACH-000012,-1.6994380896799999
ACH-000013,-1.5605025190700001
ACH-000014,-1.6214102271000002
ACH-000015,-1.7316240852000002
ACH-000017,-1.68416552729
ACH-000018,-1.3892705301600001
ACH-000019,-2.0381591284700002
ACH-000021,-1.7865467235699999
ACH-000022,-1.85473157948
ACH-000025,-1.46062286595
ACH-000028,-1.65772099291
ACH-000030,-1.7169801949599999
ACH-000035,-1.36075857021
ACH-000036,-1.53498229266
ACH-000037,-2.54727130507
ACH-000039,-1.7945124194599997
ACH-000040,-1.74689404822
ACH-000041,-1.43581281684
ACH-000042,-1.6258646131
ACH-000045,-1.6391432259099998
ACH-000047,-1.43839799554
ACH-000052,-1.60023472524
ACH-000053,-1.81140889845
ACH-000054,-1.71054228141
ACH-000055,-1.63986914819
ACH-000060,-1.7627026321900001
ACH-000067,-1.5075078887600002
ACH-000070,-1.8194800862
ACH-000075,-1.6075027422200001
ACH-000078,-1.71609273441
ACH-000082,-1.71372980183
ACH-000085,-1.84428853058
ACH-000086,-1.47948731912
ACH-000087,-1.3546147833200002
ACH-000092,-1.8388024088400001
ACH-000095,-1.93134670849
ACH-000097,-1.76933600668
ACH-000098,-1.7662807295099998
ACH-000099,-1.7858592348299998
ACH-000108,-1.5212683283700001
ACH-000113,-1.80623142197
ACH-000115,-1.66023163269
ACH-000116,-1.52839277468
ACH-000118,-1.5062415427000002
ACH-000120,-1.57843931259
ACH-000123,-1.6953871843000001
ACH-000127,-1.66415831727
ACH-000128,-1.6581625183700002
ACH-000132,-1.81625096527
ACH-000133,-1.6415157113699999
ACH-000137,-1.6231899935699998
ACH-000138,-1.5368059221200001
ACH-000142,-1.62416327762
ACH-000143,-1.5939018697999998
ACH-000146,-1.6438185055
ACH-000148,-1.3740969105
ACH-000150,-1.44468440437
ACH-000152,-1.4539112658500002
ACH-000153,-1.7261724944999999
ACH-000159,-1.6831890094600002
ACH-000160,-1.79496950402
ACH-000163,-1.9145342112200001
ACH-000167,-0.304084677423
ACH-000168,-1.64064298732
ACH-000169,-1.53962343403
ACH-000178,-1.62544830011
ACH-000182,-1.9153910782599997
ACH-000183,-1.39905799889
ACH-000188,-1.59433872991
ACH-000189,-1.55525536447
ACH-000190,-1.6621815340900001
ACH-000198,-1.61024819268
ACH-000204,-1.6220481516299998
ACH-000206,-1.8054664830200002
ACH-000207,-2.03399167178
ACH-000211,-1.5790941431999999
ACH-000215,-1.86691020568
ACH-000221,-1.6190605686700001
ACH-000222,-1.61766576478
ACH-000223,-1.3746953373299997
ACH-000226,-1.7106296548
ACH-000227,-1.71309976743
ACH-000228,-1.29801835147
ACH-000231,-1.68038456232
ACH-000232,-1.5752148928799998
ACH-000233,-1.60160650372
ACH-000234,-1.7586607757900004
ACH-000235,-1.9020511283200001
ACH-000237,-1.53961554324
ACH-000238,-1.55008437335
ACH-000243,-1.56324523032
ACH-000244,-1.64585523645
ACH-000246,-1.7140429695800001
ACH-000248,-1.80352146034
ACH-000250,-1.6100043195500002
ACH-000251,-1.59407820382
ACH-000253,-1.83610682093
ACH-000255,-1.55929265933
ACH-000256,-1.60813289807
ACH-000257,-1.4951847948399999
ACH-000258,-2.12709804715
ACH-000259,-1.5416862303999999
ACH-000260,-1.57718174271
ACH-000261,-1.8739214959000001
ACH-000262,-1.3813532609499999
ACH-000263,-1.7657740810900002
ACH-000264,-1.83324888743
ACH-000265,-1.7566191745700002
ACH-000266,-1.8086331321400002
ACH-000272,-1.91318133292
ACH-000273,-1.8693692925099998
ACH-000274,-1.9488190212799998
ACH-000277,-1.85270244208
ACH-000278,-1.5976841503
ACH-000279,-1.4966147714700002
ACH-000280,-1.6967577061399999
ACH-000281,-1.69025472294
ACH-000288,-1.7775433026499998
ACH-000291,-1.6722834648299998
ACH-000293,-1.85819242528
ACH-000294,-1.06629042025
ACH-000295,-1.7039999541799997
ACH-000296,-1.3905448078100002
ACH-000302,-1.4934891769499998
ACH-000304,-1.6939277190200002
ACH-000307,-1.5262503454700003
ACH-000308,-1.8076804781599998
ACH-000310,-1.7811257563599998
ACH-000311,-1.6293329945100001
ACH-000312,-1.58214976792
ACH-000315,-1.2843497533900001
ACH-000316,-1.7160561743
ACH-000317,-1.45056691832
ACH-000318,-1.59774202722
ACH-000319,-1.2730188258700001
ACH-000320,-1.7189338997599999
ACH-000322,-1.6153717855
ACH-000323,-1.7961904065599998
ACH-000324,-1.61545762817
ACH-000329,-1.7639855897599999
ACH-000330,-1.54675470575
ACH-000331,-1.56735619122
ACH-000332,-1.7475276858400002
ACH-000334,-1.47672090387
ACH-000335,-1.5174323288100002
ACH-000336,-1.9464152515900002
ACH-000337,-1.61363841009
ACH-000339,-1.7223476873099997
ACH-000341,-1.61763198764
ACH-000348,-1.51807930568
ACH-000350,-2.02316659875
ACH-000352,-1.6210269438100002
ACH-000356,-1.3601531900900001
ACH-000361,-2.04685462004
ACH-000362,-1.7340743659599998
ACH-000363,-1.68213592276
ACH-000364,-1.57131969441
ACH-000365,-1.2588550078799998
ACH-000366,-1.78982262339
