,RPS6KB2 (6199)
ACH-000004,-0.0244149078165
ACH-000007,0.0447627442473
ACH-000009,-0.21940251555
ACH-000011,-0.0161097140879
ACH-000012,-0.059621302286199995
ACH-000013,-0.203489642364
ACH-000014,0.10206316243699999
ACH-000015,0.018438530778
ACH-000017,0.0412129982632
ACH-000018,-0.040555291391199996
ACH-000019,-0.255224723293
ACH-000021,0.0305810228006
ACH-000022,-0.00717427460622
ACH-000025,-0.09995246544939998
ACH-000028,-0.333190748353
ACH-000030,-0.202848694554
ACH-000035,-0.178836754393
ACH-000036,-0.0493158219268
ACH-000037,-0.05313554951669999
ACH-000039,-0.240187284518
ACH-000040,-0.08146861190560001
ACH-000041,-0.253872241146
ACH-000042,-0.122084628133
ACH-000045,-0.0786704107433
ACH-000047,-0.0264333832535
ACH-000052,0.14313593720999998
ACH-000053,-0.177228647654
ACH-000054,0.037995070131300004
ACH-000055,-0.0158007373244
ACH-000060,-0.18391134844300003
ACH-000067,0.0142720151489
ACH-000070,0.0818216059408
ACH-000075,-0.39332484814900004
ACH-000078,-0.019564278547599998
ACH-000082,-0.132312259531
ACH-000085,-0.0283097367935
ACH-000086,-0.138126968983
ACH-000087,-0.00553638440617
ACH-000092,-0.102371475712
ACH-000095,-0.11886106732799999
ACH-000097,-0.0848628270112
ACH-000098,-0.136498801197
ACH-000099,-0.187665977588
ACH-000108,0.05786497783430001
ACH-000113,-0.218405965436
ACH-000115,-0.0008876528343360001
ACH-000116,-0.155090179778
ACH-000118,-0.08659383629270001
ACH-000120,-0.012424155153399999
ACH-000123,-0.1355600873
ACH-000127,-0.16519994719699999
ACH-000128,-0.29856690383699996
ACH-000132,-0.213844315792
ACH-000133,-0.0929664087198
ACH-000137,0.0445824298127
ACH-000138,-0.24784802691500002
ACH-000142,-0.147097371747
ACH-000143,-0.19341543705800002
ACH-000146,-0.0974829682728
ACH-000148,0.0943214822218
ACH-000150,-0.09406507003810001
ACH-000152,-0.0052629116455300004
ACH-000153,-0.258349104737
ACH-000159,-0.0793275978049
ACH-000160,-0.43613280772
ACH-000163,-0.0925958092509
ACH-000167,-0.325766283687
ACH-000168,-0.0918267500361
ACH-000169,-0.224462028481
ACH-000178,0.058373333910800004
ACH-000182,-0.0721801240315
ACH-000183,-0.243934947213
ACH-000188,-0.17810298659200002
ACH-000189,0.016462462647
ACH-000190,0.0452175749478
ACH-000198,-0.0391657267688
ACH-000204,-0.31930507697099997
ACH-000206,0.101434717928
ACH-000207,-0.401255182601
ACH-000211,-0.114849548382
ACH-000215,-0.0756062190627
ACH-000221,-0.0620525192591
ACH-000222,-0.0730284642721
ACH-000223,-0.00311331202816
ACH-000226,-0.07875127325419999
ACH-000227,-0.05033347060380001
ACH-000228,-0.157518829133
ACH-000231,-0.142797120434
ACH-000232,-0.058833150448000006
ACH-000233,3.55630755414e-05
ACH-000234,-0.32128196428800004
ACH-000235,-0.0695990525488
ACH-000237,0.12032466961100001
ACH-000238,0.009915828790370002
ACH-000243,-0.00873022621246
ACH-000244,-0.16378124174900002
ACH-000246,-0.0715314249765
ACH-000248,0.0600648291686
ACH-000250,-0.152449755562
ACH-000251,-0.0521838220857
ACH-000253,-0.0206723536413
ACH-000255,-0.178792170716
ACH-000256,-0.236192856966
ACH-000257,-0.147035531872
ACH-000258,0.246624674629
ACH-000259,-0.024461122672900005
ACH-000260,-0.148133249766
ACH-000261,-0.022796294340499998
ACH-000262,-0.41743921380500004
ACH-000263,0.10536479324999999
ACH-000264,-0.114915884059
ACH-000265,-0.0364793980996
ACH-000266,-0.108996614905
ACH-000272,-0.04558773260480001
ACH-000273,-0.048988826531499996
ACH-000274,0.0427786974297
ACH-000277,-0.320425295374
ACH-000278,-0.0644949314829
ACH-000279,0.040518607749800005
ACH-000280,-0.0826940046057
ACH-000281,-0.0585520602678
ACH-000288,-0.0996965836049
ACH-000291,-0.116944029696
ACH-000293,-0.0134060222081
ACH-000294,-0.18122195241
ACH-000295,-0.118659877263
ACH-000296,-0.0227478317295
ACH-000302,0.0514412860632
ACH-000304,0.0240953946428
ACH-000307,-0.0968506001062
ACH-000308,-0.211866044645
ACH-000310,-0.17478798259300002
ACH-000311,-0.011541046549
ACH-000312,0.009221794252590001
ACH-000315,0.054148004593900005
ACH-000316,-0.287591040505
ACH-000317,-0.07560995543110001
ACH-000318,-0.35761026294500003
ACH-000319,-0.20568828352600002
ACH-000320,0.0857397902477
ACH-000322,0.08362899681139999
ACH-000323,-0.051024664276400004
ACH-000324,-0.0248787832448
ACH-000329,-0.14611744964
ACH-000330,-0.0188283058136
ACH-000331,0.089614051104
ACH-000332,-0.187433727114
ACH-000334,-0.165941138639
ACH-000335,-0.0517214772599
ACH-000336,0.0417657701046
ACH-000337,0.0430058058375
ACH-000339,-0.109627891248
ACH-000341,-0.225632204355
ACH-000348,-0.0004830875211369999
ACH-000350,-0.138040937503
ACH-000352,-0.11130431777699999
ACH-000356,-0.145636319846
ACH-000361,-0.328929516627
ACH-000362,-0.11532902794000002
ACH-000363,0.045436355811199994
ACH-000364,-0.142377260776
ACH-000365,-0.208117247818
ACH-000366,-0.36020982554700004
ACH-000368,-0.211267296042
ACH-000374,-0.464496177091
ACH-000375,-0.024389484711
ACH-000376,-0.119720324601
ACH-000381,0.004208220782
ACH-000383,-0.22242167515099998
ACH-000387,0.0245907214169
ACH-000389,-0.187984282917
ACH-000390,-0.145125241582
ACH-000393,-0.09495845625710002
ACH-000395,-0.26898604821899996
ACH-000397,-0.161771429379
ACH-000401,-0.0503680969592
ACH-000402,0.417018244573
ACH-000403,-0.221945851671
ACH-000404,-0.29011720632800003
ACH-000406,0.013498371730000002
ACH-000407,0.0371260721253
ACH-000408,-0.092177593105
ACH-000410,-0.07114338296139999
ACH-000411,-0.10934069187300001
ACH-000414,0.09343648391460002
ACH-000415,-0.158241734204
ACH-000416,-0.10437835319199999
ACH-000420,-0.118973042803
ACH-000421,-0.07727396687560001
ACH-000424,0.10710163639900001
ACH-000425,0.0655514644769
ACH-000426,-0.236058720358
ACH-000427,-0.053839942076099996
ACH-000433,-0.192123924598
ACH-000436,-0.15533229965099998
ACH-000444,0.037019672119100004
ACH-000445,0.129734048995
ACH-000448,-0.16959156311999998
ACH-000450,-0.052454249923999996
ACH-000452,-0.0809679947729
ACH-000454,-0.106674990023
ACH-000458,-0.0719895052839
ACH-000459,-0.0625859587045
ACH-000460,-0.209666919129
ACH-000461,-0.308548008104
ACH-000463,-0.23520846965199999
ACH-000464,-0.00830419454701
ACH-000466,-0.224904661082
ACH-000467,-0.033583579523400006
ACH-000468,-0.224576436814
ACH-000469,-0.0770817038512
ACH-000470,-0.0183675527214
ACH-000471,-0.14692392865
ACH-000472,0.0138134676446
ACH-000473,-0.0404677205038
ACH-000475,-0.047732872868300004
ACH-000476,-0.184808361127
ACH-000477,-0.035003829583199995
ACH-000480,-0.329724549458
ACH-000481,-0.14877022337
ACH-000483,0.048915245258400006
ACH-000484,0.022947531395
ACH-000485,-0.0569501851745
ACH-000486,-0.179495160141
ACH-000487,-0.139503134429
ACH-000488,-0.155040239803
ACH-000490,-0.0560453266273
ACH-000491,-0.117218396293
ACH-000495,-0.174966921168
ACH-000496,-0.37428896322599997
ACH-000499,-0.228550591161
ACH-000500,-0.515408468148
ACH-000502,-0.0226365923951
ACH-000503,-0.11765069287499999
ACH-000505,-0.09817726559910002
ACH-000507,-0.195502958167
ACH-000510,-0.134380642163
ACH-000511,-0.11342648524700001
ACH-000512,-0.252887338747
ACH-000516,-0.0177146744546
ACH-000517,-0.10242667346699999
ACH-000518,-0.0341935162548
ACH-000520,0.0650004956751
ACH-000521,0.159273096336
ACH-000522,-0.162934885285
ACH-000524,-0.108049422918
ACH-000527,-0.0789152442738
ACH-000528,-0.04245624961780001
ACH-000537,-0.0950969214033
ACH-000541,0.0591070485107
ACH-000542,-0.0323732618508
ACH-000544,-0.12040038052100001
ACH-000545,-0.433029116206
ACH-000547,-0.026181417368700003
ACH-000548,-0.27354700177499996
ACH-000549,-0.35153917736
ACH-000550,-0.0564455531833
ACH-000552,-0.079715151057
ACH-000556,-0.159016200112
ACH-000557,0.154250619197
ACH-000570,-0.290488734383
ACH-000571,-0.09259468251399999
ACH-000573,0.092969247163
ACH-000576,0.00170062784194
ACH-000580,0.12067603852900001
ACH-000584,-0.141442079959
ACH-000585,-0.021531196968499998
ACH-000588,0.0210127558696
ACH-000589,-0.196086416927
ACH-000591,-0.222913705341
ACH-000593,-0.16597102527000002
ACH-000600,-0.171527432988
ACH-000601,0.0119264484195
ACH-000604,-0.280634055204
ACH-000605,-0.17352320498799997
ACH-000606,-0.251894715506
ACH-000608,-0.18221717726300002
ACH-000614,0.0173821947267
ACH-000616,0.15951862711
ACH-000618,0.00024838667950099997
ACH-000619,-0.476510361855
ACH-000620,0.0682638726564
ACH-000621,-0.217616151883
ACH-000622,-0.024975040666099995
ACH-000623,-0.046021548798900004
ACH-000624,-0.125833796414
ACH-000627,-0.08285516801489999
ACH-000630,-0.152549566911
ACH-000632,-0.265706535882
ACH-000633,-0.209296334651
ACH-000637,-0.031649420764299996
ACH-000638,-0.09314634201960001
ACH-000646,-0.199333832937
ACH-000647,-0.024896162649699998
ACH-000648,-0.103164376094
ACH-000649,-0.234924651441
ACH-000651,-0.0538326354905
ACH-000652,-0.30146731342300004
ACH-000653,0.08266331751980001
ACH-000657,-0.23001614892799999
ACH-000658,-0.0410034081734
ACH-000661,-0.0924632296445
ACH-000662,-0.159683982665
ACH-000663,-0.060489985109699995
ACH-000665,-0.401802151268
ACH-000671,-0.0454860332948
ACH-000673,-0.09615138556510001
ACH-000676,0.0443937758788
ACH-000677,0.008152247945020001
ACH-000681,-0.0488142259999
ACH-000682,-0.140993656872
ACH-000683,-0.07258684714630001
ACH-000684,-0.198163400877
ACH-000688,-0.021864311105999998
ACH-000693,-0.195151423156
ACH-000694,-0.197500486538
ACH-000695,-0.307678547404
ACH-000696,-0.100626169779
ACH-000697,-0.26173806293499996
ACH-000699,-0.0790849046501
ACH-000701,0.054813241603199996
ACH-000706,-0.0658399307144
ACH-000711,0.0423795924943
ACH-000713,-0.23248522985999998
ACH-000714,-0.0120386248356
ACH-000718,-0.0931631986692
ACH-000720,-0.21302687704599998
ACH-000721,-0.00734138562562
ACH-000724,-0.257708436022
ACH-000725,-0.094227480864
ACH-000732,-0.175661288714
ACH-000734,-0.133506101558
ACH-000735,-0.21604478180599998
ACH-000736,-0.104382019975
ACH-000738,-0.217891343355
ACH-000746,-0.095632598601
ACH-000747,0.0254539186851
ACH-000748,-0.472260553936
ACH-000753,-0.157515381654
ACH-000756,-0.08961671673419999
ACH-000757,0.08268916931800001
ACH-000758,0.0184616610064
ACH-000760,-0.179661018178
ACH-000763,0.124418526134
ACH-000764,-0.0567165682855
ACH-000765,-0.268031534941
ACH-000766,0.004487347131
ACH-000767,0.07325072993119999
ACH-000768,0.07551619193560001
ACH-000769,-0.152106184521
ACH-000770,-0.0828471939165
ACH-000771,-0.0716318257601
ACH-000773,-0.241191574191
ACH-000776,-0.33161620165
ACH-000777,-0.127062549271
ACH-000778,-0.0611912728831
ACH-000781,-0.04641355757540001
ACH-000782,0.242443126952
ACH-000783,-0.338413149351
ACH-000784,-0.102944961119
ACH-000785,-0.173643864731
ACH-000787,0.0574059426314
ACH-000788,-0.062021563611199995
ACH-000791,0.0301878482295
ACH-000792,0.092908949581
ACH-000794,-0.19666223673799998
ACH-000796,-0.07032040348280001
ACH-000799,-0.119500655059
ACH-000800,-0.251362590722
ACH-000802,-0.188118802474
ACH-000804,0.0102073201546
ACH-000805,-0.0955630703936
ACH-000809,-0.115082955776
ACH-000810,-0.0993195380073
ACH-000811,-0.0650971454552
ACH-000817,-0.26255606493
ACH-000819,-0.026475986528099998
ACH-000820,-0.263680796311
ACH-000821,-0.10082074348999999
ACH-000822,-0.0296711157364
ACH-000823,-0.09268922236510001
ACH-000824,-0.030483376824900002
ACH-000827,-0.144764859888
ACH-000829,-0.166814977887
ACH-000831,-0.25962022403
ACH-000832,-0.297031769717
ACH-000833,-0.005657150290710001
ACH-000834,-0.203039723127
ACH-000835,0.0452902920423
ACH-000836,-0.09266006476619999
ACH-000837,-0.163979900557
ACH-000838,-0.177958488867
ACH-000839,-0.24079121238
ACH-000840,-0.017928349866900003
ACH-000841,-0.19209899185899998
ACH-000843,-0.158075772166
ACH-000846,-0.320895663391
ACH-000847,0.0146911300025
ACH-000848,-0.11198597777899999
ACH-000849,-0.206132044337
ACH-000851,-0.123911677935
ACH-000855,0.27825514225000003
ACH-000856,-0.205921970213
ACH-000858,0.052870388743400006
ACH-000859,-0.057483384949500005
ACH-000861,-0.264181591722
ACH-000862,0.0273849841701
ACH-000865,-0.10649750338500001
ACH-000866,0.0231828328983
ACH-000867,-0.0522799583362
ACH-000869,-0.0704730027197
ACH-000872,-0.255092051892
ACH-000873,0.010039120932
ACH-000876,-0.34764413729000004
ACH-000878,0.0479428974689
ACH-000880,-0.000235717883138
ACH-000881,-0.0768508077288
ACH-000882,0.0198718904076
ACH-000884,-0.21235674645999997
ACH-000885,-0.0628670290396
ACH-000887,-0.23853735237100002
ACH-000888,-0.18767884147799999
ACH-000889,-0.142212191915
ACH-000890,-0.21689801444
ACH-000896,-0.021623134325299997
ACH-000898,-0.277778985232
ACH-000900,-0.175712716541
ACH-000901,-0.213866548225
ACH-000905,-0.154936496346
ACH-000906,-0.13734898309000002
ACH-000907,0.0836481532707
ACH-000910,-0.141739683472
ACH-000911,-0.21947457946199997
ACH-000912,-0.07551466668489999
ACH-000913,-0.17343579565699999
ACH-000915,-0.0110329252295
ACH-000916,-0.316608188706
ACH-000917,-0.07637978775820001
ACH-000921,-0.195088929437
ACH-000924,-0.044907668873500006
ACH-000926,-0.0338853066991
ACH-000928,-0.0205116867458
ACH-000929,-0.052668551814800006
ACH-000932,-0.0257392352513
ACH-000935,-0.27726633812199997
ACH-000936,-0.0840983610255
ACH-000937,-0.26883854800900003
ACH-000938,-0.178491296912
ACH-000939,-0.189583871664
ACH-000941,-0.062814902869
ACH-000943,-0.0561114384457
ACH-000946,-0.192000389092
ACH-000947,-0.151315359133
ACH-000948,-0.136976702577
ACH-000950,0.037787441721699996
ACH-000953,-0.26991186883900004
ACH-000957,-0.0427881526604
ACH-000958,0.0339095820007
ACH-000960,-0.0332192296005
ACH-000963,-0.10952700975400001
ACH-000968,-0.121988530897
ACH-000969,-0.09476564793339999
ACH-000973,-0.0495659714617
ACH-000974,-0.09907117989700001
ACH-000975,0.006499459002189999
ACH-000976,-0.018811940585799998
ACH-000978,0.0560762569704
ACH-000980,-0.0442836334664
ACH-000984,-0.023523351567
ACH-000986,-0.177421341839
ACH-000988,0.04001225925080001
ACH-000993,-0.023965201337700002
ACH-000994,-0.08362216640049999
ACH-000996,0.020543819874499998
ACH-001001,-0.0614610948824
ACH-001020,-0.030924175807400003
ACH-001028,-0.134169597384
ACH-001031,-0.21701657206799999
ACH-001038,0.035933944869699995
ACH-001048,-0.18245458679499998
ACH-001050,-0.224137965071
ACH-001053,-0.032996782591300004
ACH-001054,-0.0578372493353
ACH-001061,-0.131675388141
ACH-001067,-0.10050855636700001
ACH-001075,0.07429140582600001
ACH-001096,-0.0497604367568
ACH-001128,-0.148413224955
ACH-001134,-0.035044195353099994
ACH-001151,-0.0898807458662
ACH-001163,-0.12546741670800002
ACH-001164,-0.137000827724
ACH-001173,-0.10913540831700001
ACH-001183,0.166339430259
ACH-001184,0.056306591025
ACH-001190,-0.213985519283
ACH-001192,-0.122340488055
ACH-001193,-0.374099399823
ACH-001196,-0.186959656045
ACH-001197,-0.329341157881
ACH-001205,0.0795943921667
ACH-001211,-0.20025915615899997
ACH-001212,0.329070059882
ACH-001228,-0.0338807346426
ACH-001232,-0.148195403055
