,VCPIP1 (80124)
ACH-000244,-1.05365378399
ACH-000246,-0.597814967196
ACH-000248,-0.654396505198
ACH-000250,-0.7519516131990001
ACH-000251,-0.5463141810909999
ACH-000253,-0.39104455335500005
ACH-000255,-0.35801346889200003
ACH-000256,-0.2809557676
ACH-000257,-0.277867525139
ACH-000258,-0.597344366026
ACH-000259,-0.7136593119419999
ACH-000260,-0.439551503549
ACH-000261,-0.651382516303
ACH-000262,-0.825053817968
ACH-000263,-0.319019576802
ACH-000264,-0.7027543314040001
ACH-000265,-0.5355077416749999
ACH-000266,-0.533131934488
ACH-000272,-0.447254251915
ACH-000273,-0.538701891407
ACH-000274,-0.538480371346
ACH-000277,-0.434602846914
ACH-000278,-0.39845620215000005
ACH-000279,-0.45879251497100004
ACH-000280,-0.52871060642
ACH-000281,-0.10029635261099999
ACH-000288,-0.0872691647723
ACH-000291,-0.51063206601
ACH-000293,0.0145439911556
ACH-000294,-0.492324279051
ACH-000295,-0.364157371276
ACH-000296,0.0506418307636
ACH-000302,-0.5435471256319999
ACH-000304,-0.605294117423
ACH-000307,-0.573730291168
ACH-000308,-0.442974154638
ACH-000310,-0.246990004306
ACH-000311,-0.486555155119
ACH-000312,-0.22455615550500002
ACH-000315,-0.36420727601999997
ACH-000316,-0.370028880371
ACH-000317,-0.777448790885
ACH-000318,-0.54851108348
ACH-000319,-0.12748020680299998
ACH-000320,-0.16902028366500002
ACH-000322,-0.296758709302
ACH-000323,-0.255663536466
ACH-000324,-0.200982358417
ACH-000329,-0.492970052438
ACH-000330,-0.346725037372
ACH-000331,-0.306372294557
ACH-000332,-0.40308900678900006
ACH-000334,-0.325129496734
ACH-000335,-0.241861236666
ACH-000336,-0.7206649737109999
ACH-000337,-0.7387630516249999
ACH-000339,-0.508851520484
ACH-000341,-0.335571289922
ACH-000348,-0.46464123571500004
ACH-000350,-0.45044610134999996
ACH-000352,-0.290739278768
ACH-000356,0.017107131252899997
ACH-000361,-0.233331128662
ACH-000362,-0.573184756213
ACH-000363,-0.18761771194000001
ACH-000364,-0.394339247834
ACH-000365,-0.46463016767899995
ACH-000366,-0.393638010412
ACH-000368,-0.589586321685
ACH-000374,-0.790425384937
ACH-000375,-0.676720052193
ACH-000376,-0.47052945454899997
ACH-000381,-0.113745325855
ACH-000383,-0.40793432187399997
ACH-000387,-0.550389600734
ACH-000389,-1.05615103333
ACH-000390,-0.406301911257
ACH-000393,-0.531976489498
ACH-000395,-0.37429460680200005
ACH-000397,-0.26923623692
ACH-000401,-0.842360279393
ACH-000402,-0.519210429121
ACH-000403,-0.577653413257
ACH-000404,-0.42810649942100004
ACH-000406,-0.443610621022
ACH-000407,-0.300939372304
ACH-000408,-0.40990810392300003
ACH-000410,-0.303311036032
ACH-000411,-0.361233510766
ACH-000414,-0.381971798199
ACH-000415,-0.5965548793850001
ACH-000416,-0.336933474592
ACH-000420,-0.09590487146680002
ACH-000421,-0.7640818978470001
ACH-000424,-0.6982360575509999
ACH-000425,-0.519510875785
ACH-000426,-0.661127380177
ACH-000427,-0.52518618891
ACH-000433,-0.17096828239300002
ACH-000436,-0.8219713646279999
ACH-000444,-0.322449913164
ACH-000445,-0.34022002883900004
ACH-000448,-0.877487609271
ACH-000450,-0.611117667358
ACH-000452,-0.17563430291499998
ACH-000454,-0.20614326866500002
ACH-000458,-0.5330529201690001
ACH-000459,-0.7209643967720001
ACH-000460,-0.382062025777
ACH-000461,-0.403205240198
ACH-000463,-0.342296754093
ACH-000464,-0.35661978714500003
ACH-000466,-0.760213798851
ACH-000467,-0.645042803625
ACH-000468,-0.216592320302
ACH-000469,-0.39054916190800004
ACH-000470,-0.583297465895
ACH-000471,-0.199106621369
ACH-000472,-0.6749187043129999
ACH-000473,-0.23266222762
ACH-000475,-0.23005460221700003
ACH-000476,-0.44824392110399996
ACH-000477,-0.693804624171
ACH-000480,-0.425278112742
ACH-000481,-0.327818405024
ACH-000483,-0.549125915426
ACH-000484,-0.36884070050800005
ACH-000485,-0.436157549195
ACH-000486,-0.7080523175839999
ACH-000487,-0.48058129648500003
ACH-000488,-0.443797712035
ACH-000490,-0.388996519906
ACH-000491,-0.367522487535
ACH-000495,-0.640932417328
ACH-000496,-0.0542609245641
ACH-000499,-0.241824039028
ACH-000500,-0.222157099689
ACH-000502,-0.558597560183
ACH-000503,-0.280078490776
ACH-000505,-0.379445522889
ACH-000507,-0.7494137878389999
ACH-000510,-0.271152400557
ACH-000511,-0.416544347469
ACH-000512,-0.753921423202
ACH-000516,-0.46051798497
ACH-000517,-0.330242048413
ACH-000518,-0.531462233099
ACH-000520,-0.5621341891830001
ACH-000521,-0.40146016967
ACH-000522,-0.43402822448999995
ACH-000524,-0.302816922473
ACH-000527,-0.15425133152
ACH-000528,-0.43620482629600005
ACH-000537,-0.188024910829
ACH-000541,-0.461166958212
ACH-000542,-0.65085153809
ACH-000544,-0.21598729779399997
ACH-000545,-0.34271519239500003
ACH-000547,-0.365670051084
ACH-000548,-0.416827620519
ACH-000549,-0.58160236087
ACH-000550,-0.533188702983
ACH-000552,-0.349938633737
ACH-000556,-0.20870679950800003
ACH-000557,-0.834697690035
ACH-000570,-0.398913366211
ACH-000571,-0.49524404998599997
ACH-000573,-0.45915521192500003
ACH-000576,-0.41417397616400004
ACH-000580,-1.03917952824
ACH-000584,-0.30474108645500003
ACH-000585,-0.39456113476899995
ACH-000588,-0.297407830769
ACH-000589,-0.496298526962
ACH-000591,-0.08195232892960001
ACH-000593,-0.0789292692947
ACH-000600,-0.393226641249
ACH-000601,-0.526283257346
ACH-000604,-0.721904121055
ACH-000605,-0.53381761597
ACH-000606,-0.769405008504
ACH-000608,-0.460530701937
ACH-000614,-0.695401565477
ACH-000616,-0.597506955167
ACH-000618,-0.5071422482010001
ACH-000619,-0.7039035275609999
ACH-000620,-0.25647393652
ACH-000621,-0.8010910226960001
ACH-000622,-0.5472356180669999
ACH-000623,-0.474246777416
ACH-000624,-0.46252316383299996
ACH-000627,-0.31474045718800003
ACH-000630,-0.288292898907
ACH-000632,-0.136074910404
ACH-000633,-0.193794782605
ACH-000637,-0.681268622339
ACH-000638,-0.637595300095
ACH-000646,-0.21772501301
ACH-000647,-0.577362246029
ACH-000648,-1.01322860415
ACH-000649,-0.610378087122
ACH-000651,-0.30013582344399997
ACH-000652,-0.478583042927
ACH-000653,-0.221699040547
ACH-000657,-0.42244745462399996
ACH-000658,-0.531819961383
ACH-000661,-1.03745895516
ACH-000662,-0.602225165871
ACH-000663,-0.824975481558
ACH-000665,-0.345405462722
ACH-000671,-0.494503046848
ACH-000673,-0.603263811452
ACH-000676,-0.52790765433
ACH-000677,-0.26445045400600004
ACH-000681,-0.251730892168
ACH-000682,-0.891192726416
ACH-000683,-0.476841058965
ACH-000684,-0.295321823265
ACH-000688,-0.36207453697499997
ACH-000693,-0.334665799761
ACH-000694,-0.382540320351
ACH-000695,-0.628442104216
ACH-000696,-0.333700947302
ACH-000697,-0.6894948637530001
ACH-000699,-0.358007210919
ACH-000701,-0.365319882109
ACH-000706,-0.267179576312
ACH-000711,-0.37106262247500005
ACH-000713,-0.309686740339
ACH-000714,-0.352107347714
ACH-000718,-0.625794822422
ACH-000720,-0.118980599748
ACH-000721,-0.510992675073
ACH-000724,-0.31605074568
ACH-000725,-0.349037556959
ACH-000732,-0.393663628665
ACH-000734,-0.358480514471
ACH-000735,-0.329762195409
ACH-000736,-0.516902746097
ACH-000738,-0.34711781461400004
ACH-000746,-0.266768187534
ACH-000747,-0.281571651496
ACH-000748,-0.653940050308
ACH-000753,-0.333040448315
ACH-000756,0.07809142482180001
ACH-000757,-0.441489331205
ACH-000758,-0.34543883103600004
ACH-000760,-0.28605863224399997
ACH-000763,0.162136423539
ACH-000764,-0.183797507792
ACH-000765,-0.39742171542300003
ACH-000766,-0.958421159891
ACH-000767,-0.34025689066500003
ACH-000768,-0.2238877741
ACH-000769,-0.470958325336
ACH-000770,-0.855964018496
ACH-000771,-0.470945840825
ACH-000773,-0.364116571823
ACH-000776,-0.566675356269
ACH-000777,-0.658787521355
ACH-000778,-0.6877589681890001
ACH-000781,-0.237748710303
ACH-000782,-0.17321766106800002
ACH-000783,-0.611599296752
ACH-000784,-0.391937151052
ACH-000785,-0.320816724216
ACH-000787,-0.6704835515199999
ACH-000788,-0.09558769377010001
ACH-000791,-0.242781666847
ACH-000792,-0.41054024941100004
ACH-000794,-0.40714057279
ACH-000796,-0.448991984344
ACH-000799,-0.531709628055
ACH-000800,-0.577892304486
ACH-000802,-0.33558019759
ACH-000804,-0.215092031917
ACH-000805,-0.960919605014
ACH-000809,-0.366118034556
ACH-000810,-0.200398938275
ACH-000811,-0.40395092519599995
ACH-000817,-0.434819559992
ACH-000819,-0.47619508626900003
ACH-000820,-0.235584367322
ACH-000821,-0.35755415133699997
ACH-000822,-0.560355342711
ACH-000823,-0.48476965250299997
ACH-000824,-0.45005422243500004
ACH-000827,-0.817359668641
ACH-000829,-0.00409046857802
ACH-000831,-0.39131089210500003
ACH-000832,-0.33982511018
ACH-000833,-0.5101697030879999
ACH-000834,-0.46495900666199996
ACH-000835,-0.353691575767
ACH-000836,-0.752301970672
ACH-000837,-0.289403523642
ACH-000838,-0.148930342558
ACH-000839,-0.24804315185400003
ACH-000840,-0.371631496998
ACH-000841,-0.654215674477
ACH-000843,-0.48618092121000006
ACH-000846,-0.34020257261299996
ACH-000847,-0.183975738231
ACH-000848,-0.212755431899
ACH-000849,-0.368167387374
ACH-000851,-0.525892645873
ACH-000855,-0.355344188709
ACH-000856,-0.297327196439
ACH-000858,-0.1647894614
ACH-000859,-0.39964221445200004
ACH-000861,-0.365362022485
ACH-000862,-0.245346216609
ACH-000865,-0.38858683662199994
ACH-000866,-0.38682055065800003
ACH-000867,-0.77508601947
ACH-000869,-0.409519234142
ACH-000872,-0.369206381091
ACH-000873,-0.382336598511
ACH-000876,-0.624799316194
ACH-000878,-0.411598425543
ACH-000880,-0.301375103085
ACH-000881,-0.275525873886
ACH-000882,-0.359234412376
ACH-000884,-0.228135828336
ACH-000885,-0.291448830915
ACH-000887,-0.379563064407
ACH-000888,-0.29833058133900003
ACH-000889,-0.244454703588
ACH-000890,-0.382624837621
ACH-000896,-0.22807718563999999
ACH-000898,-0.364024455273
ACH-000900,-0.444989823921
ACH-000901,-0.663866729464
ACH-000905,0.044493416914
ACH-000906,-0.553309921487
ACH-000907,-0.5580920636760001
ACH-000910,-0.469931599618
ACH-000911,-0.505099119273
ACH-000912,-0.9492600737360001
ACH-000913,-0.7338071256190001
ACH-000915,-0.530455739643
ACH-000916,-0.24477492209899998
ACH-000917,-1.03375489999
ACH-000921,-0.419825144174
ACH-000924,-0.507532496947
ACH-000926,-0.46957072263000005
ACH-000928,-0.598014916371
ACH-000929,-0.44103020444700003
ACH-000932,-0.462752601233
ACH-000935,-0.803043496495
ACH-000936,-0.485866070025
ACH-000937,-0.22948876179299998
ACH-000938,-0.797773440069
ACH-000939,-0.21724676368
ACH-000941,-0.11077656412
ACH-000943,-0.40496163506899996
ACH-000946,-0.332571083049
ACH-000947,-0.396663064608
ACH-000948,-0.596326645128
ACH-000950,-0.29421840481899997
ACH-000953,-0.350990250809
ACH-000957,-0.433999073423
ACH-000958,-0.501440799301
ACH-000960,-0.483391877304
ACH-000963,-0.410158845463
ACH-000968,-0.659006755968
ACH-000969,-0.35655480461499994
ACH-000973,-0.5661984170350001
ACH-000974,-0.287610889731
ACH-000975,-0.882563147123
ACH-000976,-0.5178720863699999
ACH-000978,-0.963565305745
ACH-000980,-0.33781242482900004
ACH-000984,-0.313853075787
ACH-000986,-0.37947903193599997
ACH-000988,-0.0222001427295
ACH-000993,-0.0808693769592
ACH-000994,-0.320970442669
ACH-000996,-0.556329039208
ACH-001001,-0.5998341566309999
ACH-001020,-0.140011861219
ACH-001028,-0.559300401433
ACH-001031,-0.550953387308
ACH-001038,-0.335381300043
ACH-001048,-0.25278619376999995
ACH-001050,-0.660980855208
ACH-001053,-0.288069081254
ACH-001054,-0.38266768095700004
ACH-001061,-0.474492598221
ACH-001067,-0.553004614986
ACH-001075,-0.15885211354
ACH-001096,-0.392878039414
ACH-001128,-0.9366383338869999
ACH-001134,-0.44377534985
ACH-001151,-0.499981573592
ACH-001163,-0.47996585380400003
ACH-001164,-0.36953826499
ACH-001173,-0.536384534655
ACH-001183,-0.6993752744320001
ACH-001184,-0.505453928354
ACH-001190,-0.44022122324900004
ACH-001192,-0.313071529352
ACH-001193,0.127119926849
ACH-001196,-0.415733671229
ACH-001197,-0.44813753994800004
ACH-001205,-0.249514950464
ACH-001211,-0.7774707925040001
ACH-001212,-0.47985809939400004
ACH-001228,-0.405546362487
ACH-001232,-0.499968197222
ACH-001239,-0.397442215784
ACH-001274,-0.260522530735
ACH-001275,-0.346329075812
ACH-001277,-0.26949112879500003
ACH-001278,-0.410587945314
ACH-001280,-0.469536317488
ACH-001283,-0.292317655698
ACH-001289,-0.659246585219
ACH-001295,-0.38559348244400005
ACH-001300,-0.353362244564
ACH-001301,-0.15651484306500002
ACH-001302,-0.39339467532
ACH-001303,-0.35326612261
ACH-001306,-0.558402460222
ACH-001318,-0.53878643283
ACH-001322,-0.42544993154700006
ACH-001328,-0.591447577759
ACH-001332,-0.5046838305870001
ACH-001333,-0.721264274992
ACH-001336,-0.543677593313
ACH-001340,-0.38349131736000003
ACH-001346,-0.274315346297
ACH-001353,-0.381830179924
ACH-001354,-0.45349338502400005
ACH-001367,-0.29252392925500004
ACH-001368,-0.441027314102
ACH-001374,-0.505698959644
ACH-001375,-0.663697524057
ACH-001377,-0.31892105055
ACH-001380,-0.51678018276
ACH-001391,-0.401073244066
ACH-001407,-0.31539462133499996
ACH-001408,-0.561984700361
ACH-001413,-0.34695525991400006
ACH-001430,-0.401217625184
ACH-001431,-0.312844603554
ACH-001450,-0.292134720314
ACH-001496,-0.528521101072
ACH-001500,-0.599789904584
ACH-001521,-0.33746786373000004
ACH-001523,-0.13939337284000003
ACH-001532,-0.38821257221100003
ACH-001536,-0.0211761117057
ACH-001550,-0.291214444153
ACH-001552,-0.387297049639
ACH-001554,-0.539516640793
ACH-001645,-0.238883725343
ACH-001654,-0.537338313619
ACH-001715,-0.445198570085
ACH-001735,-0.337819394718
ACH-001736,-0.433462866765
ACH-001737,-0.804246655855
ACH-001740,-0.464704237339
ACH-001745,-0.616751501631
ACH-001750,-0.41291808828500004
ACH-001765,-0.347082770448
ACH-001956,-0.597514308018
ACH-001957,-0.39601157303999995
