,PIGX (54965)
ACH-000243,-0.125601026857
ACH-000244,-0.18826604436299998
ACH-000246,-0.415419864814
ACH-000248,-0.35794743481700003
ACH-000250,-0.324911623142
ACH-000251,-0.494090758879
ACH-000253,-0.365729022682
ACH-000255,-0.35072503702200003
ACH-000256,-0.525469676369
ACH-000257,-0.358737961452
ACH-000258,-0.0802591414165
ACH-000259,-0.149363891261
ACH-000260,-0.151843997829
ACH-000261,-0.19173836176
ACH-000262,-0.1074630048
ACH-000263,-0.334598273023
ACH-000264,-0.253924584674
ACH-000265,-0.173311409114
ACH-000266,-0.156973091722
ACH-000272,-0.32793384328499997
ACH-000273,-0.21134254471299999
ACH-000274,-0.37831499772200006
ACH-000277,-0.35063552017399996
ACH-000278,-0.184284649367
ACH-000279,-0.181466555815
ACH-000280,-0.362015592747
ACH-000281,-0.0781382777263
ACH-000288,-0.10820944730000001
ACH-000291,-0.344166296008
ACH-000293,-0.143161203018
ACH-000294,-0.225922256199
ACH-000295,-0.449201799415
ACH-000296,-0.0913357288233
ACH-000302,-0.24878666226799998
ACH-000304,-0.36925662398500003
ACH-000307,-0.33705345679
ACH-000308,-0.36295699754199995
ACH-000310,-0.0276086092614
ACH-000311,-0.21574661741999998
ACH-000312,-0.277390592392
ACH-000315,-0.119802534258
ACH-000316,-0.22497390698300002
ACH-000317,-0.21537215140299998
ACH-000318,-0.012520729790700002
ACH-000319,0.0439249970534
ACH-000320,-0.360052052647
ACH-000322,-0.604879465331
ACH-000323,-0.089540519921
ACH-000324,-0.311724384169
ACH-000329,-0.5910253495910001
ACH-000330,-0.20728335204599999
ACH-000331,-0.50412330554
ACH-000332,-0.109490491121
ACH-000334,-0.381010557902
ACH-000335,-0.198796430512
ACH-000336,-0.576232571399
ACH-000337,-0.319303870994
ACH-000339,-0.166539389511
ACH-000341,0.025344094758900003
ACH-000348,-0.35753835270400003
ACH-000350,-0.146257258995
ACH-000352,-0.247058852619
ACH-000356,-0.255164440787
ACH-000361,-0.501430737822
ACH-000362,-0.183307455204
ACH-000363,-0.246030927855
ACH-000364,-0.377311530991
ACH-000365,-0.10134562639
ACH-000366,-0.300654193066
ACH-000368,-0.426965793921
ACH-000374,-0.135219095664
ACH-000375,-0.25284919187399996
ACH-000376,-0.329199494033
ACH-000381,-0.49283185989699996
ACH-000383,-0.0967220947411
ACH-000387,-0.316765844712
ACH-000389,-0.22450271572099997
ACH-000390,-0.0308909845632
ACH-000393,-0.34730750134300004
ACH-000395,0.05477844341469999
ACH-000397,-0.34274427468199997
ACH-000401,-0.46785697599200005
ACH-000402,-0.0722684361311
ACH-000403,-0.48387530486900004
ACH-000404,-0.198418320605
ACH-000406,-0.0910324392031
ACH-000407,-0.445132787433
ACH-000408,-0.319166548758
ACH-000410,-0.327833664257
ACH-000411,-0.29433909862700003
ACH-000414,-0.28584711137400004
ACH-000415,-0.26061512705400003
ACH-000416,-0.260015176477
ACH-000420,-0.49987498327
ACH-000421,-0.213871561477
ACH-000424,-0.167435736688
ACH-000425,-0.33979472890199997
ACH-000426,-0.079951395373
ACH-000427,-0.141984135945
ACH-000433,0.200467084296
ACH-000436,-0.335509221876
ACH-000444,-0.558560780683
ACH-000445,-0.364426420533
ACH-000448,-0.0565546300935
ACH-000450,-0.45018626877400003
ACH-000452,-0.264791738062
ACH-000454,-0.462312238635
ACH-000458,-0.164166152973
ACH-000459,-0.40087331473000004
ACH-000460,-0.28272085301800004
ACH-000461,-0.300353990918
ACH-000463,-0.251084829475
ACH-000464,-0.133689062228
ACH-000466,-0.46123952501599996
ACH-000467,-0.42377155532
ACH-000468,-0.199948233174
ACH-000469,-0.431761731158
ACH-000470,-0.22728218723700003
ACH-000471,-0.43295451416999997
ACH-000472,-0.266879656389
ACH-000473,-0.45876986615800003
ACH-000475,-0.339373335441
ACH-000476,-0.38554375937799995
ACH-000477,-0.171575312619
ACH-000480,-0.322999970558
ACH-000481,-0.264038220359
ACH-000483,-0.373984075701
ACH-000484,-0.35175066051700005
ACH-000485,-0.0750092778779
ACH-000486,-0.256990749884
ACH-000487,-0.24774660816999997
ACH-000488,-0.195376840246
ACH-000490,-0.398251131716
ACH-000491,-0.143867263532
ACH-000495,-0.286965936291
ACH-000496,-0.206679208994
ACH-000499,0.014688314983600001
ACH-000500,-0.37157193862300003
ACH-000502,-0.0943372653883
ACH-000503,0.0667526144405
ACH-000505,-0.225042605352
ACH-000507,-0.302743607451
ACH-000510,-0.160251234784
ACH-000511,-0.5688156458079999
ACH-000512,-0.43725210355099997
ACH-000516,-0.208604551869
ACH-000517,-0.337677540265
ACH-000518,-0.297080141496
ACH-000520,-0.312490037126
ACH-000521,-0.296243942559
ACH-000522,-0.20656941499200002
ACH-000524,-0.462777080534
ACH-000527,-0.12039200393300001
ACH-000528,-0.423392422492
ACH-000537,-0.582160560595
ACH-000541,0.14248561444399999
ACH-000542,-0.264067634112
ACH-000544,-0.211696105722
ACH-000545,-0.234936871321
ACH-000547,-0.637240142255
ACH-000548,-0.161366698671
ACH-000549,-0.211510495746
ACH-000550,-0.20681954491
ACH-000552,-0.35538284339000004
ACH-000556,-0.419422161772
ACH-000557,-0.150293941244
ACH-000570,-0.383290933637
ACH-000571,-0.255134000228
ACH-000573,-0.16006109404000002
ACH-000576,-0.16682145754
ACH-000580,-0.32222050184
ACH-000584,-0.209616383742
ACH-000585,-0.284414385336
ACH-000588,-0.367823012844
ACH-000589,-0.186282947097
ACH-000591,-0.312460828726
ACH-000593,-0.374551060001
ACH-000600,-0.385970886203
ACH-000601,-0.27073458364799996
ACH-000604,-0.242498471829
ACH-000605,-0.37766348346
ACH-000606,-0.266802613147
ACH-000608,-0.271143698728
ACH-000614,-0.26488732735
ACH-000616,-0.361023278025
ACH-000618,-0.170488206814
ACH-000619,-0.23086777668000003
ACH-000620,-0.456402851792
ACH-000621,-0.209853538
ACH-000622,-0.660565287106
ACH-000623,-0.353635086144
ACH-000624,-0.294121139365
ACH-000627,-0.156630602427
ACH-000630,-0.436014290769
ACH-000632,-0.40985493395499994
ACH-000633,-0.284549327133
ACH-000637,-0.313107506793
ACH-000638,-0.197695868611
ACH-000646,-0.513971483978
ACH-000647,-0.357952211589
ACH-000648,-0.465302421074
ACH-000649,-0.19017646209000003
ACH-000651,-0.26351537473000003
ACH-000652,-0.514339220266
ACH-000653,-0.17902717862700002
ACH-000657,-0.251553275467
ACH-000658,-0.33806629913099995
ACH-000661,-0.13333222955000001
ACH-000662,-0.634034947466
ACH-000663,-0.24020078236200001
ACH-000665,-0.034518565216399996
ACH-000671,-0.533698845521
ACH-000673,-0.199558625612
ACH-000676,-0.236348028939
ACH-000677,-0.246341430672
ACH-000681,-0.303128974825
ACH-000682,0.0563061181456
ACH-000683,-0.290514578275
ACH-000684,-0.353047895463
ACH-000688,-0.298062470588
ACH-000693,-0.1296301004
ACH-000694,-0.224227538951
ACH-000695,-0.296116072721
ACH-000696,-0.142050660041
ACH-000697,-0.325387387471
ACH-000699,-0.237558994232
ACH-000701,-0.46006386820699996
ACH-000706,-0.451721690167
ACH-000711,-0.13248191760199998
ACH-000713,-0.18842030695300002
ACH-000714,-0.348255744035
ACH-000718,-0.22522407623100002
ACH-000720,-0.33961034409
ACH-000721,-0.128009914733
ACH-000724,-0.445811227453
ACH-000725,-0.127028881965
ACH-000732,-0.433252130768
ACH-000734,-0.290497684221
ACH-000735,-0.17547332012400002
ACH-000736,-0.497215924903
ACH-000738,-0.420348807723
ACH-000746,-0.146080786249
ACH-000747,-0.0533612309023
ACH-000748,-0.256699144722
ACH-000753,-0.322282527582
ACH-000756,-0.48918703282399995
ACH-000757,0.183234222558
ACH-000758,-0.152138634181
ACH-000760,-0.186549074551
ACH-000763,-0.480998263918
ACH-000764,-0.358606552476
ACH-000765,-0.29071853666299996
ACH-000766,-0.12201668751700001
ACH-000767,-0.34580883450499994
ACH-000768,-0.36626794432099996
ACH-000769,-0.24890783649
ACH-000770,-0.138960045921
ACH-000771,-0.312929687552
ACH-000773,-0.0574980807838
ACH-000776,-0.11337167683499999
ACH-000777,-0.23791581751600002
ACH-000778,-0.46318314482199996
ACH-000781,-0.220763915863
ACH-000782,-0.169287563175
ACH-000783,-0.286735391997
ACH-000784,-0.245027941307
ACH-000785,-0.0732159619669
ACH-000787,-0.299184304691
ACH-000788,-0.233711469494
ACH-000791,-0.0820114678979
ACH-000792,-0.29696703731
ACH-000794,-0.35418357795500005
ACH-000796,-0.266238978316
ACH-000799,-0.20012493073600002
ACH-000800,-0.225645731021
ACH-000802,-0.08690336793030001
ACH-000804,-0.128888744696
ACH-000805,-0.340324772632
ACH-000809,-0.44134940329899996
ACH-000810,-0.33982808776199996
ACH-000811,-0.260308906271
ACH-000817,-0.257440538763
ACH-000819,-0.315424837204
ACH-000820,-0.31366026862199997
ACH-000821,-0.542673746169
ACH-000822,-0.07287240680200001
ACH-000823,-0.513486521562
ACH-000824,-0.325914131926
ACH-000827,-0.376493383058
ACH-000829,-0.43898492293200003
ACH-000831,-0.241557872404
ACH-000832,-0.21517026939199999
ACH-000833,-0.330872420633
ACH-000834,-0.277093229996
ACH-000835,-0.39138434369099995
ACH-000836,-0.146851514909
ACH-000837,-0.108338471481
ACH-000838,-0.392323298762
ACH-000839,-0.506491190176
ACH-000840,-0.0443261649098
ACH-000841,0.018795022237599997
ACH-000843,-0.148362538345
ACH-000846,-0.255812108082
ACH-000847,-0.035504033643
ACH-000848,-0.199417024844
ACH-000849,-0.294954312281
ACH-000851,-0.11831960137700001
ACH-000855,-0.390194321358
ACH-000856,-0.261551445963
ACH-000858,-0.145776025375
ACH-000859,-0.22395362092799997
ACH-000861,-0.248027908607
ACH-000862,-0.325231089045
ACH-000865,-0.287677746254
ACH-000866,-0.232820077846
ACH-000867,-0.260774198605
ACH-000869,-0.359859595121
ACH-000872,-0.36493688800499996
ACH-000873,-0.193561636683
ACH-000876,-0.252321213609
ACH-000878,-0.42525856383199995
ACH-000880,-0.614739412303
ACH-000881,-0.296228260051
ACH-000882,-0.270325885797
ACH-000884,-0.355171666673
ACH-000885,-0.504163278335
ACH-000887,-0.272902769928
ACH-000888,-0.327455781371
ACH-000889,-0.22882445719500003
ACH-000890,-0.425273128098
ACH-000896,-0.22936354933400002
ACH-000898,-0.111940329841
ACH-000900,-0.018041797838599997
ACH-000901,-0.192729354938
ACH-000905,-0.299383181294
ACH-000906,-0.175061155107
ACH-000907,-0.116485295014
ACH-000910,-0.5371614753639999
ACH-000911,-0.144371654379
ACH-000912,-0.189144717879
ACH-000913,-0.20979731311500002
ACH-000915,-0.23246408959800002
ACH-000916,-0.292737770236
ACH-000917,-0.221717063583
ACH-000921,-0.237275218699
ACH-000924,-0.416254996487
ACH-000926,-0.079940344393
ACH-000928,-0.042429977109400004
ACH-000929,-0.511733330401
ACH-000932,-0.10786868759500001
ACH-000935,-0.224745588795
ACH-000936,-0.35409697749499996
ACH-000937,-0.236920179448
ACH-000938,-0.275226648843
ACH-000939,0.043628986729899996
ACH-000941,-0.0998085418581
ACH-000943,-0.3019227043
ACH-000946,-0.28985650173099997
ACH-000947,-0.41089329983999995
ACH-000948,-0.11525580076400001
ACH-000950,-0.309423623282
ACH-000953,-0.324647883485
ACH-000957,-0.323320363399
ACH-000958,-0.8355542719939999
ACH-000960,-0.405942480144
ACH-000963,0.09586009776769999
ACH-000968,-0.36544668668499997
ACH-000969,-0.00810090179369
ACH-000973,-0.287354826821
ACH-000974,-0.374660476748
ACH-000975,-0.036213665494499996
ACH-000976,-0.23641103903299998
ACH-000978,0.312427216006
ACH-000980,-0.36660161463200003
ACH-000984,-0.33756652684199995
ACH-000986,-0.173552831791
ACH-000988,0.0385966809206
ACH-000993,-0.255552552863
ACH-000994,-0.267190087874
ACH-000996,-0.137013403989
ACH-001001,-0.347320626355
ACH-001020,-0.45201813429
ACH-001028,-0.31059394749200003
ACH-001031,-0.219918177645
ACH-001038,0.00155996407406
ACH-001048,-0.39942201451
ACH-001050,-0.497562503139
ACH-001053,-0.513988101835
ACH-001054,-0.145123677496
ACH-001061,-0.288993480302
ACH-001067,-0.216251036931
ACH-001075,-0.427928515607
ACH-001096,-0.131960307286
ACH-001128,-0.56106430558
ACH-001134,-0.24737139811099998
ACH-001151,-0.299998811122
ACH-001163,-0.19083915638
ACH-001164,-0.06201394340869999
ACH-001173,-0.36617126553199997
ACH-001183,-0.469387801599
ACH-001184,-0.390627443679
ACH-001190,-0.49092590457199997
ACH-001192,-0.0021478183844000002
ACH-001193,-0.5907478942059999
ACH-001196,-0.305998351962
ACH-001197,-0.143893503113
ACH-001205,-0.44210340546800003
ACH-001211,-0.270611839123
ACH-001212,-0.35366327973800005
ACH-001228,-0.556643425024
ACH-001232,-0.261251845479
ACH-001239,-0.342407851224
ACH-001274,-0.334672778352
ACH-001275,-0.23106285345600003
ACH-001277,-0.213701047045
ACH-001278,-0.302207748211
ACH-001280,-0.143682502219
ACH-001283,-0.05427604355769999
ACH-001289,-0.298126660692
ACH-001295,-0.250151498587
ACH-001300,-0.26605320907499996
ACH-001301,-0.311232297685
ACH-001302,-0.48937733911799997
ACH-001303,0.166193819637
ACH-001306,-0.312965731272
ACH-001318,-0.312974339408
ACH-001322,-0.44151724393700004
ACH-001328,-0.306134923199
ACH-001332,-0.478622265691
ACH-001333,-0.0781411640455
ACH-001336,-0.21986143906800001
ACH-001340,-0.23657644043099998
ACH-001346,-0.08551333537030001
ACH-001353,-0.36429003543899996
ACH-001354,-0.34900868495399995
ACH-001367,-0.0996428829795
ACH-001368,-0.129089114606
ACH-001374,-0.512674316719
ACH-001375,-0.305540150522
ACH-001377,-0.25662688319800003
ACH-001380,-0.33037447841
ACH-001391,-0.496461131441
ACH-001407,-0.12066252200500001
ACH-001408,-0.398996593798
ACH-001413,-0.418785229009
ACH-001430,-0.279414925722
ACH-001431,-0.297917397843
ACH-001450,-0.33972998648900005
ACH-001496,-0.268119131808
ACH-001500,-0.135816794233
ACH-001521,-0.331173358323
ACH-001523,-0.298614204245
ACH-001532,-0.310339977692
ACH-001536,-0.5931647836330001
ACH-001550,-0.277757512124
ACH-001552,-0.353260178074
ACH-001554,-0.17685123658500002
ACH-001645,-0.338460398202
ACH-001654,-0.22190833325599998
ACH-001715,-0.193932513405
ACH-001735,-0.11180115495
ACH-001736,-0.30030556496599997
ACH-001737,-0.498884860976
ACH-001740,-0.207245975811
ACH-001745,-0.310012486565
ACH-001750,-0.147809062909
ACH-001765,-0.133865250894
ACH-001956,-0.145356187427
ACH-001957,-0.362145560392
