,AOC1 (26)
ACH-000004,-0.0111056953141
ACH-000007,-0.13563327377599999
ACH-000009,-0.22875185001999995
ACH-000011,-0.280112885774
ACH-000012,-0.0362515367966
ACH-000013,-0.023054022850599997
ACH-000014,-0.280006047358
ACH-000015,-0.07136550618089998
ACH-000017,-0.09611234902270001
ACH-000018,-0.11385559665100001
ACH-000019,-0.0647647922294
ACH-000021,-0.0696288006589
ACH-000022,-0.08632102826410001
ACH-000025,-0.08163715349560001
ACH-000028,-0.185675943461
ACH-000030,-0.142882170263
ACH-000035,-0.261623859428
ACH-000036,0.026740425057200003
ACH-000037,-0.22273881884799998
ACH-000039,-0.17952107187199998
ACH-000040,-0.08967196732860001
ACH-000041,-0.283243508691
ACH-000042,-0.30888970789500003
ACH-000045,-0.07843813774889999
ACH-000047,-0.11345178700099999
ACH-000052,-0.267704108207
ACH-000053,-0.071584157451
ACH-000054,-0.182768570495
ACH-000055,-0.12263828779000001
ACH-000060,-0.304478594138
ACH-000067,-0.026973592691099998
ACH-000070,-0.19127070443900002
ACH-000075,-0.14979725032299998
ACH-000078,-0.08986305552539998
ACH-000082,-0.110360183293
ACH-000085,0.00627282208986
ACH-000086,-0.0577594989042
ACH-000087,-0.19104081254799998
ACH-000092,-0.058405677292599996
ACH-000095,-0.178755682197
ACH-000097,-0.022131284932200002
ACH-000098,-0.05637326582569999
ACH-000099,-0.11226094587999999
ACH-000108,-0.0883584307479
ACH-000113,-0.00213331345746
ACH-000115,-0.21870463543699997
ACH-000116,-0.144899388792
ACH-000118,0.0394379564669
ACH-000120,0.083295742087
ACH-000123,-0.132990294564
ACH-000127,-0.131227159771
ACH-000128,-0.15948869776799998
ACH-000132,-0.0807605934849
ACH-000133,0.0409513624735
ACH-000137,-0.05376715775430001
ACH-000138,-0.15761532764699998
ACH-000142,-0.036627330701500004
ACH-000143,-0.163124923564
ACH-000146,-0.0765646541095
ACH-000148,-0.031603858486700005
ACH-000150,0.21118988776500003
ACH-000152,-0.152115236392
ACH-000153,0.00290067560238
ACH-000159,-0.26940232845600004
ACH-000160,0.027125912103300003
ACH-000163,0.0331448539437
ACH-000167,-0.10401389947699999
ACH-000168,-0.000296038202145
ACH-000169,-0.0122215374996
ACH-000178,-0.00206332066639
ACH-000182,-0.17415873566799997
ACH-000183,-0.1109136759
ACH-000188,0.047335062166300006
ACH-000189,0.06771808621780001
ACH-000190,-0.0114861791216
ACH-000198,-0.125070613151
ACH-000204,-0.341903784543
ACH-000206,0.0109714362382
ACH-000207,-0.121411354172
ACH-000211,-0.0437215757321
ACH-000215,-0.0656611113746
ACH-000221,-0.0179301552798
ACH-000222,-0.16494583795099999
ACH-000223,-0.08392706777270001
ACH-000226,-0.09582697153179999
ACH-000227,-0.186458446754
ACH-000228,-0.038926770961500004
ACH-000231,-0.0141459800078
ACH-000232,-0.316568027674
ACH-000233,0.0504273546854
ACH-000234,-0.12280724273600001
ACH-000235,-0.0950052271273
ACH-000237,0.00367974523861
ACH-000238,-0.134369271086
ACH-000243,-0.107270473438
ACH-000244,-0.255145504022
ACH-000246,-0.302743479798
ACH-000248,-0.206103895658
ACH-000250,-0.315035312453
ACH-000251,-0.0255395048038
ACH-000253,-0.11912383635700001
ACH-000255,-0.0654624805522
ACH-000256,-0.0545745047246
ACH-000257,-0.41096730169699996
ACH-000258,0.0017908951977400002
ACH-000259,-0.19793095764000002
ACH-000260,-0.0417130385577
ACH-000261,-0.124049395743
ACH-000262,-0.266465800927
ACH-000263,-0.24855158274099998
ACH-000264,-0.0127673759057
ACH-000265,-0.0161379462972
ACH-000266,-0.153461243074
ACH-000272,-0.300609311211
ACH-000273,-0.141269252486
ACH-000274,-0.247386655951
ACH-000277,-0.308747919167
ACH-000278,-0.119374950339
ACH-000279,-0.262290007278
