,TUBA1C (84790)
ACH-000168,-0.58932585164
ACH-000169,-0.635208465003
ACH-000178,-0.9934765659579999
ACH-000182,-0.541250418598
ACH-000183,-0.37417932025300005
ACH-000188,-0.9120945166760001
ACH-000189,-1.09929392795
ACH-000190,-1.04877803514
ACH-000198,-0.635273629995
ACH-000204,-0.950202360196
ACH-000206,-0.878209207477
ACH-000207,-1.03779566058
ACH-000211,-1.0572965248000001
ACH-000215,-0.651156347341
ACH-000221,-0.78309120896
ACH-000222,-0.5973141259470001
ACH-000223,-0.8240886542329999
ACH-000226,-0.6932579156890001
ACH-000227,-0.607929202181
ACH-000228,-0.664647399406
ACH-000231,-0.6816383900409999
ACH-000232,-1.05484751449
ACH-000233,-0.816615278483
ACH-000234,-0.702699202817
ACH-000235,-0.62056555497
ACH-000237,-0.679738985652
ACH-000238,-1.36445270599
ACH-000243,-0.839140397357
ACH-000244,-0.888227244062
ACH-000246,-0.631412313758
ACH-000248,-0.8312709543529999
ACH-000250,-1.26849959832
ACH-000251,-0.789681783462
ACH-000253,-0.6123762681600001
ACH-000255,-1.0267641892000001
ACH-000256,-0.728023932829
ACH-000257,-0.59690688555
ACH-000258,-0.505710360154
ACH-000259,-0.541257743313
ACH-000260,-0.723877889041
ACH-000261,-1.1096678143
ACH-000262,-1.06262199177
ACH-000263,-1.17889816825
ACH-000264,-1.1358571335799998
ACH-000265,-0.90092517919
ACH-000266,-0.840558766337
ACH-000272,-0.447327443039
ACH-000273,-0.89042448642
ACH-000274,-0.6830694742039999
ACH-000277,-0.8597465059280001
ACH-000278,-0.570249456883
ACH-000279,-0.840905424283
ACH-000280,-1.03860373094
ACH-000281,-1.3404057896100001
ACH-000288,-1.42430762675
ACH-000291,-1.04389999986
ACH-000293,-0.703799371202
ACH-000294,-0.398189487252
ACH-000295,-0.649877617758
ACH-000296,-0.71601151955
ACH-000302,-1.1137550106799998
ACH-000304,-0.551082583627
ACH-000307,-0.589702251951
ACH-000308,-0.667881216912
ACH-000310,-0.978658115975
ACH-000311,-0.797014128204
ACH-000312,-0.476090194903
ACH-000315,-0.528420460141
ACH-000316,-1.0090696850299998
ACH-000317,-0.464487858905
ACH-000318,-0.648556001817
ACH-000319,-0.654260309656
ACH-000320,-1.02104521844
ACH-000322,-1.2868359517399999
ACH-000323,-0.6937384358900001
ACH-000324,-1.02981123637
ACH-000329,-0.866228912496
ACH-000330,-0.641303103955
ACH-000331,-0.9544874515549999
ACH-000332,-0.548439167643
ACH-000334,-0.714822325029
ACH-000335,-0.832158120368
ACH-000336,-0.817206718903
ACH-000337,-0.667848625796
ACH-000339,-0.8608193805390001
ACH-000341,-0.42409266873499996
ACH-000348,-1.07213109026
ACH-000350,-0.6099186430560001
ACH-000352,-0.881654418565
ACH-000356,-0.84018321227
ACH-000361,-1.03386507904
ACH-000362,-0.733872412823
ACH-000363,-0.472430342992
ACH-000364,-0.823510726218
ACH-000365,-0.5611390723399999
ACH-000366,-0.272731444889
ACH-000368,-0.720072511664
ACH-000374,-1.17963777058
ACH-000375,-0.790303615335
ACH-000376,-0.5015408412669999
ACH-000381,-0.527802782874
ACH-000383,-0.897956893852
ACH-000387,-0.641353192305
ACH-000389,-1.1017213937399999
ACH-000390,-0.876081325247
ACH-000393,-1.4416292860799997
ACH-000395,-0.969640094156
ACH-000397,-0.527943227736
ACH-000401,-0.876385433996
ACH-000402,-0.8446515728239999
ACH-000403,-0.829979187816
ACH-000404,-0.733550136511
ACH-000406,-0.544262918861
ACH-000407,-1.14008163083
ACH-000408,-0.8544125147480001
ACH-000410,-0.777124038072
ACH-000411,-0.939205328512
ACH-000414,-0.8802111746819999
ACH-000415,-0.689445882493
ACH-000416,-0.79943012087
ACH-000420,-0.912911971688
ACH-000421,-0.485808209005
ACH-000424,-1.1788387926700001
ACH-000425,-0.630736285813
ACH-000426,-0.47500112750100004
ACH-000427,-0.9609061413600001
ACH-000433,-1.32122060355
ACH-000436,-0.558115446708
ACH-000444,-1.09598117856
ACH-000445,-0.4372291824
ACH-000448,-1.25529349319
ACH-000450,-0.736543608304
ACH-000452,-0.939797851048
ACH-000454,-0.853654689289
ACH-000458,-0.8320313810690001
ACH-000459,-0.510616664343
ACH-000460,-1.30089176559
ACH-000461,-1.49385368326
ACH-000463,-0.900599619694
ACH-000464,-1.36793246949
ACH-000466,-1.0604415122
ACH-000467,-0.740860618564
ACH-000468,-0.7970405271
ACH-000469,-0.71623677046
ACH-000470,-0.661647367047
ACH-000471,-0.966867108598
ACH-000472,-1.2352562168999999
ACH-000473,-0.699755696602
ACH-000475,-1.21211231709
ACH-000476,-1.28223653214
ACH-000477,-0.856223943676
ACH-000480,-0.8041516006899999
ACH-000481,-1.1948293649200001
ACH-000483,-0.505130471936
ACH-000484,-1.1120852380500001
ACH-000485,-0.6933470057760001
ACH-000486,-0.9955797143590001
ACH-000487,-0.567085764848
ACH-000488,-0.655209253171
ACH-000490,-1.2988294789000001
ACH-000491,-0.7204084851639999
ACH-000495,-0.757757169709
ACH-000496,-0.757968453072
ACH-000499,-0.8017354209919999
ACH-000500,-0.476300752266
ACH-000502,-0.844527765446
ACH-000503,-0.719472605042
ACH-000505,-1.10201801633
ACH-000507,-0.611961462342
ACH-000510,-0.506292375597
ACH-000511,-0.803088287035
ACH-000512,-0.7497479137459999
ACH-000516,-0.7190616752150001
ACH-000517,-0.997890453758
ACH-000518,-1.29814791803
ACH-000520,-1.3875033966299999
ACH-000521,-0.814886320415
ACH-000522,-0.7321515354979999
ACH-000524,-0.8603361157709999
ACH-000527,-0.774744820817
ACH-000528,-0.46770222976899994
ACH-000537,-1.07722470666
ACH-000541,-0.674496663484
ACH-000542,-0.9169350199799999
ACH-000544,-0.9082559516869999
ACH-000545,-0.738277375457
ACH-000547,-0.6698032489060001
ACH-000548,-1.00387420208
ACH-000549,-1.20853528563
ACH-000550,-1.44202791629
ACH-000552,-0.7083719020550001
ACH-000556,-0.873798476272
ACH-000557,-0.416662430557
ACH-000570,-0.967864454576
ACH-000571,-0.884204988452
ACH-000573,-0.774055719788
ACH-000576,-0.655553122382
ACH-000580,-0.341704146364
ACH-000584,-0.688622210677
ACH-000585,-0.783524462702
ACH-000588,-0.426141925102
ACH-000589,-0.902624368134
ACH-000591,-1.1545181772
ACH-000593,-0.807209693872
ACH-000600,-1.0062401099200002
ACH-000601,-1.3713702782
ACH-000604,-0.808504221813
ACH-000605,-0.676016790352
ACH-000606,-1.15110904847
ACH-000608,-0.67979346835
ACH-000614,-0.60085560853
ACH-000616,-0.979095040977
ACH-000618,-0.780681722667
ACH-000619,-1.15349608639
ACH-000620,-0.753326819789
ACH-000621,-1.4666985807600001
ACH-000622,-0.743072444835
ACH-000623,-0.787314091751
ACH-000624,-1.18428595332
ACH-000627,-0.981779567395
ACH-000630,-1.41010657985
ACH-000632,-0.703472349702
ACH-000633,-0.51521480279
ACH-000637,-0.8289143997669999
ACH-000638,-0.823479979063
ACH-000646,-0.687999843953
ACH-000647,-0.48469266001100003
ACH-000648,-1.0565561128399998
ACH-000649,-0.904325621625
ACH-000651,-0.47498513730499997
ACH-000652,-0.606495693852
ACH-000653,-0.7608673726970001
ACH-000657,-0.9564102242299999
ACH-000658,-0.42927130918300005
ACH-000661,-0.770520548363
ACH-000662,-0.975251464869
ACH-000663,-0.575920039035
ACH-000665,-0.661303549665
ACH-000671,-0.544619682918
ACH-000673,-1.3375735120799999
ACH-000676,-0.66437341952
ACH-000677,-0.8740096403409999
ACH-000681,-0.7888952274250001
ACH-000682,-0.959330262116
ACH-000683,-0.464314217836
ACH-000684,-1.32723439725
ACH-000688,-0.6690702384220001
ACH-000693,-0.517247416906
ACH-000694,-1.0386357238600001
ACH-000695,-0.934170585152
ACH-000696,-0.986325875058
ACH-000697,-0.79723782772
ACH-000699,-0.707408275018
ACH-000701,-0.739399825589
ACH-000706,-0.569683780758
ACH-000711,-1.2660786021
ACH-000713,-0.772965299297
ACH-000714,-0.852114452749
ACH-000718,-0.878891416549
ACH-000720,-0.7208726037180001
ACH-000721,-1.3115265536299998
ACH-000724,-1.3628779748700002
ACH-000725,-0.659207691841
ACH-000732,-0.938055416723
ACH-000734,-1.2093741528200002
ACH-000735,-1.2930133795999998
ACH-000736,-1.1289572782500001
ACH-000738,-0.663349437258
ACH-000746,-0.36411115630400004
ACH-000747,-1.10750154597
ACH-000748,-0.687885066606
ACH-000753,-0.8138741730560001
ACH-000756,-0.59630027376
ACH-000757,-0.718964308044
ACH-000758,-1.1562058747200001
ACH-000760,-0.614382904397
ACH-000763,-0.6308544777189999
ACH-000764,-1.32979190504
ACH-000765,-0.882541768372
ACH-000766,-0.8547482150169999
ACH-000767,-0.381264047165
ACH-000768,-0.8417496894259999
ACH-000769,-0.6523751547119999
ACH-000770,-0.741388648111
ACH-000771,-1.1668185733499998
ACH-000773,-0.792349141626
ACH-000776,-1.35153505685
ACH-000777,-0.548405280469
ACH-000778,-0.848554233919
ACH-000781,-0.809121394492
ACH-000782,-0.801480150334
ACH-000783,-1.49011112558
ACH-000784,-0.573950101249
ACH-000785,-1.0729109450299998
ACH-000787,-0.983169434104
ACH-000788,-0.7196988457539999
ACH-000791,-0.5046090230479999
ACH-000792,-0.9962577617730001
ACH-000794,-1.15496969604
ACH-000796,-1.5617577585299998
ACH-000799,-1.24034565249
ACH-000800,-1.0768414002200002
ACH-000802,-0.9236578215569999
ACH-000804,-0.791702780105
ACH-000805,-0.941449398313
ACH-000809,-0.72898995328
ACH-000810,-0.6588854588390001
ACH-000811,-0.793974708439
ACH-000817,-0.523258318132
ACH-000819,-0.8621295850499999
ACH-000820,-1.22113913817
ACH-000821,-0.35101187972
ACH-000822,-0.832357215389
ACH-000823,-0.589640691362
ACH-000824,-0.708836844415
ACH-000827,-1.2197031733600001
ACH-000829,-0.60455631768
ACH-000831,-0.49818588239600003
ACH-000832,-0.792655305697
ACH-000833,-0.385200735226
ACH-000834,-1.11643997419
ACH-000835,-0.788172328238
ACH-000836,-1.24963934142
ACH-000837,-0.714503148045
ACH-000838,-0.320654170129
ACH-000839,-1.10072642292
ACH-000840,-1.0387025383
ACH-000841,-0.979955203416
ACH-000843,-0.7022550995810001
ACH-000846,-1.0072710159
ACH-000847,-0.7479929992479999
ACH-000848,-0.603511332825
ACH-000849,-1.16898542113
ACH-000851,-1.04742703243
ACH-000855,-0.588282130323
ACH-000856,-0.6711570246799999
ACH-000858,-1.3119546993200002
ACH-000859,-1.22552378021
ACH-000861,-0.754793093557
ACH-000862,-1.10170757257
ACH-000865,-0.637426440761
ACH-000866,-0.37220346754199995
ACH-000867,-0.746724680182
ACH-000869,-0.429218602601
ACH-000872,-0.829988179968
ACH-000873,-0.176065141544
ACH-000876,-0.952752260311
ACH-000878,-1.20240677477
ACH-000880,-0.838415075001
ACH-000881,-0.957392333183
ACH-000882,-0.8633332559
ACH-000884,-0.850640563391
ACH-000885,-0.833122565554
ACH-000887,-1.24463648163
ACH-000888,-0.8503049965520001
ACH-000889,-0.655689081526
ACH-000890,-0.457138032377
ACH-000896,-0.9180906245299999
ACH-000898,-0.861297627793
ACH-000900,-1.2071964433600002
ACH-000901,-1.40680288181
ACH-000905,-0.519733831253
ACH-000906,-1.1574388119
ACH-000907,-0.798039252582
ACH-000910,-0.926896955618
ACH-000911,-1.11280454055
ACH-000912,-0.989738210362
ACH-000913,-0.8000755141629999
ACH-000915,-0.8201001344679999
ACH-000916,-1.62340248813
ACH-000917,-0.866857443714
ACH-000921,-1.01241843809
ACH-000924,-1.3119797281899999
ACH-000926,-0.7234026626860001
ACH-000928,-0.7142564404180001
ACH-000929,-1.2428768692899999
ACH-000932,-1.1314348696799998
ACH-000935,-1.1793379680399998
ACH-000936,-0.643722038861
ACH-000937,-0.8142924705329999
ACH-000938,-1.1420388941600002
ACH-000939,-0.685517372078
ACH-000941,-0.791308450548
ACH-000943,-0.766745267838
ACH-000946,-0.7492945709119999
ACH-000947,-0.7039384954569999
ACH-000948,-0.6063106927530001
ACH-000950,-0.637765704874
ACH-000953,-0.8685088684010001
ACH-000957,-0.841090738742
ACH-000958,-0.670383970153
ACH-000960,-0.969097920239
ACH-000963,-1.22775878732
ACH-000968,-0.576433042878
ACH-000969,-0.765290589357
ACH-000973,-1.0426170755500002
ACH-000974,-0.60463549246
ACH-000975,-0.6753999941779999
ACH-000976,-0.722750258248
ACH-000978,-1.20403797627
ACH-000980,-0.437382191831
ACH-000984,-0.964940363232
ACH-000986,-0.905969916647
ACH-000988,-0.43702569161700006
ACH-000993,-0.639379529296
ACH-000994,-0.9092862680930001
ACH-000996,-0.963399659133
ACH-001001,-0.9603183045489999
ACH-001020,-0.8848901418619999
ACH-001028,-0.8543941792409999
ACH-001031,-0.430242407338
ACH-001038,-0.7040493885469999
ACH-001048,-0.773701246887
ACH-001050,-0.870956756222
ACH-001053,-0.646437603217
ACH-001054,-0.499745883631
ACH-001061,-0.70680049077
ACH-001067,-1.14825612231
ACH-001075,-0.9004350603579999
ACH-001096,-0.532965330473
ACH-001128,-1.8034508728
ACH-001134,-0.750102150746
ACH-001151,-0.522704448225
ACH-001163,-1.1439945467000001
ACH-001164,-0.707305926231
ACH-001173,-1.2832687105299998
ACH-001183,-1.20277798072
ACH-001184,-0.48370074452
ACH-001190,-0.644998433632
ACH-001192,-0.436166041206
ACH-001193,-1.0037690116
ACH-001196,-0.761019034489
ACH-001197,-0.811113535164
ACH-001205,-1.21110870183
ACH-001211,-0.628018443671
ACH-001212,-0.950065860536
ACH-001228,-0.885675791312
ACH-001232,-0.939219737093
ACH-001239,-0.7803185430349999
ACH-001274,-0.999038706953
ACH-001275,-0.776568012023
ACH-001277,-0.418305900785
ACH-001278,-0.73527844691
ACH-001280,-0.965813625262
ACH-001283,-0.471099932846
ACH-001289,-0.27489328164
ACH-001295,-0.439412581117
ACH-001300,-0.7198793698999999
ACH-001301,-0.767951247042
ACH-001302,-0.9462781844149999
ACH-001303,-0.8660362876100001
ACH-001306,-0.8044211881000001
ACH-001318,-0.805136843988
ACH-001322,-0.9390673479449999
ACH-001328,-1.3976666469299999
ACH-001332,-1.11812469273
ACH-001333,-0.871878135221
ACH-001336,-1.0834235295999999
ACH-001340,-0.592964865781
ACH-001346,-0.741855516206
ACH-001353,-0.531961140299
ACH-001354,-0.7857389698909999
ACH-001367,-0.630828647971
ACH-001368,-1.08460071075
ACH-001374,-0.846188415094
ACH-001375,-0.665989679651
ACH-001377,-0.588061559491
ACH-001380,-0.8478085939740001
ACH-001391,-0.971344582506
ACH-001407,-0.775733930759
ACH-001408,-0.753953040766
ACH-001413,-1.20550802696
ACH-001430,-1.06974770077
ACH-001431,-0.601032660548
ACH-001450,-0.691720257062
ACH-001496,-0.968784984948
ACH-001500,-1.16476227888
ACH-001521,-0.947189593561
ACH-001523,-0.410107520132
ACH-001532,-0.7992526140109999
ACH-001536,-1.01619214993
ACH-001550,-1.0648919964799999
ACH-001552,-1.10137421858
ACH-001554,-0.779811806768
ACH-001645,-0.8787014131380001
ACH-001654,-0.8659685056919999
ACH-001715,-1.06209106554
ACH-001735,-0.584591253837
ACH-001736,-0.687385699536
ACH-001737,-1.26826774798
ACH-001740,-0.907190580495
ACH-001745,-0.750302549076
ACH-001750,-0.989420956228
ACH-001765,-0.9072897513889999
ACH-001956,-0.5929112132800001
ACH-001957,-0.911254536342
