,GRIN2A (2903)
ACH-000211,-0.142316953952
ACH-000215,-0.233945434769
ACH-000221,-0.220501552716
ACH-000222,-0.345504387457
ACH-000223,-0.0641695070407
ACH-000226,-0.15369311445800002
ACH-000227,-0.0818250118696
ACH-000228,-0.2757513482
ACH-000231,-0.323272960237
ACH-000232,-0.34843660976199997
ACH-000233,-0.166755745423
ACH-000234,-0.0749310792199
ACH-000235,-0.28491050473900004
ACH-000237,-0.322452849842
ACH-000238,0.173156967068
ACH-000243,-0.40529300394199996
ACH-000244,-0.23722410221299997
ACH-000246,-0.250243649851
ACH-000248,-0.39029292956999995
ACH-000250,-0.287124013395
ACH-000251,-0.05600882665580001
ACH-000253,-0.258322767903
ACH-000255,0.0263315385359
ACH-000256,-0.192422545096
ACH-000257,-0.36190462234
ACH-000258,-0.0791200082016
ACH-000259,-0.24328891923700002
ACH-000260,-0.36694367353699997
ACH-000261,-0.255175605128
ACH-000262,-0.266767677891
ACH-000263,-0.22961414108699998
ACH-000264,-0.179672886479
ACH-000265,-0.362657902702
ACH-000266,-0.238073868256
ACH-000272,-0.35062430158
ACH-000273,-0.0915634383557
ACH-000274,-0.266995770863
ACH-000277,-0.304599785789
ACH-000278,-0.0384760446848
ACH-000279,-0.295770073086
ACH-000280,-0.261224145285
ACH-000281,-0.296798145507
ACH-000288,-0.14629916724300002
ACH-000291,-0.300436958521
ACH-000293,-0.164502074861
ACH-000294,-0.17557248245700002
ACH-000295,-0.27760630511
ACH-000296,-0.0439176958395
ACH-000302,-0.13994949402999998
ACH-000304,-0.0682148339818
ACH-000307,-0.289175099897
ACH-000308,-0.222497897596
ACH-000310,-0.349376878509
ACH-000311,-0.378333311105
ACH-000312,-0.305040356706
ACH-000315,-0.125136431734
ACH-000316,-0.289232695401
ACH-000317,-0.38211030966
ACH-000318,-0.209713775574
ACH-000319,-0.300409129769
ACH-000320,-0.264281467143
ACH-000322,-0.18077243586300001
ACH-000323,-0.23880361579999998
ACH-000324,-0.195334703194
ACH-000329,-0.204696087139
ACH-000330,-0.364506764207
ACH-000331,-0.261822967613
ACH-000332,-0.33691170558399997
ACH-000334,-0.279775494169
ACH-000335,-0.243459619128
ACH-000336,-0.271287290827
ACH-000337,-0.34706230446900005
ACH-000339,-0.24121254164099998
ACH-000341,-0.27906650481899997
ACH-000348,-0.17209206124
ACH-000350,-0.279322298998
ACH-000352,-0.22581677849800003
ACH-000356,-0.20618426585299998
ACH-000361,-0.0965838275842
ACH-000362,-0.270819404093
ACH-000363,-0.33876846266500005
ACH-000364,-0.163790883912
ACH-000365,-0.0995446321928
ACH-000366,-0.316363247343
ACH-000368,-0.23323074153
ACH-000374,-0.0510810603541
ACH-000375,-0.35001133294299996
ACH-000376,-0.178436455909
ACH-000381,0.00806724670201
ACH-000383,-0.167297711565
ACH-000387,-0.11602294711200001
ACH-000389,-0.11606373095999999
ACH-000390,-0.25375706395
ACH-000393,-0.188626256743
ACH-000395,-0.036602363058
ACH-000397,-0.24430531061799998
ACH-000401,-0.264434596684
ACH-000402,-0.47838982487099996
ACH-000403,-0.266923939704
ACH-000404,-0.186332221296
ACH-000406,-0.327061730231
ACH-000407,-0.332558000629
ACH-000408,-0.322569029016
ACH-000410,-0.21664087559599998
ACH-000411,-0.186558653961
ACH-000414,-0.38504044602700005
ACH-000415,-0.311106481608
ACH-000416,-0.133161851635
ACH-000420,-0.281818263462
ACH-000421,-0.334144554599
ACH-000424,-0.0545437185441
ACH-000425,-0.281103376627
ACH-000426,-0.489290192625
ACH-000427,-0.229082709694
ACH-000433,-0.277469971464
ACH-000436,-0.218558882375
ACH-000444,-0.414698921809
ACH-000445,-0.191300395869
ACH-000448,-0.28503632251999994
ACH-000450,-0.270039624846
ACH-000452,-0.347910598108
ACH-000454,-0.024340591899599997
ACH-000458,-0.15775784609899998
ACH-000459,-0.264925234729
ACH-000460,-0.197724248926
ACH-000461,-0.205344388006
ACH-000463,-0.33090936579999997
ACH-000464,-0.337370079852
ACH-000466,-0.113288002349
ACH-000467,-0.148517196515
ACH-000468,-0.11219957993799999
ACH-000469,-0.11391133778
ACH-000470,-0.224251045335
ACH-000471,-0.183784729846
ACH-000472,-0.357000356242
ACH-000473,-0.141353148047
ACH-000475,-0.173739238897
ACH-000476,-0.115743097415
ACH-000477,-0.194365699389
ACH-000480,-0.175341837368
ACH-000481,-0.0893331545149
ACH-000483,-0.730573692251
ACH-000484,-0.144125417467
ACH-000485,-0.147656549779
ACH-000486,-0.223824895077
ACH-000487,-0.301960504445
ACH-000488,-0.241213527822
ACH-000490,-0.205048195829
ACH-000491,-0.0379126432895
ACH-000495,-0.456745625807
ACH-000496,-0.29892181242
ACH-000499,-0.264945043992
ACH-000500,0.104491413314
ACH-000502,-0.257485000729
ACH-000503,-0.156028655166
ACH-000505,-0.33095705106400003
ACH-000507,-0.377693938207
ACH-000510,-0.281385070255
ACH-000511,-0.204305127395
ACH-000512,-0.471140544058
ACH-000516,-0.07528430505139999
ACH-000517,-0.102439443785
ACH-000518,-0.253265189998
ACH-000520,-0.33686903760700004
ACH-000521,-0.169411113031
ACH-000522,-0.367402467001
ACH-000524,-0.108512935524
ACH-000527,-0.33718833253200003
ACH-000528,-0.167093392629
ACH-000537,-0.25522583542
ACH-000541,-0.267218216184
ACH-000542,-0.315000710565
ACH-000544,-0.305675466913
ACH-000545,-0.23404654297400002
ACH-000547,-0.267458445153
ACH-000548,-0.471553575625
ACH-000549,-0.335846008582
ACH-000550,-0.32257817893
ACH-000552,-0.274403873551
ACH-000556,-0.5009306404230001
ACH-000557,-0.237514530464
ACH-000570,-0.175853849654
ACH-000571,-0.196045285074
ACH-000573,-0.171132117692
ACH-000576,-0.274335693605
ACH-000580,-0.142022493956
ACH-000584,-0.33000202209699997
ACH-000585,-0.322762113851
ACH-000588,-0.153975304546
ACH-000589,-0.311305292211
ACH-000591,-0.20161039578200002
ACH-000593,-0.18132860758900002
ACH-000600,-0.193958386886
ACH-000601,-0.259055952268
ACH-000604,-0.25553521833099996
ACH-000605,-0.20559088716200002
ACH-000606,-0.306968079807
ACH-000608,-0.27446940744000003
ACH-000614,-0.40023053673500003
ACH-000616,-0.365639854629
ACH-000618,-0.262126903669
ACH-000619,-0.13771421953
ACH-000620,-0.426405209278
ACH-000621,-0.351128639666
ACH-000622,-0.22638627852899998
ACH-000623,-0.268581725887
ACH-000624,-0.21252719002
ACH-000627,-0.08621340799560001
ACH-000630,-0.286757700548
ACH-000632,-0.21256182753199998
ACH-000633,-0.298222629312
ACH-000637,-0.28165305193000006
ACH-000638,-0.143052232615
ACH-000646,-0.570029726228
ACH-000647,-0.279759742386
ACH-000648,-0.140298234056
ACH-000649,-0.218120397577
ACH-000651,-0.347403735674
ACH-000652,-0.222507591193
ACH-000653,-0.16465848811699998
ACH-000657,-0.157021489798
ACH-000658,-0.325875704963
ACH-000661,-0.15791173230799999
ACH-000662,-0.281019477028
ACH-000663,-0.42736983274499996
ACH-000665,-0.0337804281425
ACH-000671,-0.38593580828900004
ACH-000673,-0.166178715965
ACH-000676,-0.270670542821
ACH-000677,-0.231119821797
ACH-000681,-0.372885430185
ACH-000682,-0.15603060869899998
ACH-000683,-0.28474713468
ACH-000684,-0.131608218841
ACH-000688,-0.304006546034
ACH-000693,-0.209710290084
ACH-000694,-0.265621467763
ACH-000695,-0.268119191867
ACH-000696,-0.210062819606
ACH-000697,-0.263623156686
ACH-000699,-0.370390346661
ACH-000701,-0.24242140290199998
ACH-000706,-0.258670440953
ACH-000711,-0.144024533253
ACH-000713,-0.18522148759399998
ACH-000714,-0.344103409361
ACH-000718,-0.183456779099
ACH-000720,-0.0327197355201
ACH-000721,-0.20626346214699998
ACH-000724,-0.239892342666
ACH-000725,-0.426652939846
ACH-000732,-0.305895036553
ACH-000734,-0.211253321642
ACH-000735,-0.120030791742
ACH-000736,-0.314489439081
ACH-000738,-0.06173403010319999
ACH-000746,-0.488644133327
ACH-000747,-0.250489889875
ACH-000748,-0.160415265844
ACH-000753,-0.307594847775
ACH-000756,-0.304123366595
ACH-000757,-0.496935940717
ACH-000758,-0.41351887703199997
ACH-000760,-0.342961813089
ACH-000763,-0.271709774872
ACH-000764,-0.22241097005600002
ACH-000765,-0.24026933023699998
ACH-000766,0.007807452145879999
ACH-000767,-0.17886976612799999
ACH-000768,-0.129794416667
ACH-000769,-0.217787332538
ACH-000770,-0.144758969875
ACH-000771,-0.208831949619
ACH-000773,-0.044561670219900006
ACH-000776,-0.378136482982
ACH-000777,-0.156374864932
ACH-000778,-0.293054524559
ACH-000781,-0.17530190226599998
ACH-000782,-0.054583893583000004
ACH-000783,-0.186333103778
ACH-000784,-0.295740941182
ACH-000785,-0.43010165587099997
ACH-000787,-0.170617610555
ACH-000788,-0.256870715182
ACH-000791,-0.28802260657400003
ACH-000792,-0.137806169476
ACH-000794,-0.124047405375
ACH-000796,-0.146865662837
ACH-000799,-0.0170156802731
ACH-000800,0.041414256535
ACH-000802,-0.285525501038
ACH-000804,-0.41459239387100005
ACH-000805,-0.177153317317
ACH-000809,-0.193147920468
ACH-000810,0.0444208843977
ACH-000811,-0.32353654239199997
ACH-000817,-0.134755964341
ACH-000819,-0.260586623924
ACH-000820,-0.20632404847
ACH-000821,-0.383481834933
ACH-000822,-0.131085978883
ACH-000823,-0.264533063342
ACH-000824,-0.165027075139
ACH-000827,-0.210998731252
ACH-000829,-0.236986859095
ACH-000831,-0.237591909199
ACH-000832,-0.21219521668299998
ACH-000833,-0.0848379980104
ACH-000834,-0.25435401832800003
ACH-000835,-0.34885947735399997
ACH-000836,-0.2004973354
ACH-000837,-0.23957479233000004
ACH-000838,-0.0268682961049
ACH-000839,-0.0167801101656
ACH-000840,-0.527731409218
ACH-000841,-0.41634531623899995
ACH-000843,-0.175083413953
ACH-000846,-0.0613486155432
ACH-000847,0.0521440219387
ACH-000848,-0.24233562792399999
ACH-000849,-0.09018605215560001
ACH-000851,-0.353113682057
ACH-000855,-0.24671401149900002
ACH-000856,-0.150686469633
ACH-000858,-0.167839926145
ACH-000859,0.033360688728099996
ACH-000861,-0.35115578436300005
ACH-000862,-0.302088729831
ACH-000865,-0.205224397048
ACH-000866,-0.167417896926
ACH-000867,-0.178072730559
ACH-000869,-0.39294658300499996
ACH-000872,-0.326409827002
ACH-000873,-0.395548330985
ACH-000876,-0.229715117511
ACH-000878,-0.00875317178236
ACH-000880,-0.0788673185863
ACH-000881,-0.312507673978
ACH-000882,-0.09167597848660002
ACH-000884,-0.253027393154
ACH-000885,-0.33670816503300005
ACH-000887,-0.161116868942
ACH-000888,-0.410359465942
ACH-000889,-0.26770820897799996
ACH-000890,-0.285388861508
ACH-000896,-0.27235869215999997
ACH-000898,-0.323354736682
ACH-000900,-0.200554343933
ACH-000901,-0.258021320779
ACH-000905,-0.349620995859
ACH-000906,-0.167169573486
ACH-000907,-0.08708973065390001
ACH-000910,-0.275580312479
ACH-000911,-0.0892517122269
ACH-000912,-0.09638599365810001
ACH-000913,-0.1370933865
ACH-000915,-0.26017794853799997
ACH-000916,-0.235378131116
ACH-000917,-0.201531551759
ACH-000921,-0.153256182398
ACH-000924,-0.266841981003
ACH-000926,-0.242539664223
ACH-000928,-0.57397363546
ACH-000929,-0.11268019332999998
ACH-000932,-0.256031803495
ACH-000935,-0.310378624365
ACH-000936,-0.239001390405
ACH-000937,-0.100581468285
ACH-000938,-0.352764036263
ACH-000939,-0.0804497244932
ACH-000941,-0.357537299568
ACH-000943,-0.182596081857
ACH-000946,-0.122873958442
ACH-000947,-0.225705654713
ACH-000948,-0.34591643528099997
ACH-000950,-0.483947795158
ACH-000953,-0.122282687616
ACH-000957,-0.29681301558400003
ACH-000958,-0.124737840528
ACH-000960,-0.20561901907000002
ACH-000963,-0.106485574047
ACH-000968,-0.15016320034800001
ACH-000969,-0.062078889450500004
ACH-000973,-0.320744210803
ACH-000974,-0.11085257139900001
ACH-000975,-0.124516678197
ACH-000976,-0.44164044841000005
ACH-000978,-0.46339865311399997
ACH-000980,-0.24769550432300003
ACH-000984,-0.276755446734
ACH-000986,-0.132414058705
ACH-000988,-0.397310941689
ACH-000993,-0.0975010892127
ACH-000994,-0.305046546569
ACH-000996,-0.14611567975700002
ACH-001001,-0.27499364344300004
ACH-001020,-0.278423409615
ACH-001028,-0.143736166141
ACH-001031,-0.225695914931
ACH-001038,-0.186637847071
ACH-001048,-0.192505053674
ACH-001050,-0.23797238190699999
ACH-001053,-0.22890553703400002
ACH-001054,-0.24611058137699998
ACH-001061,-0.198632332824
ACH-001067,-0.18599106652800002
ACH-001075,-0.46161251888300003
ACH-001096,-0.221679063008
ACH-001128,-0.20336134660900002
ACH-001134,-0.229709413645
ACH-001151,-0.204121039505
ACH-001163,-0.048802530917300004
ACH-001164,-0.40605551823700003
ACH-001173,-0.20589700936500002
ACH-001183,-0.33533427626400003
ACH-001184,-0.382550249424
ACH-001190,-0.0315121373929
ACH-001192,0.00891459539258
ACH-001193,-0.41619172553000006
ACH-001196,-0.145123399628
ACH-001197,-0.24713565104600002
ACH-001205,-0.177493319987
ACH-001211,-0.199060735
ACH-001212,-0.549392706971
ACH-001228,-0.24448836738200003
ACH-001232,-0.064374635561
ACH-001239,-0.26473708201499996
ACH-001274,-0.19134040874699998
ACH-001275,-0.307562403516
ACH-001277,-0.0509938457283
ACH-001278,-0.08557844294739998
ACH-001280,-0.082135812761
ACH-001283,-0.309366116993
ACH-001289,-0.31215428275
ACH-001295,-0.27874730707199996
ACH-001300,-0.00578277775073
ACH-001301,-0.272785613123
ACH-001302,-0.232209295031
ACH-001303,-0.0104313755021
ACH-001306,-0.152393757647
ACH-001318,-0.232248690284
ACH-001322,-0.2949278191
ACH-001328,-0.23218970198600003
ACH-001332,-0.0816330177083
ACH-001333,-0.37010241855099996
ACH-001336,-0.207443414292
ACH-001340,-0.17870466959000003
ACH-001346,-0.16110101408
ACH-001353,-0.0667461078565
ACH-001354,-0.307318456004
ACH-001367,-0.298040484082
ACH-001368,-0.238935369588
ACH-001374,-0.0306046078517
ACH-001375,-0.16810043971000002
ACH-001377,-0.34020889019
ACH-001380,-0.09736276735619999
ACH-001391,-0.353338551175
ACH-001407,-0.022832816896900004
ACH-001408,-0.11887229113
ACH-001413,-0.23181127965599999
ACH-001430,-0.266557566108
ACH-001431,-0.171005606283
ACH-001450,-0.08981001808039998
ACH-001496,-0.21039100029599997
ACH-001500,-0.15982217170399998
ACH-001521,-0.24798201481999996
ACH-001523,-0.325827782231
ACH-001532,-0.31736847858899997
ACH-001536,-0.275998578024
ACH-001550,-0.170992512373
ACH-001552,-0.202603505432
ACH-001554,-0.18902447482
ACH-001645,-0.239400423007
ACH-001654,-0.300669685415
ACH-001715,-0.24220273801800002
ACH-001735,-0.27837307174000003
ACH-001736,-0.33974091774400006
ACH-001737,0.217951084435
ACH-001740,-0.263017412593
ACH-001745,-0.316488600711
ACH-001750,-0.223641076726
ACH-001765,-0.16838354245700002
ACH-001956,-0.317127108486
ACH-001957,-0.22740947683899998
