,HNRNPM (4670)
ACH-000760,-1.2891015665799999
ACH-000763,-1.09753617835
ACH-000764,-1.4213920151700001
ACH-000765,-0.859980516817
ACH-000766,-0.969393375416
ACH-000767,-0.859321706843
ACH-000768,-1.3467795005
ACH-000769,-1.2252302282799998
ACH-000770,-1.09590734088
ACH-000771,-1.25522394238
ACH-000773,-1.0120530313299998
ACH-000776,-1.11982544099
ACH-000777,-1.42395959763
ACH-000778,-1.99734182038
ACH-000781,-1.0686684637700001
ACH-000782,-1.2678420352500002
ACH-000783,-0.569880467087
ACH-000784,-0.894562682523
ACH-000785,-1.3793226560499998
ACH-000787,-1.0347963762299999
ACH-000788,-1.14689987504
ACH-000791,-0.9518612187100001
ACH-000792,-1.17903104226
ACH-000794,-1.12249731236
ACH-000796,-1.10739265985
ACH-000799,-1.20265078841
ACH-000800,-1.18857556876
ACH-000802,-1.3641449977200002
ACH-000804,-1.0718774408399998
ACH-000805,-1.00579946298
ACH-000809,-1.3613121119799998
ACH-000810,-0.8518690980779999
ACH-000811,-0.436798971242
ACH-000817,-1.17368712149
ACH-000819,-1.2189882106899999
ACH-000820,-1.63694999034
ACH-000821,-1.5689217283
ACH-000822,-1.29695314232
ACH-000823,-1.4206298509900002
ACH-000824,-1.0984072983700002
ACH-000827,-1.05056763691
ACH-000829,-1.0540661954700001
ACH-000831,-1.1752938527399999
ACH-000832,-1.16806681427
ACH-000833,-1.4766715497100003
ACH-000834,-1.35068139187
ACH-000835,-1.2364921218
ACH-000836,-1.2545249957200002
ACH-000837,-1.27992990288
ACH-000838,-0.817708699627
ACH-000839,-0.843924325352
ACH-000840,-1.15047338419
ACH-000841,-1.2323426489
ACH-000843,-1.15036105355
ACH-000846,-1.00939200903
ACH-000847,-1.30196915975
ACH-000848,-1.16677482595
ACH-000849,-1.37839759687
ACH-000851,-1.12502642381
ACH-000855,-1.2740199239399999
ACH-000856,-1.2210934805299998
ACH-000858,-1.37343622072
ACH-000859,-1.39159208135
ACH-000861,-1.29384616785
ACH-000862,-1.22272962253
ACH-000865,-1.04102759624
ACH-000866,-0.9538042271189999
ACH-000867,-1.35097552672
ACH-000869,-1.5030264106
ACH-000872,-0.851606932449
ACH-000873,-1.3733856643200002
ACH-000876,-1.17082310733
ACH-000878,-0.7696853213
ACH-000880,-1.31320413075
ACH-000881,-1.0213535895299999
ACH-000882,-1.02180419879
ACH-000884,-0.978562687053
ACH-000885,-0.902583281488
ACH-000887,-1.0990583224700001
ACH-000888,-0.898269311994
ACH-000889,-1.2798095982200002
ACH-000890,-1.28107706745
ACH-000896,-1.11090241897
ACH-000898,-1.4130096782100001
ACH-000900,-1.27752903241
ACH-000901,-0.8458851815790001
ACH-000905,-1.26558986647
ACH-000906,-1.2208889164499999
ACH-000907,-0.829450776478
ACH-000910,-1.0307707451600001
ACH-000911,-1.25584831831
ACH-000912,-1.07771645709
ACH-000913,-1.04685849558
ACH-000915,-0.939227022468
ACH-000916,-1.34377026465
ACH-000917,-0.815685885741
ACH-000921,-1.1293508459100001
ACH-000924,-1.0198874288700002
ACH-000926,-0.882870635655
ACH-000928,-1.53084052342
ACH-000929,-1.5164331106
ACH-000932,-1.03579866324
ACH-000935,-1.12754787734
ACH-000936,-1.1489372818299999
ACH-000937,-1.2634947986299998
ACH-000938,-1.33909066432
ACH-000939,-1.4227396379799997
ACH-000941,-1.1965817831899999
ACH-000943,-1.04947428154
ACH-000946,-1.0066792954700001
ACH-000947,-1.27166414049
ACH-000948,-1.2431545841
ACH-000950,-1.28793619935
ACH-000953,-1.43780019148
ACH-000957,-1.2287765201899998
ACH-000958,-1.08596100672
ACH-000960,-1.18506298721
ACH-000963,-1.07548898671
ACH-000968,-1.20227693723
ACH-000969,-1.06467895806
ACH-000973,-0.928387948826
ACH-000974,-1.07033717464
ACH-000975,-1.28558198604
ACH-000976,-1.00854859814
ACH-000978,-1.3893990798299998
ACH-000980,-0.650813491928
ACH-000984,-1.16466123941
ACH-000986,-1.0445245626200002
ACH-000988,-1.4423572903
ACH-000993,-0.857371198827
ACH-000994,-1.2570085026200002
ACH-000996,-1.1673202975799999
ACH-001001,-1.1620390285100002
ACH-001020,-1.02433597333
ACH-001028,-1.12212133303
ACH-001031,-1.24406286963
ACH-001038,-1.06986456164
ACH-001048,-0.9165620590639999
ACH-001050,-1.09869282371
ACH-001053,-1.07793684059
ACH-001054,-1.10161994139
ACH-001061,-1.3322456700399998
ACH-001067,-1.01170956657
ACH-001075,-1.37013781446
ACH-001096,-1.12447904367
ACH-001128,-1.44514097132
ACH-001134,-0.9838998219830001
ACH-001151,-0.8735697939299999
ACH-001163,-1.0308796569399998
ACH-001164,-1.1228531664599999
ACH-001173,-1.1729429406799998
ACH-001183,-1.1670666995899999
ACH-001184,-1.30563129237
ACH-001190,-0.9630873121819999
ACH-001192,-1.3156440135299998
ACH-001193,-1.2050901463400001
ACH-001196,-1.01536926314
ACH-001197,-1.0119789690899998
ACH-001205,-0.8776399523559999
ACH-001211,-1.37528905644
ACH-001212,-1.08143477572
ACH-001228,-1.4996406280599999
ACH-001232,-0.961850521301
ACH-001239,-1.0612774763600001
ACH-001274,-1.28744003364
ACH-001275,-1.22793847679
ACH-001277,-1.15814347263
ACH-001278,-0.967741372782
ACH-001280,-0.259797091705
ACH-001283,-1.22351977369
ACH-001289,-0.7425865002159999
ACH-001295,-1.1148977501200001
ACH-001300,-0.49620581436300004
ACH-001301,-1.0287920711799998
ACH-001302,-0.77483231315
ACH-001303,-1.29928185359
ACH-001306,-1.29492061513
ACH-001318,-1.40965127853
ACH-001322,-1.0654738062
ACH-001328,-1.09274049614
ACH-001332,-1.09451177744
ACH-001333,-1.242446516
ACH-001336,-0.999182703739
ACH-001340,-1.0265400882
ACH-001346,-1.15609599619
ACH-001353,-1.25547110938
ACH-001354,-1.2830432066
ACH-001367,-1.00446118251
ACH-001368,-1.04064123567
ACH-001374,-1.10966019247
ACH-001375,-1.08814844284
ACH-001377,-1.08084699801
ACH-001380,-1.40043197546
ACH-001391,-1.03248164318
ACH-001407,-1.5724801387600003
ACH-001408,-1.0812831753399998
ACH-001413,-1.14873934863
ACH-001430,-0.979345387431
ACH-001431,-1.08578949189
ACH-001450,-1.08157476409
ACH-001496,-1.3180147533700002
ACH-001500,-1.32953772042
ACH-001521,-1.3900988086700001
ACH-001523,-1.16423375156
ACH-001532,-1.09004726519
ACH-001536,-1.00724457568
ACH-001550,-1.19935566818
ACH-001552,-1.0697646732100001
ACH-001554,-1.29018127297
ACH-001645,-1.00666184055
ACH-001654,-1.12943265546
ACH-001715,-1.38830883076
ACH-001735,-1.32798586555
ACH-001736,-1.1898210145700001
ACH-001737,-0.980295856962
ACH-001740,-1.5728671719
ACH-001745,-1.61850823773
ACH-001750,-1.3469590174200001
ACH-001765,-1.1267092054
ACH-001956,-0.853746980452
ACH-001957,-0.7258479219570001
