,KCNAB3 (9196)
ACH-000004,0.11547357430199999
ACH-000007,0.266691922335
ACH-000009,0.09651782879769999
ACH-000011,0.49420562111199995
ACH-000012,0.211134198241
ACH-000013,0.164880433828
ACH-000014,0.449406756256
ACH-000015,0.22048163564599998
ACH-000017,0.148168079698
ACH-000018,0.37619292905100005
ACH-000019,0.243010849973
ACH-000021,0.34356246555
ACH-000022,0.22738749548
ACH-000025,0.226814373864
ACH-000028,0.306171702196
ACH-000030,0.27742245547899996
ACH-000035,0.230384522718
ACH-000036,0.220464364197
ACH-000037,0.221358456003
ACH-000039,0.472267266571
ACH-000040,0.153281639713
ACH-000041,0.249704976257
ACH-000042,0.197620345504
ACH-000045,0.171377496228
ACH-000047,0.14326759244200002
ACH-000052,-0.0956779925897
ACH-000053,0.28553533089099997
ACH-000054,0.08254394342730001
ACH-000055,0.41084644486599997
ACH-000060,0.138337103303
ACH-000067,0.220575916486
ACH-000070,0.388102610449
ACH-000075,0.264321267985
ACH-000078,0.31994362474
ACH-000082,0.19663667350900002
ACH-000085,0.10470657271299999
ACH-000086,0.157249898423
ACH-000087,0.206436689739
ACH-000092,0.246060742692
ACH-000095,0.160281770636
ACH-000097,0.24419469880699998
ACH-000098,0.195074535054
ACH-000099,0.196130299439
ACH-000108,0.215615206418
ACH-000113,0.129595537836
ACH-000115,0.232392785596
ACH-000116,0.269439212099
ACH-000118,0.17801937754099997
ACH-000120,0.131249056149
ACH-000123,0.180142396725
ACH-000127,0.138124966796
ACH-000128,0.137540097634
ACH-000132,0.146423871406
ACH-000133,0.0414314031485
ACH-000137,0.14130285042500002
ACH-000138,0.08631271732950001
ACH-000142,-0.0384158116016
ACH-000143,0.136111598399
ACH-000146,0.373524099492
ACH-000148,0.224472368831
ACH-000150,0.0511920977905
ACH-000152,0.293464632608
ACH-000153,0.23594925779800002
ACH-000159,0.195571932316
ACH-000160,0.332135646947
ACH-000163,0.073659488313
ACH-000167,0.395840320347
ACH-000168,0.25323871281599997
ACH-000169,0.199819449657
ACH-000178,0.260344528977
ACH-000182,0.130607123163
ACH-000183,0.16788422265
ACH-000188,0.167104615692
ACH-000189,0.31663687416499997
ACH-000190,0.0553641899852
ACH-000198,0.29060554684900003
ACH-000204,0.424390278981
ACH-000206,0.0716121479969
ACH-000207,0.435158802524
ACH-000211,0.220902656201
ACH-000215,0.27866436020199997
ACH-000221,0.303087350483
ACH-000222,0.31794328675
ACH-000223,0.17859730967700002
ACH-000226,0.280299573407
ACH-000227,-0.00140785213044
ACH-000228,0.143042263283
ACH-000231,0.145320338351
ACH-000232,0.266132755578
ACH-000233,0.0844623550852
ACH-000234,0.161791514287
ACH-000235,0.252710654218
ACH-000237,0.257228300182
ACH-000238,0.158211118663
ACH-000243,0.23059575178800001
ACH-000244,-0.014452593868200001
ACH-000246,0.321122935979
ACH-000248,0.18909639196699998
ACH-000250,0.111251118256
ACH-000251,0.47241844357199997
ACH-000253,0.230028633538
ACH-000255,0.204388900797
