,COASY (80347)
ACH-000570,-0.7209754489419999
ACH-000571,-0.896918759085
ACH-000573,-1.07431391581
ACH-000576,-0.740123062258
ACH-000580,-0.836096021871
ACH-000584,-1.14357524058
ACH-000585,-0.415164094303
ACH-000588,-1.11332375475
ACH-000589,-0.7310690041940001
ACH-000591,-0.516282181048
ACH-000593,-1.04284758075
ACH-000600,-0.641986907011
ACH-000601,-0.798110588768
ACH-000604,-0.939220807007
ACH-000605,-0.7752191761570001
ACH-000606,-0.894296143581
ACH-000608,-0.546743293062
ACH-000614,-0.838571000033
ACH-000616,-1.12381517095
ACH-000618,-1.0859873024
ACH-000619,-0.904109266498
ACH-000620,-1.12068710297
ACH-000621,-0.8473318456029999
ACH-000622,-0.721557899039
ACH-000623,-0.577925645055
ACH-000624,-0.7288067829479999
ACH-000627,-0.690350750758
ACH-000630,-0.449504216563
ACH-000632,-1.02346965169
ACH-000633,-1.20298627081
ACH-000637,-0.48618116512599996
ACH-000638,-1.0314226606899999
ACH-000646,-0.7605680137190001
ACH-000647,-0.792442591346
ACH-000648,-1.04022491717
ACH-000649,-0.957620069181
ACH-000651,-0.7708804027680001
ACH-000652,-0.975816224155
ACH-000653,-0.7621469748209999
ACH-000657,-0.588022221827
ACH-000658,-0.935307609651
ACH-000661,-1.44252613516
ACH-000662,-0.716983590944
ACH-000663,-0.826328680883
ACH-000665,-0.567912504603
ACH-000671,-0.671713296818
ACH-000673,-0.64148325264
ACH-000676,-1.15691332231
ACH-000677,-0.821066577877
ACH-000681,-0.556050301266
ACH-000682,-0.9735310120909999
ACH-000683,-0.394520571159
ACH-000684,-1.09602186066
ACH-000688,-0.620655475526
ACH-000693,-0.8745891791120001
ACH-000694,-0.658471159526
ACH-000695,-0.633539972691
ACH-000696,-0.803952532046
ACH-000697,-0.739547916059
ACH-000699,-1.4666184205700001
ACH-000701,-0.434878662491
ACH-000706,-1.0152202577
ACH-000711,-1.06813740425
ACH-000713,-1.33405174246
ACH-000714,-0.748435551243
ACH-000718,-0.6885595709550001
ACH-000720,-0.639982293467
ACH-000721,-0.791126852395
ACH-000724,-0.5873892223380001
ACH-000725,-0.946228466957
ACH-000732,-0.8024826829870001
ACH-000734,-0.901627923424
ACH-000735,-0.9420532749130001
ACH-000736,-0.839922699982
ACH-000738,-0.35843029976400004
ACH-000746,-0.709724304101
ACH-000747,-1.0034512642
ACH-000748,-0.529875784217
ACH-000753,-1.03136443673
ACH-000756,-0.46223895960199995
ACH-000757,-0.598537442816
ACH-000758,-1.15184412747
ACH-000760,-0.7210122032449999
ACH-000763,-0.562694249693
ACH-000764,-1.1728347569700002
ACH-000765,-1.20304995841
ACH-000766,-0.931142746674
ACH-000767,-0.6853957662639999
ACH-000768,-1.12093647774
ACH-000769,-0.80125920876
ACH-000770,-0.8942582368709999
ACH-000771,-0.950281484208
ACH-000773,-0.794846772235
ACH-000776,-0.714467781524
ACH-000777,-0.885827157185
ACH-000778,-0.696734647808
ACH-000781,-0.844700822886
ACH-000782,-0.9281449498630001
ACH-000783,-0.450109562829
ACH-000784,-0.564752622788
ACH-000785,-0.780625245037
ACH-000787,-0.9400508949709999
ACH-000788,-0.7685881955580001
ACH-000791,-0.76094074633
ACH-000792,-0.631347153543
ACH-000794,-0.971061781741
ACH-000796,-0.946400405827
ACH-000799,-0.6194141729070001
ACH-000800,-0.85562373654
ACH-000802,-0.759031599288
ACH-000804,-0.6959062422310001
ACH-000805,-1.01269777902
ACH-000809,-0.890042192699
ACH-000810,-1.27608232516
ACH-000811,-0.712329553339
ACH-000817,-0.964494925966
ACH-000819,-0.841443657374
ACH-000820,-0.46528423843500005
ACH-000821,-1.2507855934899998
ACH-000822,-1.0804042923100001
ACH-000823,-1.0294161630299998
ACH-000824,-0.325817024764
ACH-000827,-1.0970068269600002
ACH-000829,-0.866329903084
ACH-000831,-0.889454988205
ACH-000832,-1.0158030279799999
ACH-000833,-0.8916078087200001
ACH-000834,-0.7465174067970001
ACH-000835,-0.971781551607
ACH-000836,-0.68874474712
ACH-000837,-1.08185852122
ACH-000838,-1.04281009706
ACH-000839,-0.688177204884
ACH-000840,-1.01789330008
ACH-000841,-1.2152731350700001
ACH-000843,-0.83829553809
ACH-000846,-0.930792949509
ACH-000847,-0.691150040321
ACH-000848,-0.829592799234
ACH-000849,-1.02348215515
ACH-000851,-0.8634878206559999
ACH-000855,-0.591249407798
ACH-000856,-0.992472059511
ACH-000858,-0.418964682012
ACH-000859,-1.0825534464700002
ACH-000861,-0.534542573197
ACH-000862,-0.85020196627
ACH-000865,-0.7541811945479999
ACH-000866,-0.788801310811
ACH-000867,-0.787511683353
ACH-000869,-0.658367878304
ACH-000872,-1.16797673302
ACH-000873,-0.953433888238
ACH-000876,-0.593551393516
ACH-000878,-1.1530574089499999
ACH-000880,-0.7851614820460001
ACH-000881,-1.1766945126600001
ACH-000882,-1.03955244153
ACH-000884,-0.9514006199439999
ACH-000885,-0.6557572865300001
ACH-000887,-0.8629761863650001
ACH-000888,-0.8482479814849999
ACH-000889,-0.831005039653
ACH-000890,-0.9514534395819999
ACH-000896,-0.772579647013
ACH-000898,-0.608507546105
ACH-000900,-0.8317096421100001
ACH-000901,-0.54404720331
ACH-000905,-0.8321832104729999
ACH-000906,-0.520037736207
ACH-000907,-0.7348304740260001
ACH-000910,-1.38564242329
ACH-000911,-0.9526498113259999
ACH-000912,-0.895993384419
ACH-000913,-0.978235901669
ACH-000915,-0.918652636618
ACH-000916,-0.8217440736980001
ACH-000917,-1.2918197139
ACH-000921,-1.01674258129
ACH-000924,-0.8141003687289999
ACH-000926,-0.6715790408589999
ACH-000928,-0.930786693639
ACH-000929,-1.17703645628
ACH-000932,-1.00254201315
ACH-000935,-0.8155055481999999
ACH-000936,-1.02906551213
ACH-000937,-0.748475091241
ACH-000938,-0.740787857229
ACH-000939,-0.617685050571
ACH-000941,-0.7849077090090001
ACH-000943,-1.00545297892
ACH-000946,-1.1253605089799998
ACH-000947,-0.8228337269730001
ACH-000948,-0.7829609999510001
ACH-000950,-0.939836467648
ACH-000953,-0.9843457724670001
ACH-000957,-1.0860337977399999
ACH-000958,-0.903387120448
ACH-000960,-0.8818907205159999
ACH-000963,-0.830756318894
ACH-000968,-1.03409947677
ACH-000969,-0.7982177669059999
ACH-000973,-0.99573450902
ACH-000974,-0.714400976884
ACH-000975,-0.8154438521070001
ACH-000976,-1.0312970775799999
ACH-000978,-0.974511892098
ACH-000980,-0.861537163661
ACH-000984,-0.7155688137459999
ACH-000986,-1.02629573952
ACH-000988,-0.821324243939
ACH-000993,-0.766908424469
ACH-000994,-1.34608046908
ACH-000996,-0.694743669167
ACH-001001,-0.254952856362
ACH-001020,-0.8388454760780001
ACH-001028,-0.939338849648
ACH-001031,-0.850352936839
ACH-001038,-0.478216885945
ACH-001048,-1.12233466616
ACH-001050,-0.572259818995
ACH-001053,-0.578093971273
ACH-001054,-0.841191276174
ACH-001061,-1.11411352766
ACH-001067,-0.8067813234360001
ACH-001075,-1.0483978414
ACH-001096,-1.03986089161
ACH-001128,-0.981032477228
ACH-001134,-0.813898661637
ACH-001151,-1.18405443615
ACH-001163,-1.23620757589
ACH-001164,-0.583729806832
ACH-001173,-0.702576866341
ACH-001183,-0.40636542821599997
ACH-001184,-0.6991889608159999
ACH-001190,-0.8849911879469999
ACH-001192,-0.47780110070299997
ACH-001193,-0.385086845761
ACH-001196,-1.06098396271
ACH-001197,-0.6517519224639999
ACH-001205,-0.812144865082
ACH-001211,-0.916733817507
ACH-001212,-0.432295550579
ACH-001228,-0.622632812543
ACH-001232,-0.655267921135
ACH-001239,-0.83342684507
ACH-001274,-0.7679692769840001
ACH-001275,-0.9957713272319999
ACH-001277,-0.6775089234
ACH-001278,-0.893629566669
ACH-001280,-0.427036269195
ACH-001283,-0.6926943332500001
ACH-001289,-0.90139028287
ACH-001295,-0.326091338214
ACH-001300,-0.5862389183460001
ACH-001301,-0.353441264198
ACH-001302,-0.769039562668
ACH-001303,-0.273614600319
ACH-001306,-0.953992593811
ACH-001318,-1.09346505307
ACH-001322,-0.675068054424
ACH-001328,-0.882632258464
ACH-001332,-1.4278601367800001
ACH-001333,-1.06165820833
ACH-001336,-0.482800585716
ACH-001340,-0.743250302201
ACH-001346,-1.01789683276
ACH-001353,-0.957722925646
ACH-001354,-0.34529135669
ACH-001367,-1.0474507019700001
ACH-001368,-0.788253521174
ACH-001374,-0.8081426198180001
ACH-001375,-0.909258208446
ACH-001377,-0.35551379772200004
ACH-001380,-0.7375530709810001
ACH-001391,-0.911681382853
ACH-001407,-0.9497679817820001
ACH-001408,-0.94272748139
ACH-001413,-0.619385775648
ACH-001430,-0.49542176922799996
ACH-001431,-0.872538703959
ACH-001450,-1.12387185206
ACH-001496,-0.886823688636
ACH-001500,-0.806239906333
ACH-001521,-0.5257589658590001
ACH-001523,-0.871376821088
ACH-001532,-0.950367015965
ACH-001536,-0.960555405908
ACH-001550,-0.457288971604
ACH-001552,-0.600955249978
ACH-001554,-0.888861163775
ACH-001645,-0.633342296036
ACH-001654,-0.752874061594
ACH-001715,-0.683088245374
ACH-001735,-0.660702793841
ACH-001736,-0.7457156912530001
ACH-001737,-0.743549277623
ACH-001740,-0.7527191801819999
ACH-001745,-0.892913224697
ACH-001750,-0.37769810172300006
ACH-001765,-0.7900598913310001
ACH-001956,-0.6847448266689999
ACH-001957,-0.6715785337129999
