,EWSR1 (2130)
ACH-000198,-1.26739356067
ACH-000204,-0.942610574157
ACH-000206,-0.996740617733
ACH-000207,-0.949556313362
ACH-000211,-1.32365784232
ACH-000215,-0.983127393254
ACH-000221,-0.927138674314
ACH-000222,-0.823847645968
ACH-000223,-1.15319870439
ACH-000226,-1.1518728828
ACH-000227,-0.9512369541419999
ACH-000228,-1.0
ACH-000231,-0.877341948766
ACH-000232,-1.25642459607
ACH-000233,-0.945661833001
ACH-000234,-1.07702898384
ACH-000235,-0.8475921574230001
ACH-000237,-0.8241464331649999
ACH-000238,-1.07998020875
ACH-000243,-1.02881755956
ACH-000244,-1.0026841271200002
ACH-000246,-0.8235370888019999
ACH-000248,-1.01003522906
ACH-000250,-1.06931923966
ACH-000251,-0.669010362264
ACH-000253,-0.9361962486229999
ACH-000255,-1.26419953763
ACH-000256,-1.19148556183
ACH-000257,-0.750943396574
ACH-000258,-1.06508202278
ACH-000259,-1.06382328219
ACH-000260,-0.989426845801
ACH-000261,-0.7305821418260001
ACH-000262,-1.1199176532700001
ACH-000263,-1.40524401385
ACH-000264,-1.22319787303
ACH-000265,-1.11272190961
ACH-000266,-0.9233577186990001
ACH-000272,-1.14550679826
ACH-000273,-1.1105858529700001
ACH-000274,-1.12716286089
ACH-000277,-1.04783384267
ACH-000278,-0.955784317975
ACH-000279,-1.4987402859399999
ACH-000280,-1.00622339884
ACH-000281,-0.94423285517
ACH-000288,-1.2229783595200001
ACH-000291,-1.0213173821
ACH-000293,-0.9762332476360001
ACH-000294,-0.65567011787
ACH-000295,-0.705902926785
ACH-000296,-1.40776839261
ACH-000302,-1.19280735904
ACH-000304,-1.23386643598
ACH-000307,-1.0554792017499999
ACH-000308,-0.9003180153939999
ACH-000310,-0.981351703949
ACH-000311,-0.987833123347
ACH-000312,-0.862981848471
ACH-000315,-0.880036479984
ACH-000316,-1.0042156549299999
ACH-000317,-1.076208746
ACH-000318,-0.793360456248
ACH-000319,-1.15437302767
ACH-000320,-1.1771061791
ACH-000322,-1.02132507442
ACH-000323,-0.956775656072
ACH-000324,-1.1004392569099999
ACH-000329,-0.7464985878399999
ACH-000330,-1.08702443184
ACH-000331,-0.914119559915
ACH-000332,-1.02798518654
ACH-000334,-1.00115672915
ACH-000335,-1.02771756627
ACH-000336,-0.504530541104
ACH-000337,-0.849490907133
ACH-000339,-1.03568368285
ACH-000341,-1.46828111854
ACH-000348,-1.23305553045
ACH-000350,-1.0803776976100001
ACH-000352,-0.827120972208
ACH-000356,-0.9749541632600001
ACH-000361,-0.962035683159
ACH-000362,-0.937595946682
ACH-000363,-0.7234219634129999
ACH-000364,-0.9593481025920001
ACH-000365,-1.1416560040100001
ACH-000366,-0.7748636420110001
ACH-000368,-1.02791131501
ACH-000374,-0.584834438355
ACH-000375,-1.38945621072
ACH-000376,-1.2475759724
ACH-000381,-0.9905229946259999
ACH-000383,-0.955962056982
ACH-000387,-0.9692062638269999
ACH-000389,-1.00897812438
ACH-000390,-1.00903921922
ACH-000393,-0.939223849419
ACH-000395,-1.1382267543100002
ACH-000397,-1.22577357559
ACH-000401,-1.00044885888
ACH-000402,-0.676081777144
ACH-000403,-0.927344635547
ACH-000404,-0.5319395677750001
ACH-000406,-1.08263087495
ACH-000407,-1.1132727646
ACH-000408,-0.6956828481470001
ACH-000410,-1.20394392382
ACH-000411,-0.972556150495
ACH-000414,-1.19320290095
ACH-000415,-0.819424857659
ACH-000416,-0.8532696761290001
ACH-000420,-0.8737105647460001
ACH-000421,-1.1761683342
ACH-000424,-1.45041500743
ACH-000425,-0.9345492075309999
ACH-000426,-0.616758425114
ACH-000427,-0.948332097193
ACH-000433,-0.999860899894
ACH-000436,-1.19334053535
ACH-000444,-1.5107608058200002
ACH-000445,-1.19530724359
ACH-000448,-0.952637609808
ACH-000450,-0.9388268823720001
ACH-000452,-0.7498723810179999
ACH-000454,-1.11326131848
ACH-000458,-1.00122278575
ACH-000459,-1.3040085645200001
ACH-000460,-0.8879318690360001
ACH-000461,-1.07084857251
ACH-000463,-0.909122619026
ACH-000464,-1.11626924838
ACH-000466,-0.893586966544
ACH-000467,-1.00643444001
ACH-000468,-0.886029751382
ACH-000469,-0.9752476482179999
ACH-000470,-1.2861619034
ACH-000471,-0.816968677591
ACH-000472,-0.8856770903560001
ACH-000473,-0.9351852922789999
ACH-000475,-0.932332760179
ACH-000476,-1.0603257664
ACH-000477,-0.559316566789
ACH-000480,-0.890786164173
ACH-000481,-1.25402264623
ACH-000483,-1.07789317695
ACH-000484,-1.45757404159
ACH-000485,-0.865102009104
ACH-000486,-1.06433565154
ACH-000487,-1.13790235603
ACH-000488,-0.9491959673929999
ACH-000490,-1.06610935852
ACH-000491,-1.03501451616
ACH-000495,-1.27943745419
ACH-000496,-0.999847646666
ACH-000499,-1.6212418818099998
ACH-000500,-1.01226947317
ACH-000502,-1.09021107472
ACH-000503,-0.929143918498
ACH-000505,-1.4218462467200002
ACH-000507,-0.740133756151
ACH-000510,-0.910966522494
ACH-000511,-0.930174624077
ACH-000512,-0.6803655772759999
ACH-000516,-1.2657319446600002
ACH-000517,-0.989178315594
ACH-000518,-0.921068322826
ACH-000520,-1.16013545171
ACH-000521,-0.9202956850949999
ACH-000522,-1.2004697653
ACH-000524,-0.950820890886
ACH-000527,-1.29550928053
ACH-000528,-1.2244416170999999
ACH-000537,-0.607809362724
ACH-000541,-1.18058310409
ACH-000542,-1.1579414292399999
ACH-000544,-0.702457507881
ACH-000545,-1.0988296133700002
ACH-000547,-1.01533594326
ACH-000548,-0.923487314209
ACH-000549,-0.872155993871
ACH-000550,-1.36996961687
ACH-000552,-0.934695652573
ACH-000556,-0.760709202803
ACH-000557,-0.6711776687819999
ACH-000570,-0.835672233505
ACH-000571,-0.8543268400380001
ACH-000573,-0.998175023829
ACH-000576,-0.940568820481
ACH-000580,-1.3289469800799998
ACH-000584,-1.27192574528
ACH-000585,-0.663148267907
ACH-000588,-0.9410230602159999
ACH-000589,-0.859623553056
ACH-000591,-1.26612861836
ACH-000593,-0.7330394977570001
ACH-000600,-0.9761844757279999
ACH-000601,-1.1799474866700002
ACH-000604,-1.06180412396
ACH-000605,-0.8651884410580001
ACH-000606,-0.9871922425480001
ACH-000608,-0.993742195828
ACH-000614,-1.1050170113700002
ACH-000616,-1.13574918037
ACH-000618,-0.86584399911
ACH-000619,-1.24148502999
ACH-000620,-1.13334698499
ACH-000621,-0.9170239371879999
ACH-000622,-0.801814714626
ACH-000623,-1.27296211696
ACH-000624,-1.13840323475
ACH-000627,-1.1455696238200002
ACH-000630,-0.839871498273
ACH-000632,-0.723293551885
ACH-000633,-1.38005483746
ACH-000637,-0.793803391496
ACH-000638,-1.1778360133399999
ACH-000646,-1.2523182349200002
ACH-000647,-0.920711984816
ACH-000648,-0.9964407260079999
ACH-000649,-1.11851798927
ACH-000651,-1.01565329126
ACH-000652,-1.0980788751000001
ACH-000653,-1.17557551612
ACH-000657,-0.84734111873
ACH-000658,-1.0
ACH-000661,-0.919710860487
ACH-000662,-1.53144909343
ACH-000663,-1.14058368433
ACH-000665,-1.07438199283
ACH-000671,-1.37420833383
ACH-000673,-0.8018611870029999
ACH-000676,-0.97035235215
ACH-000677,-1.1821387183
ACH-000681,-1.03091185909
ACH-000682,-1.0426276685100002
ACH-000683,-0.979036392877
ACH-000684,-1.05487106372
ACH-000688,-0.882529034285
ACH-000693,-0.840533031999
ACH-000694,-1.04776403781
ACH-000695,-0.8024798972139999
ACH-000696,-0.987603153883
ACH-000697,-0.879258694535
ACH-000699,-0.971940911266
ACH-000701,-1.08523335573
ACH-000706,-0.954985287621
ACH-000711,-1.2657806516799999
ACH-000713,-0.7975780692919999
ACH-000714,-1.0308457238600002
ACH-000718,-0.994418546701
ACH-000720,-1.11996375752
ACH-000721,-1.0627454249
ACH-000724,-0.896334734164
ACH-000725,-1.08635695926
ACH-000732,-1.3018941361399998
ACH-000734,-0.9907345599420001
ACH-000735,-1.1012185736
ACH-000736,-1.14140167248
ACH-000738,-0.873040893332
ACH-000746,-1.10573354299
ACH-000747,-0.969331168229
ACH-000748,-1.06014578191
ACH-000753,-0.908550005602
ACH-000756,-1.50106693985
ACH-000757,-1.15023360985
ACH-000758,-1.1023855420200002
ACH-000760,-1.0379800643700001
ACH-000763,-1.33514682988
ACH-000764,-1.2860804541600002
ACH-000765,-1.1302896586
ACH-000766,-1.19931932972
ACH-000767,-1.00310182463
ACH-000768,-1.1878358138299998
ACH-000769,-1.12124138841
ACH-000770,-0.715662080326
ACH-000771,-0.8551769985619999
ACH-000773,-1.32265995145
ACH-000776,-0.846020517252
ACH-000777,-1.00712950046
ACH-000778,-1.0629619657
ACH-000781,-1.30600539828
ACH-000782,-1.02894624052
ACH-000783,-0.9009033483329999
ACH-000784,-0.9187364886700001
ACH-000785,-0.816998035103
ACH-000787,-1.13430753899
ACH-000788,-0.980623692968
ACH-000791,-1.16834435946
ACH-000792,-0.8983420391310001
ACH-000794,-1.08399373489
ACH-000796,-0.8744319972419999
ACH-000799,-0.9957389296279999
ACH-000800,-1.2112592623
ACH-000802,-0.8315721746189999
ACH-000804,-0.964001458104
ACH-000805,-1.00205898795
ACH-000809,-0.951455870389
ACH-000810,-0.386700527491
ACH-000811,-0.639460622016
ACH-000817,-1.03510381108
ACH-000819,-0.919364244183
ACH-000820,-1.21728789558
ACH-000821,-1.20139387059
ACH-000822,-1.08184923163
ACH-000823,-1.07407004255
ACH-000824,-1.07408019781
ACH-000827,-1.0722750212899999
ACH-000829,-0.967899811613
ACH-000831,-1.04315412566
ACH-000832,-0.868510119761
ACH-000833,-1.02572255438
ACH-000834,-1.16226635274
ACH-000835,-1.05223622084
ACH-000836,-1.0867579995799999
ACH-000837,-0.827356701213
ACH-000838,-1.1495951739299999
ACH-000839,-0.979970069003
ACH-000840,-1.10009561134
ACH-000841,-1.21529234864
ACH-000843,-1.1073386669499998
ACH-000846,-0.643472629939
ACH-000847,-0.7516017460690001
ACH-000848,-1.14969979816
ACH-000849,-1.07334811926
ACH-000851,-1.10529643711
ACH-000855,-1.1615477094700002
ACH-000856,-0.995044495694
ACH-000858,-1.07081499707
ACH-000859,-1.1073177465200001
ACH-000861,-1.34852550847
ACH-000862,-0.8244668714300001
ACH-000865,-1.03726884989
ACH-000866,-0.911690013234
ACH-000867,-0.7999552078990001
ACH-000869,-1.0777647129
ACH-000872,-0.9848059485100001
ACH-000873,-1.28244746567
ACH-000876,-0.907143054434
ACH-000878,-0.8459669010169999
ACH-000880,-1.0
ACH-000881,-0.920700206388
ACH-000882,-1.080214979
ACH-000884,-0.999318246734
ACH-000885,-1.1314038525799999
ACH-000887,-0.720474749003
ACH-000888,-0.918915142824
ACH-000889,-0.9652754722299999
ACH-000890,-1.09365112142
ACH-000896,-0.834856668883
ACH-000898,-0.849732081531
ACH-000900,-0.9437614920020001
ACH-000901,-1.03777826507
ACH-000905,-1.00436204258
ACH-000906,-0.848763383225
ACH-000907,-1.20770891398
ACH-000910,-0.9862822758040001
ACH-000911,-1.07157064811
ACH-000912,-1.2064243668799999
ACH-000913,-1.05591927362
ACH-000915,-1.02028304005
ACH-000916,-1.04261633157
ACH-000917,-0.87064048184
ACH-000921,-1.28875550047
ACH-000924,-1.09017143316
ACH-000926,-1.04441605436
ACH-000928,-0.851587589266
ACH-000929,-0.7301198184729999
ACH-000932,-0.9562567293109999
ACH-000935,-1.0739965759399999
ACH-000936,-0.8330636913889999
ACH-000937,-1.0178627924299999
ACH-000938,-0.8606614575370001
ACH-000939,-0.9003812598019999
ACH-000941,-1.34959199456
ACH-000943,-1.03367440733
ACH-000946,-1.01122285346
ACH-000947,-1.1253420938
ACH-000948,-0.8728903384000001
ACH-000950,-0.9229714794789999
ACH-000953,-1.18645098499
ACH-000957,-0.697325508335
ACH-000958,-1.18403349222
ACH-000960,-0.697322917423
ACH-000963,-1.51770555287
ACH-000968,-0.929099419412
ACH-000969,-0.996689820484
ACH-000973,-0.804670326021
ACH-000974,-0.912525206713
ACH-000975,-0.948499548471
ACH-000976,-1.0321697980700002
ACH-000978,-1.1674987019299998
ACH-000980,-0.833760551118
ACH-000984,-0.84388411329
ACH-000986,-1.07486863911
ACH-000988,-0.949464082228
ACH-000993,-1.1631714566
ACH-000994,-0.898793684524
ACH-000996,-1.0927972181
ACH-001001,-0.835547228884
ACH-001020,-1.0804374881399998
ACH-001028,-0.8804399442120001
ACH-001031,-1.08053986354
ACH-001038,-1.6395114286899999
ACH-001048,-0.968451147613
ACH-001050,-1.03774392939
ACH-001053,-1.07845476469
ACH-001054,-1.20061636176
ACH-001061,-0.9613235708700001
ACH-001067,-1.2045563788
ACH-001075,-1.1341686666500002
ACH-001096,-1.2027306117299998
ACH-001128,-1.68059734437
ACH-001134,-1.3165463943100002
ACH-001151,-1.01648418494
ACH-001163,-1.39726109074
ACH-001164,-1.24236910181
ACH-001173,-0.9082339143100001
ACH-001183,-1.05552493852
ACH-001184,-1.11677710219
ACH-001190,-0.862490034315
ACH-001192,-1.47816617849
ACH-001193,-1.26851331479
ACH-001196,-1.35636237736
ACH-001197,-1.25942302974
ACH-001205,-0.846954864394
ACH-001211,-0.800188033105
ACH-001212,-0.808782456277
ACH-001228,-1.04827107998
ACH-001232,-1.35976090667
ACH-001239,-0.743656169325
ACH-001274,-1.2092235743100002
ACH-001275,-0.881841376375
ACH-001277,-1.13218247025
ACH-001278,-0.855459368448
ACH-001280,-1.25779967311
ACH-001283,-1.43636068783
ACH-001289,-0.72629407155
ACH-001295,-0.9441771486220001
ACH-001300,-0.731098889676
ACH-001301,-0.803224232285
ACH-001302,-1.17645130948
ACH-001303,-0.8385008527590001
ACH-001306,-0.94786825019
ACH-001318,-1.04333205593
ACH-001322,-1.1877677507
ACH-001328,-1.11334423604
ACH-001332,-0.632180592792
ACH-001333,-0.96676287453
ACH-001336,-0.974247264893
ACH-001340,-0.9711032194
ACH-001346,-1.0229944245
ACH-001353,-1.25903417983
ACH-001354,-0.835580393714
ACH-001367,-0.7742728731380001
ACH-001368,-0.983738210296
ACH-001374,-0.874581124883
ACH-001375,-1.15599118547
ACH-001377,-1.15288097835
ACH-001380,-1.2838305247700001
ACH-001391,-1.0633459325299999
ACH-001407,-1.0
ACH-001408,-1.01766274087
ACH-001413,-0.929986026315
ACH-001430,-0.9954410316050001
ACH-001431,-1.41701104392
ACH-001450,-0.797867781238
ACH-001496,-1.22091169104
ACH-001500,-1.07800293513
ACH-001521,-0.895192222326
ACH-001523,-0.9210980111910001
ACH-001532,-1.0540020447799998
ACH-001536,-1.19172296451
ACH-001550,-1.27547374502
ACH-001552,-0.7338014511740001
ACH-001554,-1.0
ACH-001645,-0.82874927939
ACH-001654,-0.783454833645
ACH-001715,-0.9413363976960001
ACH-001735,-0.918729028753
ACH-001736,-1.16982008736
ACH-001737,-1.1672117225299998
ACH-001740,-0.9935882055740001
ACH-001745,-1.2649109921600001
ACH-001750,-1.40549398021
ACH-001765,-0.88069791016
ACH-001956,-1.03733881837
ACH-001957,-1.3817207708
