,DLX5 (1749)
ACH-000004,0.0317757761279
ACH-000007,0.0338666317161
ACH-000009,-0.08847346634099999
ACH-000011,-0.282843615041
ACH-000012,-0.10164308720899999
ACH-000013,0.0421592431245
ACH-000014,-0.291761272476
ACH-000015,-0.176957517445
ACH-000017,0.031883074266
ACH-000018,0.124785225686
ACH-000019,-0.308320634386
ACH-000021,-0.317341945471
ACH-000022,-0.128291918918
ACH-000025,-0.0801709917249
ACH-000028,-0.118061345684
ACH-000030,-0.139926207479
ACH-000035,-0.155990771788
ACH-000036,-0.143852252486
ACH-000037,-0.20053812410799998
ACH-000039,-0.0502513033705
ACH-000040,-0.000979104430079
ACH-000041,-0.060692891797699995
ACH-000042,-0.33847664141500006
ACH-000045,-0.151273544595
ACH-000047,-0.0558903104691
ACH-000052,-0.6551501952650001
ACH-000053,-0.142543498655
ACH-000054,0.021109339500599997
ACH-000055,-0.08413232926380002
ACH-000060,-0.295129309943
ACH-000067,-0.028726568218900003
ACH-000070,0.134524396842
ACH-000075,0.0626552881629
ACH-000078,-0.0366532394756
ACH-000082,-0.0630152129043
ACH-000085,-0.116799274037
ACH-000086,-0.04163235192030001
ACH-000087,-0.0075736931505600005
ACH-000092,-0.07339590985389999
ACH-000095,-0.20469081980999998
ACH-000097,-0.130915897211
ACH-000098,0.013638782316
ACH-000099,-0.121811066668
ACH-000108,-0.13872865165200002
ACH-000113,-0.0679609467986
ACH-000115,-0.160000230598
ACH-000116,0.0876583780459
ACH-000118,-0.15864321122800001
ACH-000120,-0.0913615223788
ACH-000123,-0.051734666585800004
ACH-000127,-0.150389890041
ACH-000128,-0.21446728771899998
ACH-000132,-0.215964289423
ACH-000133,-0.19541674667800002
ACH-000137,0.0193883166962
ACH-000138,-0.07917242956119999
ACH-000142,-0.173302335728
ACH-000143,-0.226448548608
ACH-000146,-0.164336677201
ACH-000148,-0.0751670360743
ACH-000150,-0.0750443254621
ACH-000152,-0.0318986585421
ACH-000153,0.046971300889099996
ACH-000159,-0.210892927876
ACH-000160,-0.10134393274700002
ACH-000163,-0.152048873737
ACH-000167,0.33877189500699995
ACH-000168,-0.6618601353670001
ACH-000169,-0.0843509936531
ACH-000178,-0.138993800961
ACH-000182,-0.051335456787700004
ACH-000183,0.019743986161200003
ACH-000188,-0.0328065033793
ACH-000189,0.11353099028899999
ACH-000190,0.214479023985
ACH-000198,-0.179447561428
ACH-000204,-0.276911908452
ACH-000206,-0.0913879173127
ACH-000207,-0.0358474080269
ACH-000211,-0.08139135666950001
ACH-000215,0.0553752533711
ACH-000221,-0.569904038205
ACH-000222,-0.461949775845
ACH-000223,-0.08138388867719999
ACH-000226,-0.287551293012
ACH-000227,-0.0661679089953
ACH-000228,-0.04240612974280001
ACH-000231,-0.25703153930399997
ACH-000232,-0.244386475337
ACH-000233,-0.126783847456
ACH-000234,-0.123416714116
ACH-000235,-0.17490425853100003
ACH-000237,0.021188968795400002
ACH-000238,-0.22817739946199997
ACH-000243,-0.14375464676
ACH-000244,-0.0896398801614
ACH-000246,-0.043678352530699995
ACH-000248,0.06262859038
ACH-000250,-0.14821987925799998
ACH-000251,0.0385164817284
ACH-000253,-0.05045752718259999
ACH-000255,-0.14882327326
ACH-000256,-0.25406219035100003
ACH-000257,-0.138519848028
ACH-000258,-0.12581823476
ACH-000259,-0.205664010945
ACH-000260,-0.0727782532441
ACH-000261,-0.273402128295
ACH-000262,-0.0340626254595
ACH-000263,-0.261645586669
ACH-000264,-0.135089811864
ACH-000265,-0.207743192117
ACH-000266,-0.285192567344
ACH-000272,-0.100355745242
ACH-000273,-0.147493743204
ACH-000274,-0.0972521063269
ACH-000277,-0.059140899923099996
ACH-000278,-0.09033605833189999
ACH-000279,-0.07414332659919999
ACH-000280,0.00833927837868
ACH-000281,-0.374374526162
ACH-000288,-0.13700076193
ACH-000291,-0.20548636090300001
ACH-000293,-0.299769366325
ACH-000294,-0.0735704278612
ACH-000295,-0.198678718429
ACH-000296,0.05990593130469999
ACH-000302,-0.12218550963
ACH-000304,-0.480931255812
ACH-000307,-0.0872423476924
ACH-000308,-0.10030615762499999
ACH-000310,-0.272588993859
ACH-000311,-0.220576136409
ACH-000312,-0.169677570438
ACH-000315,-0.250578634553
ACH-000316,0.00364567754554
ACH-000317,-0.175554827014
ACH-000318,-0.16576049954000002
ACH-000319,-0.0899697094598
ACH-000320,-0.112232078106
ACH-000322,-0.281137921314
ACH-000323,-0.10835115920499999
ACH-000324,-0.056941718805400006
ACH-000329,0.000593401262587
ACH-000330,-0.0658709932083
ACH-000331,-0.129743886164
ACH-000332,-0.216111574706
ACH-000334,0.291768305992
ACH-000335,-0.05176148279849999
ACH-000336,-0.0231546407936
ACH-000337,-0.249101420632
ACH-000339,-0.0791736492164
ACH-000341,0.00762529539994
ACH-000348,-0.158063119384
ACH-000350,0.12083598109000002
ACH-000352,-0.084400804578
ACH-000356,-0.22044200716499998
ACH-000361,-0.29146570685400003
ACH-000362,-0.0684861088281
ACH-000363,-0.165416869503
ACH-000364,-0.21017831864300002
ACH-000365,-0.17110466335299998
ACH-000366,-0.204002184039
ACH-000368,-0.13068562450500001
ACH-000374,-0.151393324074
ACH-000375,-0.21355028191
ACH-000376,0.0450712050966
ACH-000381,-0.035977266733900004
ACH-000383,-0.217657870486
ACH-000387,-0.15826247009400002
ACH-000389,-0.143967080647
ACH-000390,-0.09466783549289999
ACH-000393,-0.365632683521
ACH-000395,-0.138245884104
ACH-000397,-0.20833507657699998
ACH-000401,-0.163787108799
ACH-000402,-0.355445821749
ACH-000403,0.08536390170420001
ACH-000404,-0.0781042042258
ACH-000406,-0.173828099958
ACH-000407,-0.155645709505
ACH-000408,-0.4500713767600001
ACH-000410,-0.295461476948
ACH-000411,-0.242779269186
ACH-000414,-0.0665096005627
ACH-000415,-0.23903459851300002
ACH-000416,-0.154112701041
ACH-000420,-0.20915638392000002
ACH-000421,-0.042415631384500004
ACH-000424,-0.0331204190613
ACH-000425,-0.08847776914729999
ACH-000426,-0.142384441648
ACH-000427,0.121592711844
ACH-000433,0.12702817237199998
ACH-000436,-0.250061820466
ACH-000444,-0.19800869899300003
ACH-000445,-0.09978376240720001
ACH-000448,-0.125900658895
ACH-000450,-0.228313980086
ACH-000452,-0.136387574702
ACH-000454,0.11296922959899999
ACH-000458,-0.312313860653
ACH-000459,-0.00428580975034
ACH-000460,-0.0856498474428
ACH-000461,0.060648840086
ACH-000463,-0.23908284873500002
ACH-000464,-0.08933976182520001
ACH-000466,-0.09624710293839998
ACH-000467,-0.00678264287546
ACH-000468,-0.142111313649
ACH-000469,-0.0814149981395
ACH-000470,-0.238553953753
ACH-000471,-0.18408494214499999
ACH-000472,-0.153067600855
ACH-000473,0.00271673847143
ACH-000475,-0.284712342164
ACH-000476,-0.168948143028
ACH-000477,-0.211354778439
ACH-000480,-0.07716191344960001
ACH-000481,0.105976500604
ACH-000483,-0.189327716537
ACH-000484,-0.114047147115
ACH-000485,-0.20834157776700002
ACH-000486,-0.16807155156800002
ACH-000487,-0.0205696119696
ACH-000488,-0.197192602969
ACH-000490,-0.0187179834192
ACH-000491,-0.38211109372100005
ACH-000495,-0.135434506427
ACH-000496,-0.14665953973200002
ACH-000499,-0.5639962764459999
ACH-000500,-0.124569159572
ACH-000502,-0.15184869549000002
ACH-000503,-0.0381471834259
ACH-000505,-0.08753920290010002
ACH-000507,-0.154579652067
ACH-000510,-0.132881976982
ACH-000511,-0.112404786319
ACH-000512,0.40337570386200006
ACH-000516,-0.068618671464
ACH-000517,-0.148840018695
ACH-000518,-0.188668463791
ACH-000520,-0.222250528986
ACH-000521,-0.0334181439347
ACH-000522,-0.0666504050729
ACH-000524,-0.129329640507
ACH-000527,-0.371414224297
ACH-000528,-0.155337940154
ACH-000537,-0.119813408701
ACH-000541,-0.34646561670299997
ACH-000542,-0.176822332824
ACH-000544,-0.147561635627
