,CSHL1 (1444)
ACH-000168,-0.21876969231999996
ACH-000169,-0.0901915440373
ACH-000178,-0.175301719669
ACH-000182,0.021112551232500002
ACH-000183,-0.0025346737127800003
ACH-000188,-0.104486668803
ACH-000189,-0.141597789325
ACH-000190,-0.145541451337
ACH-000198,-0.0725868932661
ACH-000204,-0.137774086627
ACH-000206,0.293544338772
ACH-000207,0.036819607226
ACH-000211,-0.191501742366
ACH-000215,-0.15689027886600002
ACH-000221,0.108598074597
ACH-000222,0.13640058276699998
ACH-000223,-0.0311138236318
ACH-000226,-0.151451279933
ACH-000227,-0.102744875143
ACH-000228,-0.0663055987686
ACH-000231,-0.254985185944
ACH-000232,-0.0983134920644
ACH-000233,-0.212071810563
ACH-000234,-0.0188670285111
ACH-000235,-0.145163769645
ACH-000237,-0.12848196541200002
ACH-000238,-0.256233361164
ACH-000243,-0.28225500083
ACH-000244,-0.277039982431
ACH-000246,-0.320933279623
ACH-000248,-0.453445975615
ACH-000250,-0.136146305507
ACH-000251,0.103956566641
ACH-000253,-0.0328600890609
ACH-000255,-0.13554426652100002
ACH-000256,-0.190869819577
ACH-000257,0.104862655457
ACH-000258,-0.226942458601
ACH-000259,-0.116597216399
ACH-000260,-0.176717895977
ACH-000261,-0.109163120383
ACH-000262,-0.09921675310080001
ACH-000263,-0.08547647214389999
ACH-000264,-0.198568891347
ACH-000265,0.07098468525660001
ACH-000266,-0.0952180300355
ACH-000272,-0.188159656919
ACH-000273,-0.197245053381
ACH-000274,-0.277589269597
ACH-000277,-0.171970502641
ACH-000278,-0.11482508171700001
ACH-000279,-0.025807354675099998
ACH-000280,-0.325942113217
ACH-000281,0.199761423121
ACH-000288,-0.248506166416
ACH-000291,-0.0850838021762
ACH-000293,-0.17979682907900002
ACH-000294,-0.383021979987
ACH-000295,-0.561730439318
ACH-000296,-0.14311456142
ACH-000302,0.0148538960578
ACH-000304,0.0482877209999
ACH-000307,-0.0848898687465
ACH-000308,-0.0840975546682
ACH-000310,-0.347661895932
ACH-000311,0.13006287337
ACH-000312,-0.035386508913099995
ACH-000315,0.046101845121599996
ACH-000316,-0.174474798585
ACH-000317,-0.0628311502391
ACH-000318,0.00663330936881
ACH-000319,-0.0800855137919
ACH-000320,-0.09255914850310001
ACH-000322,-0.0399430454132
ACH-000323,-0.32101506550700004
ACH-000324,-0.168495247703
ACH-000329,-0.138888699823
ACH-000330,0.0883672704476
ACH-000331,-0.00356393036786
ACH-000332,-0.136548156165
ACH-000334,0.0163135601009
ACH-000335,0.055937404219500005
ACH-000336,-0.13148109130400001
ACH-000337,-0.266508055097
ACH-000339,-0.15213243983
ACH-000341,-0.015549001165100001
ACH-000348,-0.230135634969
ACH-000350,-0.273508975271
ACH-000352,-0.22048095026999998
ACH-000356,-0.18834760078600002
ACH-000361,-0.18012871555399998
ACH-000362,-0.358707752051
ACH-000363,-0.23128567158100002
ACH-000364,-0.047973584276800006
ACH-000365,-0.0654693815626
ACH-000366,-0.09136235313239999
ACH-000368,-0.05552152092780001
ACH-000374,-0.244415904477
ACH-000375,-0.113422848786
ACH-000376,-0.16473233554000002
ACH-000381,0.044639617385599996
ACH-000383,-0.0734184531157
ACH-000387,-0.248593403906
ACH-000389,-0.0023139759693299997
ACH-000390,-0.17094849133200002
ACH-000393,0.136480925377
ACH-000395,0.0144650150527
ACH-000397,-0.11118670520400001
ACH-000401,-0.47573665063299997
ACH-000402,-0.20845857581799998
ACH-000403,-0.15788359446900002
ACH-000404,0.0539341482806
ACH-000406,-0.0586263006185
ACH-000407,-0.0873904554933
ACH-000408,0.13467495234000001
ACH-000410,-0.182907747742
ACH-000411,-0.329863271059
ACH-000414,-0.0370345714071
ACH-000415,-0.157679715013
ACH-000416,-0.0450939253778
ACH-000420,0.170824449296
ACH-000421,-0.0439612522949
ACH-000424,-0.141370690786
ACH-000425,-0.345363616039
ACH-000426,-0.29333815703
ACH-000427,-0.20683150063
ACH-000433,-0.201546365041
ACH-000436,-0.14954302625
ACH-000444,-0.0010863452515499999
ACH-000445,-0.0672026771955
ACH-000448,-0.159563804602
ACH-000450,0.22853795965399998
ACH-000452,-0.0532874611809
ACH-000454,0.0472522792693
ACH-000458,-0.28368282150699997
ACH-000459,-0.133810587089
ACH-000460,-0.160814485239
ACH-000461,0.031380639717799995
ACH-000463,-0.0873867513581
ACH-000464,-0.176547287505
ACH-000466,-0.260661624059
ACH-000467,-0.15317897610200001
ACH-000468,-0.173799079726
ACH-000469,0.0379326511507
ACH-000470,0.0327738377074
ACH-000471,0.00023806333139200002
ACH-000472,-0.054174150312400006
ACH-000473,-0.052274266223
ACH-000475,-0.22289296819499999
ACH-000476,-0.287198333372
ACH-000477,-0.275333749564
ACH-000480,-0.26177082904599996
ACH-000481,0.0679468563358
ACH-000483,0.035505185947199994
ACH-000484,-0.191164793655
ACH-000485,-0.061656880398000005
ACH-000486,-0.219902305621
ACH-000487,-0.10762216134000001
ACH-000488,-0.15272437785499998
ACH-000490,-0.045352622604400004
ACH-000491,-0.0823223667331
ACH-000495,-0.056947135042199996
ACH-000496,-0.049194671704699995
ACH-000499,0.0729745586678
ACH-000500,-0.0864627377287
ACH-000502,-0.209402039635
ACH-000503,-0.245842571782
ACH-000505,-0.125566644415
ACH-000507,-0.14081727509199998
ACH-000510,-0.134765631734
ACH-000511,-0.152083354403
ACH-000512,0.210100055038
ACH-000516,-0.159949584765
ACH-000517,-0.160549533992
ACH-000518,-0.0616513243376
ACH-000520,-0.2112652932
ACH-000521,-0.35107162338
ACH-000522,-0.182948047892
ACH-000524,-0.114786079574
ACH-000527,-0.253468905275
ACH-000528,-0.0439805290661
ACH-000537,-0.30900172762899997
ACH-000541,0.302747373729
ACH-000542,-0.07125203670199999
ACH-000544,-0.0751494181631
ACH-000545,-0.039225327391
ACH-000547,-0.0870192817547
ACH-000548,-0.286615653117
ACH-000549,-0.0837182032654
ACH-000550,-0.136156120037
ACH-000552,-0.0547940584066
ACH-000556,-0.0316609991454
ACH-000557,-0.09797230964749999
ACH-000570,-0.07866680475599999
ACH-000571,-0.182552977813
ACH-000573,-0.222696851688
ACH-000576,-0.032424213053
ACH-000580,0.058837285734900005
ACH-000584,-0.33277436452799997
ACH-000585,-0.133633209145
ACH-000588,-0.394740767021
ACH-000589,-0.134629738881
ACH-000591,0.059974510762099996
ACH-000593,-0.201116196093
ACH-000600,-0.34713646339800003
ACH-000601,-0.178706794311
ACH-000604,-0.344139999689
ACH-000605,-0.24138568407699998
ACH-000606,-0.17952034813999998
ACH-000608,-0.09052278696869999
ACH-000614,-0.149093042896
ACH-000616,-0.20274519741
ACH-000618,-0.028960140351200002
ACH-000619,-0.139570392103
ACH-000620,0.0536518371153
ACH-000621,-0.11464719035700001
ACH-000622,0.0234374650927
ACH-000623,-0.10419995366800001
ACH-000624,-0.19678119723
ACH-000627,-0.237410971534
ACH-000630,-0.09295969804580001
ACH-000632,-0.140664705004
ACH-000633,-0.121294743256
ACH-000637,-0.283527797379
ACH-000638,0.042726670581800005
ACH-000646,-0.06543785889209999
ACH-000647,-0.11512965407800001
ACH-000648,0.0639526505177
ACH-000649,-0.258811910636
ACH-000651,-0.017515268761200003
ACH-000652,-0.20319265965
ACH-000653,-0.312478582108
ACH-000657,-0.0136108292918
ACH-000658,-0.0462398234573
ACH-000661,-0.202189463545
ACH-000662,-0.21239500926399998
ACH-000663,-0.013043131919200002
ACH-000665,-0.0666078908522
ACH-000671,0.0271438443995
ACH-000673,-0.22731649941999998
ACH-000676,-0.301340527564
ACH-000677,-0.085635976008
ACH-000681,-0.141847716586
ACH-000682,-0.0615777365322
ACH-000683,0.018237632663599998
ACH-000684,-0.07709875057519999
ACH-000688,-0.305716609294
ACH-000693,-0.120054095057
ACH-000694,-0.181061482386
ACH-000695,-0.17998462188099998
ACH-000696,-0.143406532016
ACH-000697,-0.191125121587
ACH-000699,-0.157712733143
ACH-000701,-0.11514354541300001
ACH-000706,-0.17115619648699998
ACH-000711,-0.15817772633899999
ACH-000713,0.0026306452069600004
ACH-000714,-0.106036987686
ACH-000718,-0.029573135529900003
ACH-000720,-0.142282397454
ACH-000721,-0.193763679976
ACH-000724,0.13525048992900002
ACH-000725,-0.122261934083
ACH-000732,-0.183892568169
ACH-000734,0.0576598049116
ACH-000735,-0.13624481421700002
ACH-000736,-0.042321117362400004
ACH-000738,-0.112743338345
ACH-000746,-0.34697143454499996
ACH-000747,-0.038006799648
ACH-000748,-0.0796753333394
ACH-000753,-0.141615616197
ACH-000756,-0.10459741006100001
ACH-000757,-0.0922093253598
ACH-000758,0.119671318512
ACH-000760,-0.00608741157123
ACH-000763,-0.0814885060889
ACH-000764,-0.0870539752069
ACH-000765,-0.18083800668299999
ACH-000766,-0.22354530000300002
ACH-000767,-0.09435431335989998
ACH-000768,-0.230240705306
ACH-000769,0.0409374790272
ACH-000770,-0.0871355972047
ACH-000771,-0.0173418916414
ACH-000773,0.132020668536
ACH-000776,-0.0638653047354
ACH-000777,-0.19822784402399998
ACH-000778,-0.059667802463
ACH-000781,-0.000533784169088
ACH-000782,-0.0282654807755
ACH-000783,-0.199274631558
ACH-000784,-0.153438436698
ACH-000785,-0.17791102260699998
ACH-000787,-0.167529280487
ACH-000788,-0.296596268451
ACH-000791,-0.110986537941
ACH-000792,-0.123172721228
ACH-000794,-0.06673450991119999
ACH-000796,-0.16030913907299998
ACH-000799,-0.250882358812
ACH-000800,-0.271020577702
ACH-000802,-0.0363768216134
ACH-000804,-0.087938782773
ACH-000805,-0.46753088034100004
ACH-000809,0.124656938291
ACH-000810,-0.21696593076600001
ACH-000811,-0.106325263231
ACH-000817,-0.0702592860066
ACH-000819,-0.139999093632
ACH-000820,-0.0956943041537
ACH-000821,0.00892421248795
ACH-000822,-0.041629829629099994
ACH-000823,-0.0705930237708
ACH-000824,-0.114566662253
ACH-000827,-0.154252071643
ACH-000829,-0.07714833551860001
ACH-000831,0.0102953577576
ACH-000832,-0.08760782919320001
ACH-000833,-0.0538246604457
ACH-000834,-0.037685689901800004
ACH-000835,-0.0557984028088
ACH-000836,-0.27535914273699996
ACH-000837,-0.0395401071131
ACH-000838,-0.152649606434
ACH-000839,-0.0434010252238
ACH-000840,-0.041713881491099995
ACH-000841,-0.022895287137299998
ACH-000843,-0.0736675940233
ACH-000846,0.131220382145
ACH-000847,-0.10191649312699999
ACH-000848,-0.0228953411906
ACH-000849,-0.056630357950900004
ACH-000851,-0.17658470184500002
ACH-000855,0.070616450372
ACH-000856,-0.105322176622
ACH-000858,-0.09334673396950001
ACH-000859,0.0278732148638
ACH-000861,0.0970274078421
ACH-000862,0.076928137526
ACH-000865,-0.044625515794599994
ACH-000866,-0.0760045756396
ACH-000867,-0.06359032298100001
ACH-000869,-0.155010769274
ACH-000872,-0.0495331695029
ACH-000873,0.0766316358138
ACH-000876,-0.0897522414728
ACH-000878,-0.204839584962
ACH-000880,0.054885092089400005
ACH-000881,-0.170277166608
ACH-000882,0.181679065051
ACH-000884,-0.27614510508699996
ACH-000885,-0.04366122667780001
ACH-000887,-0.21010901311500002
ACH-000888,-0.198058723673
ACH-000889,-0.12349699228199999
ACH-000890,-0.119727100303
ACH-000896,-0.120998711715
ACH-000898,-0.06949765108099999
ACH-000900,-0.127110100033
ACH-000901,-0.24839610219099997
ACH-000905,-0.0396152509867
ACH-000906,-0.07106388463169999
ACH-000907,-0.266564473028
ACH-000910,-0.442808506504
ACH-000911,-0.11808860288300001
ACH-000912,-0.0436539867403
ACH-000913,0.0483461393585
ACH-000915,-0.11171688090700001
ACH-000916,-0.30159973351999997
ACH-000917,-0.04588612550980001
ACH-000921,-0.163583737203
ACH-000924,-0.0406407560951
ACH-000926,-0.223196680797
ACH-000928,-0.159501574738
ACH-000929,-0.149979717945
ACH-000932,-0.139565724837
ACH-000935,-0.0707847520438
ACH-000936,0.21902592381900002
ACH-000937,0.0139563271521
ACH-000938,-0.0227849399415
ACH-000939,-0.0732472596972
ACH-000941,0.19152057704300002
ACH-000943,-0.0146666104495
ACH-000946,0.10863474312100001
ACH-000947,-0.0199076373169
ACH-000948,0.0948103157718
ACH-000950,-0.0376674328645
ACH-000953,-0.0122683237279
ACH-000957,-0.06948942253910001
ACH-000958,-0.08635464780200001
ACH-000960,-0.0814418195141
ACH-000963,-0.05631944307580001
ACH-000968,-0.023288686336099998
ACH-000969,0.158377461593
ACH-000973,-0.156555789438
ACH-000974,0.104993671012
ACH-000975,-0.132127171258
ACH-000976,-0.060152990536000005
ACH-000978,-0.2320005042
ACH-000980,-0.00115995456633
ACH-000984,-0.127203311574
ACH-000986,-0.07272775706500001
ACH-000988,-0.0938436545385
ACH-000993,-0.155439507079
ACH-000994,-0.0392875968165
ACH-000996,-0.0568770183117
ACH-001001,-0.12402216629799999
ACH-001020,-0.33701854386999996
ACH-001028,-0.145197890133
ACH-001031,-0.022979053676400005
ACH-001038,-0.0879377858584
ACH-001048,-0.13325564056800002
ACH-001050,-0.697517175469
ACH-001053,-0.44467670093999995
ACH-001054,-0.39343006460100005
ACH-001061,-0.038182231713900006
ACH-001067,-0.17276357206300003
ACH-001075,0.0516555788523
ACH-001096,-0.0214190295248
ACH-001128,-0.226294273739
ACH-001134,-0.0543381435043
ACH-001151,-0.0202946082288
ACH-001163,-0.10341396260600001
ACH-001164,-0.159451078177
ACH-001173,-0.0637958407873
ACH-001183,-0.337838810845
ACH-001184,-0.20304830945099997
ACH-001190,-0.165006840799
ACH-001192,-0.199318970933
ACH-001193,0.108333933178
ACH-001196,-0.34540474845799995
ACH-001197,-0.144028363059
ACH-001205,-0.101767303333
ACH-001211,-0.287227049971
ACH-001212,0.0429199950574
ACH-001228,0.08221489644180001
ACH-001232,-0.279076026384
ACH-001239,-0.34327601849
ACH-001274,-0.21115867029100002
ACH-001275,-0.207477156743
ACH-001277,0.148478064727
ACH-001278,-0.015393855715000002
ACH-001280,-0.10768022456800001
ACH-001283,-0.18760381594099998
ACH-001289,-0.0697828577796
ACH-001295,-0.29946412810199996
ACH-001300,-0.296067717573
ACH-001301,-0.25204547334800004
ACH-001302,-0.27776834096700004
ACH-001303,-0.67683653515
ACH-001306,-0.050153250822400006
ACH-001318,-0.0316791723812
ACH-001322,-0.0179338321943
ACH-001328,-0.20217581509799998
ACH-001332,0.048643972818300005
ACH-001333,-0.006357505080609999
ACH-001336,-0.112396927336
ACH-001340,-0.0356106035416
ACH-001346,-0.14102082489700002
ACH-001353,-0.13976233665100002
ACH-001354,-0.196835240526
ACH-001367,0.200726687054
ACH-001368,-0.128998691895
ACH-001374,-0.225646243272
ACH-001375,-0.23938957102400002
ACH-001377,-0.107363779426
ACH-001380,-0.129352523553
ACH-001391,0.16653992249000002
ACH-001407,-0.14304038760600002
ACH-001408,-0.0414065560484
ACH-001413,-0.286463825191
ACH-001430,-0.0125544806274
ACH-001431,-0.335038260392
ACH-001450,-0.13232927087500002
ACH-001496,-0.0378971616721
ACH-001500,-0.235244373934
ACH-001521,-0.150641431284
ACH-001523,-0.172472555981
ACH-001532,-0.159016112591
ACH-001536,-0.291335626385
ACH-001550,-0.14524489042000002
ACH-001552,-0.329731197668
ACH-001554,-0.203721656083
ACH-001645,-0.164645443499
ACH-001654,-0.154482248935
ACH-001715,0.0699036006429
ACH-001735,-0.0539061763098
ACH-001736,-0.256217248808
ACH-001737,0.1474599468
ACH-001740,-0.0636510136967
ACH-001745,-0.12394863927300001
ACH-001750,-0.252975979767
ACH-001765,-0.148846633824
ACH-001956,-0.199510389175
ACH-001957,-0.20613978004
