,AHDC1 (27245)
ACH-000004,-0.195156931742
ACH-000007,0.026775943943099997
ACH-000009,-0.023684315532299997
ACH-000011,0.149015459291
ACH-000012,0.0504537552273
ACH-000013,-0.10414126792000002
ACH-000014,-0.124508814729
ACH-000015,-0.08458482385230001
ACH-000017,-0.0934392254469
ACH-000018,-0.261513585152
ACH-000019,-0.132697669681
ACH-000021,-0.0547842399902
ACH-000022,-0.130030723116
ACH-000025,-0.120570665603
ACH-000028,-0.24342599809
ACH-000030,-0.07643020654410002
ACH-000035,0.00130149203196
ACH-000036,0.25353654081099997
ACH-000037,-0.141089409408
ACH-000039,0.0369604789378
ACH-000040,-0.2437988614
ACH-000041,-0.20014689455899998
ACH-000042,-0.011228740711399999
ACH-000045,-0.216843540633
ACH-000047,0.10272821630699999
ACH-000052,-0.291804954344
ACH-000053,-0.143971950752
ACH-000054,-0.0650613713775
ACH-000055,-0.293617628581
ACH-000060,-0.42202173570699997
ACH-000067,-0.249530098298
ACH-000070,-0.335424547547
ACH-000075,0.08978855644539999
ACH-000078,-0.232485736563
ACH-000082,-0.264486632105
ACH-000085,-0.5160403390380001
ACH-000086,-0.165071207079
ACH-000087,-0.0636357500597
ACH-000092,-0.45002215356499997
ACH-000095,-0.152647511362
ACH-000097,-0.102520800622
ACH-000098,-0.431237465795
ACH-000099,-0.222876540701
ACH-000108,-0.012210285470700001
ACH-000113,-0.0543476008626
ACH-000115,-0.0665222276597
ACH-000116,-0.191973241083
ACH-000118,-0.15636327159900001
ACH-000120,0.161323089073
ACH-000123,0.012543574831299998
ACH-000127,-0.0343065778022
ACH-000128,-0.326559348999
ACH-000132,-0.267983968325
ACH-000133,-0.220892534927
ACH-000137,0.07638112047189999
ACH-000138,-0.167477330809
ACH-000142,0.050391223069
ACH-000143,-0.11568780583699999
ACH-000146,-0.109896720623
ACH-000148,-0.16973517432399998
ACH-000150,-0.26516275368700004
ACH-000152,-0.362358172454
ACH-000153,0.164173281804
ACH-000159,0.0694497023952
ACH-000160,-0.123619169958
ACH-000163,-0.104100491362
ACH-000167,-0.45401369911600004
ACH-000168,-0.263314538431
ACH-000169,-0.061204032022400004
ACH-000178,0.037566114137699995
ACH-000182,-0.199186774313
ACH-000183,-0.025413085574
ACH-000188,-0.20427011759599997
ACH-000189,-0.30156372456999997
ACH-000190,-0.0194347606519
ACH-000198,-0.0760398497768
ACH-000204,-0.000655482509316
ACH-000206,0.00502082742252
ACH-000207,0.0139711058006
ACH-000211,-0.178142063896
ACH-000215,-0.0767264815006
ACH-000221,-0.20947587434700002
ACH-000222,0.107611738411
ACH-000223,-0.170040292104
ACH-000226,0.0703578970615
ACH-000227,-0.133989352854
ACH-000228,-0.146986850132
ACH-000231,-0.0874519297893
ACH-000232,0.029072146744900003
ACH-000233,-0.18311676300700003
ACH-000234,-0.105009827647
ACH-000235,-0.0911273173402
ACH-000237,-0.356651775771
ACH-000238,-0.269123057668
ACH-000243,-0.009246096774489999
ACH-000244,-0.0163991845273
ACH-000246,-0.0170925968606
ACH-000248,0.020763702255
ACH-000250,-0.102982031538
ACH-000251,-0.0285467154936
ACH-000253,-0.242826345603
ACH-000255,-0.042466689382199996
ACH-000256,-0.14121373500999998
ACH-000257,-0.441158507408
ACH-000258,-0.204651513717
ACH-000259,-0.167932589016
ACH-000260,0.054914223382800005
ACH-000261,-0.106002461383
ACH-000262,-0.150366818415
ACH-000263,-0.166070243104
ACH-000264,-0.166101538716
ACH-000265,0.012647368513799998
ACH-000266,-0.25398947019699997
ACH-000272,-0.012240548464500001
ACH-000273,-0.03944433097180001
ACH-000274,-0.287151667595
ACH-000277,-0.135427508134
ACH-000278,-0.171369734716
ACH-000279,-0.24912221455400002
ACH-000280,-0.18998364081900002
ACH-000281,0.285143412872
ACH-000288,-0.446428887263
ACH-000291,-0.120273675714
ACH-000293,-0.16672558683900002
ACH-000294,0.123730104922
ACH-000295,-0.12064407463099999
ACH-000296,0.26357882025199997
ACH-000302,-0.21203519272799998
ACH-000304,-0.2063117079
ACH-000307,-0.05111696405880001
ACH-000308,-0.0905707494014
ACH-000310,-0.209112920291
ACH-000311,-0.100899163719
ACH-000312,-0.19072856597399998
ACH-000315,-0.155978809225
ACH-000316,-0.042017941886400005
ACH-000317,-0.296111207897
ACH-000318,-0.009534636014139999
ACH-000319,-0.383553961003
ACH-000320,0.028533404946300002
ACH-000322,0.04851822993430001
ACH-000323,0.100668907392
ACH-000324,-0.00955658537388
ACH-000329,-0.138249155204
ACH-000330,-0.123567171645
ACH-000331,-0.302427536193
ACH-000332,-0.138036555238
ACH-000334,-0.0121011623434
ACH-000335,-0.137560759164
ACH-000336,0.20814290568500002
ACH-000337,-0.175453819331
ACH-000339,-0.115463826699
ACH-000341,-0.184860821114
ACH-000348,-0.37462617795100006
ACH-000350,0.0593698622057
ACH-000352,-0.0174079629769
ACH-000356,-0.181217975951
ACH-000361,0.0682461216593
ACH-000362,-0.25864175856
ACH-000363,-0.226333861096
ACH-000364,-0.166190549917
ACH-000365,-0.182638468336
ACH-000366,-0.207284738642
ACH-000368,-0.317213828874
ACH-000374,-0.222779896373
ACH-000375,-0.161021094423
ACH-000376,-0.169578994956
ACH-000381,-0.138518033179
ACH-000383,-0.332968096294
ACH-000387,-0.09815171885410001
ACH-000389,-0.217899345871
ACH-000390,-0.0461091695741
ACH-000393,-0.14706472864700001
ACH-000395,-0.025199487740599998
ACH-000397,-0.16885747944200002
ACH-000401,-0.0110682757976
ACH-000402,-0.24968680555199999
ACH-000403,-0.0868245923322
ACH-000404,-0.570775049171
ACH-000406,-0.0928555853491
ACH-000407,-0.286039194966
ACH-000408,-0.222830475
ACH-000410,-0.325724343178
ACH-000411,-0.115779681293
ACH-000414,-0.0782476451066
ACH-000415,-0.18522337057799998
ACH-000416,-0.207688931995
ACH-000420,-0.039396413952800004
