,ABCB4 (5244)
ACH-000004,-0.0638425810854
ACH-000007,0.137009278376
ACH-000009,0.024099416892
ACH-000011,-0.052899956568400006
ACH-000012,0.0450766371755
ACH-000013,0.0855309989461
ACH-000014,-0.39678225310500004
ACH-000015,0.08820577946389999
ACH-000017,0.148915474068
ACH-000018,0.185253048627
ACH-000019,-0.101867570624
ACH-000021,-0.079122441837
ACH-000022,0.09051318130519999
ACH-000025,-0.128139074407
ACH-000028,-0.0501774566842
ACH-000030,0.12413953943700001
ACH-000035,-0.0424504090429
ACH-000036,0.08167977926089999
ACH-000037,-0.0844866265722
ACH-000039,0.06433489686800001
ACH-000040,-0.127655820979
ACH-000041,0.026567878311700002
ACH-000042,-0.010741475492700001
ACH-000045,-0.108434932401
ACH-000047,-0.0935401552948
ACH-000052,0.147092424516
ACH-000053,-0.026930192373599997
ACH-000054,-0.0246965355167
ACH-000055,0.00260584940442
ACH-000060,-0.11358397927100002
ACH-000067,-0.10739684630799999
ACH-000070,0.082195393477
ACH-000075,-0.0168055560081
ACH-000078,-0.17028491740499999
ACH-000082,-0.0664983961831
ACH-000085,-0.0321409180273
ACH-000086,-0.00820910549709
ACH-000087,-0.008895409110129999
ACH-000092,0.07163234200400001
ACH-000095,-0.0626274531623
ACH-000097,0.0773860165179
ACH-000098,-0.0905570014463
ACH-000099,0.004516423648020001
ACH-000108,0.161675385098
ACH-000113,-0.00924364417722
ACH-000115,0.41730952608800004
ACH-000116,0.100191345243
ACH-000118,-0.0838043207642
ACH-000120,-0.12549482073100002
ACH-000123,-0.037153070050699996
ACH-000127,-0.0074064119568800005
ACH-000128,-0.07214375476189999
ACH-000132,0.0241778532735
ACH-000133,0.042728207548199997
ACH-000137,0.0823520042118
ACH-000138,0.00630553648607
ACH-000142,-0.38671297236900004
ACH-000143,-0.0708088878306
ACH-000146,0.041587716378
ACH-000148,0.136897765592
ACH-000150,0.24292501794100002
ACH-000152,0.0071384444903799995
ACH-000153,-0.062276648755000004
ACH-000159,-0.027329545726400003
ACH-000160,-0.0907990496904
ACH-000163,-0.09433657623029999
ACH-000167,-0.0595405702227
ACH-000168,-0.107943119615
ACH-000169,-0.07604441042389999
ACH-000178,0.005243189587310001
ACH-000182,-0.006373744549539999
ACH-000183,0.21311417149999998
ACH-000188,-0.0273433967785
ACH-000189,-0.19261504055599998
ACH-000190,0.327430173697
ACH-000198,-0.018327536535599997
ACH-000204,0.034826177568
ACH-000206,-0.242733154177
ACH-000207,0.187924218728
ACH-000211,0.034396277727600004
ACH-000215,0.0409984175911
ACH-000221,-0.27549862612
ACH-000222,-0.0920451311355
ACH-000223,0.03853242076380001
ACH-000226,-0.140271676582
ACH-000227,0.142613948806
ACH-000228,-0.08705154075549999
ACH-000231,-0.00450631681796
ACH-000232,-0.114921864771
ACH-000233,-0.029267553099
ACH-000234,0.0385614072555
ACH-000235,-0.08372398445280001
ACH-000237,-0.128427033548
ACH-000238,-0.0433125722545
ACH-000243,0.00844782680534
ACH-000244,-0.0398272964707
ACH-000246,-0.09929238171810001
ACH-000248,-0.0330213156695
ACH-000250,-0.0770701967136
ACH-000251,0.0081911454388
ACH-000253,-0.035892060236699996
ACH-000255,0.038255627053
ACH-000256,-0.010706679490399999
ACH-000257,-0.00826186447578
ACH-000258,-0.0638054050518
ACH-000259,-0.0517260136368
ACH-000260,0.049146992614900006
ACH-000261,-0.0641036587384
ACH-000262,-0.200165603055
ACH-000263,-0.0990614417145
ACH-000264,-0.00873755934307
ACH-000265,0.10331828613199999
ACH-000266,0.0244546357162
ACH-000272,-0.12187589755599999
ACH-000273,0.00956589764045
ACH-000274,0.0199816911449
ACH-000277,0.0316680386577
ACH-000278,0.13820727428
ACH-000279,-0.053868904594
ACH-000280,-0.0736560425567
ACH-000281,0.021610698334499998
ACH-000288,-0.0385014611079
ACH-000291,0.09118129609589999
ACH-000293,-0.029946693373
ACH-000294,0.07078788029889999
ACH-000295,-0.271423874565
ACH-000296,-0.0626393935608
ACH-000302,0.00876384107467
ACH-000304,-0.158844311985
ACH-000307,0.0373039160147
ACH-000308,-0.0253496617162
ACH-000310,0.228811785322
ACH-000311,0.0679230811224
ACH-000312,-0.0930332820514
ACH-000315,0.019904988285299997
ACH-000316,0.12544719658700001
ACH-000317,0.06895764622839999
ACH-000318,-0.13822659255300002
ACH-000319,-0.0812046001376
ACH-000320,-0.117156954582
ACH-000322,-0.00228405061717
ACH-000323,-0.0405541788813
ACH-000324,0.112773130097
ACH-000329,0.046557361024500005
ACH-000330,-0.07995683261030001
ACH-000331,-0.09643942986510001
ACH-000332,0.040269622396300005
ACH-000334,-0.0524354719602
ACH-000335,-0.0339825417228
ACH-000336,-0.136326212531
ACH-000337,-0.047912942330800005
ACH-000339,-0.05784535654569999
ACH-000341,-0.034612218444599996
ACH-000348,-0.062225343830199994
ACH-000350,0.165536877743
ACH-000352,0.12150697327299999
ACH-000356,0.014586102446299999
ACH-000361,0.329938289888
ACH-000362,0.10446750165799999
ACH-000363,-0.00987038953532
ACH-000364,0.0286948382258
ACH-000365,-0.0840618355253
ACH-000366,-0.09513813245729999
ACH-000368,0.0259927327157
ACH-000374,-0.09920494853610001
ACH-000375,0.037286164799
ACH-000376,-0.102368334759
ACH-000381,-0.053457209647300004
ACH-000383,-0.10632369227600001
ACH-000387,-0.0262811177044
ACH-000389,0.144343310242
ACH-000390,0.0352068859405
ACH-000393,0.11482752724999999
ACH-000395,-0.17538455619899998
ACH-000397,-0.0820110398502
ACH-000401,0.127042019934
ACH-000402,0.337802935683
ACH-000403,-0.0363527729469
ACH-000404,-0.08654665797589998
ACH-000406,0.039475560617400006
ACH-000407,0.110580650603
ACH-000408,-0.231632212751
ACH-000410,0.09837640449560002
ACH-000411,-0.016506731150100002
ACH-000414,-0.0906330578886
ACH-000415,-0.240513657075
ACH-000416,-0.0187409627012
ACH-000420,-0.171565576518
ACH-000421,-0.04908743397030001
ACH-000424,0.09715037467869998
ACH-000425,0.00335612755542
ACH-000426,-0.07232972547500001
ACH-000427,-0.0182449920589
ACH-000433,0.1964850719
ACH-000436,0.282604953022
ACH-000444,0.062077956689
ACH-000445,-0.23339880523200002
ACH-000448,-0.00014202982921
ACH-000450,0.0015328178023099998
ACH-000452,-0.029980068982599997
ACH-000454,-0.183838575453
ACH-000458,0.187224436997
ACH-000459,-0.223384028763
ACH-000460,0.0753206286375
ACH-000461,-0.08546314989119999
ACH-000463,-0.09371131834169999
ACH-000464,-0.08214707170689999
ACH-000466,-0.029467099673599995
ACH-000467,-0.05506731325019999
ACH-000468,0.11862347311799999
ACH-000469,-0.107081113651
ACH-000470,0.0157625638969
ACH-000471,-0.11121449315300001
ACH-000472,-0.08245106886760001
ACH-000473,0.0584446906973
ACH-000475,-0.026664628130099996
ACH-000476,0.029249811464100002
ACH-000477,0.100093841484
ACH-000480,0.00827172323006
ACH-000481,0.032797712901
