,FOXN4 (121643)
ACH-000004,-0.633783006885
ACH-000007,-0.26942728304900004
ACH-000009,-0.17798764690299998
ACH-000011,-0.368533384488
ACH-000012,-0.370689084547
ACH-000013,-0.434784186835
ACH-000014,-0.41341625083800004
ACH-000015,-0.400959369288
ACH-000017,-0.323195464804
ACH-000018,-0.575347743594
ACH-000019,-0.125309990423
ACH-000021,-0.326288742635
ACH-000022,-0.28723796838599996
ACH-000025,-0.402508009859
ACH-000028,-0.237851897768
ACH-000030,-0.11930841237199999
ACH-000035,-0.10634862902
ACH-000036,-0.329113555633
ACH-000037,-0.503505473504
ACH-000039,0.22441652544500001
ACH-000040,-0.39201057777500004
ACH-000041,-0.253503683495
ACH-000042,-0.33827414751999996
ACH-000045,-0.47146217556000003
ACH-000047,-0.407295235546
ACH-000052,-0.5850891401839999
ACH-000053,-0.259743982156
ACH-000054,-0.269884948475
ACH-000055,-0.360471294185
ACH-000060,-0.337022961502
ACH-000067,-0.333515105571
ACH-000070,-0.664138163686
ACH-000075,-0.5173649673290001
ACH-000078,-0.23227517625
ACH-000082,-0.28911421333299997
ACH-000085,-0.525157406729
ACH-000086,-0.192988816449
ACH-000087,-0.405486700316
ACH-000092,-0.219513338314
ACH-000095,-0.346575792336
ACH-000097,-0.478107931979
ACH-000098,-0.5135403703670001
ACH-000099,-0.268719728617
ACH-000108,-0.10384761917999999
ACH-000113,-0.18414831364
ACH-000115,-0.10703464457900001
ACH-000116,-0.33343418728
ACH-000118,-0.150740633622
ACH-000120,-0.257062357181
ACH-000123,-0.28589031148
ACH-000127,-0.30896057756900003
ACH-000128,-0.52943994882
ACH-000132,-0.14331482113900001
ACH-000133,-0.361759800286
ACH-000137,-0.375579189599
ACH-000138,-0.10954305542300001
ACH-000142,-0.353887671276
ACH-000143,-0.402655507024
ACH-000146,-0.244067263875
ACH-000148,-0.385818897757
ACH-000150,-0.35282905300800005
ACH-000152,-0.33909111679
ACH-000153,-0.279772126974
ACH-000159,-0.22228011577
ACH-000160,-0.21680556523299999
ACH-000163,-0.46519420483499996
ACH-000167,-0.44450905859300005
ACH-000168,-0.591295321717
ACH-000169,-0.457405994751
ACH-000178,-0.42906500197400005
ACH-000182,-0.406080941009
ACH-000183,-0.336316165171
ACH-000188,-0.513201320714
ACH-000189,-0.685895076638
ACH-000190,-0.22426187042100001
ACH-000198,-0.321637958311
ACH-000204,-0.46926019248000006
ACH-000206,-0.183376037368
ACH-000207,-0.224966784041
ACH-000211,-0.405834982019
ACH-000215,-0.471849370709
ACH-000221,-0.228195938395
ACH-000222,-0.0653822003503
ACH-000223,-0.50607693758
ACH-000226,-0.34533121938600003
ACH-000227,-0.530623643365
ACH-000228,-0.298210129763
ACH-000231,-0.251094676484
