,DCST1 (149095)
ACH-000004,-0.0840802290157
ACH-000007,-0.061344094773000006
ACH-000009,-0.41036372872599997
ACH-000011,-0.189821290823
ACH-000012,-0.23564847904
ACH-000013,-0.137459835498
ACH-000014,-0.207580091356
ACH-000015,-0.198042582914
ACH-000017,-0.136488406091
ACH-000018,-0.13903638357200002
ACH-000019,-0.124672983051
ACH-000021,-0.315068297689
ACH-000022,-0.08266760739510001
ACH-000025,-0.392643036262
ACH-000028,-0.147259047139
ACH-000030,-0.29435917334899997
ACH-000035,-0.135679889726
ACH-000036,-0.0219330279093
ACH-000037,-0.363755132389
ACH-000039,-0.39914080642300004
ACH-000040,0.158417912786
ACH-000041,-0.0637729665125
ACH-000042,-0.142840183782
ACH-000045,-0.154839207528
ACH-000047,-0.023246246943200002
ACH-000052,-0.34155794608199996
ACH-000053,-0.259669611226
ACH-000054,-0.0626253923724
ACH-000055,-0.21220939449700002
ACH-000060,-0.215772382046
ACH-000067,-0.26889253881999997
ACH-000070,-0.0656185070273
ACH-000075,0.0441601036146
ACH-000078,-0.15448303473
ACH-000082,-0.23622225126200003
ACH-000085,-0.16920100045699998
ACH-000086,-0.424559255518
ACH-000087,-0.21780552362199998
ACH-000092,-0.265947864702
ACH-000095,-0.267898927247
ACH-000097,-0.0948967618988
ACH-000098,-0.227170390822
ACH-000099,-0.0360022169165
ACH-000108,-0.253254344032
ACH-000113,-0.200927414014
ACH-000115,0.0383404210232
ACH-000116,-0.134919360724
ACH-000118,-0.20216540704100003
ACH-000120,-0.278520969459
ACH-000123,-0.241017458336
ACH-000127,-0.196103176232
ACH-000128,-0.16402366360200002
ACH-000132,-0.0541534029776
ACH-000133,-0.18852442387
ACH-000137,-0.394408235272
ACH-000138,-0.08828233562030001
ACH-000142,-0.284198927574
ACH-000143,0.018134054597499998
ACH-000146,-0.160420919964
ACH-000148,-0.31691188052499997
ACH-000150,0.032718734281299997
ACH-000152,-0.00996622400664
ACH-000153,-0.22837146810800002
ACH-000159,-0.291454359847
ACH-000160,-0.143032933233
ACH-000163,-0.233771197205
ACH-000167,-0.358203254904
ACH-000168,-0.061816209930400004
ACH-000169,-0.184096840612
ACH-000178,-0.15851153666099999
ACH-000182,-0.13479456792199998
ACH-000183,-0.446178710107
ACH-000188,-0.217626663436
ACH-000189,-0.7864460468600001
ACH-000190,-0.09395393127630002
ACH-000198,-0.160834634144
ACH-000204,-0.376986370585
ACH-000206,0.07360784503260001
ACH-000207,0.112366674982
ACH-000211,-0.18031677554
ACH-000215,-0.286148448181
ACH-000221,-0.169205827256
ACH-000222,-0.172834943468
ACH-000223,-0.10821184617999999
ACH-000226,-0.283105731177
ACH-000227,0.0852370987775
ACH-000228,-0.257330310906
ACH-000231,-0.19067744997000002
ACH-000232,-0.175211125978
ACH-000233,-0.07677775859199999
ACH-000234,-0.155320505974
ACH-000235,-0.25106414950399997
ACH-000237,-0.21169075436
ACH-000238,0.087761702684
ACH-000243,-0.18578963637
ACH-000244,0.20239656498
ACH-000246,-0.207213148215
ACH-000248,-0.012139413047100001
ACH-000250,-0.14764208968
