,KCNG1 (3755)
ACH-000004,-0.282638783214
ACH-000007,-0.503522907472
ACH-000009,-0.284405326553
ACH-000011,-0.0663207947853
ACH-000012,-0.316188173191
ACH-000013,-0.129806016517
ACH-000014,-0.0574205653345
ACH-000015,-0.162916598613
ACH-000017,-0.453097986848
ACH-000018,-0.26445895839
ACH-000019,-0.293178107051
ACH-000021,-0.36896045389
ACH-000022,-0.11346020144000002
ACH-000025,-0.299531328354
ACH-000028,-0.375274588917
ACH-000030,-0.275255414131
ACH-000035,-0.31472970198899997
ACH-000036,-0.184271781857
ACH-000037,-0.267208935154
ACH-000039,-0.21425052225299998
ACH-000040,-0.35393560464100005
ACH-000041,-0.230687479329
ACH-000042,-0.480137231821
ACH-000045,-0.217124792785
ACH-000047,-0.436997849305
ACH-000052,-0.301184786958
ACH-000053,-0.117788490767
ACH-000054,-0.409992423278
ACH-000055,-0.47351978454300003
ACH-000060,-0.38900754000200005
ACH-000067,-0.41186199843099996
ACH-000070,-0.269092317789
ACH-000075,-0.37243101379
ACH-000078,-0.349662646874
ACH-000082,-0.305784405779
ACH-000085,-0.26034137785100003
ACH-000086,-0.204850994664
ACH-000087,-0.14480292937300002
ACH-000092,-0.174241247126
ACH-000095,-0.16352879147399998
ACH-000097,-0.26107365225
ACH-000098,-0.142654178403
ACH-000099,-0.23926847318799999
ACH-000108,-0.119769874178
ACH-000113,-0.22015756236900003
ACH-000115,-0.240997769527
ACH-000116,-0.347129717693
ACH-000118,-0.376939569691
ACH-000120,-0.320399436711
ACH-000123,-0.0993136457205
ACH-000127,-0.289928517197
ACH-000128,-0.271836112982
ACH-000132,-0.17081465163600001
ACH-000133,-0.43715327778000007
ACH-000137,-0.277002573204
ACH-000138,-0.195636719476
ACH-000142,-0.285880179032
ACH-000143,-0.120582736149
ACH-000146,-0.117609405932
ACH-000148,-0.198165495542
ACH-000150,-0.225212383231
ACH-000152,-0.21053852054900002
ACH-000153,0.15890133328199998
ACH-000159,-0.208544718273
ACH-000160,-0.41566216097900005
ACH-000163,-0.288386089585
ACH-000167,-0.19435308617199998
ACH-000168,-0.263855278681
ACH-000169,-0.335932203654
ACH-000178,-0.159496859621
ACH-000182,-0.271258681614
ACH-000183,-0.38442127099
ACH-000188,-0.227780099324
ACH-000189,0.015438083412600001
ACH-000190,-0.540051896105
ACH-000198,-0.339073140656
ACH-000204,-0.204488368035
ACH-000206,-0.0048970387653199995
ACH-000207,-0.41073363687
ACH-000211,-0.36676890648500005
ACH-000215,-0.236954196955
ACH-000221,-0.23805368920699999
ACH-000222,-0.327919550962
ACH-000223,-0.268717030037
ACH-000226,-0.227174201836
ACH-000227,-0.38137498973800005
ACH-000228,-0.305854937762
ACH-000231,-0.261088647055
ACH-000232,-0.234828156778
ACH-000233,-0.329411282899
ACH-000234,-0.42255724300399994
