,MAU2 (23383)
ACH-000444,-0.986957220943
ACH-000445,-0.542956383086
ACH-000448,-0.45089898669399997
ACH-000450,-0.598692689299
ACH-000452,-0.702588468143
ACH-000454,-0.729835746107
ACH-000458,-0.462335285826
ACH-000459,-0.862211100109
ACH-000460,-0.21682278892499998
ACH-000461,-0.47761704044799996
ACH-000463,-0.25032020658799997
ACH-000464,-1.0241736584799999
ACH-000466,-0.625585175088
ACH-000467,-0.918746003585
ACH-000468,-0.738360008225
ACH-000469,-0.6252138894100001
ACH-000470,-0.860093694454
ACH-000471,-1.08797396861
ACH-000472,-1.56673382614
ACH-000473,-1.18256937873
ACH-000475,-1.1674718664100001
ACH-000476,-0.239205703874
ACH-000477,-1.26887221191
ACH-000480,-0.6431271878029999
ACH-000481,-0.6162020555709999
ACH-000483,-0.828194954255
ACH-000484,-1.00034455099
ACH-000485,-0.837431517624
ACH-000486,-0.886377182432
ACH-000487,-0.736463796408
ACH-000488,-0.64259790183
ACH-000490,-0.955282270749
ACH-000491,-1.04248620356
ACH-000495,-1.2323428597700001
ACH-000496,-0.625930857142
ACH-000499,-0.948336348612
ACH-000500,-0.6372924306800001
ACH-000502,-0.598968790767
ACH-000503,-0.553927030126
ACH-000505,-0.555135007112
ACH-000507,-0.8715822241619999
ACH-000510,-0.523308909221
ACH-000511,-0.636448097214
ACH-000512,-1.14294490368
ACH-000516,-0.477996660845
ACH-000517,-0.657494915089
ACH-000518,-0.665137456137
ACH-000520,-0.7708534918459999
ACH-000521,-0.226188123014
ACH-000522,-0.848761366931
ACH-000524,-0.217917476477
ACH-000527,-1.01090647889
ACH-000528,-0.821690804995
ACH-000537,-0.376382279105
ACH-000541,-0.20760171603799998
ACH-000542,-0.622264419964
ACH-000544,-1.03862770624
ACH-000545,-0.697504949479
ACH-000547,-0.560863160125
ACH-000548,-0.677037309939
ACH-000549,-0.8958725360750001
ACH-000550,-0.621636893247
ACH-000552,-1.06393041625
ACH-000556,-0.7829462705820001
ACH-000557,-1.0302315443799999
ACH-000570,-0.8085746515410001
ACH-000571,-0.847605173606
ACH-000573,-0.24489128940000002
ACH-000576,-0.5405635567670001
ACH-000580,-1.20309598247
ACH-000584,-0.358759989507
ACH-000585,-0.8651548209550001
ACH-000588,-0.7647659211869999
ACH-000589,-0.293051254935
ACH-000591,-0.0973144894483
ACH-000593,-0.472863491513
ACH-000600,-0.228480587214
ACH-000601,-1.02095239377
ACH-000604,-1.10220524037
ACH-000605,-1.01611180249
ACH-000606,-0.831806523943
ACH-000608,-0.979845593793
ACH-000614,-1.33867220876
ACH-000616,-0.861236093277
ACH-000618,-0.224673553611
ACH-000619,-1.11377154462
ACH-000620,-1.1865683489
ACH-000621,-0.637431078415
ACH-000622,-0.795217261628
ACH-000623,-0.363426342279
ACH-000624,-0.978609101706
ACH-000627,-0.0322718775406
ACH-000630,0.776725294533
ACH-000632,-0.503276725745
ACH-000633,-0.24038968853700002
ACH-000637,-0.5940406341910001
ACH-000638,-0.5204707004169999
ACH-000646,-0.662666532834
ACH-000647,-0.49818120221600004
ACH-000648,-0.42727284459799997
ACH-000649,-0.0117728150872
ACH-000651,-0.100365586108
ACH-000652,-1.3046892002500001
ACH-000653,-1.24398601804
ACH-000657,-0.8941690228899999
ACH-000658,-0.734369808141
ACH-000661,-0.8920948600049999
ACH-000662,-0.70971964853
ACH-000663,-0.747384831777
ACH-000665,-0.48798047774
ACH-000671,-1.18177004885
ACH-000673,-1.3904347058200002
ACH-000676,-0.733115777044
ACH-000677,-0.59648259132
ACH-000681,-0.8676795937559999
ACH-000682,-0.628810532068
ACH-000683,-1.03791882294
ACH-000684,0.24304960961
ACH-000688,-0.5172793459880001
ACH-000693,-0.848112628479
ACH-000694,-0.584209478451
ACH-000695,-0.569015904779
ACH-000696,-0.6594854451959999
ACH-000697,-0.797852245898
ACH-000699,-0.596894855936
ACH-000701,-1.03535070622
ACH-000706,-0.60548825559
ACH-000711,-0.6141105621199999
ACH-000713,-0.74593900047
ACH-000714,-0.7308862012540001
ACH-000718,-0.497160022571
ACH-000720,-0.6446315408250001
ACH-000721,-1.4123625279499998
ACH-000724,-0.143485323967
ACH-000725,-1.0958832660299997
ACH-000732,-0.902720307922
ACH-000734,-1.20130266483
ACH-000735,-1.04232169731
ACH-000736,-0.682538459745
ACH-000738,-0.870735176721
ACH-000746,-1.12777709889
ACH-000747,-0.708810893496
ACH-000748,-0.754450437207
ACH-000753,0.0496206215499
ACH-000756,-0.44755950818400003
ACH-000757,-0.743884041905
ACH-000758,-1.03816858785
ACH-000760,-0.399370832883
ACH-000763,-0.970132240609
ACH-000764,-1.1631718906200001
ACH-000765,-0.863904377309
ACH-000766,-0.284799526675
ACH-000767,-0.642165896335
ACH-000768,-1.00753078101
ACH-000769,-0.975514869727
ACH-000770,-0.366309988733
ACH-000771,-0.8567258405670001
ACH-000773,-0.963076120201
ACH-000776,-0.761161229473
ACH-000777,-0.7523300160699999
ACH-000778,-0.7799350464229999
ACH-000781,-1.22203164328
ACH-000782,-0.594101127576
ACH-000783,-0.8425927009909999
ACH-000784,-0.7370325264409999
ACH-000785,-0.643568116877
ACH-000787,0.23747841940099998
ACH-000788,-0.668007424164
ACH-000791,-0.486517655788
ACH-000792,0.00691121280053
ACH-000794,-1.00074295601
ACH-000796,-0.9322805167899999
ACH-000799,-0.894976152744
ACH-000800,-0.33575430693499997
ACH-000802,-0.9802655978720001
ACH-000804,-0.661708249904
ACH-000805,-0.5254125837479999
ACH-000809,-1.23704011318
ACH-000810,-0.825391630769
ACH-000811,-1.14929147704
ACH-000817,-1.0971811441
ACH-000819,-0.637586003911
ACH-000820,-0.430561214191
ACH-000821,-0.901920111376
ACH-000822,-1.4199124859299999
ACH-000823,-1.0546202251299999
ACH-000824,-0.429919700068
ACH-000827,-0.966367615035
ACH-000829,-0.687633358369
ACH-000831,-0.8364658590649999
ACH-000832,-0.931745425716
ACH-000833,-0.741156971188
ACH-000834,-1.07560651078
ACH-000835,-0.405720696314
ACH-000836,-0.969745834935
ACH-000837,-0.602914741056
ACH-000838,-1.0
ACH-000839,-0.472994913362
ACH-000840,-0.634313981296
ACH-000841,-0.651773931781
ACH-000843,-0.606138747031
ACH-000846,-0.611196860188
ACH-000847,-0.9294350223000001
ACH-000848,-0.969495782426
ACH-000849,-0.378640974972
ACH-000851,-0.77621212583
ACH-000855,-0.7753874472840001
ACH-000856,0.324970569863
ACH-000858,-0.49546140026600005
ACH-000859,-1.2506897865
ACH-000861,-0.873361800632
ACH-000862,-0.7758349321179999
ACH-000865,-0.516381588928
ACH-000866,-0.915648417818
ACH-000867,-0.287483304166
ACH-000869,-0.9157896082629999
ACH-000872,-0.965415626841
ACH-000873,-0.505537415535
ACH-000876,-0.9748435990250001
ACH-000878,-0.8818956985940001
ACH-000880,-0.914949930254
ACH-000881,-0.880081989989
ACH-000882,-0.8900504852910001
ACH-000884,-0.6284224621310001
ACH-000885,-0.173599638108
ACH-000887,-0.7317039748540001
ACH-000888,-0.45626137794
ACH-000889,-1.48646960275
ACH-000890,-0.5815501828949999
ACH-000896,-0.12828726952199998
ACH-000898,-0.79682636236
ACH-000900,-0.460468570916
ACH-000901,-0.464515707662
ACH-000905,-0.700151824904
ACH-000906,-0.941623300276
ACH-000907,-0.17866384433600002
ACH-000910,-0.680902255524
ACH-000911,-0.512575181233
ACH-000912,-0.73995373015
ACH-000913,-0.947523750917
ACH-000915,-0.66737790621
ACH-000916,-0.633692445068
ACH-000917,-0.47094445426299997
ACH-000921,-0.7226512568179999
ACH-000924,-0.195719905198
ACH-000926,-0.6464315665
ACH-000928,-0.72031863255
ACH-000929,-0.470621692051
ACH-000932,-1.0500162805500002
ACH-000935,-1.0279627806799998
ACH-000936,-0.986294200391
ACH-000937,-0.82894173831
ACH-000938,-0.833449810847
ACH-000939,-1.04960513827
ACH-000941,-1.30211493409
ACH-000943,-0.7606058226569999
ACH-000946,-0.588134300787
ACH-000947,-0.8887313523100001
ACH-000948,-0.608593496439
ACH-000950,-0.915082681866
ACH-000953,-1.16069482518
ACH-000957,-0.606425510888
ACH-000958,-0.642873482479
ACH-000960,-0.792412299797
ACH-000963,-0.6708436474889999
ACH-000968,-0.86432167873
ACH-000969,-0.821403272519
ACH-000973,-0.807826479082
ACH-000974,-0.47417386882
ACH-000975,0.0464557663147
ACH-000976,-1.1021101945899998
ACH-000978,-0.776588083216
ACH-000980,-0.256985265074
ACH-000984,-0.8666674795720001
ACH-000986,-0.847683946227
ACH-000988,-0.760488529155
ACH-000993,-0.512778307069
ACH-000994,-0.764020326191
ACH-000996,-0.8431779488619999
ACH-001001,-0.426000304199
ACH-001020,-0.775814945094
ACH-001028,-0.829535955554
ACH-001031,-0.6197692716309999
ACH-001038,-1.1790297515100001
ACH-001048,-0.06860659560740001
ACH-001050,-1.18439515263
ACH-001053,-1.10550584783
ACH-001054,-0.456661114741
ACH-001061,-0.598920114566
ACH-001067,-0.981631162239
ACH-001075,-0.783868373004
ACH-001096,-0.7419677100409999
ACH-001128,-0.874124188586
ACH-001134,-0.902725414083
ACH-001151,-0.874255053935
ACH-001163,-1.01547671814
ACH-001164,-0.35697918765000003
ACH-001173,-0.265353713448
ACH-001183,-0.792828768389
ACH-001184,-1.12440250479
ACH-001190,-0.737487370299
ACH-001192,-1.1349860304100001
ACH-001193,-0.7920176380239999
ACH-001196,-0.666235185148
ACH-001197,-0.816829573732
ACH-001205,-0.451295198365
ACH-001211,-0.48366613699600003
ACH-001212,-0.485420948174
ACH-001228,-0.961929322665
ACH-001232,-0.35201636858999996
ACH-001239,-0.921659822708
ACH-001274,-0.460164944636
ACH-001275,-0.577489627821
ACH-001277,-0.758080418308
ACH-001278,-1.03113611265
ACH-001280,-0.843649072257
ACH-001283,-1.21828190662
ACH-001289,-0.625669541805
ACH-001295,-0.452299943556
ACH-001300,-0.441442023287
ACH-001301,-0.6628849863399999
ACH-001302,-1.0749854124200002
ACH-001303,-0.40694352204800005
ACH-001306,-0.910435934119
ACH-001318,-0.647563467763
ACH-001322,-0.21981305199
ACH-001328,-0.9430993898280001
ACH-001332,-1.0716980174600002
ACH-001333,-0.832997937771
ACH-001336,-0.37397438369400005
ACH-001340,-0.603042136909
ACH-001346,-0.822467897964
ACH-001353,-0.625508849938
ACH-001354,-0.05257305924319999
ACH-001367,-0.8994299218649999
ACH-001368,-0.769175804671
ACH-001374,-0.422208583278
ACH-001375,-0.956259481681
ACH-001377,-0.6069782534089999
ACH-001380,-0.335352463598
ACH-001391,-0.9367495145810001
ACH-001407,-0.567338219021
ACH-001408,-1.0266776948899998
ACH-001413,-0.21920134125100002
ACH-001430,-0.49581530336499996
ACH-001431,-0.897560065591
ACH-001450,-0.826349051406
ACH-001496,-1.1202916806
ACH-001500,-0.885054504461
ACH-001521,-1.46786981954
ACH-001523,-0.520119896883
ACH-001532,-0.74108104866
ACH-001536,-0.599714761913
ACH-001550,-0.525972275234
ACH-001552,-0.58365399829
ACH-001554,-0.588324893798
ACH-001645,-0.92809121824
ACH-001654,-0.6965002634020001
ACH-001715,-0.982299253303
ACH-001735,-1.01567143456
ACH-001736,-0.9784881713600001
ACH-001737,-0.5679817062820001
ACH-001740,-1.24440125918
ACH-001745,-0.978216715747
ACH-001750,-0.535126502077
ACH-001765,-0.971535249778
ACH-001956,-0.778126021301
ACH-001957,-0.355713424937
