,CSDC2 (27254)
ACH-000445,-0.434189717258
ACH-000448,-0.314951670579
ACH-000450,-0.277667382527
ACH-000452,-0.21113822286800002
ACH-000454,-0.343564331869
ACH-000458,-0.129402176073
ACH-000459,0.10514407774000001
ACH-000460,-0.355807944599
ACH-000461,-0.38021294069399997
ACH-000463,-0.27972050120999997
ACH-000464,-0.479791049017
ACH-000466,-0.344127988848
ACH-000467,-0.110099007346
ACH-000468,-0.303470241508
ACH-000469,-0.305855904931
ACH-000470,-0.497827060994
ACH-000471,-0.370434199311
ACH-000472,-0.286358115016
ACH-000473,-0.326357251281
ACH-000475,-0.254474723265
ACH-000476,-0.291640321043
ACH-000477,-0.136933235319
ACH-000480,-0.13763200017899999
ACH-000481,-0.289480835981
ACH-000483,-0.275602152285
ACH-000484,-0.158862154986
ACH-000485,-0.169728134645
ACH-000486,-0.14290120998400002
ACH-000487,-0.30149734322599997
ACH-000488,-0.258308886272
ACH-000490,-0.276192130735
ACH-000491,-0.1374813502
ACH-000495,-0.114568114746
ACH-000496,-0.03857212885030001
ACH-000499,-0.198954317102
ACH-000500,0.039229667758
ACH-000502,-0.09600326581669999
ACH-000503,-0.163287288501
ACH-000505,-0.259592389876
ACH-000507,-0.140687440959
ACH-000510,-0.276818595896
ACH-000511,-0.220727842588
ACH-000512,-0.196371053125
ACH-000516,-0.523521383152
ACH-000517,-0.190309445991
ACH-000518,-0.281499243405
ACH-000520,-0.282961002134
ACH-000521,-0.222903804474
ACH-000522,-0.210309507281
ACH-000524,-0.423500888226
ACH-000527,-0.31111361190000003
ACH-000528,-0.172268084844
ACH-000537,-0.08859649761939999
ACH-000541,-0.274119876577
ACH-000542,-0.267976806482
ACH-000544,-0.130218644066
ACH-000545,-0.128187197347
ACH-000547,-0.284204616255
ACH-000548,-0.183641948479
ACH-000549,-0.32153857234
ACH-000550,-0.168686338405
ACH-000552,-0.21997529936000002
ACH-000556,-0.258549309888
ACH-000557,-0.402067023794
ACH-000570,-0.209128955014
ACH-000571,-0.356596329101
ACH-000573,-0.13103865814000001
ACH-000576,-0.24708496402
ACH-000580,-0.16592044389399999
ACH-000584,-0.262358167037
ACH-000585,-0.0918742949856
ACH-000588,-0.10278980740700001
ACH-000589,-0.051069964729
ACH-000591,-0.248213572783
ACH-000593,-0.215212306896
ACH-000600,-0.25456905190400003
ACH-000601,-0.279977788413
ACH-000604,-0.119637567096
ACH-000605,-0.266877025911
ACH-000606,-0.32537331224300003
ACH-000608,-0.591846679509
ACH-000614,-0.16757846270500001
ACH-000616,-0.206751821842
ACH-000618,-0.149395768263
ACH-000619,-0.146840438102
ACH-000620,-0.285770099589
ACH-000621,-0.321661443924
ACH-000622,-0.113623818431
ACH-000623,-0.324969924804
ACH-000624,-0.19830440263799998
ACH-000627,-0.380289444121
ACH-000630,-0.30863381654100003
ACH-000632,-0.148638142329
ACH-000633,-0.455952679939
ACH-000637,-0.10817858585899999
ACH-000638,-0.268456264954
ACH-000646,-0.32132167910799997
ACH-000647,-0.216286627755
ACH-000648,-0.0670452512889
ACH-000649,-0.139683157023
ACH-000651,-0.21473802108800003
ACH-000652,-0.09426353569280001
ACH-000653,-0.333326489761
ACH-000657,-0.286223360921
ACH-000658,-0.19434545460799998
ACH-000661,0.0348922724554
ACH-000662,-0.621409805995
ACH-000663,-0.11747591656300001
ACH-000665,-0.40203680118
ACH-000671,-0.152992218406
ACH-000673,-0.386058458771
ACH-000676,-0.0564458745225
ACH-000677,-0.229721461108
ACH-000681,-0.09461008761430001
ACH-000682,-0.34664969869199996
ACH-000683,-0.385106394247
ACH-000684,0.0013327343682100002
ACH-000688,-0.345435166849
ACH-000693,-0.349492227918
ACH-000694,-0.1892198903
ACH-000695,-0.518965922733
ACH-000696,-0.173108244156
ACH-000697,-0.210022182661
ACH-000699,-0.203851260561
ACH-000701,-0.312302028726
ACH-000706,-0.158378377847
ACH-000711,-0.30090057180700003
ACH-000713,-0.17574382078200002
ACH-000714,-0.6465737449610001
ACH-000718,-0.313247489462
ACH-000720,-0.18806901945
ACH-000721,-0.38102827358
ACH-000724,-0.255363043039
ACH-000725,-0.7519079296160001
ACH-000732,-0.22707594572200002
ACH-000734,-0.355347868282
ACH-000735,-0.380780185831
ACH-000736,-0.146182909818
ACH-000738,-0.0470209546901
ACH-000746,-0.150339289211
ACH-000747,-0.343509529193
ACH-000748,-0.107756249387
ACH-000753,-0.299092379686
ACH-000756,-0.49123014259
ACH-000757,-0.36699394211999997
ACH-000758,-0.353098595116
ACH-000760,-0.151865903481
ACH-000763,-0.346179912905
ACH-000764,-0.398024784046
ACH-000765,-0.17427523558400002
ACH-000766,-0.247101724849
ACH-000767,-0.364344153036
ACH-000768,-0.132575068404
ACH-000769,-0.37974746710199997
ACH-000770,-0.17455595216400002
ACH-000771,-0.26581875861
ACH-000773,-0.35271191631800003
ACH-000776,-0.25421532804
ACH-000777,-0.311940780932
ACH-000778,-0.279884144155
ACH-000781,-0.232429092905
ACH-000782,-0.145883570292
ACH-000783,-0.493465282917
ACH-000784,-0.258091436471
ACH-000785,-0.26023688898
ACH-000787,-0.243641312571
ACH-000788,-0.295194260335
ACH-000791,-0.43379262580600003
ACH-000792,-0.158089550778
ACH-000794,-0.25159807915300003
ACH-000796,-0.29310222813299996
ACH-000799,-0.274985704424
ACH-000800,-0.219791422654
ACH-000802,-0.07265688346060001
ACH-000804,0.048004745373800006
ACH-000805,-0.27155915970600003
ACH-000809,-0.237360459525
ACH-000810,-0.124745097191
ACH-000811,-0.291096911527
ACH-000817,-0.11512362519899999
ACH-000819,-0.0945721720078
ACH-000820,-0.306990863248
ACH-000821,-0.18796165337
ACH-000822,-0.271107635197
ACH-000823,-0.36747255613200003
ACH-000824,-0.15152620187899998
ACH-000827,-0.340513328939
ACH-000829,-0.308022787387
ACH-000831,-0.257505534328
ACH-000832,-0.20309796977800001
ACH-000833,-0.0476050489604
ACH-000834,-0.291388578973
ACH-000835,-0.22201865096700002
ACH-000836,-0.39864947942199996
ACH-000837,-0.19054097021299998
ACH-000838,-0.0370853364651
ACH-000839,-0.29239771126999997
ACH-000840,0.04694668020830001
ACH-000841,-0.330430443861
ACH-000843,-0.358808758602
ACH-000846,-0.7653551696359999
ACH-000847,-0.315624415358
ACH-000848,-0.343266335976
ACH-000849,-0.27753163759599997
ACH-000851,-0.220813012523
ACH-000855,-0.059865073491599995
ACH-000856,-0.33154902279
ACH-000858,-0.40340293874399996
ACH-000859,-0.522241085464
ACH-000861,-0.125583444359
ACH-000862,-0.142851211699
ACH-000865,-0.191607898024
ACH-000866,-0.178948161627
ACH-000867,-0.40137129126800003
ACH-000869,-0.338745673861
ACH-000872,-0.167139130909
ACH-000873,-0.363867565571
ACH-000876,-0.120969978238
ACH-000878,-0.061948306031999995
ACH-000880,-0.261638601003
ACH-000881,-0.19894037493099997
ACH-000882,-0.24701155478599998
ACH-000884,-0.287100764783
ACH-000885,-0.295447511983
ACH-000887,-0.285068922834
ACH-000888,-0.272500630376
ACH-000889,-0.172356050374
ACH-000890,-0.449621886016
ACH-000896,-0.311392583741
ACH-000898,-0.175132721325
ACH-000900,-0.217335442663
ACH-000901,-0.305304114097
ACH-000905,-0.182547434195
ACH-000906,-0.28221350971299997
ACH-000907,-0.483069799656
ACH-000910,-0.325408482598
ACH-000911,-0.42309595568999997
ACH-000912,-0.34469955366
ACH-000913,-0.12000905756899999
ACH-000915,-0.17254796077999998
ACH-000916,-0.471671345392
ACH-000917,-0.301657532954
ACH-000921,-0.41929059425399995
ACH-000924,-0.152008775641
ACH-000926,-0.34243777141500004
ACH-000928,-0.261184373106
ACH-000929,-0.34094829641400004
ACH-000932,-0.292418649975
ACH-000935,-0.0801197975798
ACH-000936,-0.22871800235800002
ACH-000937,-0.23338367934999998
ACH-000938,-0.051419051850500004
ACH-000939,-0.266214654346
ACH-000941,-0.299018791586
ACH-000943,-0.258209008083
ACH-000946,-0.41116912042
ACH-000947,-0.260083059593
ACH-000948,-0.178014399548
ACH-000950,-0.276002830173
ACH-000953,-0.504120018982
ACH-000957,-0.0583830626936
ACH-000958,0.0269319814787
ACH-000960,-0.17991571102
ACH-000963,-0.396836513475
ACH-000968,-0.21263131089
ACH-000969,-0.262668702822
ACH-000973,-0.195146529139
ACH-000974,-0.199775117416
ACH-000975,-0.225740268723
ACH-000976,-0.306858920313
ACH-000978,-0.37266364742200003
ACH-000980,-0.20902111567200002
ACH-000984,-0.232225969731
ACH-000986,-0.213361907251
ACH-000988,-0.249219546006
ACH-000993,-0.273001840625
ACH-000994,-0.0446786935099
ACH-000996,-0.467732689076
ACH-001001,-0.307266368953
ACH-001020,-0.0126506662569
ACH-001028,-0.320525096218
ACH-001031,-0.028816538727
ACH-001038,-0.42424678884800004
ACH-001048,-0.353297102571
ACH-001050,-0.284397942911
ACH-001053,-0.13854894502
ACH-001054,-0.22114539743500003
ACH-001061,-0.039828662822599996
ACH-001067,-0.125989105581
ACH-001075,-0.115844547592
ACH-001096,-0.270993381757
ACH-001128,-0.36923584082500005
ACH-001134,-0.252111747906
ACH-001151,-0.381912386405
ACH-001163,-0.33182400690499997
ACH-001164,-0.38542962087
ACH-001173,-0.253173215627
ACH-001183,-0.182730877145
ACH-001184,-0.334251919914
ACH-001190,-0.7952751710439999
ACH-001192,-0.299364685974
ACH-001193,-0.312194227908
ACH-001196,-0.159279520309
ACH-001197,-0.30178960681999994
ACH-001205,-0.39004255426600004
ACH-001211,-0.228712816459
ACH-001212,-0.395482881647
ACH-001228,-0.283599496125
ACH-001232,-0.268580919627
ACH-001239,-0.243813363101
ACH-001274,-0.289726565816
ACH-001275,-0.326168889691
ACH-001277,-0.44596463954599996
ACH-001278,-0.167454886033
ACH-001280,-0.581356143155
ACH-001283,-0.21902406163000002
ACH-001289,-0.11940610332599999
ACH-001295,-0.418238135728
ACH-001300,-0.209345253728
ACH-001301,-0.347718072768
ACH-001302,-0.204932685024
ACH-001303,-0.42124951169299996
ACH-001306,-0.242970669697
ACH-001318,-0.299468467964
ACH-001322,-0.321858527688
ACH-001328,-0.25954047289500004
ACH-001332,-0.332308957491
ACH-001333,-0.198441791879
ACH-001336,-0.528244796859
ACH-001340,-0.34659519069
ACH-001346,-0.16572442538899998
ACH-001353,-0.324449169805
ACH-001354,-0.333886026482
ACH-001367,-0.516941746717
ACH-001368,-0.304538640047
ACH-001374,-0.5732887178130001
ACH-001375,-0.24092931999000003
ACH-001377,-0.321769524639
ACH-001380,-0.24646269119000003
ACH-001391,-0.402006003579
ACH-001407,-0.520302628967
ACH-001408,-0.20312884654199997
ACH-001413,-0.362249462657
ACH-001430,-0.544977991752
ACH-001431,-0.277388234941
ACH-001450,-0.39890131865
ACH-001496,-0.322828671522
ACH-001500,-0.151061760636
ACH-001521,-0.47179233083300004
ACH-001523,-0.09969399954399999
ACH-001532,-0.21378643535
ACH-001536,-0.13892742805299998
ACH-001550,-0.201882664581
ACH-001552,-0.197699294445
ACH-001554,-0.370903971511
ACH-001645,-0.330678675995
ACH-001654,-0.31022953684099996
ACH-001715,-0.597442397035
ACH-001735,-0.340338574005
ACH-001736,-0.194439557929
ACH-001737,-0.259180956727
ACH-001740,-0.496940235647
ACH-001745,-0.153399495351
ACH-001750,-0.296966892684
ACH-001765,-0.380812742297
ACH-001956,-0.181335491648
ACH-001957,-0.175925024963
