,URM1 (81605)
ACH-000226,-0.632898644224
ACH-000227,-0.9709689918629999
ACH-000228,-1.16369734192
ACH-000231,-1.06317795669
ACH-000232,-0.8496471798199999
ACH-000233,-0.83513983857
ACH-000234,-1.17352989093
ACH-000235,-0.7983076379620001
ACH-000237,-0.832995937574
ACH-000238,-1.09882307246
ACH-000243,-0.853716614918
ACH-000244,-0.943332126464
ACH-000246,-0.988581872332
ACH-000248,-1.21544740893
ACH-000250,-0.9733065156280001
ACH-000251,-0.9634452727480001
ACH-000253,-0.801330113989
ACH-000255,-1.0978170491500001
ACH-000256,-0.9326628377420001
ACH-000257,-0.9685838789489999
ACH-000258,-0.9373243092669999
ACH-000259,-1.09244675507
ACH-000260,-1.20005402575
ACH-000261,-0.8432300645540001
ACH-000262,-1.14266937285
ACH-000263,-1.1382833860100001
ACH-000264,-1.25743578887
ACH-000265,-1.02568015242
ACH-000266,-0.72185630546
ACH-000272,-0.8653841049359999
ACH-000273,-1.08252735247
ACH-000274,-1.34910089045
ACH-000277,-1.23975582581
ACH-000278,-0.875272482237
ACH-000279,-1.21212466779
ACH-000280,-1.08538364829
ACH-000281,-1.0960269578200001
ACH-000288,-1.23721960607
ACH-000291,-0.74604011507
ACH-000293,-1.31214972769
ACH-000294,-0.913003679244
ACH-000295,-0.960374837201
ACH-000296,-0.837243268399
ACH-000302,-0.511815435017
ACH-000304,-0.719456812719
ACH-000307,-1.2429861800700002
ACH-000308,-0.8827410884799999
ACH-000310,-0.8462694647750001
ACH-000311,-0.926478397731
ACH-000312,-0.9227651723129999
ACH-000315,-1.15691231242
ACH-000316,-1.14313495644
ACH-000317,-0.910421134403
ACH-000318,-1.22826483542
ACH-000319,-0.7235890321709999
ACH-000320,-0.8171170560519999
ACH-000322,-0.707921398679
ACH-000323,-1.21825415992
ACH-000324,-1.0737847889
ACH-000329,-0.593345009206
ACH-000330,-0.9630079769390001
ACH-000331,-1.15141766578
ACH-000332,-1.3041655451899998
ACH-000334,-1.06783707838
ACH-000335,-1.19147920434
ACH-000336,-0.7694887255930001
ACH-000337,-1.0528409686799998
ACH-000339,-0.8429983344390001
ACH-000341,-0.8723719808339999
ACH-000348,-0.51189604618
ACH-000350,-1.11355705984
ACH-000352,-0.934346207579
ACH-000356,-0.79850104928
ACH-000361,-1.3461931204700002
ACH-000362,-0.9251960484899999
ACH-000363,-1.04391176742
ACH-000364,-1.0836252531000001
ACH-000365,-0.9827829591299999
ACH-000366,-1.16262723938
ACH-000368,-1.04422493094
ACH-000374,-0.599174229943
ACH-000375,-0.923482377427
ACH-000376,-1.18331320501
ACH-000381,-1.12144886509
ACH-000383,-0.9328331039929999
ACH-000387,-0.692375025289
ACH-000389,-1.23211307251
ACH-000390,-0.7496617532590001
ACH-000393,-1.2346868570899998
ACH-000395,-0.930954844564
ACH-000397,-1.15182683759
ACH-000401,-1.07838107123
ACH-000402,-0.439383266994
ACH-000403,-0.821990145607
ACH-000404,-0.947578836515
ACH-000406,-0.969415944824
ACH-000407,-1.23416697551
ACH-000408,-0.9033705598899999
ACH-000410,-1.00408879384
ACH-000411,-0.70855330752
ACH-000414,-0.5664011977719999
ACH-000415,-1.09973330345
ACH-000416,-0.969353462036
ACH-000420,-0.970210356504
ACH-000421,-0.8866688663950001
ACH-000424,-1.0058871592299998
ACH-000425,-0.763194014823
ACH-000426,-0.7926024762809999
ACH-000427,-0.9271034388349999
ACH-000433,-1.24126594995
ACH-000436,-1.11864732386
ACH-000444,-1.0835054253899998
ACH-000445,-1.39966922504
ACH-000448,-0.874447232085
ACH-000450,-0.841572604668
ACH-000452,-0.6195676967729999
ACH-000454,-1.0
ACH-000458,-1.09231946876
ACH-000459,-0.8402284791329999
ACH-000460,-1.1122453483299999
ACH-000461,-0.709436384215
ACH-000463,-0.978889269164
ACH-000464,-1.1567750108600001
ACH-000466,-1.06409573026
ACH-000467,-0.9301683201500001
ACH-000468,-0.884957133354
ACH-000469,-1.02050270861
ACH-000470,-0.9121367938889999
ACH-000471,-1.29381951762
ACH-000472,-0.9684567877150001
ACH-000473,-0.976505000945
ACH-000475,-0.984641192696
ACH-000476,-1.02213940813
ACH-000477,-0.77644744249
ACH-000480,-0.834515393975
ACH-000481,-0.7643695695370001
ACH-000483,-0.8856088696240001
ACH-000484,-1.07014152345
ACH-000485,-0.935391027325
ACH-000486,-1.14056258395
ACH-000487,-1.05673285336
ACH-000488,-0.950440557403
ACH-000490,-1.18486573345
ACH-000491,-0.8393046147740001
ACH-000495,-1.07876792699
ACH-000496,-1.10244841797
ACH-000499,-1.08530025453
ACH-000500,-1.6403356664
ACH-000502,-0.641725808456
ACH-000503,-0.806066135281
ACH-000505,-0.9190747599469999
ACH-000507,-0.867759729973
ACH-000510,-0.767714198572
ACH-000511,-0.731012142343
ACH-000512,-1.0006143814
ACH-000516,-1.32323927556
ACH-000517,-0.988044201875
ACH-000518,-1.01963764892
ACH-000520,-1.11814501157
ACH-000521,-1.2269142172799998
ACH-000522,-1.09636321838
ACH-000524,-0.6720338516169999
ACH-000527,-1.0241944255
ACH-000528,-0.8137007985
ACH-000537,-0.7790663748409999
ACH-000541,-0.551881192163
ACH-000542,-1.20061673911
ACH-000544,-0.922362499746
ACH-000545,-1.04431425998
ACH-000547,-0.8200567623010001
ACH-000548,-1.0646906999299999
ACH-000549,-1.02945271166
ACH-000550,-0.916752843321
ACH-000552,-0.872630302956
ACH-000556,-0.954579105132
ACH-000557,-1.17313223662
ACH-000570,-1.2078803242
ACH-000571,-1.01334342427
ACH-000573,-0.860082359171
ACH-000576,-1.03180048519
ACH-000580,-0.927684908688
ACH-000584,-0.627185884109
ACH-000585,-1.2020438868899999
ACH-000588,-0.954715434207
ACH-000589,-0.476730502378
ACH-000591,-1.0307850087700001
ACH-000593,-1.30828917814
ACH-000600,-1.14870429915
ACH-000601,-1.10589209526
ACH-000604,-0.878252620228
ACH-000605,-1.1231601104100002
ACH-000606,-0.931178316286
ACH-000608,-0.592260399217
ACH-000614,-0.813258935173
ACH-000616,-0.58463677971
ACH-000618,-0.8506649284059999
ACH-000619,-1.10822797004
ACH-000620,-0.48693313781099995
ACH-000621,-0.8194265355060001
ACH-000622,-1.0518299575799999
ACH-000623,-0.583629787942
ACH-000624,-0.720240439255
ACH-000627,-0.7749988110349999
ACH-000630,-1.3027922809399999
ACH-000632,-1.1452197125599999
ACH-000633,-0.782782714076
ACH-000637,-0.7178690932260001
ACH-000638,-1.22891455188
ACH-000646,-0.949318040072
ACH-000647,-1.0057727695999998
ACH-000648,-0.660765560937
ACH-000649,-1.06298719698
ACH-000651,-1.1666622105600002
ACH-000652,-1.0493376379700001
ACH-000653,-0.7354638291079999
ACH-000657,-1.2241280629
ACH-000658,-0.608485531152
ACH-000661,-0.983590069254
ACH-000662,-0.6915879217
ACH-000663,-1.27085976209
ACH-000665,-0.777189427693
ACH-000671,-1.11884181074
ACH-000673,-0.420764169594
ACH-000676,-0.792769121697
ACH-000677,-0.662049370919
ACH-000681,-1.03435328403
ACH-000682,-0.848102178274
ACH-000683,-1.26964037153
ACH-000684,-1.21561898146
ACH-000688,-1.14216241479
ACH-000693,-1.1377232535100001
ACH-000694,-0.9018028031820001
ACH-000695,-0.643833258401
ACH-000696,-0.626983738359
ACH-000697,-1.1060655749700001
ACH-000699,-0.740384147309
ACH-000701,-0.8671846527339999
ACH-000706,-0.504147771414
ACH-000711,-1.23026540722
ACH-000713,-1.3841108072
ACH-000714,-1.09868843535
ACH-000718,-1.01903934698
ACH-000720,-1.17454956265
ACH-000721,-0.526870853707
ACH-000724,-0.8386623769930001
ACH-000725,-0.8679177463009999
ACH-000732,-1.0291304730700002
ACH-000734,-0.774770041782
ACH-000735,-1.1276271852500002
ACH-000736,-0.803991634601
ACH-000738,-1.10929275643
ACH-000746,-0.652695258868
ACH-000747,-0.9842064924449999
ACH-000748,-1.1679632249299998
ACH-000753,-0.987683266995
ACH-000756,-1.21061081465
ACH-000757,-0.8419401406739999
ACH-000758,-0.6213714349580001
ACH-000760,-0.7891969419
ACH-000763,-0.901452884468
ACH-000764,-0.636741669863
ACH-000765,-0.8313149173919999
ACH-000766,-1.10429851503
ACH-000767,-0.8398741510609999
ACH-000768,-0.796091812629
ACH-000769,-0.888643387932
ACH-000770,-1.18045782188
ACH-000771,-1.02334505315
ACH-000773,-0.934120096248
ACH-000776,-1.21559120341
ACH-000777,-0.904566887313
ACH-000778,-0.874307840401
ACH-000781,-0.8142761444519999
ACH-000782,-1.1714602834899999
ACH-000783,-0.7103456592
ACH-000784,-1.18798131184
ACH-000785,-0.830142943379
ACH-000787,-1.1351182845
ACH-000788,-1.1633246445999998
ACH-000791,-0.8864484201809999
ACH-000792,-1.09875704349
ACH-000794,-1.22080782246
ACH-000796,-0.41551000601
ACH-000799,-0.904273309456
ACH-000800,-0.79371884253
ACH-000802,-1.15330964719
ACH-000804,-0.740082226048
ACH-000805,-0.813789510659
ACH-000809,-0.904888323423
ACH-000810,-1.0317863958600002
ACH-000811,-1.1639413114100001
ACH-000817,-0.8621545638
ACH-000819,-0.995630231892
ACH-000820,-1.18783898254
ACH-000821,-0.973845433918
ACH-000822,-1.34348707591
ACH-000823,-0.79063171081
ACH-000824,-0.762794647722
ACH-000827,-0.9766934291220001
ACH-000829,-0.9401818609720001
ACH-000831,-0.529192062975
ACH-000832,-1.02839278585
ACH-000833,-1.0211251722799999
ACH-000834,-0.935497186612
ACH-000835,-1.24003546825
ACH-000836,-1.2475163519499999
ACH-000837,-0.779771345783
ACH-000838,-0.791187842233
ACH-000839,-1.38442412512
ACH-000840,-0.705087695752
ACH-000841,-1.24991278044
ACH-000843,-0.880830191709
ACH-000846,-0.476374597816
ACH-000847,-1.25275436268
ACH-000848,-0.5112973492930001
ACH-000849,-1.15053192365
ACH-000851,-1.00664401309
ACH-000855,-0.818354615364
ACH-000856,-0.942791754825
ACH-000858,-0.665927745539
ACH-000859,-0.9831259061859999
ACH-000861,-0.9551115158399999
ACH-000862,-0.928534162161
ACH-000865,-1.0616366498
ACH-000866,-1.08969655626
ACH-000867,-0.780408917144
ACH-000869,-1.16393619076
ACH-000872,-1.1971888103100001
ACH-000873,-0.954617895675
ACH-000876,-0.5457810831700001
ACH-000878,-0.672606548274
ACH-000880,-0.6773177767990001
ACH-000881,-1.1142080144600002
ACH-000882,-1.39771009213
ACH-000884,-0.883535222866
ACH-000885,-1.16273944045
ACH-000887,-1.01956534191
ACH-000888,-0.8470292273379999
ACH-000889,-1.20233288581
ACH-000890,-0.659599253485
ACH-000896,-1.07538473976
ACH-000898,-0.6614826867629999
ACH-000900,-0.876418540441
ACH-000901,-0.574498131324
ACH-000905,-1.1402464791700002
ACH-000906,-1.16999074059
ACH-000907,-1.01747025326
ACH-000910,-0.549506588591
ACH-000911,-0.660766210046
ACH-000912,-1.0149915218899999
ACH-000913,-1.23229868087
ACH-000915,-1.22464418265
ACH-000916,-0.973630163565
ACH-000917,-0.939789147214
ACH-000921,-0.772236801848
ACH-000924,-0.687811557089
ACH-000926,-0.9959541517899999
ACH-000928,-0.652909573079
ACH-000929,-1.10233799401
ACH-000932,-0.882596928234
ACH-000935,-0.864342811622
ACH-000936,-0.966398499892
ACH-000937,-1.0986054172700002
ACH-000938,-0.707776356258
ACH-000939,-1.02201030239
ACH-000941,-1.0338638133
ACH-000943,-0.653931227726
ACH-000946,-0.7679083183740001
ACH-000947,-0.728257869489
ACH-000948,-0.612564269675
ACH-000950,-1.09000192483
ACH-000953,-1.19498415071
ACH-000957,-0.643280353834
ACH-000958,-0.8305830270640001
ACH-000960,-0.907568975751
ACH-000963,-1.07891755766
ACH-000968,-0.840795238572
ACH-000969,-0.738502101414
ACH-000973,-0.616420952704
ACH-000974,-1.0232215137799998
ACH-000975,-0.600112574164
ACH-000976,-1.10371206299
ACH-000978,-1.01455070723
ACH-000980,-1.0741501418600001
ACH-000984,-0.732819484761
ACH-000986,-0.810835046832
ACH-000988,-0.825539830466
ACH-000993,-0.70983597572
ACH-000994,-0.5931681099180001
ACH-000996,-0.7079269865710001
ACH-001001,-0.9715609869220001
ACH-001020,-1.4377735071700002
ACH-001028,-0.9318733936239999
ACH-001031,-0.5448578468949999
ACH-001038,-0.43077594674099995
ACH-001048,-0.822709736771
ACH-001050,-1.28851891709
ACH-001053,-1.27034779001
ACH-001054,-1.0497223685400001
ACH-001061,-1.01544431866
ACH-001067,-0.9843715861929999
ACH-001075,-1.0543451212700001
ACH-001096,-0.926039375205
ACH-001128,-0.908588608758
ACH-001134,-0.901819461772
ACH-001151,-1.0093621076700001
ACH-001163,-1.06802772629
ACH-001164,-0.946948730898
ACH-001173,-0.837435536793
ACH-001183,-0.988050665899
ACH-001184,-0.9724597737200001
ACH-001190,-0.768987892254
ACH-001192,-1.09998395452
ACH-001193,-1.1447543506
ACH-001196,-1.02299870229
ACH-001197,-0.995368384359
ACH-001205,-0.9271959059
ACH-001211,-0.7918239161049999
ACH-001212,-0.608317509559
ACH-001228,-0.675582336143
ACH-001232,-1.0411006091
ACH-001239,-1.0081326361399998
ACH-001274,-0.833928129984
ACH-001275,-1.00322825747
ACH-001277,-0.8041937086959999
ACH-001278,-0.871099456204
ACH-001280,-0.91815807707
ACH-001283,-0.993947046642
ACH-001289,-0.56367141672
ACH-001295,-0.634037723566
ACH-001300,-1.26146281115
ACH-001301,-1.01339706171
ACH-001302,-0.57221298379
ACH-001303,-0.638001106723
ACH-001306,-0.602196437091
ACH-001318,-0.867175950122
ACH-001322,-1.18020705334
ACH-001328,-1.0120489827799999
ACH-001332,-1.1127043694
ACH-001333,-1.00075138718
ACH-001336,-1.1349544663
ACH-001340,-0.89306401677
ACH-001346,-1.18363969895
ACH-001353,-1.1795237710100002
ACH-001354,-0.713273566276
ACH-001367,-0.9971757223109999
ACH-001368,-0.5240095436300001
ACH-001374,-1.11232419501
ACH-001375,-0.836609143081
ACH-001377,-0.900955677808
ACH-001380,-1.14147711995
ACH-001391,-0.719304259762
ACH-001407,-0.931377356699
ACH-001408,-0.825530676585
ACH-001413,-0.977753602947
ACH-001430,-0.6823355815250001
ACH-001431,-1.2618210158299998
ACH-001450,-1.1240413250499999
ACH-001496,-0.495621543539
ACH-001500,-1.03164318054
ACH-001521,-0.94613065685
ACH-001523,-0.881672034691
ACH-001532,-0.9760404292020001
ACH-001536,-1.0532447737100001
ACH-001550,-0.815829721762
ACH-001552,-1.14916780118
ACH-001554,-0.8423608158370001
ACH-001645,-0.603773260562
ACH-001654,-1.10861287404
ACH-001715,-1.06341944119
ACH-001735,-1.25416194487
ACH-001736,-1.22247176366
ACH-001737,-1.28477555819
ACH-001740,-1.1495309436799999
ACH-001745,-1.0
ACH-001750,-1.07639107732
ACH-001765,-1.25256333838
ACH-001956,-0.696281891428
ACH-001957,-0.9005053648610001
