,MMRN2 (79812)
ACH-000004,0.0078331755217
ACH-000007,-0.0037515724896699998
ACH-000009,-0.19279597273200003
ACH-000011,-0.127230781871
ACH-000012,-0.19823395841299998
ACH-000013,0.0314853773888
ACH-000014,-0.0528011440536
ACH-000015,-0.131019786686
ACH-000017,-0.156291718771
ACH-000018,-0.0316253415997
ACH-000019,0.0171722192292
ACH-000021,-0.0151705681458
ACH-000022,-0.024156116203299997
ACH-000025,-0.11583150012299999
ACH-000028,-0.142768022603
ACH-000030,-0.0768293648838
ACH-000035,-0.205923130343
ACH-000036,-0.243421400845
ACH-000037,0.06980938656789999
ACH-000039,0.0610407509851
ACH-000040,0.128677729377
ACH-000041,-0.0623265509275
ACH-000042,-0.043091947746
ACH-000045,0.0893922229602
ACH-000047,-0.0664834762263
ACH-000052,-0.196482842648
ACH-000053,-0.00806461666988
ACH-000054,-0.10982655889599999
ACH-000055,0.0881822259337
ACH-000060,-0.24973383056499998
ACH-000067,-0.09194967921160001
ACH-000070,-0.05879691588719999
ACH-000075,-0.11117845048000001
ACH-000078,-0.024494918346099997
ACH-000082,-0.00910516064383
ACH-000085,-0.35648675900399995
ACH-000086,-0.143036134599
ACH-000087,-0.237268806739
ACH-000092,-0.0361501562178
ACH-000095,-0.01674225714
ACH-000097,0.0338907222468
ACH-000098,0.026612026517699998
ACH-000099,-0.0120880523312
ACH-000108,0.0152188629458
ACH-000113,0.0032927937516999996
ACH-000115,0.013864429649399998
ACH-000116,-0.109894384536
ACH-000118,-0.0283056424442
ACH-000120,-0.0903880695902
ACH-000123,-0.0482629201172
ACH-000127,0.100539846984
ACH-000128,0.0668593462235
ACH-000132,0.0833289608799
ACH-000133,-0.12313583835999999
ACH-000137,-0.0866481218482
ACH-000138,-0.171540100592
ACH-000142,-0.0345929666595
ACH-000143,-0.186010226256
ACH-000146,-0.025458757081299997
ACH-000148,-0.11114190446399999
ACH-000150,-0.033446346217
ACH-000152,-0.037638210812499996
ACH-000153,0.271739050749
ACH-000159,0.0907721389597
ACH-000160,-0.0260921174772
ACH-000163,-0.155402508138
ACH-000167,-0.15230322949300001
ACH-000168,-0.247136625995
ACH-000169,-0.112849751181
ACH-000178,0.0582127576347
ACH-000182,0.00579083112219
ACH-000183,-0.0700069693519
ACH-000188,-0.0484158925537
ACH-000189,-0.08062897745789999
ACH-000190,0.0123258105858
ACH-000198,0.0589060632085
ACH-000204,0.04055585981530001
ACH-000206,0.00737886472919
