,KHDC1L (100129128)
ACH-000190,-0.150368228473
ACH-000198,-0.200221148175
ACH-000204,-0.30319423300500004
ACH-000206,-0.12043533419199999
ACH-000207,-0.35376333072800004
ACH-000211,-0.33855493809799997
ACH-000215,-0.17885566806699998
ACH-000221,-0.21144920193
ACH-000222,-0.17481546036200002
ACH-000223,-0.11446573901599999
ACH-000226,-0.168462393697
ACH-000227,-0.26191266133200003
ACH-000228,-0.251899332612
ACH-000231,-0.222065801323
ACH-000232,-0.10047488216499999
ACH-000233,-0.194990858336
ACH-000234,-0.160264112215
ACH-000235,-0.158975678554
ACH-000237,-0.101688845922
ACH-000238,-0.0700008725575
ACH-000243,-0.300586579864
ACH-000244,-0.21431508696600002
ACH-000246,-0.160971088952
ACH-000248,-0.302794536389
ACH-000250,-0.0366772534997
ACH-000251,-0.449484531513
ACH-000253,-0.165598239259
ACH-000255,-0.39807184203
ACH-000256,-0.200940332996
ACH-000257,-0.275827289131
ACH-000258,-0.184037264043
ACH-000259,-0.159294055873
ACH-000260,-0.135889535001
ACH-000261,-0.229632742678
ACH-000262,-0.206229090613
ACH-000263,-0.0413586015267
ACH-000264,-0.25810228742400004
ACH-000265,-0.132376893108
ACH-000266,-0.140998131951
ACH-000272,-0.310519545174
ACH-000273,-0.234394757956
ACH-000274,-0.38030036408100004
ACH-000277,-0.0550429183518
ACH-000278,-0.355962974117
ACH-000279,-0.263608247309
ACH-000280,-0.30592072562899997
ACH-000281,-0.20148866753400002
ACH-000288,-0.24149041020599998
ACH-000291,-0.214829035536
ACH-000293,-0.199492007278
ACH-000294,-0.327754136032
ACH-000295,-0.289015546204
ACH-000296,-0.430738897914
ACH-000302,-0.282914302062
ACH-000304,-0.262176046689
ACH-000307,-0.31170329618000003
ACH-000308,-0.16489685513900001
ACH-000310,-0.0926785572747
ACH-000311,-0.24047422341299998
ACH-000312,-0.06291784112509999
ACH-000315,-0.30345754224300003
ACH-000316,-0.159265734805
ACH-000317,-0.171699522119
ACH-000318,-0.17047263261700002
ACH-000319,-0.187942377998
ACH-000320,-0.206311245409
ACH-000322,-0.155703548852
ACH-000323,-0.22178802925299998
ACH-000324,-0.18156257493
ACH-000329,-0.056025783135
ACH-000330,-0.43427751134
ACH-000331,-0.050914820997
ACH-000332,-0.0573724471131
ACH-000334,-0.23052890347
ACH-000335,-0.40649642444
ACH-000336,-0.3415020255
ACH-000337,0.0141378452819
ACH-000339,-0.30028589188
ACH-000341,0.132419988116
ACH-000348,-0.245666946765
ACH-000350,-0.00721942938516
ACH-000352,-0.21901345183499998
ACH-000356,-0.179477758164
ACH-000361,-0.125124763809
ACH-000362,-0.446492850895
ACH-000363,-0.254864658701
ACH-000364,-0.489484269934
ACH-000365,-0.163461001493
ACH-000366,-0.302946537106
ACH-000368,-0.171823990858
ACH-000374,-0.054357098272699994
ACH-000375,-0.06909434380580001
ACH-000376,-0.36000086378300006
ACH-000381,-0.143356705243
ACH-000383,-0.196482544069
ACH-000387,-0.324387471207
ACH-000389,-0.300228532959
ACH-000390,-0.269870860637
ACH-000393,-0.288011957406
ACH-000395,-0.101250339825
ACH-000397,-0.142387719141
ACH-000401,-0.310802702084
ACH-000402,-0.258605180245
ACH-000403,-0.133175345979
ACH-000404,-0.22497639114700002
ACH-000406,-0.203153707989
ACH-000407,-0.39852863684199996
ACH-000408,-0.185011521195
ACH-000410,-0.31557718121899997
ACH-000411,-0.0159536379093
ACH-000414,-0.06995716553730001
ACH-000415,-0.17475004138
ACH-000416,-0.199867901407
ACH-000420,0.06585886120569999
ACH-000421,-0.280199656587
ACH-000424,0.0800379811641
ACH-000425,-0.102962359523
ACH-000426,-0.127018350727
ACH-000427,-0.181532272391
ACH-000433,-0.21829179413000002
ACH-000436,-0.272923115161
ACH-000444,-0.25292695567699996
ACH-000445,-0.189901880742
ACH-000448,-0.181138457745
ACH-000450,-0.12786971768
ACH-000452,-0.224888990904
ACH-000454,-0.110892378454
ACH-000458,-0.11312538465600001
ACH-000459,-0.138993464583
ACH-000460,-0.141005851662
ACH-000461,-0.0168041431271
ACH-000463,-0.0282485825022
ACH-000464,-0.09801425192949999
ACH-000466,-0.147532064183
ACH-000467,0.0015756209555699999
ACH-000468,-0.373079885219
ACH-000469,-0.24343811359
ACH-000470,-0.380086592373
ACH-000471,-0.320358794141
ACH-000472,-0.062212445401300005
ACH-000473,-0.271756094693
ACH-000475,-0.142694072214
ACH-000476,-0.00748238662981
ACH-000477,0.0380183814622
ACH-000480,-0.114053176524
ACH-000481,-0.0646527907088
ACH-000483,0.010223754416799999
ACH-000484,-0.121970215699
ACH-000485,-0.0130107772428
ACH-000486,-0.11828043352399999
ACH-000487,-0.107491358212
ACH-000488,0.0169484886896
ACH-000490,-0.04853759212719999
ACH-000491,-0.146060543482
ACH-000495,-0.14472005998600002
ACH-000496,-0.303599305504
ACH-000499,-0.15925787710300002
ACH-000500,-0.42499074858900004
ACH-000502,-0.136329381779
ACH-000503,-0.0459263101392
ACH-000505,-0.235104082577
ACH-000507,-0.27336950928000003
ACH-000510,-0.0669319208623
ACH-000511,-0.16873687359900003
ACH-000512,-0.7936638739740001
ACH-000516,-0.113524029003
ACH-000517,-0.0561433157778
ACH-000518,-0.359851319564
ACH-000520,-0.276336319445
ACH-000521,-0.299376178866
ACH-000522,-0.24594232782900002
ACH-000524,-0.0185732982153
ACH-000527,-0.130170812336
ACH-000528,-0.275207357544
ACH-000537,-0.402744768591
ACH-000541,-0.21167403732099999
ACH-000542,-0.13133762164100002
ACH-000544,-0.19136097973700003
ACH-000545,-0.388789451808
ACH-000547,-0.208916350196
ACH-000548,0.0794585844754
ACH-000549,-0.033194861706
ACH-000550,-0.23824036617
ACH-000552,-0.27412314630600004
ACH-000556,-0.38102072483099997
ACH-000557,-0.25354131213500003
ACH-000570,-0.167043866657
ACH-000571,-0.275461923824
ACH-000573,-0.122294606845
ACH-000576,-0.287202879834
ACH-000580,-0.44288257227399996
ACH-000584,-0.0103175428391
ACH-000585,-0.159577186672
ACH-000588,-0.24700158186
ACH-000589,-0.266242684429
ACH-000591,-0.147788207858
ACH-000593,-0.12235847431800001
ACH-000600,-0.0986366168473
ACH-000601,-0.08680489056910001
ACH-000604,-0.0940279048226
ACH-000605,-0.20466677349399998
ACH-000606,-0.11976839260199999
ACH-000608,-0.199699638605
ACH-000614,-0.005450493015010001
ACH-000616,-0.0949434444699
ACH-000618,-0.24926701221
ACH-000619,-0.232059715975
ACH-000620,-0.0967692571915
ACH-000621,-0.17781660749400002
ACH-000622,-0.0218770307997
ACH-000623,-0.20830172585
ACH-000624,-0.198074478596
ACH-000627,-0.18886633456500002
ACH-000630,-0.171617716444
ACH-000632,-0.17017142701
ACH-000633,-0.0264183639519
ACH-000637,-0.135120448782
ACH-000638,-0.156610994415
ACH-000646,-0.201263841618
ACH-000647,-0.221729765886
ACH-000648,-0.295791030693
ACH-000649,-0.179867926886
ACH-000651,-0.200948493192
ACH-000652,-0.29473989866300004
ACH-000653,-0.056508453142900004
ACH-000657,-0.0691662776983
ACH-000658,-0.190562223361
ACH-000661,-0.0934923673957
ACH-000662,0.12064952757099999
ACH-000663,-0.341741784817
ACH-000665,-0.249924683672
ACH-000671,-0.171303397222
ACH-000673,-0.277539378791
ACH-000676,-0.36134988193800005
ACH-000677,-0.231386109386
ACH-000681,-0.369481745353
ACH-000682,-0.0647498463832
ACH-000683,-0.255610472446
ACH-000684,-0.417551844992
ACH-000688,-0.09160301255239998
ACH-000693,-0.10859478409199999
ACH-000694,-0.06896672120410001
ACH-000695,0.106973408431
ACH-000696,-0.263011734692
ACH-000697,-0.251131894618
ACH-000699,-0.258206434885
ACH-000701,-0.130433194618
ACH-000706,-0.04977818727519999
ACH-000711,-0.16183906729800002
ACH-000713,-0.62263061244
ACH-000714,-0.207831950815
ACH-000718,-0.227462113086
ACH-000720,-0.280206944899
ACH-000721,-0.19909694179499998
ACH-000724,-0.395667134194
ACH-000725,-0.22112229064599997
ACH-000732,-0.0804172494094
ACH-000734,-0.339278435278
ACH-000735,-0.108398975729
ACH-000736,-0.0498582748501
ACH-000738,-0.33516885887200004
ACH-000746,-0.360256151993
ACH-000747,-0.23704633012499998
ACH-000748,-0.0151807040508
ACH-000753,-0.249972453579
ACH-000756,-0.4132584268
ACH-000757,-0.0714487520457
ACH-000758,-0.00982893866471
ACH-000760,0.0118213099655
ACH-000763,-0.115343679295
ACH-000764,-0.409479349599
ACH-000765,-0.349088232979
ACH-000766,-0.165733091535
ACH-000767,-0.026793940082999998
ACH-000768,-0.359892656907
ACH-000769,-0.102149123068
ACH-000770,-0.30977015034899996
ACH-000771,-0.172581313318
ACH-000773,-0.191182354053
ACH-000776,-0.22239557738600002
ACH-000777,0.021425989795300002
ACH-000778,-0.37807319975500003
ACH-000781,-0.16457404502
ACH-000782,-0.328689974329
ACH-000783,-0.141449528179
ACH-000784,-0.248584838162
ACH-000785,-0.19079851611499998
ACH-000787,-0.27598193265099996
ACH-000788,-0.16437183215600001
ACH-000791,-0.23260106591999996
ACH-000792,-0.21207442139899998
ACH-000794,-0.20282891330400002
ACH-000796,-0.09197329685620001
ACH-000799,-0.251300044909
ACH-000800,0.0398322744408
ACH-000802,-0.14418397724
ACH-000804,-0.34325909266599997
ACH-000805,-0.180965557601
ACH-000809,-0.07057897162160001
ACH-000810,-0.285583737658
ACH-000811,-0.117546059791
ACH-000817,-0.0650908302648
ACH-000819,-0.229769913153
ACH-000820,-0.058028210111999996
ACH-000821,-0.391365250633
ACH-000822,-0.275760611045
ACH-000823,-0.17685519636799998
ACH-000824,-0.0315461925084
ACH-000827,-0.115186669154
ACH-000829,-0.178788214683
ACH-000831,-0.08138999547260001
ACH-000832,-0.113353981908
ACH-000833,-0.37807412126100004
ACH-000834,-0.176239922178
ACH-000835,-0.167556187473
ACH-000836,-0.14102234648700002
ACH-000837,-0.0868483651946
ACH-000838,0.033271750321499996
ACH-000839,-0.217700243902
ACH-000840,0.0216646269653
ACH-000841,-0.14818275105
ACH-000843,-0.297278184498
ACH-000846,-0.067979765981
ACH-000847,-0.157930570643
ACH-000848,-0.0483905524821
ACH-000849,-0.41507704586599997
ACH-000851,-0.33839697668499996
ACH-000855,-0.0965438089832
ACH-000856,-0.251056662403
ACH-000858,-0.11450876125399999
ACH-000859,-0.142374117402
ACH-000861,-0.270550532882
ACH-000862,0.0073723496203299994
ACH-000865,-0.19185324160300002
ACH-000866,-0.10491811803300001
ACH-000867,-0.206464147537
ACH-000869,-0.0171264369791
ACH-000872,-0.261139457546
ACH-000873,-0.40141910903899997
ACH-000876,-0.12387033202
ACH-000878,-0.26174694681999994
ACH-000880,-0.24349981376
ACH-000881,-0.303324128354
ACH-000882,-0.040814222579099994
ACH-000884,-0.143095939827
ACH-000885,-0.292673792975
ACH-000887,-0.38380275557099996
ACH-000888,-0.25852227620499996
ACH-000889,-0.275705619382
ACH-000890,-0.0415090781505
ACH-000896,-0.246552423922
ACH-000898,-0.0331067045085
ACH-000900,-0.22415696860599998
ACH-000901,-0.218609037868
ACH-000905,-0.324335280831
ACH-000906,-0.19035995134300002
ACH-000907,-0.282265690964
ACH-000910,0.00103363231799
ACH-000911,-0.186437942506
ACH-000912,-0.207658117494
ACH-000913,-0.36579241723000006
ACH-000915,-0.144128217567
ACH-000916,-0.5763874321360001
ACH-000917,-0.210440138748
ACH-000921,-0.141508175416
ACH-000924,0.09442234156300001
ACH-000926,-0.302360689041
ACH-000928,-0.22776454035
ACH-000929,-0.30305492999600003
ACH-000932,-0.141715327672
ACH-000935,-0.27868407817699997
ACH-000936,-0.059652613591800005
ACH-000937,-0.0500781255834
ACH-000938,-0.26508039053599997
ACH-000939,-0.254403692547
ACH-000941,-0.11492993535900001
ACH-000943,-0.129539306079
ACH-000946,-0.181984815557
ACH-000947,-0.046965961879400005
ACH-000948,-0.20125392867699998
ACH-000950,-0.0880707701263
ACH-000953,-0.23532316045899998
ACH-000957,-0.053223765482
ACH-000958,-0.0276020687102
ACH-000960,-0.203214763205
ACH-000963,0.0014619859134100003
ACH-000968,-0.309968292199
ACH-000969,-0.0938631301608
ACH-000973,-0.328731179646
ACH-000974,-0.131955769405
ACH-000975,-0.411924347414
ACH-000976,-0.44815044629199996
ACH-000978,-0.019200328191400003
ACH-000980,-0.115828936403
ACH-000984,-0.10802208643
ACH-000986,-0.375550409666
ACH-000988,-0.0650642929586
ACH-000993,0.142103305915
ACH-000994,-0.41142454269400003
ACH-000996,-0.397846212854
ACH-001001,-0.132596362924
ACH-001020,0.009832767633620001
ACH-001028,-0.13776890636800002
ACH-001031,-0.140733394196
ACH-001038,-0.329846794145
ACH-001048,-0.22415289917300002
ACH-001050,-0.0007088455844570001
ACH-001053,-0.433494023005
ACH-001054,-0.197966522125
ACH-001061,-0.206879024947
ACH-001067,-0.494117383896
ACH-001075,-0.213089045729
ACH-001096,-0.141347683018
ACH-001128,-0.0941176929335
ACH-001134,-0.0766863506339
ACH-001151,-0.24506409503600002
ACH-001163,-0.145762133822
ACH-001164,0.182271327017
ACH-001173,-0.20841732922800002
ACH-001183,-0.243244403711
ACH-001184,-0.181405241188
ACH-001190,-0.11674997003799999
ACH-001192,-0.348093274964
ACH-001193,-0.462395517342
ACH-001196,-0.10772183606499999
ACH-001197,-0.17047344295400002
ACH-001205,-0.637228761574
ACH-001211,-0.12173750179300001
ACH-001212,-0.07301182360860001
ACH-001228,-0.238061925554
ACH-001232,-0.32909945255399997
ACH-001239,-0.140662074985
ACH-001274,-0.12713757873
ACH-001275,-0.0639345374909
ACH-001277,-0.166795675001
ACH-001278,-0.0230292113849
ACH-001280,-0.00971405057873
ACH-001283,-0.121896966018
ACH-001289,-0.12227516376900001
ACH-001295,-0.052786546567699995
ACH-001300,-0.20211134623
ACH-001301,-0.0979863948964
ACH-001302,-0.668505481535
ACH-001303,-0.0225868267348
ACH-001306,-0.224174369361
ACH-001318,-0.00780215337913
ACH-001322,-0.10857177884000002
ACH-001328,-0.070320393483
ACH-001332,-0.525247245914
ACH-001333,-0.0734238103814
ACH-001336,-0.186344727982
ACH-001340,-0.16444480648
ACH-001346,-0.113477529417
ACH-001353,-0.172952504102
ACH-001354,-0.12472870115999998
ACH-001367,-0.125277495402
ACH-001368,-0.0554439263806
ACH-001374,-0.225935286196
ACH-001375,-0.10572425752699999
ACH-001377,-0.167494470378
ACH-001380,-0.340170477812
ACH-001391,-0.105621256911
ACH-001407,-0.21557380077799998
ACH-001408,0.160583616488
ACH-001413,-0.285350652113
ACH-001430,-0.319350929078
ACH-001431,-0.323541795493
ACH-001450,0.020765856939000002
ACH-001496,-0.08885975019989999
ACH-001500,-0.0404437268757
ACH-001521,0.0569156036697
ACH-001523,-0.116463080021
ACH-001532,-0.277574392134
ACH-001536,-0.10107744159399999
ACH-001550,-0.111954625492
ACH-001552,0.025991614569099996
ACH-001554,-0.291389890012
ACH-001645,-0.0854946662792
ACH-001654,-0.117593373608
ACH-001715,0.0427218126954
ACH-001735,-0.41609835836900005
ACH-001736,-0.17230746611900002
ACH-001737,0.0158812544918
ACH-001740,-0.125212334039
ACH-001745,-0.146511984617
ACH-001750,-0.0852268126493
ACH-001765,-0.151586811379
ACH-001956,-0.36526835488000003
ACH-001957,-0.208512205935
