,PMS2 (5395)
ACH-000004,-0.177637194826
ACH-000007,-0.0674956249714
ACH-000009,-0.10071487226
ACH-000011,0.184975744547
ACH-000012,-0.053002021750999995
ACH-000013,-0.00426462192087
ACH-000014,-0.150608624356
ACH-000015,0.174678964558
ACH-000017,0.22647030084699998
ACH-000018,-0.160397925828
ACH-000019,0.0062669858128799995
ACH-000021,-0.302029882272
ACH-000022,-0.0464376142633
ACH-000025,-0.200493246366
ACH-000028,-0.059575073972300004
ACH-000030,0.0497092790139
ACH-000035,0.0405419361381
ACH-000036,-0.157955666415
ACH-000037,-0.032068225378400005
ACH-000039,-0.364572886816
ACH-000040,-0.00512518171214
ACH-000041,0.060220208932300005
ACH-000042,-0.201448722155
ACH-000045,-0.21713841564599998
ACH-000047,0.10428607834100001
ACH-000052,0.00250553159643
ACH-000053,-0.166502193483
ACH-000054,-0.112391270772
ACH-000055,-0.05211200776219999
ACH-000060,-0.0191111002148
ACH-000067,0.0167437861217
ACH-000070,0.0553086238581
ACH-000075,0.114984405507
ACH-000078,-0.176771956303
ACH-000082,-0.26248842525
ACH-000085,0.0242175745425
ACH-000086,-0.07872479226960001
ACH-000087,-0.187936235969
ACH-000092,-0.0027579411431700005
ACH-000095,0.004488490957069999
ACH-000097,0.09865399579560001
ACH-000098,-0.0111525479405
ACH-000099,-0.276746732841
ACH-000108,-0.192527829703
ACH-000113,-0.10501760679300001
ACH-000115,0.11183240507400001
ACH-000116,-0.151704694803
ACH-000118,-0.125513130144
ACH-000120,-0.372435486888
ACH-000123,0.049663229107300005
ACH-000127,-0.312908660067
ACH-000128,-0.05672025861280001
ACH-000132,0.027279062542500003
ACH-000133,-0.0647738646661
ACH-000137,0.0271354453838
ACH-000138,-0.06822079024130001
ACH-000142,-0.12274709307399999
ACH-000143,0.0126295785384
ACH-000146,-0.0664414446019
ACH-000148,0.0012291591758699998
ACH-000150,0.28183084125999996
ACH-000152,-0.0015742422497899999
ACH-000153,-0.532415472504
ACH-000159,-0.110049430977
ACH-000160,0.050466742377
ACH-000163,-0.178284373849
ACH-000167,-0.31929274598
ACH-000168,-0.22567192379700002
ACH-000169,-0.0598751245268
ACH-000178,-0.08441300217469999
ACH-000182,0.113560842529
ACH-000183,-0.0537747722645
ACH-000188,-0.024160049189299995
ACH-000189,-0.0031334655979600003
ACH-000190,-0.153079408458
ACH-000198,-0.0481061556966
ACH-000204,-0.250257757856
ACH-000206,-0.0923248316622
ACH-000207,0.0696836429337
ACH-000211,-0.00752464442082
ACH-000215,-0.0166471947005
ACH-000221,-0.216282853551
ACH-000222,-0.04690757447430001
ACH-000223,0.0698677396757
ACH-000226,-0.254025918537
ACH-000227,0.019624258534400002
ACH-000228,-0.117422220329
ACH-000231,0.00495557957057
ACH-000232,0.009106621750370001
ACH-000233,-0.023634697346799998
ACH-000234,-0.146272024048
ACH-000235,-0.0855710307261
ACH-000237,-0.206136570634
ACH-000238,-0.169420809468
ACH-000243,-0.212458954128
ACH-000244,-0.0461501047888
ACH-000246,-0.129803109271
ACH-000248,0.135544481711
ACH-000250,-0.0516295594369
ACH-000251,-0.00113550433073
ACH-000253,-0.0959481266368
ACH-000255,-0.0318475730951
ACH-000256,0.127390020217
ACH-000257,-0.0421071468794
ACH-000258,0.0012306062679700001
ACH-000259,-0.020192599403900002
ACH-000260,0.0119266711654
