,TARM1 (441864)
ACH-000004,0.09092771467560001
ACH-000007,0.042784779768699994
ACH-000009,-0.012313450788
ACH-000011,0.0553632316505
ACH-000012,0.132813285449
ACH-000013,-0.300106476136
ACH-000014,0.025149407472099997
ACH-000015,-0.0372296892313
ACH-000017,0.025581505107800002
ACH-000018,0.14780073613800002
ACH-000019,-0.0219742718247
ACH-000021,0.109312711769
ACH-000022,-0.0649383503126
ACH-000025,0.0917427600292
ACH-000028,-0.157165278172
ACH-000030,-0.206237137123
ACH-000035,0.108150138341
ACH-000036,0.0638309671013
ACH-000037,-0.0470243257875
ACH-000039,0.144098801903
ACH-000040,0.15684924756100002
ACH-000041,0.0816104591788
ACH-000042,0.00283763941611
ACH-000045,-0.0892874794454
ACH-000047,0.164935801984
ACH-000052,0.12568421635
ACH-000053,0.0721269478708
ACH-000054,0.016553810898700002
ACH-000055,-0.123768360712
ACH-000060,0.251817181986
ACH-000067,0.14646927365999998
ACH-000070,0.0693983681063
ACH-000075,0.04129200766880001
ACH-000078,0.316578594879
ACH-000082,-0.150410326442
ACH-000085,0.0866290803262
ACH-000086,0.111871805366
ACH-000087,0.159088797324
ACH-000092,-0.11340134696799999
ACH-000095,0.0183343383586
ACH-000097,-0.140829115631
ACH-000098,-0.0282563622994
ACH-000099,0.18915576434700002
ACH-000108,-0.0229136517056
ACH-000113,-0.0565977236407
ACH-000115,-0.23019723679600002
ACH-000116,0.0646113831394
ACH-000118,0.0565558597575
ACH-000120,0.140829173732
ACH-000123,-0.014558192522799999
ACH-000127,0.049183047347
ACH-000128,-0.0237804221747
ACH-000132,0.119849365415
ACH-000133,0.041975853655000006
ACH-000137,-0.070857168846
ACH-000138,-0.026783276763299998
ACH-000142,0.038052683344800005
ACH-000143,0.239550884129
ACH-000146,-0.00496531304232
ACH-000148,0.018392749660599998
ACH-000150,0.261479339847
ACH-000152,0.11911137074000001
ACH-000153,0.301999873814
ACH-000159,0.05486219567200001
ACH-000160,0.133359457471
ACH-000163,0.300489162675
ACH-000167,-0.154308584342
ACH-000168,-0.08708932714989999
ACH-000169,-0.0200192166935
ACH-000178,-0.0348297650724
ACH-000182,0.178758940218
ACH-000183,-0.029855617222500002
ACH-000188,0.0394631121977
ACH-000189,0.127531526879
ACH-000190,-0.029975650476500002
ACH-000198,0.111636096665
ACH-000204,-0.189551093051
ACH-000206,0.16893809194
ACH-000207,-0.186502312861
ACH-000211,0.09337331166860001
ACH-000215,0.0714331236877
ACH-000221,-0.054447930245400004
ACH-000222,0.0141893953392
ACH-000223,0.165444690047
ACH-000226,-0.0315124909461
ACH-000227,0.303345065607
ACH-000228,0.27260315627500004
ACH-000231,0.0472666624336
ACH-000232,0.044008117001099994
ACH-000233,0.00349522107265
ACH-000234,-0.0162992047671
ACH-000235,0.10045595163999999
ACH-000237,-0.0903688231788
ACH-000238,0.09079840374289999
ACH-000243,0.097503592266
ACH-000244,-0.31181307671999997
ACH-000246,0.13464443753
ACH-000248,0.12115191362700001
ACH-000250,0.0996366875086
ACH-000251,-0.166331302925
ACH-000253,0.101087985615
ACH-000255,0.031141099686599998
ACH-000256,0.0072830513760600004
ACH-000257,0.0288331230295
ACH-000258,0.163494603505
ACH-000259,-0.029059264148400002
ACH-000260,0.00933013042258
ACH-000261,-0.00411352787273
ACH-000262,0.416511631963
ACH-000263,0.0106922897576
ACH-000264,0.0528660261632
ACH-000265,0.133679678945
ACH-000266,0.028783089476400004
ACH-000272,-0.0398191488954
ACH-000273,0.12358633322000001
ACH-000274,0.125469230782
ACH-000277,0.030763839483599998
ACH-000278,0.04568495094359999
ACH-000279,0.08969023877219999
ACH-000280,0.164433067745
ACH-000281,0.06957968781830001
ACH-000288,0.133069345411
ACH-000291,-0.05953211599640001
ACH-000293,-0.0385062933449
ACH-000294,-0.017394399938999997
ACH-000295,-0.0862957084536
ACH-000296,-0.17555740731699998
ACH-000302,-0.12423444097200001
ACH-000304,0.169426528428
ACH-000307,0.12027773858100001
ACH-000308,-0.0369601104193
ACH-000310,0.403007507269
ACH-000311,0.13364399132500002
ACH-000312,0.23864622991099999
ACH-000315,0.03974925416280001
ACH-000316,0.12784556371300002
ACH-000317,0.138748438584
ACH-000318,-0.0647250624417
ACH-000319,0.0394867152973
ACH-000320,0.265671264069
ACH-000322,0.0299974912204
ACH-000323,0.125329790175
ACH-000324,0.14751360733899999
ACH-000329,-0.0437938197052
ACH-000330,0.225826111072
ACH-000331,0.142567322234
ACH-000332,0.051785538586999996
ACH-000334,0.284826701755
ACH-000335,-0.0824473211583
ACH-000336,0.139193034385
ACH-000337,-0.20394089803800003
ACH-000339,0.0583269217417
ACH-000341,0.0867451330528
ACH-000348,-0.159203398405
ACH-000350,-0.018268650888
ACH-000352,-0.0171654794886
ACH-000356,0.08414316887739999
ACH-000361,-0.026810272784500003
ACH-000362,0.137984695322
ACH-000363,-0.100459815263
ACH-000364,0.159021370643
ACH-000365,0.108631335498
ACH-000366,0.0993568023083
ACH-000368,0.232672723428
ACH-000374,0.135921632359
ACH-000375,0.12374931156300001
ACH-000376,0.148960770386
ACH-000381,-0.0253332003909
ACH-000383,-0.0884751871133
ACH-000387,-0.00122804222106
ACH-000389,0.139620125861
ACH-000390,0.134823435584
ACH-000393,-0.154754365987
ACH-000395,-0.139525667372
ACH-000397,-0.0501363303787
ACH-000401,-0.060029963215500005
ACH-000402,-0.18068383646400002
ACH-000403,0.101305710067
ACH-000404,0.09643334595599999
ACH-000406,0.07832707103280001
ACH-000407,0.0318710130155
ACH-000408,0.236824925427
ACH-000410,-0.14889338171
ACH-000411,0.11086638327199999
ACH-000414,0.208275021938
ACH-000415,0.0649158514186
ACH-000416,0.115910701253
ACH-000420,-0.126316151461
ACH-000421,0.039375602592800006
ACH-000424,0.16865532375
ACH-000425,-0.12887840418
ACH-000426,-0.03709400309619999
ACH-000427,-0.0747006568435
ACH-000433,0.166948757238
ACH-000436,0.022262371212400003
ACH-000444,-0.0453714096913
ACH-000445,-0.0189524403122
ACH-000448,-0.013997696980299998
ACH-000450,-0.07992510710789999
ACH-000452,0.028862346958300002
ACH-000454,0.0100861136181
ACH-000458,0.10555734437000001
ACH-000459,0.0734746979175
ACH-000460,0.131232336294
ACH-000461,0.10742914445999999
ACH-000463,0.0176483937461
ACH-000464,0.0734488922454
ACH-000466,0.0316183329869
ACH-000467,0.34890956588699995
ACH-000468,0.0403285745364
ACH-000469,0.030476084554400002
ACH-000470,-0.0520594563626
ACH-000471,-0.166659508142
ACH-000472,-0.0324429788148
ACH-000473,-0.0358163138888
ACH-000475,0.028924318901499997
ACH-000476,0.0448252797769
ACH-000477,-0.0193990905427
ACH-000480,0.18879775918699998
ACH-000481,0.156553762186
ACH-000483,0.0153581669007
ACH-000484,-0.175450815615
ACH-000485,-0.121541170279
ACH-000486,0.00014238310058299999
ACH-000487,0.16913846355599998
ACH-000488,0.0101035675437
ACH-000490,0.019399323240599998
ACH-000491,0.011090636707399999
ACH-000495,0.143047768202
ACH-000496,0.07731119910560001
ACH-000499,0.124554899081
ACH-000500,0.0406217739201
ACH-000502,0.0745900738945
ACH-000503,0.0732113783427
ACH-000505,-0.00471393720179
ACH-000507,0.018528306658700002
ACH-000510,-0.0575858002197
ACH-000511,-0.00286270145879
ACH-000512,0.36417451928000005
ACH-000516,0.0706787461832
ACH-000517,-0.007182039405649999
ACH-000518,0.0494972867413
ACH-000520,-0.0389091546676
ACH-000521,0.0010805115325999998
ACH-000522,0.147821316713
ACH-000524,0.0423922911532
ACH-000527,0.108579181328
ACH-000528,0.16187119136199998
ACH-000537,0.092647072925
ACH-000541,0.026848480475499998
ACH-000542,0.0351840961595
ACH-000544,0.0391536512405
ACH-000545,-0.0502110884266
ACH-000547,0.07987723687630001
ACH-000548,-0.0334050849828
ACH-000549,0.0041125795088899995
ACH-000550,0.08453978706010001
ACH-000552,0.129051013175
ACH-000556,0.04099773485680001
ACH-000557,-0.0880727990512
ACH-000570,0.09155513907889999
ACH-000571,-0.012093639170000002
ACH-000573,-0.062318386279699996
ACH-000576,-0.00126190195349
ACH-000580,0.10848413712000002
ACH-000584,-0.00798808610991
ACH-000585,0.029828055556799998
ACH-000588,-0.00519121807242
ACH-000589,0.0460076698302
ACH-000591,0.240285768736
ACH-000593,0.12476503156199999
ACH-000600,0.019151729425400003
ACH-000601,0.09892494673720001
ACH-000604,-0.205004854982
ACH-000605,0.0289895646648
ACH-000606,0.15167872082699999
ACH-000608,-0.056843652713500004
ACH-000614,0.113512990846
ACH-000616,-0.08543887788830001
ACH-000618,0.0895272371553
ACH-000619,0.16684467874000003
ACH-000620,0.0250908471796
ACH-000621,0.0800004037498
ACH-000622,-0.11631611002900001
ACH-000623,0.0915884037027
ACH-000624,-0.024540372154799997
ACH-000627,0.112811924834
ACH-000630,0.000745343273475
ACH-000632,0.149409203617
ACH-000633,0.0875548522103
ACH-000637,-0.164797958454
ACH-000638,0.0878195847921
ACH-000646,-0.09954400141610001
ACH-000647,0.0692644841452
ACH-000648,-0.128185349691
ACH-000649,-0.00851116866254
ACH-000651,0.06925679608919999
ACH-000652,0.0972507266051
ACH-000653,-0.0044724758314700006
ACH-000657,-0.0044813913521000006
ACH-000658,0.0795780145766
ACH-000661,0.13743808478
ACH-000662,-0.151938270661
ACH-000663,0.0650078126621
ACH-000665,0.07053888624230001
ACH-000671,0.0736667861567
ACH-000673,0.10451418066500001
ACH-000676,0.0024736614755500002
ACH-000677,-0.0606186696727
ACH-000681,-0.0587444373424
ACH-000682,-0.037625148901199994
ACH-000683,0.035037120066900004
ACH-000684,0.22451320590399998
ACH-000688,-0.0250143460628
ACH-000693,0.069504898186
ACH-000694,0.172606594237
ACH-000695,0.0905053250639
ACH-000696,0.122883097843
ACH-000697,-0.031941504196
ACH-000699,0.018385794899900002
ACH-000701,0.134032418599
ACH-000706,0.054562726296100005
ACH-000711,0.0645100467252
ACH-000713,-0.0685998164213
ACH-000714,-0.0464097925074
ACH-000718,-0.0311118149658
ACH-000720,0.0739494227321
ACH-000721,0.010580345964600002
ACH-000724,-0.0228638148488
ACH-000725,-0.0162959317762
ACH-000732,0.200550754368
ACH-000734,-0.08746291096989998
ACH-000735,-0.00874800823001
ACH-000736,-0.0029984461614200003
ACH-000738,0.006581745128939999
ACH-000746,0.120138457727
ACH-000747,0.12724644058700002
ACH-000748,0.0035752305045799997
ACH-000753,0.18037772731499999
ACH-000756,-0.279130560942
ACH-000757,-0.0703099755802
ACH-000758,-0.137533700887
ACH-000760,0.0166399423751
ACH-000763,0.137244807269
ACH-000764,0.15434775529
ACH-000765,-0.125753814153
ACH-000766,-0.042869652095300005
ACH-000767,0.24107046179299998
ACH-000768,0.112194652927
ACH-000769,0.0206395795725
ACH-000770,0.0857909490579
ACH-000771,0.0211941585925
ACH-000773,-0.0190455235632
ACH-000776,-0.109740211703
ACH-000777,0.0487924694001
ACH-000778,-0.165488823958
ACH-000781,0.123097345087
ACH-000782,-0.202730931429
ACH-000783,-0.0298757420144
ACH-000784,0.0858554000887
ACH-000785,0.18014879897999997
ACH-000787,0.0161257473552
ACH-000788,-0.028379290862099997
ACH-000791,0.021089744590099997
ACH-000792,-0.025753363549000003
ACH-000794,0.137269817836
ACH-000796,-0.00177900737112
ACH-000799,0.0946129567262
ACH-000800,0.0947573110482
ACH-000802,0.124011221198
ACH-000804,0.0330573335161
ACH-000805,0.178986396692
ACH-000809,0.08306722639510002
ACH-000810,0.0403399498509
ACH-000811,0.103390978774
ACH-000817,0.37552288405900003
ACH-000819,0.0961705892773
ACH-000820,0.0765139589412
ACH-000821,-0.326712047437
ACH-000822,-0.0138057855232
ACH-000823,-0.06419556336519999
ACH-000824,-0.24480235427299998
ACH-000827,-0.0908404695404
ACH-000829,0.08858028156060001
ACH-000831,0.122500243382
ACH-000832,0.192114104602
ACH-000833,0.13014358727800002
ACH-000834,-0.076738810184
ACH-000835,-0.057707390685800004
ACH-000836,-0.08395658989939998
ACH-000837,-0.0027748372143800003
ACH-000838,0.052199554318199996
ACH-000839,0.075032152357
ACH-000840,-0.204600855423
ACH-000841,0.000278629388999
ACH-000843,-0.00972125169535
ACH-000846,-0.19404180334899998
ACH-000847,0.0411703911292
ACH-000848,0.230511151478
ACH-000849,0.0982705175657
ACH-000851,0.20707310700599998
ACH-000855,0.0489233111388
ACH-000856,-0.011451895459799999
ACH-000858,0.09675707043880001
ACH-000859,0.07311725813810001
ACH-000861,-0.05301993821980001
ACH-000862,0.00019899419801299998
ACH-000865,-0.052580460992800004
ACH-000866,0.0877732014129
ACH-000867,-0.054315311919400006
ACH-000869,0.026050349002099998
ACH-000872,-0.055461594956999996
ACH-000873,0.12159371797499999
ACH-000876,-0.0938887288691
ACH-000878,0.109896663447
ACH-000880,-0.0554714405774
ACH-000881,-0.22215471159400002
ACH-000882,0.011476626792600001
ACH-000884,0.027178537707700002
ACH-000885,0.06954839340739999
ACH-000887,-0.0170685711702
ACH-000888,-0.0034975317919599997
ACH-000889,0.0396505043194
ACH-000890,0.0944457365457
ACH-000896,0.0926318271306
ACH-000898,0.07348406066810001
ACH-000900,0.123650870682
ACH-000901,0.035073227794199996
ACH-000905,0.07804904654280001
ACH-000906,0.09810286622749999
ACH-000907,0.08526362079250001
ACH-000910,0.00375809740825
ACH-000911,0.142023604838
ACH-000912,-0.0163115935855
ACH-000913,0.006093111063670001
ACH-000915,0.0726563258831
ACH-000916,-0.457103424444
ACH-000917,-0.077868353575
ACH-000921,0.151038367618
ACH-000924,-0.038423392454800004
ACH-000926,-0.0818931140943
ACH-000928,0.0281623237878
ACH-000929,-0.041313844840599995
ACH-000932,-0.139513028145
ACH-000935,0.27150500560400004
ACH-000936,-0.00856057398024
ACH-000937,0.109545881971
ACH-000938,0.159096917772
ACH-000939,-0.168074057626
ACH-000941,-0.10476002124
ACH-000943,0.0682358763945
ACH-000946,-0.0929462292542
ACH-000947,0.0332161829109
ACH-000948,0.0500455699861
ACH-000950,0.0903923071402
ACH-000953,0.061568201711400004
ACH-000957,0.07276333097070001
ACH-000958,0.120563883422
ACH-000960,-0.078363495816
ACH-000963,0.131625932911
ACH-000968,0.0213416016409
ACH-000969,-0.0106427358959
ACH-000973,0.165684316443
ACH-000974,0.06887559895920001
ACH-000975,0.028469320216299998
ACH-000976,0.05876626256
ACH-000978,0.013590443244300001
ACH-000980,-0.150982072331
ACH-000984,-0.107765596989
ACH-000986,0.0496767656295
ACH-000988,-0.027268113168700002
ACH-000993,0.149770396053
ACH-000994,0.18544933340199998
ACH-000996,0.111223165392
ACH-001001,0.147611285133
ACH-001020,0.07632790075189999
ACH-001028,-0.0133356847688
ACH-001031,-0.18534935462299998
ACH-001038,0.057254138792399996
ACH-001048,-0.0496050087273
ACH-001050,-0.00791264888327
ACH-001053,-0.0317539640683
ACH-001054,-0.0862851519878
ACH-001061,0.177624968249
