,NAV1 (89796)
ACH-000545,-0.360703855074
ACH-000547,-0.634750856061
ACH-000548,-0.265161136302
ACH-000549,-0.33772460777099994
ACH-000550,-0.0684659452829
ACH-000552,-0.283062937824
ACH-000556,-0.37182775157700004
ACH-000557,-0.33887049976499994
ACH-000570,-0.0035218629669599997
ACH-000571,-0.298738661881
ACH-000573,-0.166749296094
ACH-000576,-0.479340839815
ACH-000580,-0.149720564359
ACH-000584,-0.310282459394
ACH-000585,-0.22751395481999998
ACH-000588,-0.411452411258
ACH-000589,-0.23222458014000003
ACH-000591,0.12645264675100001
ACH-000593,-0.39986838639100003
ACH-000600,-0.609995180153
ACH-000601,-0.114045259144
ACH-000604,-0.146804747841
ACH-000605,-0.393137110408
ACH-000606,-0.08601154100269999
ACH-000608,-0.136021282709
ACH-000614,-0.345906943442
ACH-000616,-0.38248800710299996
ACH-000618,-0.30412858176
ACH-000619,-0.319772926394
ACH-000620,-0.0458077854807
ACH-000621,-0.190416569544
ACH-000622,-0.25972249722699997
ACH-000623,-0.13996207435799998
ACH-000624,-0.19612627011
ACH-000627,-0.296885297601
ACH-000630,-0.313007680989
ACH-000632,-0.269511423335
ACH-000633,-0.00337216885223
ACH-000637,-0.0668757784518
ACH-000638,-0.0469982709889
ACH-000646,0.07725494657910001
ACH-000647,-0.39140095045999995
ACH-000648,-0.884589832279
ACH-000649,-0.20238720474
ACH-000651,-0.29165544194000004
ACH-000652,-0.15630812089600002
ACH-000653,-0.220880602064
ACH-000657,-0.206053412995
ACH-000658,-0.4766540862
ACH-000661,-0.258506907647
ACH-000662,-0.31607137776099997
ACH-000663,-0.193637772694
ACH-000665,-0.169336094382
ACH-000671,-0.30385989760800003
ACH-000673,-0.20783970150199998
ACH-000676,-0.25345192091200003
ACH-000677,-0.262427601475
ACH-000681,-0.0536117776044
ACH-000682,-0.262578992
ACH-000683,-0.27209009040300003
ACH-000684,-0.165953582568
ACH-000688,-0.42584469190700003
ACH-000693,-0.201503177667
ACH-000694,-0.226764777666
ACH-000695,-0.239184967252
ACH-000696,-0.24345559972300002
ACH-000697,0.136259552224
ACH-000699,-0.119741628212
ACH-000701,-0.224401285346
ACH-000706,-0.24381943886
ACH-000711,-0.263708722113
ACH-000713,-0.41081316501299997
ACH-000714,-0.24967634201900002
ACH-000718,-0.0929862962229
ACH-000720,-0.138554277895
ACH-000721,-0.174107650816
ACH-000724,-0.0015333356034200002
ACH-000725,-0.47914821676200003
ACH-000732,-0.45264400028000007
ACH-000734,-0.303133368904
ACH-000735,-0.38238625176299995
ACH-000736,-0.407891455774
ACH-000738,-0.24172630215500002
ACH-000746,-0.265238188162
ACH-000747,-0.289216422441
ACH-000748,-0.228297166066
ACH-000753,-0.206962435912
ACH-000756,-0.20927723575100002
ACH-000757,-0.372575923124
ACH-000758,-0.31871796881700004
ACH-000760,-0.205356151879
ACH-000763,-0.0029064565242499997
ACH-000764,-0.07226235077160001
ACH-000765,-0.310039498574
ACH-000766,-0.18777970844300002
ACH-000767,-0.216159376684
ACH-000768,-0.21140094578
ACH-000769,-0.0461154915613
ACH-000770,-0.15438177465999997
ACH-000771,-0.130146731236
ACH-000773,0.00834796436919
ACH-000776,-0.26198063948399997
ACH-000777,-0.35484545288099995
ACH-000778,-0.07104138387430001
ACH-000781,-0.159494139289
ACH-000782,0.0823723054444
ACH-000783,-0.29150441064300003
ACH-000784,-0.30623014240699997
ACH-000785,-0.220265091362
ACH-000787,-0.022592814818700003
ACH-000788,-0.265826307637
ACH-000791,-0.0547954347707
ACH-000792,-0.266358377029
ACH-000794,-0.219100732586
ACH-000796,-0.157259544193
ACH-000799,-0.258426324652
ACH-000800,-0.36354573460199996
ACH-000802,-0.24806516473
ACH-000804,-0.019861856346
ACH-000805,0.100169314393
ACH-000809,-0.0771833561274
ACH-000810,-0.170920738812
ACH-000811,-0.310677990836
ACH-000817,-0.27408559403
ACH-000819,-0.363057653649
ACH-000820,0.339803858062
ACH-000821,-0.39726882574699995
ACH-000822,-0.314004574738
ACH-000823,-0.329232538309
ACH-000824,-0.286315000736
ACH-000827,-0.298431857193
ACH-000829,-0.41156540526
ACH-000831,-0.119190393211
ACH-000832,-0.343419001965
ACH-000833,-0.135953987234
ACH-000834,-0.246066021086
ACH-000835,-0.35919978354099996
ACH-000836,-0.34890509461400004
ACH-000837,-0.020825817634199998
ACH-000838,-0.48926280811300005
ACH-000839,-0.361410626846
ACH-000840,-0.344203928731
ACH-000841,-0.219760557963
ACH-000843,-0.562882884837
ACH-000846,-0.0826538105788
ACH-000847,-0.43493874291199996
ACH-000848,-0.584905583753
ACH-000849,-0.18069219922000002
ACH-000851,-0.06242287392030001
ACH-000855,-0.158484609199
ACH-000856,-0.25354664948000005
ACH-000858,-0.264531176993
ACH-000859,-0.10927329923800001
ACH-000861,-0.37446664372
ACH-000862,-0.386567927418
ACH-000865,-0.09861006724310001
ACH-000866,-0.18052884932799998
ACH-000867,-0.195384701903
ACH-000869,-0.20399144830600002
ACH-000872,-0.284561483209
ACH-000873,-0.045350908289
ACH-000876,-0.340580415429
ACH-000878,-0.110187924879
ACH-000880,-0.158924332508
ACH-000881,-0.27728816797899997
ACH-000882,-0.265874656242
ACH-000884,-0.371777145818
ACH-000885,-0.232744615146
ACH-000887,-0.256965041178
ACH-000888,-0.327851500966
ACH-000889,-0.337471340229
ACH-000890,-0.00771072895839
ACH-000896,-0.223863386453
ACH-000898,-0.305973727075
ACH-000900,-0.168148754704
ACH-000901,-0.194086974404
ACH-000905,-0.311863177468
ACH-000906,-0.36911501856
ACH-000907,-0.314873281558
ACH-000910,-0.290517710629
ACH-000911,-0.292212000907
ACH-000912,-0.111149367937
ACH-000913,-0.267605247393
ACH-000915,-0.110618461275
ACH-000916,-0.0257176320567
ACH-000917,-0.241905882746
ACH-000921,-0.25093470207400004
ACH-000924,-0.321350455913
ACH-000926,0.005102397639630001
ACH-000928,-0.08152326266080001
ACH-000929,-0.458596083413
ACH-000932,-0.24469311981800002
ACH-000935,-0.0365590866682
ACH-000936,-0.391694229244
ACH-000937,-0.33005549502799997
ACH-000938,-0.194680936453
ACH-000939,-0.365787493644
ACH-000941,-0.198605493619
ACH-000943,-0.253329094824
ACH-000946,-0.210845148596
ACH-000947,-0.252008448036
ACH-000948,-0.165631632009
ACH-000950,-0.25373819548099996
ACH-000953,-0.320419531175
ACH-000957,-0.0922706106584
ACH-000958,-0.25507003368000003
ACH-000960,-0.264134695064
ACH-000963,-0.258768592382
ACH-000968,-0.11531871152699999
ACH-000969,-0.43257674424500003
ACH-000973,-0.207276839035
ACH-000974,-0.315426178384
ACH-000975,-0.238919232523
ACH-000976,-0.21473279329300002
ACH-000978,-0.604497957789
ACH-000980,-0.32131612171
ACH-000984,-0.0641665000678
ACH-000986,0.00648823048858
ACH-000988,-0.11817267509099999
ACH-000993,-0.40428573666900003
ACH-000994,-0.031551094436900004
ACH-000996,-0.06726859091529999
ACH-001001,-0.404206849235
ACH-001020,0.004675342169270001
ACH-001028,-0.30676430980999997
ACH-001031,-0.11317849045600001
ACH-001038,-0.252981076608
ACH-001048,-0.35332870548100004
ACH-001050,-0.39265648169
ACH-001053,-0.32750995308
ACH-001054,-0.39595786118500004
ACH-001061,-0.13032494458
ACH-001067,-0.256309224239
ACH-001075,-0.10133392370300001
ACH-001096,-0.5122203292399999
ACH-001128,-0.216031677523
ACH-001134,-0.248303535401
ACH-001151,-0.36646413583899995
ACH-001163,-0.438225084683
ACH-001164,-0.531686130025
ACH-001173,-0.0568016470242
ACH-001183,-0.31354453003000005
ACH-001184,-0.39869872762100006
ACH-001190,-0.296895735816
ACH-001192,-0.0762299533593
ACH-001193,-0.370743354605
ACH-001196,-0.259606712554
ACH-001197,-0.261532191823
ACH-001205,-0.528889676476
ACH-001211,-0.26180267596900003
ACH-001212,-0.401949809542
ACH-001228,-0.893780689978
ACH-001232,-0.266685488214
ACH-001239,-0.311746815789
ACH-001274,-0.335998902554
ACH-001275,-0.198993499516
ACH-001277,-0.132790948785
ACH-001278,-0.552123869974
ACH-001280,-0.149886344699
ACH-001283,0.00443630795787
ACH-001289,-0.276694257622
ACH-001295,-0.246774794637
ACH-001300,-0.41465313178
ACH-001301,-0.183570689974
ACH-001302,-0.36757838746699995
ACH-001303,-0.262117510566
ACH-001306,-0.19482345211399998
ACH-001318,-0.432653038488
ACH-001322,-0.00576966384343
ACH-001328,-0.22367095215100002
ACH-001332,-0.236139717594
ACH-001333,-0.21951795466600002
ACH-001336,-0.223776114312
ACH-001340,-0.23257137773000003
ACH-001346,-0.19060780868799998
ACH-001353,-0.321173515396
ACH-001354,-0.09702562819430001
ACH-001367,-0.308925497133
ACH-001368,-0.30652051567099997
ACH-001374,-0.277771111482
ACH-001375,-0.329753805155
ACH-001377,-0.179790204007
ACH-001380,-0.24507920402
ACH-001391,-0.27624844456500003
ACH-001407,-0.244591881687
ACH-001408,-0.56811174147
ACH-001413,-0.09492837558730001
ACH-001430,-0.379975990625
ACH-001431,-0.410940242566
ACH-001450,-0.29579364659
ACH-001496,-0.185233078276
ACH-001500,-0.255147775203
ACH-001521,-0.46671885239699995
ACH-001523,-0.28026177777600003
ACH-001532,-0.310889675082
ACH-001536,-0.12109619541899999
ACH-001550,-0.179750378464
ACH-001552,-0.24907545168900003
ACH-001554,-0.17112271013500002
ACH-001645,-0.253604092392
ACH-001654,-0.349153650985
ACH-001715,-0.259655876309
ACH-001735,-0.203168922599
ACH-001736,-0.211020951987
ACH-001737,-0.233370045414
ACH-001740,-0.18310401761
ACH-001745,-0.24469006198100002
ACH-001750,-0.382734176335
ACH-001765,-0.40879139973899997
ACH-001956,-0.12832848703299998
ACH-001957,-0.48260728923999996
