,BCR (613)
ACH-000004,-0.19028956130199998
ACH-000007,-0.0618597953028
ACH-000009,0.26860677730300003
ACH-000011,0.23610556761100002
ACH-000012,0.105994382016
ACH-000013,0.0363983731394
ACH-000014,-0.04689394967680001
ACH-000015,-0.148283001423
ACH-000017,0.165971739536
ACH-000018,-0.15450038693
ACH-000019,0.00851464524668
ACH-000021,-0.0208551668753
ACH-000022,-0.07529472053639999
ACH-000025,-0.000579128969607
ACH-000028,0.022837684021099997
ACH-000030,0.055829828277400004
ACH-000035,0.0372987770963
ACH-000036,0.21480025499000002
ACH-000037,-0.060386269965199996
ACH-000039,0.14828905219900002
ACH-000040,0.209571743191
ACH-000041,0.0770912849256
ACH-000042,0.196962328317
ACH-000045,0.060041443775500004
ACH-000047,0.08261866924039998
ACH-000052,0.224279642208
ACH-000053,0.055928897892699996
ACH-000054,0.183740163041
ACH-000055,-0.136949557773
ACH-000060,0.253165917995
ACH-000067,0.22157629409200003
ACH-000070,0.134762030656
ACH-000075,-0.05439924648080001
ACH-000078,0.09131389490039998
ACH-000082,0.0327827434534
ACH-000085,0.137249728678
ACH-000086,0.0868709130178
ACH-000087,-0.229744833633
ACH-000092,0.125474237609
ACH-000095,0.0193320087845
ACH-000097,0.097278583708
ACH-000098,-0.0530794139262
ACH-000099,0.0133111618796
ACH-000108,0.145420236327
ACH-000113,0.0183299610858
ACH-000115,0.00532288519221
ACH-000116,-0.0267945689535
ACH-000118,0.17342427575599997
ACH-000120,-0.030896524034899998
ACH-000123,-0.00212442634302
ACH-000127,0.054151397666300005
ACH-000128,-0.12027450744000001
ACH-000132,-0.060134682871
ACH-000133,0.015533302772899998
ACH-000137,0.0375669421931
ACH-000138,0.236303845102
ACH-000142,0.0998545974185
ACH-000143,0.0997598444664
ACH-000146,-0.0447569445097
ACH-000148,-0.0955012747518
ACH-000150,0.11551871788200001
ACH-000152,0.055846415128300006
ACH-000153,0.07019941734469999
ACH-000159,0.125511747991
ACH-000160,0.0226098147212
ACH-000163,0.10948967555400001
ACH-000167,0.166039713143
ACH-000168,-0.31510321875
ACH-000169,0.0193468626484
ACH-000178,0.277125290623
ACH-000182,0.05514430439669999
ACH-000183,-0.235334478803
ACH-000188,0.160701066316
ACH-000189,0.0525674470767
ACH-000190,0.042134990474500006
ACH-000198,-0.030197008535599996
ACH-000204,-0.0453302276166
ACH-000206,0.053810477057400004
ACH-000207,-0.0433322016261
ACH-000211,0.0185209718775
ACH-000215,-0.0170926915644
ACH-000221,-0.13410525637499998
ACH-000222,0.138666088473
ACH-000223,0.044415713170300006
ACH-000226,0.133772332523
ACH-000227,0.021886613482599997
ACH-000228,0.061799092549800004
ACH-000231,-0.0477608753627
ACH-000232,0.0315997196806
ACH-000233,0.114461225865
ACH-000234,0.260224165145
ACH-000235,0.21405136353100002
ACH-000237,0.0911398117557
ACH-000238,0.10512532059
ACH-000243,0.08994349687719999
ACH-000244,0.107349823035
ACH-000246,0.11617990753900001
ACH-000248,0.116395895823
ACH-000250,0.09168489894860002
ACH-000251,0.383502200799
ACH-000253,0.10587001524800001
ACH-000255,-0.263419354901
ACH-000256,0.0739962262347
ACH-000257,0.0672506445457
ACH-000258,-0.28679362302
ACH-000259,0.189528974962
ACH-000260,0.004028927741
ACH-000261,-0.0435141935712
ACH-000262,0.14406338558
ACH-000263,0.20722816728799998
ACH-000264,-0.037821728693199996
ACH-000265,-0.047081102212699996
ACH-000266,0.231640718488
ACH-000272,-0.0991525187486
ACH-000273,0.120194980791
ACH-000274,0.0808014505161
ACH-000277,0.163100810052
ACH-000278,0.025494530224200004
ACH-000279,0.08293771272310001
ACH-000280,-0.0292939040759
ACH-000281,0.24132047479000002
ACH-000288,-0.00441392220664
ACH-000291,-0.216449124954
ACH-000293,0.13255196293
ACH-000294,0.06138378020119999
ACH-000295,-0.989787323101
ACH-000296,0.131060426152
ACH-000302,-0.117305948676
ACH-000304,-0.11444289353800001
ACH-000307,0.128559528195
ACH-000308,0.0621028334051
ACH-000310,0.124084682094
ACH-000311,0.16219450242900002
ACH-000312,0.298119861968
ACH-000315,-0.253110260387
ACH-000316,0.24727961486800001
ACH-000317,0.0984975366946
ACH-000318,0.200129904234
ACH-000319,0.03790821995719999
ACH-000320,0.355599107363
ACH-000322,0.374902087913
ACH-000323,-0.13075874684
ACH-000324,-0.0950300221033
ACH-000329,0.148361640382
ACH-000330,0.0506208813501
ACH-000331,0.231722074394
ACH-000332,-0.0191846092801
ACH-000334,0.133882157059
ACH-000335,0.245136074545
ACH-000336,-0.38600540771999997
ACH-000337,0.0616061143035
ACH-000339,0.148456587136
ACH-000341,0.12022274088300001
ACH-000348,0.042647992885800005
ACH-000350,-0.13027935392599999
ACH-000352,-0.0595788990936
ACH-000356,0.0579575382615
ACH-000361,-0.20243522242400003
ACH-000362,-0.10553891625499999
ACH-000363,-0.056265697347599994
ACH-000364,0.016805192700200002
ACH-000365,0.0291325773012
ACH-000366,-0.0100967483847
ACH-000368,-0.16597168949000002
ACH-000374,0.152419703007
ACH-000375,0.034966755098
ACH-000376,-0.11234547286900001
ACH-000381,-0.190812527755
ACH-000383,-0.059901723615699995
ACH-000387,-0.08766537541000001
ACH-000389,0.23755157980500002
ACH-000390,-0.08547288300030001
ACH-000393,-0.244852659584
ACH-000395,0.17323633033500002
ACH-000397,-0.0128220039916
ACH-000401,0.240536032153
ACH-000402,-0.0802731627155
ACH-000403,0.045871758319699994
ACH-000404,0.115929304258
ACH-000406,-0.0675186003541
ACH-000407,0.044947010750599994
ACH-000408,-0.17590071114999997
ACH-000410,-0.0990378619916
ACH-000411,0.22316889426199998
ACH-000414,0.10839177433
ACH-000415,0.163633686498
