,RAB3D (9545)
ACH-000211,-0.158967983596
ACH-000215,-0.0658678347504
ACH-000221,-0.12391185470999999
ACH-000222,-0.112747353567
ACH-000223,-0.112840052877
ACH-000226,-0.168822381378
ACH-000227,-0.0293509547078
ACH-000228,-0.295685559002
ACH-000231,0.0751874596047
ACH-000232,-0.113552127276
ACH-000233,-0.27325573516999996
ACH-000234,-0.122654895891
ACH-000235,-0.125200932662
ACH-000237,-0.0887591782189
ACH-000238,-0.0287061525581
ACH-000243,-0.107724853406
ACH-000244,-0.286890119414
ACH-000246,-0.11518718907299999
ACH-000248,-0.115108042207
ACH-000250,-0.147927048334
ACH-000251,-0.305485463999
ACH-000253,-0.15316253109
ACH-000255,-0.08952790623299998
ACH-000256,-0.063295471464
ACH-000257,-0.129999692918
ACH-000258,-0.156535626192
ACH-000259,-0.020313820754
ACH-000260,-0.115531852624
ACH-000261,-0.08512036749539999
ACH-000262,0.238865866762
ACH-000263,-0.25425424627099996
ACH-000264,-0.204900182201
ACH-000265,-0.09281717573180001
ACH-000266,-0.0436433824706
ACH-000272,-0.05833108951740001
ACH-000273,-0.047661637042100004
ACH-000274,-0.086411793942
ACH-000277,-0.15867428168199998
ACH-000278,-0.0635965062748
ACH-000279,0.027341488497700003
ACH-000280,-0.133828239956
ACH-000281,-0.156078355744
ACH-000288,-0.0457878573293
ACH-000291,-0.154940418558
ACH-000293,-0.326738966923
ACH-000294,-0.246687429511
ACH-000295,0.00658359896947
ACH-000296,-0.17964795109700002
ACH-000302,-0.18916592251400002
ACH-000304,0.091294793086
ACH-000307,-0.234585114969
ACH-000308,-0.126273082721
ACH-000310,0.0593142222854
ACH-000311,0.0348250652716
ACH-000312,-0.22253084943100002
ACH-000315,-0.335874421458
ACH-000316,-0.0235453278336
ACH-000317,-0.0911568076798
ACH-000318,-0.318584411768
ACH-000319,-0.136359219784
ACH-000320,-0.0325571567006
ACH-000322,0.0979452675615
ACH-000323,-0.161538394828
ACH-000324,-0.00878914558913
ACH-000329,0.108700865645
ACH-000330,-0.060938681911000006
ACH-000331,-0.17097957470300001
ACH-000332,-0.122716989966
ACH-000334,-0.261673232874
ACH-000335,-0.0342465078705
ACH-000336,-0.328788491197
ACH-000337,-0.224786244892
ACH-000339,-0.116454175439
ACH-000341,-0.029619709895399998
ACH-000348,-0.053903644093000004
ACH-000350,-0.0486232337639
ACH-000352,-0.0693048818789
ACH-000356,-0.326372063602
ACH-000361,0.005371910697819999
ACH-000362,-0.175828626646
ACH-000363,-0.192533834181
ACH-000364,-0.21290744803199999
ACH-000365,-0.18298713299400002
ACH-000366,-0.152264942123
ACH-000368,-0.269605360039
ACH-000374,-0.146425155688
ACH-000375,-0.277864458087
ACH-000376,-0.0482963313513
ACH-000381,0.0738473954366
ACH-000383,-0.139354129564
ACH-000387,-0.103639238965
ACH-000389,-0.18261612513
ACH-000390,-0.23472162883
ACH-000393,-0.139186075445
ACH-000395,-0.141387516788
ACH-000397,-0.0739775415261
ACH-000401,0.150969652076
ACH-000402,-0.46052480171099996
ACH-000403,-0.18006422915
ACH-000404,-0.176617048591
ACH-000406,-0.08030172124400001
ACH-000407,-0.047555805465900006
ACH-000408,-0.0132653330782
ACH-000410,-0.0703839616089
ACH-000411,-0.182187071364
ACH-000414,-0.08414745066780001
ACH-000415,-0.109500354905
ACH-000416,-0.310878999817
ACH-000420,-0.024000869857099996
ACH-000421,-0.159087186272
ACH-000424,-0.105992241532
ACH-000425,-0.176479172758
ACH-000426,0.032330338289
ACH-000427,-0.27931545530699997
ACH-000433,-0.103969752239
ACH-000436,-0.00967533111897
ACH-000444,-0.206120148732
ACH-000445,-0.253678369136
ACH-000448,-0.105413266658
ACH-000450,-0.0917549425738
ACH-000452,-0.241110295871
ACH-000454,-0.228073906717
ACH-000458,-0.122346798442
ACH-000459,0.017898694685099997
ACH-000460,-0.132255420376
ACH-000461,-0.10058373623
ACH-000463,-0.12073685685499999
ACH-000464,-0.135189244367
ACH-000466,-0.202692649651
ACH-000467,0.00616153480664
ACH-000468,-0.0199883938648
ACH-000469,-0.0977152467911
ACH-000470,-0.0220379872278
ACH-000471,-0.132354462474
ACH-000472,-0.19314428922600002
ACH-000473,-0.24564794655000002
ACH-000475,-0.10732091283600001
ACH-000476,-0.042464745987300004
ACH-000477,-0.09754346184689999
ACH-000480,-0.15540262614800002
ACH-000481,-0.28853564868799997
ACH-000483,-0.201710789093
ACH-000484,-0.229416697228
ACH-000485,-0.0639553792929
ACH-000486,0.0211861157615
ACH-000487,0.0460733142816
ACH-000488,-0.09045708814810001
ACH-000490,-0.132299225282
ACH-000491,-0.0717759364464
ACH-000495,-0.0902135169877
ACH-000496,-0.167684596654
ACH-000499,-0.186143318565
ACH-000500,0.0524140227333
ACH-000502,-0.222196925278
ACH-000503,-0.00164517111787
ACH-000505,-0.20175161803
ACH-000507,-0.0987106762073
ACH-000510,-0.134014193832
ACH-000511,0.019873873557799997
ACH-000512,0.016563761176100002
ACH-000516,-0.142690397878
ACH-000517,-0.200830762088
ACH-000518,-0.204824397536
ACH-000520,-0.0968479010179
ACH-000521,-0.037685037646300004
ACH-000522,-0.0720596899464
ACH-000524,-0.161075753673
ACH-000527,-0.138326370155
ACH-000528,-0.10462034652
ACH-000537,-0.217605721334
ACH-000541,0.0172391693014
ACH-000542,-0.0278228260133
ACH-000544,-0.126444207118
ACH-000545,-0.356221202604
ACH-000547,-0.0881399562134
ACH-000548,-0.225195957375
ACH-000549,-0.218235095196
ACH-000550,-0.0202640844326
ACH-000552,-0.10280745912
ACH-000556,-0.37711120944300003
ACH-000557,-0.17663042408
ACH-000570,0.09690877612910001
ACH-000571,-0.0401314365955
ACH-000573,0.00348999213784
ACH-000576,0.027686268794
ACH-000580,-0.109795276702
ACH-000584,-0.167260553891
ACH-000585,-0.186084593837
ACH-000588,-0.0213786202959
ACH-000589,-0.033914783671900005
ACH-000591,-0.118102767674
ACH-000593,0.0100691896908
ACH-000600,-0.280913818464
ACH-000601,-0.161619068785
ACH-000604,-0.00202691640095
ACH-000605,-0.0522810508653
ACH-000606,-0.15107557043
ACH-000608,-0.227047236883
ACH-000614,0.147691779592
ACH-000616,-0.0583710645675
ACH-000618,-0.328380333609
ACH-000619,-0.11224842655799999
ACH-000620,-0.20789231604800001
ACH-000621,-0.28201543568799997
ACH-000622,-0.0740457199247
ACH-000623,-0.287144181514
ACH-000624,-0.25311007337200003
ACH-000627,-0.20169239049
ACH-000630,-0.0819660346853
ACH-000632,-0.241459742927
ACH-000633,-0.421475036184
ACH-000637,-0.20910898696199998
ACH-000638,-0.24781496083299998
ACH-000646,-0.0980905188226
ACH-000647,-0.22440005444299999
ACH-000648,-0.054372811502099994
ACH-000649,-0.0420752516177
ACH-000651,-0.128346320349
ACH-000652,-0.175264075577
ACH-000653,-0.0902388905628
ACH-000657,-0.154708725931
ACH-000658,-0.18026060898
ACH-000661,0.00038471462971800005
ACH-000662,-0.431057586169
ACH-000663,-0.045246273274099996
ACH-000665,-0.326627480924
ACH-000671,-0.161175949836
ACH-000673,-0.188513336899
ACH-000676,-0.187283293396
ACH-000677,-0.134068978833
ACH-000681,-0.03513047509969999
ACH-000682,-0.196176852073
ACH-000683,-0.219569302891
ACH-000684,-0.08569866810460001
ACH-000688,-0.0941943483702
ACH-000693,-0.178280005386
ACH-000694,0.043938889002800005
ACH-000695,-0.0873064956037
ACH-000696,-0.126712825729
ACH-000697,-0.10664315195599999
ACH-000699,-0.204493085108
ACH-000701,-0.0803430972267
ACH-000706,-0.199591867866
ACH-000711,-0.142654227502
ACH-000713,-0.12182084322
ACH-000714,-0.166574058917
ACH-000718,-0.09616695277170001
ACH-000720,-0.015259025274399998
ACH-000721,-0.212429559513
ACH-000724,-0.133349589452
ACH-000725,-0.183905846789
ACH-000732,-0.137960634454
ACH-000734,-0.27715554099100004
ACH-000735,-0.123585287787
ACH-000736,-0.022821139968500003
ACH-000738,-0.156672281849
ACH-000746,-0.0957955917925
ACH-000747,-0.234022527068
ACH-000748,-0.0874614765106
ACH-000753,-0.0665719479432
ACH-000756,-0.0629431173145
ACH-000757,-0.10491034609699999
ACH-000758,-0.123829895438
ACH-000760,-0.125051317138
ACH-000763,-0.08843351533669999
ACH-000764,-0.134511084017
ACH-000765,-0.170645209459
ACH-000766,-0.0371999412105
ACH-000767,-0.130748293783
ACH-000768,-0.214606042872
ACH-000769,-0.299814370249
ACH-000770,-0.08644324315369999
ACH-000771,-0.0827460959061
ACH-000773,0.16584350000999998
ACH-000776,-0.25124164070099997
ACH-000777,-0.067907570667
ACH-000778,-0.443475578341
ACH-000781,-0.149439273202
ACH-000782,-0.181054992493
ACH-000783,-0.09441594672669999
ACH-000784,-0.18210952443599998
ACH-000785,-0.134276336232
ACH-000787,-0.218707631381
ACH-000788,-0.151355785874
ACH-000791,-0.141376014467
ACH-000792,-0.213603952793
ACH-000794,-0.19816184531599998
ACH-000796,-0.14098572709100002
ACH-000799,-0.0308838622131
ACH-000800,-0.235951155604
ACH-000802,-0.23892878851100002
ACH-000804,-0.0621289402131
ACH-000805,0.110138012751
ACH-000809,-0.23080997669599998
ACH-000810,0.10351996935900001
ACH-000811,-0.0743136095466
ACH-000817,-0.07648713667399999
ACH-000819,-0.114787143377
ACH-000820,0.0255758944867
ACH-000821,-0.12816918593499999
ACH-000822,-0.244662492697
ACH-000823,-0.256029094879
ACH-000824,-0.031774989876200005
ACH-000827,-0.117148736754
ACH-000829,-0.23275195848299998
ACH-000831,-0.20294500307799998
ACH-000832,-0.208074753688
ACH-000833,-0.0788299971533
ACH-000834,-0.20138387040600003
ACH-000835,-0.0751940209292
ACH-000836,-0.167789805689
ACH-000837,-0.166559525451
ACH-000838,-0.09011604903300001
ACH-000839,0.052105428847699996
ACH-000840,0.04466999253719999
ACH-000841,0.0188587331184
ACH-000843,-0.132261578365
ACH-000846,-0.08788102015669999
ACH-000847,-0.16035941761199998
ACH-000848,-0.101165888397
ACH-000849,-0.126778305629
ACH-000851,-0.079821997977
ACH-000855,-0.04244804049769999
ACH-000856,-0.167225746656
ACH-000858,-0.107511534188
ACH-000859,-0.256162067833
ACH-000861,-0.178956597725
ACH-000862,0.11401667799000001
ACH-000865,-0.223412973467
ACH-000866,-0.118825015108
ACH-000867,-0.166289707552
ACH-000869,-0.120803216773
ACH-000872,-0.131668454598
ACH-000873,-0.275648337935
ACH-000876,-0.0609686160119
ACH-000878,-0.244835044869
ACH-000880,-0.014184064985799999
ACH-000881,-0.165941815298
ACH-000882,-0.12712871885399998
ACH-000884,-0.164255289935
ACH-000885,0.0125705944004
ACH-000887,-0.236229294841
ACH-000888,-0.0946705552781
ACH-000889,-0.087400586029
ACH-000890,-0.098707181579
ACH-000896,-0.128558832949
ACH-000898,-0.164908602848
ACH-000900,0.0492930353609
ACH-000901,-0.09263057809
ACH-000905,-0.07952991664310001
ACH-000906,-0.147633661611
ACH-000907,0.095085738698
ACH-000910,-0.0122595445337
ACH-000911,-0.0832962023465
ACH-000912,-0.123421555064
ACH-000913,-0.0362046914124
ACH-000915,-0.106889108552
ACH-000916,-0.534125107274
ACH-000917,-0.255560039154
ACH-000921,-0.10621167501
ACH-000924,-0.073466304918
ACH-000926,-0.229640290403
ACH-000928,-0.17187616803300002
ACH-000929,-0.0136285415178
ACH-000932,-0.09052182151519998
ACH-000935,-0.190237118988
ACH-000936,-0.34956195191600004
ACH-000937,-0.117160158216
ACH-000938,0.0334615814469
ACH-000939,-0.39392866323200004
ACH-000941,-0.394332409496
ACH-000943,-0.161059344956
ACH-000946,-0.004883644832899999
ACH-000947,-0.10471429231799999
ACH-000948,-0.133727412632
ACH-000950,-0.230644640981
ACH-000953,-0.168809646921
ACH-000957,0.0643119142557
ACH-000958,0.196632587863
ACH-000960,-0.214538816382
ACH-000963,-0.120612650843
ACH-000968,-0.0187692486648
ACH-000969,-0.18678527480700002
ACH-000973,-0.045805732647000004
ACH-000974,-0.07803252951
ACH-000975,-0.0271053340033
ACH-000976,-0.105345434957
ACH-000978,-0.417717872786
ACH-000980,-0.142043090797
ACH-000984,-0.149016167768
ACH-000986,-0.134348650509
ACH-000988,-0.09908994290689999
ACH-000993,0.0179449349293
ACH-000994,-0.130238931845
ACH-000996,0.07908265857160002
ACH-001001,-0.135434259594
ACH-001020,0.11623211425100001
ACH-001028,-0.178484363246
ACH-001031,-0.012302734082899999
ACH-001038,-0.20202041720400002
ACH-001048,-0.136406880157
ACH-001050,-0.21282435698399998
ACH-001053,-0.0712333540244
ACH-001054,-0.08217882823469999
ACH-001061,-0.07772642631730001
ACH-001067,-0.076781243279
ACH-001075,-0.246137238966
ACH-001096,-0.119741633879
ACH-001128,-0.235772031772
ACH-001134,-0.0272868573748
ACH-001151,-0.0959246744974
ACH-001163,-0.024532835867
ACH-001164,-0.16070084636499998
ACH-001173,-0.28346736547699997
ACH-001183,-0.171090303767
ACH-001184,-0.245083144562
ACH-001190,-0.151912161248
ACH-001192,-0.09777610409870001
ACH-001193,-0.305480500947
ACH-001196,-0.126165935087
ACH-001197,-0.10837209420399999
ACH-001205,-0.06743192484050001
ACH-001211,0.0416772664732
ACH-001212,0.0508157210898
ACH-001228,-0.035516546767
ACH-001232,-0.14297658044000003
ACH-001239,-0.03097136005
ACH-001274,-0.0691764415898
ACH-001275,-0.330151800986
ACH-001277,-0.009588029966370001
ACH-001278,-0.0173443400292
ACH-001280,0.0638776477707
ACH-001283,-0.0606434564095
ACH-001289,0.115995710788
ACH-001295,-0.0985932159627
ACH-001300,-0.19313267327999997
ACH-001301,-0.25121210234
ACH-001302,-0.370127409094
ACH-001303,-0.269103664014
ACH-001306,-0.413227352185
ACH-001318,-0.32194182062
ACH-001322,-0.141242136147
ACH-001328,-0.163733852046
ACH-001332,0.0614943507663
ACH-001333,-0.232662611629
ACH-001336,0.0120705379364
ACH-001340,-0.024460424306900003
ACH-001346,-0.19649415899999997
ACH-001353,-0.16409426892
ACH-001354,0.10149926934
ACH-001367,-0.213950895339
ACH-001368,-0.20928669290899998
ACH-001374,-0.119415545735
ACH-001375,-0.13925954616
ACH-001377,-0.181991888415
ACH-001380,-0.26011404765
ACH-001391,-0.134190163894
ACH-001407,-0.262444585911
ACH-001408,-0.140383049143
ACH-001413,-0.0734234679397
ACH-001430,-0.06942318406110001
ACH-001431,-0.15213764268
ACH-001450,-0.325401912196
ACH-001496,-0.09175342169960002
ACH-001500,-0.06823324333650001
ACH-001521,0.08588943644130001
ACH-001523,-0.20311534094099998
ACH-001532,-0.0787537826178
ACH-001536,-0.028299580764700002
ACH-001550,-0.019743050453900002
ACH-001552,-0.361685661191
ACH-001554,-0.18333279824999998
ACH-001645,-0.151579522387
ACH-001654,-0.22309785882599997
ACH-001715,-0.0900506055021
ACH-001735,-0.10426547231200001
ACH-001736,-0.0485272373434
ACH-001737,-0.325362038803
ACH-001740,-0.13595979771400002
ACH-001745,-0.34297480369000005
ACH-001750,-0.122163423688
ACH-001765,-0.0830002523762
ACH-001956,-0.0682227512379
ACH-001957,0.0083734399734
