,HAT1 (8520)
ACH-000004,0.00331389277235
ACH-000007,0.222316425096
ACH-000009,-0.327043191129
ACH-000011,-0.0567681737839
ACH-000012,-0.281197922777
ACH-000013,-0.141761014505
ACH-000014,-0.03923885041109999
ACH-000015,-0.065025651107
ACH-000017,-0.201786627231
ACH-000018,-0.055675085643
ACH-000019,0.17102327425
ACH-000021,-0.005755942920079999
ACH-000022,-0.313070541256
ACH-000025,0.0655627851902
ACH-000028,-0.465270289033
ACH-000030,0.0167675306164
ACH-000035,-0.19730921738899998
ACH-000036,0.25029325539299996
ACH-000037,0.16487743882
ACH-000039,-0.238910366979
ACH-000040,-0.0708308522252
ACH-000041,-0.153765968118
ACH-000042,-0.0795183008955
ACH-000045,-0.228911588898
ACH-000047,-0.21893189927499998
ACH-000052,-0.036044892227400004
ACH-000053,-0.26038602402399996
ACH-000054,-0.29174748667399997
ACH-000055,-0.0568909991706
ACH-000060,0.10973468461899999
ACH-000067,-0.172577425946
ACH-000070,-0.0312705378198
ACH-000075,0.09685149165069999
ACH-000078,-0.184845623528
ACH-000082,-0.0511192111652
ACH-000085,0.17467410438900002
ACH-000086,-0.0771267868835
ACH-000087,-0.40820146446999994
ACH-000092,-0.357823592901
ACH-000095,-0.323162847105
ACH-000097,-0.226319128836
ACH-000098,0.04125823108480001
ACH-000099,-0.280452863045
ACH-000108,-0.141935565719
ACH-000113,-0.051219613539500004
ACH-000115,0.0891263227869
ACH-000116,-0.057733079389699994
ACH-000118,-0.004326910796810001
ACH-000120,-0.391330121213
ACH-000123,-0.0635954471977
ACH-000127,-0.12063205449200001
ACH-000128,-0.15151319383300002
ACH-000132,0.127416001582
ACH-000133,-0.316358976261
ACH-000137,-0.31550672374899996
ACH-000138,-0.0896380974141
ACH-000142,-0.060803631058999996
ACH-000143,-0.384248896881
ACH-000146,-0.126696303487
ACH-000148,-0.29841022531800004
ACH-000150,-0.155004522174
ACH-000152,-0.05483570859780001
ACH-000153,-0.586137536102
ACH-000159,-0.060671326671900006
ACH-000160,0.44038827123700003
ACH-000163,-0.361921846742
ACH-000167,0.38888480725900004
ACH-000168,-0.108746396334
ACH-000169,-0.014946912708999999
ACH-000178,-0.06908187708880001
ACH-000182,-0.126667948659
ACH-000183,-0.176493895599
ACH-000188,0.079375410333
ACH-000189,-0.38453470126999995
ACH-000190,0.105793626921
ACH-000198,-0.136662209816
ACH-000204,0.21589309052499997
ACH-000206,-0.491017508587
ACH-000207,-0.08920726732930001
ACH-000211,-0.133777762365
ACH-000215,-0.109270743419
ACH-000221,-0.25309315855500003
ACH-000222,-0.042584324081
ACH-000223,-0.33816030792199997
ACH-000226,-0.165517449939
ACH-000227,-0.423220227326
ACH-000228,-0.159499153345
ACH-000231,-0.047320033427300005
ACH-000232,-0.278411870931
ACH-000233,-0.204975561126
ACH-000234,-0.4939316635
ACH-000235,-0.0208721144684
ACH-000237,-0.00626823831151
ACH-000238,0.0503950458414
ACH-000243,-0.163532303191
ACH-000244,0.31007843653
ACH-000246,-0.06445776200400001
ACH-000248,-0.244636692094
ACH-000250,0.050631549476300004
ACH-000251,-0.0899071002495
ACH-000253,-0.117111332092
ACH-000255,-0.417089768248
ACH-000256,-0.215477587728
ACH-000257,-0.0796032457577
ACH-000258,-0.129478194597
ACH-000259,0.0196684629003
ACH-000260,0.145228261519
ACH-000261,-0.20198107261700002
ACH-000262,-0.126966731935
ACH-000263,-0.0259438257554
ACH-000264,-0.0989325273583
ACH-000265,-0.240816525769
ACH-000266,0.0135686894812
ACH-000272,-0.165173081827
ACH-000273,-0.039911916915800004
ACH-000274,-0.256225189853
ACH-000277,-0.154658116957
ACH-000278,-0.0505779960183
ACH-000279,-0.0827804123437
ACH-000280,-0.120165288824
ACH-000281,-0.192278644749
ACH-000288,-0.0312860293115
ACH-000291,-0.21447802949499997
ACH-000293,-0.15018433336200002
ACH-000294,0.0104907391521
ACH-000295,-0.22712764255399998
ACH-000296,-0.303911084045
ACH-000302,0.119553663872
ACH-000304,-0.0765683282097
ACH-000307,-0.0109600695988
ACH-000308,-0.0619238542903
ACH-000310,-0.0999507500371
ACH-000311,-0.346069830052
ACH-000312,-0.117730705386
ACH-000315,0.0650296329675
ACH-000316,-0.0340100195756
ACH-000317,-0.0767755722987
ACH-000318,-0.146023950292
ACH-000319,-0.11552907746200002
ACH-000320,0.045160074277699996
ACH-000322,-0.07898242018360001
ACH-000323,0.0662982218187
ACH-000324,-0.08700914611639998
ACH-000329,-0.135906195501
ACH-000330,-0.08408151396189999
ACH-000331,-0.0319365859725
ACH-000332,-0.050517616370000004
ACH-000334,0.00709057643804
ACH-000335,-0.0456961440049
ACH-000336,0.123321881722
ACH-000337,-0.207481655511
ACH-000339,-0.106116107203
ACH-000341,-0.518798576006
ACH-000348,-0.0806926826297
ACH-000350,0.13175417396800002
ACH-000352,0.027328811278800002
ACH-000356,-0.201880975513
ACH-000361,0.238700164915
ACH-000362,-0.0659546099256
ACH-000363,-0.282371204534
ACH-000364,-0.0290689332311
ACH-000365,-0.351153148442
ACH-000366,-0.175035739677
ACH-000368,0.18009591786600002
ACH-000374,-0.0769319935655
ACH-000375,0.0834720149083
ACH-000376,-0.14441446990999998
ACH-000381,0.011609501032100001
ACH-000383,-0.149774196981
ACH-000387,-0.132038445728
ACH-000389,-0.225439736153
ACH-000390,-0.675497597466
ACH-000393,-0.128446630719
ACH-000395,-0.06003667684569999
ACH-000397,0.10517898442700001
ACH-000401,0.08661465016820001
ACH-000402,0.208057126871
ACH-000403,-0.038529798881699995
ACH-000404,0.186924498782
ACH-000406,-0.0769723521612
ACH-000407,-0.08849954450200001
ACH-000408,-0.209390799048
ACH-000410,-0.0989439633463
ACH-000411,-0.322778282157
ACH-000414,-0.126284519372
ACH-000415,-0.137716946993
ACH-000416,-0.0715312157774
ACH-000420,0.0799232605764
ACH-000421,-0.038272313212
ACH-000424,-0.217723918134
ACH-000425,-0.10696169279500001
ACH-000426,-0.11434454858
ACH-000427,-0.0747426087085
ACH-000433,-0.085397581981
ACH-000436,-0.540036547375
ACH-000444,-0.0976705672401
ACH-000445,-0.195995111119
ACH-000448,-0.11766522956700001
ACH-000450,0.293884046805
ACH-000452,-0.23802834176999998
ACH-000454,-0.052985861355200004
ACH-000458,0.00175976268756
ACH-000459,-0.23973046419100003
ACH-000460,0.0272002950602
ACH-000461,-0.130769412837
ACH-000463,-0.09672528915760001
ACH-000464,-0.028481608452499998
ACH-000466,0.0307519559757
ACH-000467,-0.061617610682100005
ACH-000468,0.141730219919
ACH-000469,-0.0125994182106
ACH-000470,0.162232055007
ACH-000471,0.0428101467777
ACH-000472,-0.141394849747
ACH-000473,0.266788333274
ACH-000475,-0.09555523988180001
ACH-000476,0.13967568453600002
ACH-000477,0.155571220764
ACH-000480,-0.264853306229
ACH-000481,-0.07292550084300001
ACH-000483,-0.08923977750260001
ACH-000484,-0.49319285138700003
ACH-000485,-0.09189043306260002
ACH-000486,-0.364334855974
ACH-000487,-0.109843683611
ACH-000488,-0.249871535515
ACH-000490,-0.112741199115
ACH-000491,-0.0462469067911
ACH-000495,-0.259898231498
ACH-000496,-0.114655438754
ACH-000499,0.191341449288
ACH-000500,-0.436199482596
ACH-000502,0.039857850758300006
ACH-000503,-0.218121555328
ACH-000505,-0.307954964431
ACH-000507,-0.08008557911639999
ACH-000510,-0.20384410501400002
ACH-000511,-0.031475882913099995
ACH-000512,-0.21865102454500002
ACH-000516,-0.0978144181859
ACH-000517,0.126858476366
ACH-000518,-0.331179315754
ACH-000520,-0.0022075490741
ACH-000521,-0.11544199176799999
ACH-000522,0.105600620197
ACH-000524,0.0670310759075
ACH-000527,-0.0606090799718
ACH-000528,-0.0119346310294
ACH-000537,-0.119535411085
ACH-000541,-0.0855164963421
ACH-000542,-0.580274811326
ACH-000544,-0.308400506364
ACH-000545,-0.136211569177
ACH-000547,-0.151659014552
ACH-000548,-0.212225928771
ACH-000549,0.08672860612
ACH-000550,-0.116929866897
ACH-000552,-0.142808903959
ACH-000556,-0.0852327505271
ACH-000557,-0.0758109716512
ACH-000570,-0.0379656654944
ACH-000571,-0.10568869353700001
ACH-000573,-0.09679183222989998
ACH-000576,-0.29599263339000004
ACH-000580,-0.19844107785700002
ACH-000584,0.129327303132
ACH-000585,0.0321895226225
ACH-000588,-0.232660388612
ACH-000589,0.24148496646099998
ACH-000591,-0.160870778189
ACH-000593,-0.264438282148
ACH-000600,-0.135899714098
ACH-000601,-0.12865573994899998
ACH-000604,0.22943871217300002
ACH-000605,-0.250617632875
ACH-000606,-0.167244547922
ACH-000608,-0.0841046692117
ACH-000614,-0.253955199923
ACH-000616,-0.0211092259381
ACH-000618,-0.26010891405299996
ACH-000619,-0.000728601330423
ACH-000620,-0.0778709824243
ACH-000621,-0.0632512258594
ACH-000622,-0.0137465103
ACH-000623,-0.179721022251
ACH-000624,-0.08791946525569999
ACH-000627,-0.248671836721
ACH-000630,-0.0838376685955
ACH-000632,-0.020334269630000002
ACH-000633,0.0560693920929
ACH-000637,-0.0897559136657
ACH-000638,0.0404253611259
ACH-000646,-0.0623942811971
ACH-000647,-0.209862253598
