,SPAG8 (26206)
ACH-000004,-0.193988292872
ACH-000007,0.0048850336594399996
ACH-000009,-0.422411187451
ACH-000011,-0.152747076588
ACH-000012,0.006441225076790001
ACH-000013,-0.11752761351299999
ACH-000014,-0.310203103722
ACH-000015,-0.33710228514799995
ACH-000017,-0.149599710925
ACH-000018,-0.15231269688500002
ACH-000019,0.0685330027086
ACH-000021,-0.279490054903
ACH-000022,-0.185853746247
ACH-000025,-0.0598342903185
ACH-000028,-0.18080236322299997
ACH-000030,-0.253837876912
ACH-000035,-0.254528940043
ACH-000036,-0.16854820140299998
ACH-000037,-0.334084432361
ACH-000039,-0.150824851196
ACH-000040,-0.150278942994
ACH-000041,-0.169661289846
ACH-000042,-0.155247927831
ACH-000045,-0.025245109544000003
ACH-000047,-0.14285593136900002
ACH-000052,-0.162966586465
ACH-000053,-0.0384173776977
ACH-000054,-0.10075145685900001
ACH-000055,-0.0533697670771
ACH-000060,0.0268103341652
ACH-000067,-0.163685291132
ACH-000070,0.08055584920239998
ACH-000075,-0.0993943370762
ACH-000078,-0.20169313111499998
ACH-000082,-0.188960748557
ACH-000085,-0.134269356267
ACH-000086,-0.0718417616595
ACH-000087,-0.137870075867
ACH-000092,-0.207038286673
ACH-000095,-0.038662252303199994
ACH-000097,-0.11029736769300001
ACH-000098,-0.42273918771200003
ACH-000099,-0.044799445355199995
ACH-000108,-0.154998839555
ACH-000113,-0.17122140583700002
ACH-000115,0.08965062895260001
ACH-000116,0.0618118099792
ACH-000118,-0.249269684962
ACH-000120,-0.08248716517289999
ACH-000123,-0.167662424089
ACH-000127,-0.21861563086999997
ACH-000128,-0.0499650234246
ACH-000132,-0.313580869508
ACH-000133,-0.10369611201199999
ACH-000137,0.005365898171830001
ACH-000138,-0.256514568451
ACH-000142,0.0157058456516
ACH-000143,-0.21191377072700002
ACH-000146,-0.09306679861369999
ACH-000148,-0.206711646681
ACH-000150,-0.367235714355
ACH-000152,-0.0344132382869
ACH-000153,0.11638689646
ACH-000159,-0.277324768725
ACH-000160,-0.257176430601
ACH-000163,-0.123199615121
ACH-000167,-0.416471106135
ACH-000168,-0.28351466264499997
ACH-000169,-0.157497698575
ACH-000178,0.047545200504999996
ACH-000182,-0.161164297834
ACH-000183,-0.278576696654
ACH-000188,-0.192838175842
ACH-000189,-0.162152698411
ACH-000190,-0.340178973322
ACH-000198,-0.133208266741
ACH-000204,-0.230153512224
ACH-000206,-0.084669305198
ACH-000207,-0.18201418619100002
ACH-000211,-0.161130072599
ACH-000215,-0.379288105634
ACH-000221,-0.22917628179299998
ACH-000222,-0.375215608161
ACH-000223,-0.050980054908600005
ACH-000226,-0.176395782165
ACH-000227,-0.0403535358715
ACH-000228,-0.13353635541099998
ACH-000231,-0.0468375094112
ACH-000232,-0.11954470657999999
ACH-000233,-0.000249974178062
ACH-000234,-0.278298532734
ACH-000235,-0.206022972377
ACH-000237,-0.15712928127800002
ACH-000238,-0.0535825491906
ACH-000243,-0.177154235316
ACH-000244,-0.19935102522999998
ACH-000246,-0.163870424435
ACH-000248,-0.111505234371
ACH-000250,-0.049677646510699995
ACH-000251,0.16482081900599999
ACH-000253,-0.123539187468
ACH-000255,-0.195488783939
ACH-000256,-0.00219463887375
ACH-000257,-0.461594237048
ACH-000258,0.0204528038488
ACH-000259,-0.0883296799172
ACH-000260,-0.0270043765776
ACH-000261,-0.125634093015
ACH-000262,-0.132260411779
ACH-000263,-0.290377850497
ACH-000264,-0.228867818605
ACH-000265,-0.38233346035300003
ACH-000266,-0.159072307454
ACH-000272,-0.24173131139100001
ACH-000273,0.024413175506599997
ACH-000274,-0.23919807152800002
ACH-000277,-0.10678644651000001
ACH-000278,-0.137519211501
ACH-000279,-0.12198737593299999
ACH-000280,-0.323572241747
ACH-000281,0.00342290522007
ACH-000288,-0.050656694918
ACH-000291,-0.134003598368
ACH-000293,-0.008348798000520002
ACH-000294,0.022242915846599997
ACH-000295,-0.27232694684500003
ACH-000296,0.0433006658125
ACH-000302,-0.112531191679
ACH-000304,-0.276540396902
ACH-000307,-0.257230568815
ACH-000308,-0.131179617862
ACH-000310,-0.15694572530200002
ACH-000311,-0.0408824559298
ACH-000312,0.0232330118488
ACH-000315,-0.0259693805032
ACH-000316,-0.262309435616
ACH-000317,-0.45360806603500003
ACH-000318,-0.24523682982099998
ACH-000319,-0.142850038519
ACH-000320,-0.198159013189
ACH-000322,-0.220861017597
ACH-000323,-0.16953151188299997
ACH-000324,0.000182281871054
ACH-000329,0.0551650262797
ACH-000330,-0.30751914473999997
ACH-000331,-0.0147983470359
ACH-000332,-0.24066579741799998
ACH-000334,-0.316136514114
ACH-000335,-0.14487709411900002
ACH-000336,-0.011755842921
ACH-000337,-0.246518419287
ACH-000339,-0.249123739634
ACH-000341,0.0161829872165
ACH-000348,-0.168932051783
ACH-000350,-0.0330547643904
ACH-000352,-0.21108389691399998
ACH-000356,-0.0487313503082
ACH-000361,-0.117057786095
ACH-000362,-0.14109018730599998
ACH-000363,-0.251904630557
ACH-000364,-0.27786677062
ACH-000365,-0.164522282756
ACH-000366,-0.239992887845
ACH-000368,-0.165576914833
ACH-000374,-0.256065337083
ACH-000375,-0.139388931813
ACH-000376,-0.121045424726
ACH-000381,-0.257272865814
ACH-000383,-0.136622745875
ACH-000387,-0.24935907395999998
ACH-000389,-0.130833615834
ACH-000390,-0.507417743776
ACH-000393,-0.189962096287
ACH-000395,-0.110480421917
ACH-000397,-0.311841056772
ACH-000401,-0.218815974553
ACH-000402,0.101915437979
ACH-000403,-0.0377256408591
ACH-000404,-0.20388343986
ACH-000406,-0.165051362784
ACH-000407,-0.204993583771
ACH-000408,-0.459290161311
ACH-000410,-0.07734462185980001
ACH-000411,-0.17061354232099998
ACH-000414,-0.20377713598400002
ACH-000415,0.00735044752789
ACH-000416,-0.13965754337300001
ACH-000420,-0.22067542139199997
ACH-000421,-0.057742684660700004
ACH-000424,-0.296402223571
ACH-000425,-0.22950390212299998
ACH-000426,-0.13957046349899999
ACH-000427,-0.0865217018925
ACH-000433,-0.0882662341128
ACH-000436,0.06325214955
ACH-000444,-0.219625970073
ACH-000445,-0.0739291834377
ACH-000448,-0.25029047142099997
ACH-000450,-0.0043956370292700005
ACH-000452,-0.273718143199
ACH-000454,-0.16974939002
ACH-000458,0.037510406891800005
ACH-000459,-0.150613239285
ACH-000460,-0.0770805421749
ACH-000461,0.0241797735085
ACH-000463,-0.20226660109499997
ACH-000464,-0.20264812728599998
ACH-000466,-0.0198314396869
ACH-000467,-0.11955976638100001
ACH-000468,-0.204427945872
ACH-000469,-0.0627538545589
ACH-000470,-0.045865013784600006
ACH-000471,-0.015220042224600001
ACH-000472,-0.19710545608199997
ACH-000473,-0.13484292883
ACH-000475,-0.120933383036
ACH-000476,0.00857120353381
ACH-000477,-0.016898130057600002
ACH-000480,-0.165111883534
ACH-000481,0.0118105468867
ACH-000483,-0.157430834131
ACH-000484,-0.147443953078
ACH-000485,-0.106460841272
ACH-000486,-0.144922670868
ACH-000487,-0.0682293622283
ACH-000488,-0.0273795284476
ACH-000490,-0.29848333064800003
ACH-000491,-0.113415122823
ACH-000495,-0.101390387563
ACH-000496,-0.21778564354899999
ACH-000499,-0.280071249428
ACH-000500,0.208888472376
ACH-000502,-0.167283401493
ACH-000503,-0.22171701320999998
ACH-000505,-0.0406067369963
ACH-000507,-0.206908362223
ACH-000510,-0.2110777806
ACH-000511,-0.08271509454300001
ACH-000512,-0.0685366918388
ACH-000516,-0.199485411151
ACH-000517,-0.11763506421499999
ACH-000518,-0.331535399498
ACH-000520,-0.33955058758900003
ACH-000521,-0.198083538411
ACH-000522,-0.08949783329660001
ACH-000524,-0.121493223677
ACH-000527,-0.0419422523395
ACH-000528,-0.0841952552757
ACH-000537,-0.42599893450099996
ACH-000541,-0.261540380678
ACH-000542,-0.10574413526599999
ACH-000544,-0.00646589618217
ACH-000545,-0.17051975318799997
ACH-000547,-0.32253691344
ACH-000548,-0.209811551669
ACH-000549,-0.209199886209
ACH-000550,-0.08935491072799999
ACH-000552,-0.0415083437445
ACH-000556,-0.290326401967
ACH-000557,-0.150697308062
ACH-000570,0.008532074647189998
ACH-000571,-0.0862962677478
ACH-000573,-0.14263524112700002
ACH-000576,-0.14982847911699998
ACH-000580,0.016899318849200002
ACH-000584,-0.2596854036
ACH-000585,-0.029673319591000002
ACH-000588,-0.24868372448000003
ACH-000589,-0.15955266835
ACH-000591,-0.014183894232299998
ACH-000593,-0.0413894727127
ACH-000600,-0.0563778971124
ACH-000601,-0.101420673872
ACH-000604,0.0116208287063
ACH-000605,-0.344973942408
ACH-000606,-0.140863140779
ACH-000608,-0.18816079771699998
ACH-000614,-0.205327996121
ACH-000616,-0.235638933514
ACH-000618,-0.10851914390100001
ACH-000619,-0.419493192607
ACH-000620,0.0114784382341
ACH-000621,-0.046924077874
ACH-000622,-0.122629593398
ACH-000623,-0.17015872962900003
ACH-000624,-0.132468446549
ACH-000627,0.0958029367186
ACH-000630,-0.153459337051
ACH-000632,-0.0101543162872
ACH-000633,0.0765526673539
ACH-000637,-0.11903411170700001
ACH-000638,-0.315169105731
ACH-000646,-0.141999430834
ACH-000647,-0.23090552242899998
ACH-000648,-0.0108882562457
ACH-000649,-0.146872614537
ACH-000651,-0.286065150512
ACH-000652,-0.00149969037497
ACH-000653,-0.118601420195
ACH-000657,-0.0797555635759
ACH-000658,-0.201776658792
ACH-000661,-0.20280614918099998
ACH-000662,-0.122176827542
ACH-000663,-0.164513687903
ACH-000665,-0.161275980051
