,LIX1 (167410)
ACH-000296,0.00470705942082
ACH-000302,-0.09560143178910001
ACH-000304,-0.07874882179819999
ACH-000307,-0.0598117931893
ACH-000308,0.011137427846899998
ACH-000310,0.09518420557119998
ACH-000311,0.12222899023
ACH-000312,-0.0467547152181
ACH-000315,-0.139023907237
ACH-000316,0.132392140361
ACH-000317,0.037275862703400005
ACH-000318,0.180026684725
ACH-000319,0.022115569746
ACH-000320,-0.376325798536
ACH-000322,0.014895887774499999
ACH-000323,-0.129966549277
ACH-000324,-0.07099807662089999
ACH-000329,-0.094694297917
ACH-000330,0.0249264679181
ACH-000331,-0.23754634586800003
ACH-000332,-0.118222575055
ACH-000334,0.0293524848774
ACH-000335,-0.137327997467
ACH-000336,-0.112637688884
ACH-000337,0.05009991971469999
ACH-000339,0.00859870193472
ACH-000341,-0.247376825826
ACH-000348,0.032405175970400005
ACH-000350,-0.28018102624499996
ACH-000352,-0.0833892208726
ACH-000356,-0.092137327636
ACH-000361,-0.11115549674799999
ACH-000362,-0.0203137231837
ACH-000363,-0.0043444383527
ACH-000364,-0.119097464391
ACH-000365,-0.133013800813
ACH-000366,-0.0398152018153
ACH-000368,-0.122620684078
ACH-000374,0.00265417586156
ACH-000375,-0.12719422924100002
ACH-000376,-0.066867829522
ACH-000381,-0.132453342607
ACH-000383,-0.150840925683
ACH-000387,-0.07232169399880001
ACH-000389,-0.212415736101
ACH-000390,0.0805167167265
ACH-000393,-0.208328598429
ACH-000395,0.09360190573419999
ACH-000397,-0.17907712058699998
ACH-000401,0.0383098597643
ACH-000402,0.179089334084
ACH-000403,-0.08902837053710001
ACH-000404,-0.344648166164
ACH-000406,-0.050300971820400005
ACH-000407,-0.212952422236
ACH-000408,-0.165547286803
ACH-000410,-0.08602758680230001
ACH-000411,-0.019059160878599997
ACH-000414,-0.116046324877
ACH-000415,-0.08552671716110001
ACH-000416,-0.11114613621500001
ACH-000420,-0.386401944919
ACH-000421,-0.0882628798542
ACH-000424,0.14849951934699998
ACH-000425,-0.159178573736
ACH-000426,-0.08539235094689998
ACH-000427,-0.104915480572
ACH-000433,-0.0414033349879
ACH-000436,-0.205443760219
ACH-000444,-0.0303987603346
ACH-000445,0.07036966415939999
ACH-000448,0.08577495464500001
ACH-000450,-0.058067483973
ACH-000452,0.0593415678068
ACH-000454,-0.186446007843
ACH-000458,0.0391017118655
ACH-000459,0.0473211555611
ACH-000460,0.0517539254172
ACH-000461,-0.179566669653
ACH-000463,-0.0204504063445
ACH-000464,-0.152617753187
ACH-000466,-0.022462768779
ACH-000467,0.000233206425723
ACH-000468,-0.0175523984062
ACH-000469,0.0338394833354
ACH-000470,-0.0141524137394
ACH-000471,-0.0879296875771
ACH-000472,-0.072146805871
ACH-000473,0.0734248072163
ACH-000475,-0.0417957400557
ACH-000476,-0.0979812112171
ACH-000477,-0.0656535857483
ACH-000480,-0.09893974883310001
ACH-000481,-0.07092114969760001
ACH-000483,0.149900112805
ACH-000484,0.10273237001499999
ACH-000485,0.0316754064204
ACH-000486,0.022470119094799998
ACH-000487,-0.08779051002180001
ACH-000488,-0.134950716848
ACH-000490,0.0387299987654
ACH-000491,-0.228139017007
ACH-000495,0.072720802849
ACH-000496,-0.037346554398
ACH-000499,0.105949757298
ACH-000500,-0.372227028358
ACH-000502,0.017195047053
ACH-000503,0.291329194372
ACH-000505,-0.21395677856400003
ACH-000507,-0.0965870422967
ACH-000510,-0.10595365867999999
ACH-000511,0.0137392451844
ACH-000512,-0.232541055759
ACH-000516,-0.0284477864071
ACH-000517,0.0569327426499
ACH-000518,-0.00971235945093
ACH-000520,-0.14700268362299998
ACH-000521,-0.09840139731460001
ACH-000522,-0.0616460384394
ACH-000524,-0.0950148225935
ACH-000527,-0.0549116950554
ACH-000528,-0.10289804298699999
ACH-000537,-0.0968450814264
ACH-000541,-0.17635659385000002
ACH-000542,-0.033356555061499996
ACH-000544,-0.0763547531472
ACH-000545,-0.303263698272
ACH-000547,0.018392789870599998
ACH-000548,0.0777585356613
ACH-000549,0.0930568931662
ACH-000550,-0.268294608426
ACH-000552,-0.059611830926
ACH-000556,0.0616780329554
ACH-000557,-0.116172546587
ACH-000570,0.0230080700208
ACH-000571,-0.0776267381745
ACH-000573,-0.0765633612012
ACH-000576,-0.11947564744000001
ACH-000580,-0.149156861499
ACH-000584,-0.0141170700165
ACH-000585,-0.0630377052574
ACH-000588,-0.10204720911599999
ACH-000589,-0.0681438821488
ACH-000591,0.11499269077299999
ACH-000593,0.00320466897281
ACH-000600,-0.0202784952174
ACH-000601,-0.105895988649
ACH-000604,0.29369215353100003
ACH-000605,-0.129604304318
ACH-000606,-0.23407856980300001
ACH-000608,-0.0215399234218
ACH-000614,0.0054009871961899995
ACH-000616,-0.159338926308
ACH-000618,-0.107414725947
ACH-000619,0.132260751623
ACH-000620,-0.0451384391939
ACH-000621,-0.011364906435
ACH-000622,-0.10797097492900001
ACH-000623,-0.16099981087200002
ACH-000624,-0.12268655812200001
ACH-000627,-0.0815759207171
ACH-000630,-0.158339842546
ACH-000632,-0.0241107256259
ACH-000633,0.025311067875599995
ACH-000637,0.223574798737
ACH-000638,-0.197725999247
ACH-000646,-0.043165846342699994
ACH-000647,0.10566060986600001
ACH-000648,-0.055826665024300004
ACH-000649,-0.0033679819689800003
ACH-000651,-0.17128633055700002
ACH-000652,0.05816943390340001
ACH-000653,-0.0768137089897
ACH-000657,-0.0629747633264
ACH-000658,-0.0331852821227
ACH-000661,-0.07103878273280001
ACH-000662,-0.41184474204099997
ACH-000663,-0.202995266223
ACH-000665,-0.20200813923
ACH-000671,-0.172195050942
ACH-000673,-0.09160972472110002
ACH-000676,-0.09630147251460001
ACH-000677,-0.108807214165
ACH-000681,0.067529331389
ACH-000682,0.012584068334700002
ACH-000683,-0.09115166974269999
ACH-000684,-0.13711812694
ACH-000688,-0.0598334056977
ACH-000693,-0.048166081320000005
ACH-000694,-0.0255440319936
ACH-000695,-0.04323363683619999
ACH-000696,-0.0492002144558
ACH-000697,0.0295418471135
ACH-000699,-0.0606712606358
ACH-000701,0.0483392941646
ACH-000706,0.11894684074
ACH-000711,-0.222801103217
ACH-000713,-0.136805895056
ACH-000714,-0.21856369383000002
ACH-000718,0.0493782264179
ACH-000720,-0.140624524206
ACH-000721,-0.11182900776900001
ACH-000724,0.06077925363580001
ACH-000725,-0.15399390853800002
ACH-000732,-0.129348606257
ACH-000734,-0.07097649997189999
ACH-000735,-0.14257063345100002
ACH-000736,-0.00634601143115
ACH-000738,0.0619933007197
ACH-000746,-0.08013137218510001
ACH-000747,-0.126784999042
ACH-000748,-0.100930936237
ACH-000753,-0.025628885092799997
ACH-000756,-0.0449565288528
ACH-000757,-0.25521015230599997
ACH-000758,-0.0817337715878
ACH-000760,-0.0399218448318
ACH-000763,-0.10910214718399999
ACH-000764,0.09171324148110001
ACH-000765,-0.27687326865600004
ACH-000766,0.034895442010699995
ACH-000767,-0.00155030119064
ACH-000768,-0.0710484478778
ACH-000769,0.0990861715648
ACH-000770,-0.0856776596742
ACH-000771,0.000972448917468
ACH-000773,0.0758587502642
ACH-000776,0.12791743802000002
ACH-000777,0.0170025384094
ACH-000778,0.0701591370073
ACH-000781,-0.08305850328929999
ACH-000782,-0.0527088176299
ACH-000783,-0.045012442323900004
ACH-000784,-0.138400884415
ACH-000785,-0.0346658144498
ACH-000787,-0.09367969672660001
ACH-000788,-0.114896360303
ACH-000791,-0.241227939701
ACH-000792,0.0474365621004
ACH-000794,0.0631790751076
ACH-000796,0.030515323736799996
ACH-000799,0.00418930455168
ACH-000800,-0.153384208509
ACH-000802,-0.131851473574
ACH-000804,0.041838871618
ACH-000805,-0.09895816427489999
ACH-000809,0.00335358746147
ACH-000810,0.298011384478
ACH-000811,0.02179254534
ACH-000817,0.0100273545428
ACH-000819,-0.102552387499
ACH-000820,0.261266336356
ACH-000821,0.0122194142825
ACH-000822,-0.128217349921
ACH-000823,-0.0512094419134
ACH-000824,-0.18192739587200002
ACH-000827,-0.0787611524636
ACH-000829,-0.09611244610210001
ACH-000831,0.07133741146919999
ACH-000832,-0.148983624973
ACH-000833,-0.42731282901699996
ACH-000834,0.0526794500254
ACH-000835,-0.033181503675
ACH-000836,-0.0352504655374
ACH-000837,-0.08044117880080001
ACH-000838,0.057963053938499993
ACH-000839,-0.06785590023509999
ACH-000840,-0.0604040437186
ACH-000841,-0.18609181777399997
ACH-000843,0.056241944742800004
ACH-000846,0.048121707552300004
ACH-000847,-0.042979461630100003
ACH-000848,-0.010850944086799999
ACH-000849,0.10822176798800001
ACH-000851,-0.125616306307
ACH-000855,0.0740052363615
ACH-000856,0.13551373685499998
ACH-000858,-0.0229199150465
ACH-000859,0.0315522366352
ACH-000861,-0.0790897971142
ACH-000862,-0.0274994621599
ACH-000865,-0.0361978188587
ACH-000866,-0.163332203776
ACH-000867,-0.000984939674259
ACH-000869,-0.22777058636199998
ACH-000872,-0.154603351537
ACH-000873,-0.0072869184459600006
ACH-000876,0.0549865799
ACH-000878,-0.17466432129099999
ACH-000880,-0.04597137837780001
ACH-000881,-0.160646701924
ACH-000882,0.00216049042807
ACH-000884,-0.132906552732
ACH-000885,-0.128464710823
ACH-000887,-0.029199343060000004
ACH-000888,-0.0150677691341
ACH-000889,-0.0023837294004899995
ACH-000890,-0.054336630714999994
ACH-000896,-0.131309455834
ACH-000898,-0.12942079972200002
ACH-000900,-0.192352906043
ACH-000901,-0.0162009024056
ACH-000905,-0.109466815156
ACH-000906,-0.14422247148
ACH-000907,-0.0364449691403
ACH-000910,-0.0288335597082
ACH-000911,-0.0110894431103
ACH-000912,-0.1129067852
ACH-000913,-0.172454391598
ACH-000915,-0.218566159958
ACH-000916,-0.17667589759500002
ACH-000917,-0.160487963692
ACH-000921,-0.04630783509269999
ACH-000924,-0.147396925609
ACH-000926,0.126753337416
ACH-000928,-0.22352007587699999
ACH-000929,-0.12191111934900001
ACH-000932,-0.10533211663799999
ACH-000935,-0.148916481874
ACH-000936,-0.06882847123
ACH-000937,0.029820585361200004
ACH-000938,0.07196611004930001
ACH-000939,-0.0175241437758
ACH-000941,0.053940073375199994
ACH-000943,-0.163563000338
ACH-000946,-0.10749778745300001
ACH-000947,-0.08545025400510001
ACH-000948,-0.126125799221
ACH-000950,-0.0172318026205
ACH-000953,-0.0046217916371499995
ACH-000957,-0.128806957833
ACH-000958,-0.153656855477
ACH-000960,-0.0252393653333
ACH-000963,-0.372855471851
ACH-000968,-0.08527169047119999
ACH-000969,-0.05470634524540001
ACH-000973,0.010948699630799998
ACH-000974,-0.175789560374
ACH-000975,-0.057366437246000004
ACH-000976,-0.007123250477429999
ACH-000978,0.00160158527298
ACH-000980,-0.00823325234633
ACH-000984,-0.250820985259
ACH-000986,-0.218418590444
ACH-000988,-0.206797388997
ACH-000993,-0.154967853918
ACH-000994,-0.13444421354299999
ACH-000996,-0.10089623713099999
ACH-001001,0.0967226590321
ACH-001020,-0.0529351477836
ACH-001028,-0.125221337658
ACH-001031,-0.0541108170979
ACH-001038,-0.0713693706084
ACH-001048,-0.0372745778737
ACH-001050,-0.08902770906989999
ACH-001053,0.128458203534
ACH-001054,-0.0615990182845
ACH-001061,-0.06604793003119999
ACH-001067,-0.143731178505
ACH-001075,-0.024041711828099995
ACH-001096,-0.040568970569599995
ACH-001128,0.0595106475276
ACH-001134,0.0874019329595
ACH-001151,0.009624815099379999
ACH-001163,-0.19890656395300002
ACH-001164,-0.252581580734
ACH-001173,-0.0337806610523
ACH-001183,0.012125770083
ACH-001184,0.092975370291
ACH-001190,-0.07148092337999999
ACH-001192,-0.034874122211199995
ACH-001193,-0.222981417138
ACH-001196,-0.13986643699999998
ACH-001197,-0.0755328131213
ACH-001205,-0.057895604996899996
ACH-001211,0.15373607783
ACH-001212,0.102029292809
ACH-001228,0.052058633425
ACH-001232,-0.17860676159400002
ACH-001239,0.044627404515199996
ACH-001274,-0.170626756787
ACH-001275,-0.0701857107313
ACH-001277,-0.181497588515
ACH-001278,-0.163172060576
ACH-001280,-0.0336048895006
ACH-001283,-0.09080811470180002
ACH-001289,-0.10406651183900001
ACH-001295,-0.0635756037888
ACH-001300,-0.152042850734
ACH-001301,0.0083397230628
ACH-001302,-0.0277125585397
ACH-001303,-0.0764960330077
ACH-001306,0.0123216537223
ACH-001318,-0.259340840132
ACH-001322,-0.29847602248000005
ACH-001328,0.0441495553936
ACH-001332,-0.161322323395
ACH-001333,-0.0471944226459
ACH-001336,-0.0917907847232
ACH-001340,0.0368419898575
ACH-001346,-0.07434979260819999
ACH-001353,-0.218736305471
ACH-001354,0.051914675764199995
ACH-001367,0.005362266643810001
ACH-001368,-0.113802609083
ACH-001374,-0.381033274786
ACH-001375,-0.175229139978
ACH-001377,-0.230896132801
ACH-001380,-0.172460097924
ACH-001391,0.0205742383439
ACH-001407,-0.08370374982260001
ACH-001408,-0.103353902424
ACH-001413,0.09404955458419999
ACH-001430,-0.268707788606
ACH-001431,-0.11720236235999999
ACH-001450,-0.07382721979939999
ACH-001496,-0.0908752282983
ACH-001500,-0.007327082195520001
ACH-001521,0.051301047781199996
ACH-001523,-0.0850336390838
ACH-001532,-0.119389698573
ACH-001536,0.0366307261589
ACH-001550,-0.059583234135999995
ACH-001552,-0.141671074066
ACH-001554,-0.226054534292
ACH-001645,-0.185078719623
ACH-001654,-0.016307249261100002
ACH-001715,-0.12523373079000003
ACH-001735,-0.030950689388700003
ACH-001736,-0.0143338424544
ACH-001737,0.340580509375
ACH-001740,0.0562859991483
ACH-001745,-0.226190990157
ACH-001750,0.164849545055
ACH-001765,0.122659244636
ACH-001956,-0.0688491402884
ACH-001957,-0.0677230182967
