,DNAJB12 (54788)
ACH-000004,-0.20577045158100002
ACH-000007,-0.311344912939
ACH-000009,-0.493859920022
ACH-000011,-0.21197910258900002
ACH-000012,-0.580933069065
ACH-000013,-0.245092299851
ACH-000014,-0.519302052342
ACH-000015,-0.268616391761
ACH-000017,-0.442429393363
ACH-000018,-0.33825985057400004
ACH-000019,-0.37056513447899997
ACH-000021,-0.296895802973
ACH-000022,-0.37493852490199997
ACH-000025,-0.458359231149
ACH-000028,-0.32189081929900004
ACH-000030,-0.594699771703
ACH-000035,-0.36899139497100003
ACH-000036,-0.32960513393699997
ACH-000037,-0.597327388462
ACH-000039,-0.6965395838609999
ACH-000040,-0.399235928351
ACH-000041,-0.39733547604900005
ACH-000042,-0.278856141628
ACH-000045,-0.265789609865
ACH-000047,-0.46134684813999993
ACH-000052,-0.426082777781
ACH-000053,-0.27410848101
ACH-000054,-0.304707804175
ACH-000055,-0.10534775696799999
ACH-000060,-0.369545917982
ACH-000067,-0.33680343879
ACH-000070,-0.0931695024704
ACH-000075,-0.120520722492
ACH-000078,-0.358892597855
ACH-000082,-0.289022936256
ACH-000085,-0.328616464414
ACH-000086,-0.459489785313
ACH-000087,-0.121440984926
ACH-000092,-0.307183662546
ACH-000095,-0.38917016575999996
ACH-000097,-0.223329535943
ACH-000098,-0.33826435433200003
ACH-000099,-0.44239833863899997
ACH-000108,-0.252279647291
ACH-000113,-0.270188683601
ACH-000115,-0.32267384333500004
ACH-000116,-0.287258708646
ACH-000118,-0.36000687264700004
ACH-000120,-0.266139240133
ACH-000123,-0.26271947580899996
ACH-000127,-0.526550669093
ACH-000128,-0.391098921652
ACH-000132,-0.453746283899
ACH-000133,-0.589181230041
ACH-000137,-0.35975969571599997
ACH-000138,-0.178897370043
ACH-000142,-0.563075021827
ACH-000143,-0.362926247649
ACH-000146,-0.260829816865
ACH-000148,-0.415282246026
ACH-000150,-0.379476833779
ACH-000152,-0.39717739004
ACH-000153,-0.110796267586
ACH-000159,-0.352364832236
ACH-000160,-0.24855648441300002
ACH-000163,-0.0896804401154
ACH-000167,-0.47962370634400003
ACH-000168,-0.162043982281
ACH-000169,-0.425444394987
ACH-000178,-0.0680854820473
ACH-000182,-0.20014075282000002
ACH-000183,-0.374781757681
ACH-000188,-0.205021105293
ACH-000189,-0.23359725887
ACH-000190,-0.291479441773
ACH-000198,-0.301395345674
ACH-000204,-0.10049982004
ACH-000206,-0.443079777391
ACH-000207,-1.07690222759
ACH-000211,-0.415397218797
ACH-000215,-0.35055769817599997
ACH-000221,-0.19455296126899999
ACH-000222,0.00851850931324
ACH-000223,-0.47280724194799995
ACH-000226,-0.509634254713
ACH-000227,-0.299289192734
ACH-000228,-0.52091200653
ACH-000231,-0.344162116853
ACH-000232,-0.434542695978
ACH-000233,-0.384391372003
ACH-000234,-0.390618270691
ACH-000235,-0.26395689286999996
ACH-000237,-0.478629480016
ACH-000238,-0.452329340315
ACH-000243,-0.43295902529299995
ACH-000244,-0.375138400902
ACH-000246,-0.243266330916
ACH-000248,-0.585395727429
ACH-000250,-0.409951645648
ACH-000251,-0.359956059948
ACH-000253,-0.310135342354
ACH-000255,-0.490149602665
ACH-000256,-0.06464018869440001
ACH-000257,-0.6695863415309999
ACH-000258,-0.611207640586
ACH-000259,-0.28461600440900003
ACH-000260,-0.416804411084
ACH-000261,-0.261927756565
ACH-000262,-0.14562981123500002
ACH-000263,-0.45568626001400003
ACH-000264,-0.111915209652
ACH-000265,-0.294587666912
ACH-000266,-0.317656371017
ACH-000272,-0.42177869206
