,N4BP1 (9683)
ACH-000004,-0.13431913690199998
ACH-000007,0.146639195036
ACH-000009,0.0918148511492
ACH-000011,0.2262030136
ACH-000012,-0.113673582636
ACH-000013,0.0404928328579
ACH-000014,0.329586673478
ACH-000015,0.00246470428046
ACH-000017,0.09380427152969999
ACH-000018,0.209818587757
ACH-000019,0.00393494801871
ACH-000021,-0.0380192710453
ACH-000022,-0.0141689279126
ACH-000025,0.302029677027
ACH-000028,0.10622697485400001
ACH-000030,0.0928556044823
ACH-000035,0.0040138093324
ACH-000036,0.12094839552000002
ACH-000037,0.026192152944900002
ACH-000039,0.057384848661699996
ACH-000040,0.250727981152
ACH-000041,0.27471124688799997
ACH-000042,0.34152893938400003
ACH-000045,-0.026035859145900002
ACH-000047,0.00758852840916
ACH-000052,0.18035007625100002
ACH-000053,-0.22118848184300002
ACH-000054,-0.029108922280599997
ACH-000055,-0.0029321363636399997
ACH-000060,0.031031979605200002
ACH-000067,0.0467966442775
ACH-000070,0.03169291362
ACH-000075,0.031583898402900004
ACH-000078,0.028887584904900003
ACH-000082,-0.0815177925389
ACH-000085,0.12797081966600002
ACH-000086,0.06973415803560001
ACH-000087,0.10377215566400001
ACH-000092,0.103848587851
ACH-000095,0.045286927786600005
ACH-000097,-0.0671539877722
ACH-000098,0.13280062523
ACH-000099,0.117774877053
ACH-000108,0.11386205822499999
ACH-000113,-0.0238003875269
ACH-000115,-0.12344803033299999
ACH-000116,-0.133926716589
ACH-000118,-0.0144019250557
ACH-000120,-0.0142770010433
ACH-000123,0.11907276832699999
ACH-000127,0.107591246176
ACH-000128,-0.0618579602603
ACH-000132,-0.0697186113132
ACH-000133,-0.0239120128093
ACH-000137,0.158911834584
ACH-000138,-0.224160671321
ACH-000142,-0.044527491638900005
ACH-000143,0.030073321075300002
ACH-000146,-0.0952720386792
ACH-000148,0.059221223694
ACH-000150,0.48377838508000004
ACH-000152,-0.188578601485
ACH-000153,-0.156966694109
ACH-000159,0.17453844091499998
ACH-000160,-0.189352165197
ACH-000163,-0.24108738086599998
ACH-000167,-0.013177226208600002
ACH-000168,0.0434150572442
ACH-000169,0.325539809969
ACH-000178,0.09411942727330001
ACH-000182,-0.0142438822988
ACH-000183,0.250353754097
ACH-000188,0.023848734425900003
ACH-000189,0.21055473777
ACH-000190,0.0587851267733
ACH-000198,-0.1180370864
ACH-000204,0.148885564384
ACH-000206,0.17384915558699998
ACH-000207,0.09863086819219999
ACH-000211,-0.150658958915
ACH-000215,-0.101755154296
ACH-000221,0.0791682224473
ACH-000222,-0.0371117509513
ACH-000223,0.0387467597852
ACH-000226,0.0107991576951
ACH-000227,0.0045759879901
ACH-000228,0.294537879254
ACH-000231,0.22027560665800003
ACH-000232,0.22768472533700002
ACH-000233,-0.0478255004067
ACH-000234,-0.052383343003900004
ACH-000235,0.06528862490659999
ACH-000237,0.09798464702700001
ACH-000238,0.15660479215099998
ACH-000243,-0.0838839645158
ACH-000244,-0.298157971461
ACH-000246,0.223169475491
ACH-000248,0.0642121629314
ACH-000250,0.193247444406
ACH-000251,0.539397229105
ACH-000253,0.0646113584046
ACH-000255,-0.06819463928830001
ACH-000256,-0.163595516136
ACH-000257,0.045980668573599996
ACH-000258,0.031992653744799995
ACH-000259,0.08349459197680001
ACH-000260,0.0127683411957
ACH-000261,-0.043773284913400004
ACH-000262,-0.012445366839700002
ACH-000263,0.146457112815
ACH-000264,-0.319879536481
ACH-000265,0.147045956619
ACH-000266,0.091857446254
ACH-000272,0.204530533725
ACH-000273,0.14997135412
ACH-000274,0.122731004949
ACH-000277,0.125866726863
ACH-000278,-0.006893529100020001
ACH-000279,0.0842856114814
ACH-000280,0.159860201393
ACH-000281,0.17306443544
ACH-000288,0.162207473244
ACH-000291,0.07172489352269999
ACH-000293,-0.0550380127718
ACH-000294,0.10956223178300001
ACH-000295,0.127371526717
ACH-000296,0.117219990276
ACH-000302,0.21861675282600002
ACH-000304,0.17491070630199998
ACH-000307,0.056653153177500006
ACH-000308,0.06776437190569999
ACH-000310,-0.0526758402217
ACH-000311,-0.0486744817513
ACH-000312,0.0862544900637
ACH-000315,0.193484550433
ACH-000316,0.14378312945
ACH-000317,0.141553305443
ACH-000318,-0.00906344612106
ACH-000319,0.185375565447
ACH-000320,0.37734009158
ACH-000322,-0.0330080996556
ACH-000323,0.22133440471500002
ACH-000324,0.07114675373439999
ACH-000329,0.0180947881841
ACH-000330,-0.15640076078
ACH-000331,-0.034612813473699995
ACH-000332,-0.00138411743602
ACH-000334,0.067692846966
ACH-000335,0.0332388770686
ACH-000336,-0.0100284093423
ACH-000337,-0.151914971218
ACH-000339,0.0974153185979
ACH-000341,-0.186906947779
ACH-000348,-0.240244883697
ACH-000350,0.0800700050598
ACH-000352,0.0486627753698
ACH-000356,-0.09386156904380001
ACH-000361,0.166153096429
ACH-000362,-0.122853018993
ACH-000363,0.0990716107491
ACH-000364,0.36339897794500003
ACH-000365,0.055405953403199995
ACH-000366,-0.0017503649233399999
ACH-000368,0.1078909342
ACH-000374,-0.09159264320720001
ACH-000375,-0.050787599124699996
ACH-000376,-0.0298958225262
ACH-000381,-0.0177554385455
ACH-000383,-0.22486794859499998
ACH-000387,-0.0350044633901
ACH-000389,0.131741280743
ACH-000390,0.0581572685286
ACH-000393,-0.225946579022
ACH-000395,0.0524996100491
ACH-000397,-0.22043238662200001
ACH-000401,0.42276844855400003
ACH-000402,-0.0387971992864
ACH-000403,0.023704324473000003
ACH-000404,0.013539729199
ACH-000406,0.017412694911
ACH-000407,0.057457921135400006
ACH-000408,0.083648430595
ACH-000410,0.08810940791689999
ACH-000411,0.234600330394
ACH-000414,0.07178058780299999
ACH-000415,-0.0126937967716
ACH-000416,0.028268030359200003
ACH-000420,-0.0139660752137
ACH-000421,0.0682422246711
ACH-000424,0.0681852966053
ACH-000425,0.126517396498
ACH-000426,0.0229848133025
ACH-000427,-0.0909249834172
ACH-000433,0.00977476153723
ACH-000436,0.155778552452
ACH-000444,0.19522419296799998
ACH-000445,0.228094958272
ACH-000448,0.06547560971819999
ACH-000450,0.31727331526299996
ACH-000452,-0.0792122723645
ACH-000454,-0.134319045541
ACH-000458,0.0301675530358
ACH-000459,0.04898825699230001
ACH-000460,0.0196589318302
ACH-000461,0.0656108959784
ACH-000463,-0.135067894081
ACH-000464,0.51698242192
ACH-000466,-0.123480770474
ACH-000467,0.032647125981900005
ACH-000468,-0.017122431889200002
ACH-000469,-0.0461493076282
ACH-000470,0.066047411934
ACH-000471,0.0156313841164
ACH-000472,-0.260385300502
ACH-000473,-0.246235626001
ACH-000475,-0.00150376223286
ACH-000476,-0.303901262939
ACH-000477,0.18932714197
ACH-000480,0.13006504457499998
ACH-000481,-0.0162962127679
ACH-000483,0.0849520305723
ACH-000484,-0.0970502046714
ACH-000485,0.0642831994452
