,SDF4 (51150)
ACH-000004,0.019673735448700002
ACH-000007,-0.043362119282099994
ACH-000009,-0.235222776618
ACH-000011,-0.45369424219099996
ACH-000012,-0.107938255966
ACH-000013,-0.151552219174
ACH-000014,-0.177505108357
ACH-000015,-0.23586655159800002
ACH-000017,-0.34250130343199997
ACH-000018,0.0016636258635500001
ACH-000019,0.084628474134
ACH-000021,-0.0790457846473
ACH-000022,-0.19839670615200003
ACH-000025,-0.18933965927000002
ACH-000028,-0.0481480400062
ACH-000030,-0.15809289428099998
ACH-000035,-0.0322671595712
ACH-000036,-0.056663625115099994
ACH-000037,-0.19341297445500003
ACH-000039,-0.21797663508
ACH-000040,-0.251797071965
ACH-000041,-0.0245596348599
ACH-000042,-0.202200586224
ACH-000045,-0.0979617495262
ACH-000047,-0.00890752085628
ACH-000052,-0.0520059504408
ACH-000053,-0.134957529705
ACH-000054,-0.271977586899
ACH-000055,-0.1672779133
ACH-000060,-0.18425923975699998
ACH-000067,0.0739716149125
ACH-000070,0.043288395983300004
ACH-000075,-0.56443486369
ACH-000078,-0.11758801669800001
ACH-000082,-0.178452353704
ACH-000085,-0.325720184845
ACH-000086,-0.21282528730300002
ACH-000087,-0.171307446429
ACH-000092,-0.220246597524
ACH-000095,-0.112800315346
ACH-000097,-0.0990226284129
ACH-000098,-0.257042707982
ACH-000099,-0.109178400934
ACH-000108,-0.189225659697
ACH-000113,-0.18173871783599999
ACH-000115,-0.348980941244
ACH-000116,-0.08355989502010001
ACH-000118,0.013697941184399999
ACH-000120,-0.116446082026
ACH-000123,-0.192045559531
ACH-000127,-0.13277198813899999
ACH-000128,-0.0872705422669
ACH-000132,-0.274636713674
ACH-000133,-0.248298091314
ACH-000137,0.00357820365475
ACH-000138,-0.0418632812139
ACH-000142,-0.12699175767100002
ACH-000143,-0.362423303283
ACH-000146,-0.169678213595
ACH-000148,-0.10262682219699999
ACH-000150,-0.522987630659
ACH-000152,0.0307393537442
ACH-000153,0.056786571418599996
ACH-000159,-0.20980748923599998
ACH-000160,-0.102147530638
ACH-000163,-0.0976283493543
ACH-000167,-0.21952257489500002
ACH-000168,-0.310615690671
ACH-000169,-0.15004367641799998
ACH-000178,-0.158816546302
ACH-000182,-0.17474039934500002
ACH-000183,0.041230335386300006
ACH-000188,-0.11425680489600001
ACH-000189,-0.0784163077869
ACH-000190,-0.33219192788
ACH-000198,-0.20299203228799997
ACH-000204,-0.0066829553442200006
ACH-000206,-0.398281467295
ACH-000207,-0.178735713347
ACH-000211,-0.240158934987
ACH-000215,-0.32662530915300003
ACH-000221,0.0259604460704
ACH-000222,-0.0386923479848
ACH-000223,-0.228722893903
ACH-000226,-0.0965801550093
ACH-000227,-0.270717406611
ACH-000228,-0.32379790489599997
ACH-000231,-0.22395150378800002
ACH-000232,-0.27569960903900004
ACH-000233,-0.15136336464800002
ACH-000234,-0.36097629141599996
ACH-000235,-0.06552549938659999
ACH-000237,-0.21080961310199997
ACH-000238,-0.19779235236099998
ACH-000243,-0.149764735181
ACH-000244,-0.125892387288
ACH-000246,-0.168890484329
ACH-000248,0.051398798352300004
ACH-000250,-0.26653152199499996
ACH-000251,0.015995003857899998
ACH-000253,-0.125172639271
ACH-000255,-0.13350184495200001
ACH-000256,-0.281926140457
ACH-000257,-0.554384492892
ACH-000258,-0.284058048931
ACH-000259,-0.27755088683699997
ACH-000260,-0.161198049844
ACH-000261,-0.10351092745
ACH-000262,-0.385753118143
ACH-000263,-0.0183804760851
ACH-000264,-0.133504407503
ACH-000265,-0.114252120025
ACH-000266,-0.128708517393
ACH-000272,-0.0744930540627
ACH-000273,-0.255349151216
ACH-000274,-0.408432753354
ACH-000277,-0.059800471327400004
ACH-000278,-0.18836085125399998
ACH-000279,-0.254458570313
ACH-000280,-0.220350751596
ACH-000281,-0.17471411442499998
ACH-000288,-0.35499763929399997
ACH-000291,-0.105476067936
ACH-000293,-0.11373322183199999
ACH-000294,0.0053506029539700005
ACH-000295,-0.533956137574
ACH-000296,-0.162044198977
ACH-000302,-0.15814313250700002
ACH-000304,0.006094625205600001
ACH-000307,-0.157111603333
ACH-000308,-0.15579231045800002
ACH-000310,-0.181764188714
ACH-000311,-0.0275895855827
ACH-000312,-0.224883829162
ACH-000315,-0.420522117817
ACH-000316,-0.0409005123818
ACH-000317,-0.339149608094
ACH-000318,-0.09112707585310001
ACH-000319,-0.013143116649799998
ACH-000320,0.0748885418757
ACH-000322,-0.13699083722799998
ACH-000323,-0.229851499457
ACH-000324,-0.19050155019499998
ACH-000329,-0.460711203554
ACH-000330,-0.0913682295531
ACH-000331,-0.183765146652
ACH-000332,-0.10306511781700001
ACH-000334,-0.0916791096575
ACH-000335,0.0975549876264
ACH-000336,-0.20039441701400001
ACH-000337,-0.31219803834800003
ACH-000339,-0.050284292577099994
ACH-000341,-0.350896525245
ACH-000348,-0.157471530014
ACH-000350,-0.0413012633016
ACH-000352,-0.229600106904
ACH-000356,-0.0145805299239
ACH-000361,-0.25972456671
ACH-000362,-0.161002717134
ACH-000363,-0.22546865566399998
ACH-000364,-0.324924476234
ACH-000365,-0.214384506541
ACH-000366,-0.111978072003
ACH-000368,-0.110362237992
ACH-000374,-0.16208137185000002
ACH-000375,-0.00858770558997
ACH-000376,-0.035269177116400006
ACH-000381,-0.0872094720558
ACH-000383,-0.132145171383
ACH-000387,-0.0168699158587
ACH-000389,-0.213098446417
ACH-000390,0.027037210418099998
ACH-000393,-0.246371740073
ACH-000395,-0.186172543349
ACH-000397,-0.061278333138600004
ACH-000401,-0.137429122403
ACH-000402,0.0815674929708
ACH-000403,-0.226413068847
ACH-000404,-0.311217419638
ACH-000406,-0.20992578623799998
ACH-000407,-0.174270752009
ACH-000408,-0.038411950911400004
ACH-000410,-0.12162335610899999
ACH-000411,-0.19842359979899998
ACH-000414,-0.136460439025
ACH-000415,-0.0734555950748
ACH-000416,-0.21572528739500002
ACH-000420,-0.09047395569430002
ACH-000421,-0.20043192674899998
ACH-000424,-0.48365815534900003
ACH-000425,-0.151043639201
ACH-000426,-0.0042510273562
ACH-000427,-0.327178386692
ACH-000433,-0.13126559841
ACH-000436,-0.27113366391
ACH-000444,-0.0794793733875
ACH-000445,-0.0631945369709
ACH-000448,-0.168890164386
ACH-000450,-0.208041279657
ACH-000452,-0.125617309161
ACH-000454,-0.198596874117
ACH-000458,-0.258750440198
ACH-000459,-0.193557323898
ACH-000460,-0.09022960825899999
ACH-000461,-0.37072817331
ACH-000463,-0.150409969062
ACH-000464,0.0663687760217
ACH-000466,-0.20857137736200002
ACH-000467,0.0439267001531
ACH-000468,-0.05927135837809999
ACH-000469,-0.298530419766
ACH-000470,0.152667622175
ACH-000471,-0.157157860194
ACH-000472,-0.171656161659
ACH-000473,-0.0626246653966
ACH-000475,-0.118968583564
ACH-000476,-0.154841883917
ACH-000477,-0.100052630818
ACH-000480,-0.017336369704900004
ACH-000481,-0.41591780633500003
ACH-000483,-0.176340851521
ACH-000484,0.00732395505616
ACH-000485,-0.0740014100567
ACH-000486,-0.162787005974
ACH-000487,-0.139583301762
ACH-000488,-0.23243901705699999
ACH-000490,-0.0892191938131
ACH-000491,-0.132341334843
ACH-000495,-0.169179887989
ACH-000496,-0.023598178462799997
ACH-000499,-0.147085808454
ACH-000500,-0.429136772517
ACH-000502,-0.14836031161399998
ACH-000503,-0.0013145914388599997
ACH-000505,-0.252955999173
ACH-000507,0.0006662666327389999
ACH-000510,-0.08316121000089999
ACH-000511,-0.144207963591
ACH-000512,-0.15412177946
ACH-000516,-0.149787351219
ACH-000517,-0.162480947781
ACH-000518,-0.202568800039
ACH-000520,-0.06737009696639999
ACH-000521,-0.122611165758
ACH-000522,0.0112198018309
ACH-000524,-0.124471232075
ACH-000527,-0.226069110373
ACH-000528,-0.12324424144000001
ACH-000537,-0.199186252869
ACH-000541,-0.0851621980655
ACH-000542,-0.259921508151
ACH-000544,0.0210284656824
ACH-000545,-0.186986258817
ACH-000547,-0.151944340133
ACH-000548,-0.174208920598
ACH-000549,-0.0635447603742
ACH-000550,-0.307354239711
ACH-000552,-0.16155741345799998
ACH-000556,-0.18274251397500002
ACH-000557,0.0532847204625
ACH-000570,-0.232482187411
ACH-000571,-0.12284203587300001
ACH-000573,-0.141091949352
ACH-000576,-0.0714422261336
ACH-000580,-0.07934083576880001
ACH-000584,0.0785630666088
ACH-000585,-0.190223217153
ACH-000588,-0.00244606139654
ACH-000589,-0.10658585558
