,CYP39A1 (51302)
ACH-000004,-0.00323889292771
ACH-000007,0.315901090146
ACH-000009,0.22307816014899998
ACH-000011,0.287407478492
ACH-000012,0.121961169846
ACH-000013,0.11141309941
ACH-000014,0.00179131497546
ACH-000015,0.29477661765
ACH-000017,0.12467470522299999
ACH-000018,-0.10708675719499999
ACH-000019,0.08211214561510001
ACH-000021,0.212934173199
ACH-000022,0.17444639412300003
ACH-000025,0.204214601224
ACH-000028,0.157000350152
ACH-000030,0.15879573250999998
ACH-000035,0.12102454103900001
ACH-000036,0.265281559582
ACH-000037,0.399792281085
ACH-000039,0.260710479898
ACH-000040,0.109287024836
ACH-000041,0.127508135825
ACH-000042,0.178088511588
ACH-000045,0.0936586717085
ACH-000047,0.159846810001
ACH-000052,0.131623046567
ACH-000053,0.115640411945
ACH-000054,0.10169448405999999
ACH-000055,0.141851032506
ACH-000060,0.065063117123
ACH-000067,0.0278780576012
ACH-000070,0.18415629669199998
ACH-000075,0.106604129969
ACH-000078,0.24534056623199998
ACH-000082,0.208879786968
ACH-000085,0.330928453902
ACH-000086,0.07408580861189999
ACH-000087,0.261619738342
ACH-000092,0.235335574274
ACH-000095,0.128515837784
ACH-000097,0.11086171181700001
ACH-000098,0.26660263745
ACH-000099,0.340599892327
ACH-000108,0.0307594472386
ACH-000113,-0.12135794144300001
ACH-000115,-0.0626045227236
ACH-000116,0.277664396212
ACH-000118,0.17552011715100002
ACH-000120,0.26742697241999996
ACH-000123,0.107320726479
ACH-000127,0.0176376778777
ACH-000128,-0.0501440993998
ACH-000132,0.244669084328
ACH-000133,0.24328650370700003
ACH-000137,0.25760197439
ACH-000138,0.126051549562
ACH-000142,0.0655019301851
ACH-000143,0.274649993207
ACH-000146,0.248129815597
ACH-000148,0.24955428889000003
ACH-000150,0.276419339817
ACH-000152,0.17796376959899998
ACH-000153,-0.123106127221
ACH-000159,0.06075045303780001
ACH-000160,0.0152001182121
ACH-000163,0.0342861009036
ACH-000167,0.0669421968176
ACH-000168,0.0395419297103
ACH-000169,0.026035112283299997
ACH-000178,0.157762523885
ACH-000182,0.09841846596310001
ACH-000183,0.31377967874699997
ACH-000188,0.0634803236407
ACH-000189,0.18874839428800003
ACH-000190,0.11120086932600001
ACH-000198,0.21846630791700003
ACH-000204,0.40109937082900005
ACH-000206,0.0607598856348
ACH-000207,0.115016268276
ACH-000211,0.246125293833
ACH-000215,0.189054087364
ACH-000221,0.0628722303388
ACH-000222,0.30967235286600003
ACH-000223,0.102450940745
ACH-000226,0.258679778674
ACH-000227,0.245677749129
ACH-000228,0.196045959075
ACH-000231,0.049949936049800005
ACH-000232,0.0652599900797
ACH-000233,0.220204977287
ACH-000234,0.167448236944
ACH-000235,0.18337994084000003
ACH-000237,0.229922348813
ACH-000238,0.184244253887
ACH-000243,0.11021236472200001
ACH-000244,0.276846356225
ACH-000246,-0.0033110261344600003
ACH-000248,0.007395029844250001
ACH-000250,0.177445926751
ACH-000251,0.261906898286
ACH-000253,0.311460085622
ACH-000255,0.134002679056
ACH-000256,0.241327085831
ACH-000257,0.360725727885
ACH-000258,0.216026092575
ACH-000259,0.10756341688400001
ACH-000260,0.0867708471522
ACH-000261,0.164798314771
ACH-000262,0.0612114445835
ACH-000263,0.265334616199
ACH-000264,0.0469450202001
ACH-000265,0.115061899703
ACH-000266,0.192249784182
ACH-000272,0.20707847082199998
ACH-000273,0.39080383975599997
ACH-000274,0.197789245725
ACH-000277,0.277954367662
ACH-000278,0.316714427108
ACH-000279,0.09633003696089999
