,OXSM (54995)
ACH-000547,-0.45698683448999994
ACH-000548,-0.299431090962
ACH-000549,-0.32035405087900004
ACH-000550,-0.251766337685
ACH-000552,-0.0353943515821
ACH-000556,-0.0010610359536200001
ACH-000557,-0.231572677482
ACH-000570,-0.17037515297699998
ACH-000571,-0.19738574890399999
ACH-000573,-0.28521833019000004
ACH-000576,-0.15740968606
ACH-000580,0.158220142761
ACH-000584,-0.0690655943926
ACH-000585,-0.114951073124
ACH-000588,-0.607517532042
ACH-000589,-0.246501645951
ACH-000591,-0.160994711709
ACH-000593,-0.0474486098731
ACH-000600,-0.0528855955947
ACH-000601,-0.862325585685
ACH-000604,-0.25977278068799997
ACH-000605,-0.0065067171216400006
ACH-000606,-0.52268613832
ACH-000608,-0.21008509303599998
ACH-000614,-0.43955762722400005
ACH-000616,-0.106731282754
ACH-000618,-0.337969811497
ACH-000619,-0.113924136327
ACH-000620,-0.16327213472000002
ACH-000621,-0.200170343002
ACH-000622,-0.326864711122
ACH-000623,-0.0992339997634
ACH-000624,0.023268794423700005
ACH-000627,-0.26457164690699997
ACH-000630,0.0060185553764
ACH-000632,-0.334867513264
ACH-000633,-0.0687892506881
ACH-000637,-0.21226459352200003
ACH-000638,-0.339910983833
ACH-000646,-0.285440129789
ACH-000647,-0.20471792752
ACH-000648,-0.568995718789
ACH-000649,-0.40201546376599995
ACH-000651,-0.624167252073
ACH-000652,-0.43501842500699994
ACH-000653,0.012408182424
ACH-000657,-0.57450817621
ACH-000658,-0.175378052133
ACH-000661,-0.209406817208
ACH-000662,-0.86847088876
ACH-000663,-0.42505467053499996
ACH-000665,-0.15955696670299999
ACH-000671,-1.2101646581
ACH-000673,-0.168074872366
ACH-000676,-0.699783844226
ACH-000677,-0.236758980324
ACH-000681,-0.278494603942
ACH-000682,-0.40826215478600003
ACH-000683,-0.25182546886999996
ACH-000684,-0.567640531738
ACH-000688,-0.537899644439
ACH-000693,-0.227088039298
ACH-000694,-0.23590130022
ACH-000695,0.116672691589
ACH-000696,-0.282452311575
ACH-000697,-0.121938528401
ACH-000699,-0.0511229053662
ACH-000701,-0.188569469802
ACH-000706,-0.0833017794451
ACH-000711,-0.0031188718572499998
ACH-000713,-0.0815564231225
ACH-000714,0.210427040146
ACH-000718,-0.18984242859499997
ACH-000720,-0.190500515511
ACH-000721,-0.520145459995
ACH-000724,-0.38164173362099996
ACH-000725,-0.480706514444
ACH-000732,-1.03821690411
ACH-000734,-0.39994392175300003
ACH-000735,0.000481567003551
ACH-000736,-0.0859414857652
ACH-000738,-0.647390125131
ACH-000746,-0.0700486456569
ACH-000747,-0.244669913896
ACH-000748,-0.08394229045849999
ACH-000753,-0.613940145396
ACH-000756,-0.411540267849
ACH-000757,-0.358815160471
ACH-000758,-0.186006341508
ACH-000760,-0.47298434446500004
ACH-000763,-0.21254481020799998
ACH-000764,-0.508679879664
ACH-000765,-0.906647404712
ACH-000766,-0.131290132343
ACH-000767,0.0512147306458
ACH-000768,-0.34452190275399996
ACH-000769,-0.5374685749600001
ACH-000770,-0.22884906538600003
ACH-000771,0.039372773479699995
ACH-000773,0.0583788306331
ACH-000776,0.1375971863
ACH-000777,-0.306288997461
ACH-000778,-0.410706581011
ACH-000781,-0.300716516252
ACH-000782,-0.7514772947689999
ACH-000783,-0.09414539829939998
ACH-000784,-0.28820438709699997
ACH-000785,-0.361819357514
ACH-000787,-0.672149201514
ACH-000788,-0.621944636874
ACH-000791,-0.197117601125
ACH-000792,-0.806692868334
ACH-000794,-0.139055673564
ACH-000796,-0.215215354116
ACH-000799,-0.23531895639400002
ACH-000800,-0.467122400134
ACH-000802,-0.652039049632
ACH-000804,0.06965681839710001
ACH-000805,-0.21571144256400002
ACH-000809,-0.243571238866
ACH-000810,-0.444020928833
ACH-000811,-0.229259444006
ACH-000817,-0.0741534485763
ACH-000819,-0.292420166675
ACH-000820,0.0108399878045
ACH-000821,-0.023401944339999998
ACH-000822,-0.264161679525
ACH-000823,-0.811368981391
ACH-000824,0.0744698671785
ACH-000827,-0.493446906419
ACH-000829,-0.0125630416851
ACH-000831,-0.8435714671250001
ACH-000832,-0.646822156066
ACH-000833,-0.377071668102
ACH-000834,-0.790615817602
ACH-000835,-0.405983010979
ACH-000836,-0.134034515593
ACH-000837,-0.5028057050270001
ACH-000838,0.15997308684
ACH-000839,-0.7693308708259999
ACH-000840,-0.37621210038099995
ACH-000841,-0.250390635395
ACH-000843,-0.432134615471
ACH-000846,0.0954088284801
ACH-000847,-0.557353284466
ACH-000848,-0.386269993499
ACH-000849,-0.556635047998
ACH-000851,-0.18708617880399997
ACH-000855,-0.539782133483
ACH-000856,-0.798119970675
ACH-000858,-0.330691641255
ACH-000859,-0.219126907262
ACH-000861,-0.29784101714600003
ACH-000862,-0.15996837871
ACH-000865,-0.35523473826499996
ACH-000866,-0.160570130766
ACH-000867,0.0635328527789
ACH-000869,-0.379911001181
ACH-000872,-0.234924137742
ACH-000873,-0.378674044229
ACH-000876,-0.281497384971
ACH-000878,-0.388546029079
ACH-000880,0.157278949988
ACH-000881,-0.5605175432980001
ACH-000882,-0.530031699916
ACH-000884,-0.506453205819
ACH-000885,-0.731345376342
ACH-000887,-0.204080660396
ACH-000888,-0.104579260981
ACH-000889,-0.715800539417
ACH-000890,-0.117431404024
ACH-000896,-0.16707075276799999
ACH-000898,0.07784170003489999
ACH-000900,-0.306488415451
ACH-000901,-0.203050634658
ACH-000905,-0.29526694984499996
ACH-000906,-0.812803326878
ACH-000907,-0.570958200383
ACH-000910,-0.227972225454
ACH-000911,0.0872815925565
ACH-000912,-0.787873126271
ACH-000913,-0.605785420519
ACH-000915,-0.282763152883
ACH-000916,-0.353182951466
ACH-000917,-0.24920667636
ACH-000921,-0.284475479654
ACH-000924,-0.430368733178
ACH-000926,-0.278460504146
ACH-000928,-0.265666093405
ACH-000929,-0.136962459996
ACH-000932,-0.101212929055
ACH-000935,-0.67631572847
ACH-000936,-0.54810996968
ACH-000937,-0.324724178031
ACH-000938,-0.47043862867499997
ACH-000939,-0.300267462617
ACH-000941,-0.406423547599
ACH-000943,-0.758115396285
ACH-000946,-0.123192747849
ACH-000947,-0.523781259173
ACH-000948,0.069174420744
ACH-000950,-0.645454576822
ACH-000953,0.13646048719599999
ACH-000957,-0.127973240663
ACH-000958,-0.298293726453
ACH-000960,-0.413343736818
ACH-000963,-0.379775708886
ACH-000968,-0.861771475116
ACH-000969,0.11864420045700001
ACH-000973,-0.08704379678480001
ACH-000974,-0.36774629268799996
ACH-000975,-0.243145154858
ACH-000976,-0.7318112481460001
ACH-000978,0.0367367355889
ACH-000980,-0.135892459967
ACH-000984,-0.27499106931999995
ACH-000986,-0.059767025938400005
ACH-000988,-0.284792673344
ACH-000993,-0.11692921764599999
ACH-000994,-0.0993870942592
ACH-000996,0.22752007204100003
ACH-001001,-0.914371670892
ACH-001020,-0.176923153488
ACH-001028,-0.937087439837
ACH-001031,-0.25932765827300003
ACH-001038,0.0019475135416700002
ACH-001048,-0.114155044039
ACH-001050,-0.134286645694
ACH-001053,-0.166252110329
ACH-001054,-0.892984593166
ACH-001061,-0.7781258304199999
ACH-001067,-0.74464186095
ACH-001075,-0.07160592351560001
ACH-001096,-0.689213008361
ACH-001128,-0.698111214907
ACH-001134,0.0812119779499
ACH-001151,0.08955747962000002
ACH-001163,-0.18484834366
ACH-001164,-0.6799942744230001
ACH-001173,-0.9173153117020001
ACH-001183,-0.374930033071
ACH-001184,-0.8777857184460001
ACH-001190,-0.23762646729400003
ACH-001192,-0.21000815496300002
ACH-001193,-0.0240636170249
ACH-001196,-0.513962309749
ACH-001197,0.119729604494
ACH-001205,-0.0698687550357
ACH-001211,-0.470479303146
ACH-001212,-0.0440998259321
ACH-001228,-0.201778205115
ACH-001232,-0.411057485356
ACH-001239,-0.289548212601
ACH-001274,-0.250245416179
ACH-001275,-0.574780821067
ACH-001277,-0.148440850019
ACH-001278,-0.353329830254
ACH-001280,-0.24631698264199997
ACH-001283,-0.0703038005614
ACH-001289,-0.207549738604
ACH-001295,-0.470979092725
ACH-001300,-0.160394979966
ACH-001301,0.0444145555898
ACH-001302,-0.22978062431200003
ACH-001303,-0.0888470156164
ACH-001306,-0.721871691944
ACH-001318,-0.126554647571
ACH-001322,-0.44271621108000003
ACH-001328,0.0164742000843
ACH-001332,-0.289321070195
ACH-001333,-0.6888462287899999
ACH-001336,-0.42951673078599995
ACH-001340,0.0558937197255
ACH-001346,-0.15560824511399998
ACH-001353,-0.228874361741
ACH-001354,0.280397345827
ACH-001367,-0.572627121704
ACH-001368,-0.0653702075848
ACH-001374,-0.807369193956
ACH-001375,0.14490507505300002
ACH-001377,-0.43286818717200004
ACH-001380,-0.40111289891699997
ACH-001391,-0.160565720007
ACH-001407,-0.297116265073
ACH-001408,0.023780757843299995
ACH-001413,0.0454682731465
ACH-001430,-0.111822361223
ACH-001431,0.09690389925830001
ACH-001450,-0.938794059243
ACH-001496,-0.18585038702999998
ACH-001500,-0.5305870147899999
ACH-001521,-0.26536036119
ACH-001523,-0.141716851453
ACH-001532,-0.50509036046
ACH-001536,0.107424595829
ACH-001550,-0.172152037051
ACH-001552,-0.221910014696
ACH-001554,-0.44011546545599994
ACH-001645,-0.0171638215577
ACH-001654,-0.0566557122287
ACH-001715,-0.1698638364
ACH-001735,-0.00349485457818
ACH-001736,-0.667290610877
ACH-001737,0.21226409790999998
ACH-001740,-0.535692846403
ACH-001745,-0.50112600224
ACH-001750,-0.6981851944840001
ACH-001765,-0.757132216654
ACH-001956,-0.129231630234
ACH-001957,-0.134448238217
