,HPSE (10855)
ACH-000183,-0.238167005904
ACH-000188,-0.221887220605
ACH-000189,0.210811568979
ACH-000190,-0.17915849492199998
ACH-000198,-0.08572910883780001
ACH-000204,-0.24503827489100002
ACH-000206,-0.0561692205014
ACH-000207,0.0960208000981
ACH-000211,-0.279189821213
ACH-000215,-0.10567058653200001
ACH-000221,-0.349408067825
ACH-000222,-0.0286993931866
ACH-000223,-0.08115432284219999
ACH-000226,-0.262510428292
ACH-000227,-0.171926605586
ACH-000228,0.0012559512595299999
ACH-000231,-0.20654810715500002
ACH-000232,-0.20582518003800002
ACH-000233,-0.027484608494599997
ACH-000234,-0.116899869225
ACH-000235,-0.20463723365699998
ACH-000237,-0.162252271235
ACH-000238,-0.10811353933000001
ACH-000243,-0.19571138758200002
ACH-000244,-0.058732124651300004
ACH-000246,-0.0467306880301
ACH-000248,-0.031783574366799995
ACH-000250,-0.184380599157
ACH-000251,-0.0408355803956
ACH-000253,-0.107078111041
ACH-000255,-0.154107946484
ACH-000256,-0.0931164091823
ACH-000257,-0.36917477339500004
ACH-000258,-0.27883849672
ACH-000259,-0.157010726939
ACH-000260,-0.107436942855
ACH-000261,-0.07791028294689999
ACH-000262,0.10417763451999999
ACH-000263,-0.43639439767800003
ACH-000264,-0.117085169484
ACH-000265,-0.29678988960999997
ACH-000266,-0.14469289575400002
ACH-000272,-0.27608598794399997
ACH-000273,-0.21174845065099998
ACH-000274,0.0394239815019
ACH-000277,-0.0396705083849
ACH-000278,-0.0308416063708
ACH-000279,-0.14663071557600002
ACH-000280,-0.133173524751
ACH-000281,-0.19113029526099998
ACH-000288,-0.0023606954344299997
ACH-000291,0.0015716663853499997
ACH-000293,-0.026547754889199998
ACH-000294,-0.144781586238
ACH-000295,-0.45854703304600003
ACH-000296,-0.0706733666174
ACH-000302,-0.217872259754
ACH-000304,0.1587570385
ACH-000307,-0.0834718264283
ACH-000308,-0.22823306632100002
ACH-000310,-0.0101447755864
ACH-000311,-0.301970775712
ACH-000312,-0.178790844994
ACH-000315,-0.0106596125303
ACH-000316,-0.277331883789
ACH-000317,-0.37601818295999995
ACH-000318,-0.25001402476100004
ACH-000319,0.022406173697200004
ACH-000320,-0.190110744467
ACH-000322,-0.233146797473
ACH-000323,-0.21863550114900002
ACH-000324,-0.191951119901
ACH-000329,-0.14162160577400001
ACH-000330,-0.180913110856
ACH-000331,0.04257025018680001
ACH-000332,-0.180507630347
ACH-000334,-0.10441162289799999
ACH-000335,-0.21843770098499998
ACH-000336,-0.0608549697714
ACH-000337,-0.194811231846
ACH-000339,-0.13109222735
ACH-000341,-0.1776968803
ACH-000348,-0.176072991171
ACH-000350,0.0169389792561
ACH-000352,-0.16081638524800002
ACH-000356,0.00212994336267
ACH-000361,-0.12537430821599999
ACH-000362,-0.149565505614
ACH-000363,-0.127927723717
ACH-000364,-0.3234419361
ACH-000365,-0.310530876651
ACH-000366,-0.247944457577
ACH-000368,-0.0301305080761
ACH-000374,0.0651113295915
ACH-000375,-0.24113001648600002
ACH-000376,-0.139188483925
ACH-000381,-0.207593362714
ACH-000383,-0.089212931397
ACH-000387,-0.239808415409
ACH-000389,0.0702254526325
ACH-000390,-0.170402869144
ACH-000393,-0.122743367483
ACH-000395,-0.0413978840879
ACH-000397,-0.161292057999
ACH-000401,0.136008935852
ACH-000402,-0.211525911577
ACH-000403,-0.09503653982460002
ACH-000404,-0.0584411416656
ACH-000406,-0.111644395632
ACH-000407,-0.134391360032
ACH-000408,-0.37732274862899995
ACH-000410,-0.00555874274874
ACH-000411,0.0418331784554
ACH-000414,-0.18645079572999998
ACH-000415,-0.283213611009
ACH-000416,-0.145855429772
ACH-000420,-0.112378618365
ACH-000421,-0.251350931319
ACH-000424,-0.177002571852
ACH-000425,-0.245319088237
ACH-000426,0.08324615379039998
ACH-000427,0.127869109785
ACH-000433,0.06378181343190001
ACH-000436,0.010089666611
ACH-000444,-0.20889934786699998
ACH-000445,-0.190903054668
ACH-000448,-0.0755554535014
ACH-000450,-0.36056301735699997
ACH-000452,-0.194634234293
ACH-000454,0.06881498675589999
ACH-000458,-0.0611344460714
ACH-000459,-0.129031701633
ACH-000460,-0.144420318893
ACH-000461,0.00581038311064
ACH-000463,-0.268209260634
ACH-000464,0.0299624857012
ACH-000466,-0.18276062650400002
ACH-000467,-0.284538137467
ACH-000468,-0.231426019974
ACH-000469,-0.0011711640476500002
ACH-000470,-0.241565511864
ACH-000471,-0.32158207835700003
ACH-000472,-0.0677118153855
ACH-000473,0.09672009442889999
ACH-000475,-0.134393956532
ACH-000476,-0.0386363473156
ACH-000477,0.0356938435503
ACH-000480,-0.192013505924
ACH-000481,-0.227117088483
ACH-000483,0.0785650358441
ACH-000484,0.0339494811047
ACH-000485,-0.0349130948754
ACH-000486,-0.029252045375900003
ACH-000487,-0.20525281532900003
ACH-000488,-0.134367556552
ACH-000490,-0.110057172967
ACH-000491,-0.17705833289200001
ACH-000495,-0.032088597689099996
ACH-000496,-0.37096380108599997
ACH-000499,-0.136168534779
ACH-000500,-0.9614293871799999
ACH-000502,-0.049729073290599994
ACH-000503,-0.466209398911
ACH-000505,-0.145797565783
ACH-000507,-0.12957823746
ACH-000510,-0.44890678802199996
ACH-000511,-0.16419630271500002
ACH-000512,-0.09005218943110001
ACH-000516,0.0037817781631199997
ACH-000517,-0.148007375712
ACH-000518,-0.0502263868506
ACH-000520,-0.107150387665
ACH-000521,-0.0212679028088
ACH-000522,-0.19624366881799998
ACH-000524,-0.054305722929100006
ACH-000527,-0.131227189192
ACH-000528,-0.0725467183353
ACH-000537,-0.127586434911
ACH-000541,-0.078197387508
ACH-000542,-0.19809538753400002
ACH-000544,-0.0728295804125
ACH-000545,-0.282760947507
ACH-000547,-0.230662275919
ACH-000548,-0.19108423015599998
ACH-000549,-0.215220223587
ACH-000550,0.0652691981866
ACH-000552,-0.22586050155999998
ACH-000556,-0.19875440452399998
ACH-000557,-0.21331790530900002
ACH-000570,-0.185694324912
ACH-000571,-0.032432351658299996
ACH-000573,-0.246846423909
ACH-000576,-0.18557383647999998
ACH-000580,-0.0148213676422
ACH-000584,-0.00156997225731
ACH-000585,-0.132734388051
ACH-000588,-0.286466892744
ACH-000589,-0.12557578009
ACH-000591,-0.252027623754
ACH-000593,-0.263137550242
ACH-000600,-0.0021269991636500003
ACH-000601,-0.223595573589
ACH-000604,-0.138825877306
ACH-000605,-0.13210528838
ACH-000606,-0.0615167463627
ACH-000608,-0.133229360251
ACH-000614,0.150254120233
ACH-000616,-0.153426039055
ACH-000618,-0.17874372574
ACH-000619,-0.23111792981499998
ACH-000620,-0.031689417661900005
ACH-000621,-0.138620419845
ACH-000622,-0.00729643806897
ACH-000623,-0.206456482975
ACH-000624,-0.10502239557399999
ACH-000627,-0.32188063397
ACH-000630,-0.173488583711
ACH-000632,-0.014285990436899999
ACH-000633,-0.08882363403560001
ACH-000637,-0.12993024226299998
ACH-000638,-0.143159624614
ACH-000646,0.132410206097
ACH-000647,-0.154017152577
ACH-000648,-0.17980996729
ACH-000649,-0.0966649398777
ACH-000651,-0.162909435535
ACH-000652,-0.171257461626
ACH-000653,-0.110567394318
ACH-000657,-0.145381174117
ACH-000658,-0.09299384538170001
ACH-000661,0.0101989085217
ACH-000662,0.224645984754
ACH-000663,0.00383270180735
ACH-000665,-0.20875102155699998
ACH-000671,-0.255431646853
ACH-000673,-0.14654411976
ACH-000676,-0.044554441688000004
ACH-000677,-0.10541445808
ACH-000681,-0.21303774028
ACH-000682,-0.212712437853
ACH-000683,-0.169552658301
ACH-000684,-0.0762288560193
ACH-000688,-0.304386824951
ACH-000693,-0.192224320887
ACH-000694,-0.287775417772
ACH-000695,-0.124713528678
ACH-000696,-0.14978106261
ACH-000697,0.03855840266380001
ACH-000699,-0.10540300287900001
ACH-000701,-0.10612655473799999
ACH-000706,-0.14664195408
ACH-000711,-0.188266115913
ACH-000713,-0.25824062920400004
ACH-000714,-0.181845432016
ACH-000718,-0.184682060888
ACH-000720,-0.139703131762
ACH-000721,-0.11045402764000001
ACH-000724,0.0231025417705
ACH-000725,-0.0356219498044
ACH-000732,-0.122869306842
ACH-000734,-0.172518009308
ACH-000735,-0.20130462618500003
ACH-000736,0.0942215312282
ACH-000738,-0.21694143962600002
ACH-000746,-0.239976217832
ACH-000747,-0.18830520827799999
ACH-000748,-0.134235412459
ACH-000753,0.043808261751499995
ACH-000756,-0.142987982223
ACH-000757,-0.280117314512
ACH-000758,-0.11764743713300001
ACH-000760,-0.16626065865999998
ACH-000763,-0.19214109907699997
ACH-000764,-0.25448939896
ACH-000765,-0.30997768794799996
ACH-000766,-0.133228407623
ACH-000767,-0.280125233774
ACH-000768,-0.184768739323
ACH-000769,-0.256048993229
ACH-000770,-0.10473481212300001
ACH-000771,-0.07027618907989999
ACH-000773,-0.0028343092882700005
ACH-000776,-0.07174349222910001
ACH-000777,-0.0900935360038
ACH-000778,-0.0604624077537
ACH-000781,-0.194017029738
ACH-000782,0.0652440622168
ACH-000783,0.00857881839066
ACH-000784,-0.130242701479
ACH-000785,-0.213490384658
ACH-000787,-0.19496283949700002
ACH-000788,-0.179292841381
ACH-000791,-0.211705914143
ACH-000792,-0.16624195837000003
ACH-000794,-0.161612207123
ACH-000796,-0.290483989333
ACH-000799,-0.036428347035500006
ACH-000800,-0.08940755606730001
ACH-000802,-0.120747129196
ACH-000804,-0.009640070998709999
ACH-000805,0.186788081041
ACH-000809,-0.119399018037
ACH-000810,-0.201377094281
ACH-000811,-0.172681845906
ACH-000817,-0.24875098200100001
ACH-000819,-0.08178444235139999
ACH-000820,0.037380290784100004
ACH-000821,-0.0823120699999
ACH-000822,0.0174299541967
ACH-000823,-0.167868182789
ACH-000824,-0.151157474358
ACH-000827,-0.129107259745
ACH-000829,-0.143916241459
ACH-000831,-0.0796936590552
ACH-000832,-0.16817164337699997
ACH-000833,-0.610683813289
ACH-000834,-0.0636448727294
ACH-000835,-0.026285453388299997
ACH-000836,-0.284558586819
ACH-000837,-0.0910777151619
ACH-000838,-0.00563007626563
ACH-000839,-0.34195604913000005
ACH-000840,-0.325818507393
ACH-000841,-0.37040419324100005
ACH-000843,0.0397955518058
ACH-000846,-0.178695831994
ACH-000847,-0.36494532567599997
ACH-000848,-0.0440023487182
ACH-000849,-0.24819878720400002
ACH-000851,-0.09617427101189999
ACH-000855,-0.310303057285
ACH-000856,-0.10139169125
ACH-000858,-0.00062370330635
ACH-000859,-0.320862618585
ACH-000861,-0.166597904617
ACH-000862,-0.0789593765908
ACH-000865,-0.0799210093811
ACH-000866,-0.10504153960899999
ACH-000867,-0.20561694778700002
ACH-000869,-0.281549269631
ACH-000872,-0.250433503561
ACH-000873,-0.156130891229
ACH-000876,-0.226701163879
ACH-000878,-0.21983034095400003
ACH-000880,-0.13819880478399998
ACH-000881,-0.0982842888555
ACH-000882,-0.0708153951184
ACH-000884,-0.0372444268062
ACH-000885,-0.18775043357500001
ACH-000887,-0.230016347183
ACH-000888,-0.155236864794
ACH-000889,-0.0970958031533
ACH-000890,-0.137042749781
ACH-000896,-0.260097941386
ACH-000898,-0.273326735896
ACH-000900,-0.32063190687800003
ACH-000901,-0.144189994341
ACH-000905,-0.128518313474
ACH-000906,-0.205816625698
ACH-000907,0.00636817994315
ACH-000910,-0.10990735999199999
ACH-000911,-0.153980659013
ACH-000912,-0.151456815921
ACH-000913,-0.18268511962200001
ACH-000915,-0.039091752116900004
ACH-000916,0.20957242596200001
ACH-000917,-0.345461125182
ACH-000921,0.0442458462528
ACH-000924,-0.11968482734500001
ACH-000926,-0.12114226214000001
ACH-000928,-0.258863427827
ACH-000929,-0.269238639861
ACH-000932,-0.037212695271099994
ACH-000935,-0.158057490472
ACH-000936,-0.0409841228587
ACH-000937,-0.11665742670999998
ACH-000938,-0.144201316804
ACH-000939,-0.07804402319130001
ACH-000941,-0.247226045145
ACH-000943,-0.18842714427499999
ACH-000946,-0.0398029411865
ACH-000947,-0.1257105531
ACH-000948,-0.10305444858400001
ACH-000950,0.0125227716333
ACH-000953,-0.15547783215999997
ACH-000957,-0.167851605429
ACH-000958,0.056200803419500005
ACH-000960,-0.07184124187219999
ACH-000963,-0.21394222237500002
ACH-000968,-0.00733180717144
ACH-000969,-0.139243205984
ACH-000973,-0.155109815886
ACH-000974,-0.06219706701
ACH-000975,-0.07178836663339999
ACH-000976,-0.0977997169898
ACH-000978,-0.298770531497
ACH-000980,-0.0775261120879
ACH-000984,-0.051812986377499995
ACH-000986,-0.0507394620771
ACH-000988,-0.044521781144599995
ACH-000993,-0.022066685301299998
ACH-000994,-0.177953726342
ACH-000996,-0.215917264244
ACH-001001,-0.143545161387
ACH-001020,-0.17204610035
ACH-001028,-0.11956679039200001
ACH-001031,-0.0936146903466
ACH-001038,-0.0991842926543
ACH-001048,-0.164188137155
ACH-001050,-0.20103305504799998
ACH-001053,-0.213018448279
ACH-001054,-0.123793353629
ACH-001061,-0.11269561601299999
ACH-001067,-0.08392133848269999
ACH-001075,-0.135709231736
ACH-001096,-0.17047885947799998
ACH-001128,-0.192744167888
ACH-001134,-0.121904042982
ACH-001151,-0.211630341361
ACH-001163,-0.0438039232199
ACH-001164,-0.048443084561199994
ACH-001173,-0.112228820638
ACH-001183,-0.009910190752799999
ACH-001184,-0.29304767632
ACH-001190,-0.0606463116249
ACH-001192,-0.240086307133
ACH-001193,-0.187145919422
ACH-001196,-0.102660839563
ACH-001197,0.026267828382
ACH-001205,-0.079355395289
ACH-001211,-0.278598018211
ACH-001212,-0.306964354917
ACH-001228,-0.14538280142999999
ACH-001232,-0.10195115924
ACH-001239,-0.0682117179811
ACH-001274,-0.30468242918099997
ACH-001275,-0.14031790243699999
ACH-001277,-0.172450538464
ACH-001278,-0.24518228709000003
ACH-001280,-0.34559770669100004
ACH-001283,-0.136715716283
ACH-001289,-0.019137498790599998
ACH-001295,-0.147112311029
ACH-001300,-0.0775035031815
ACH-001301,0.118580194156
ACH-001302,0.0639983880009
ACH-001303,0.018103537104
ACH-001306,0.010234255801
ACH-001318,-0.292764937661
ACH-001322,-0.173292769195
ACH-001328,-0.0804651174829
ACH-001332,-0.146729686382
ACH-001333,-0.057030018307
ACH-001336,-0.21650850260200002
ACH-001340,-0.09669620218419998
ACH-001346,-0.0639187118882
ACH-001353,-0.18121868896999999
ACH-001354,-0.0508873913709
ACH-001367,-0.108191199173
ACH-001368,-0.16748680556700002
ACH-001374,-0.11059036385299999
ACH-001375,-0.16108507510700001
ACH-001377,-0.128665923949
ACH-001380,-0.156264498877
ACH-001391,-0.0832305911283
ACH-001407,-0.260550567004
ACH-001408,-0.0629825610962
ACH-001413,0.141359335827
ACH-001430,-0.190421832896
ACH-001431,-0.186868483549
ACH-001450,-0.107218315831
ACH-001496,-0.236905296848
ACH-001500,-0.43134999133199997
ACH-001521,0.218032036354
ACH-001523,-0.176191146853
ACH-001532,0.010420268877200002
ACH-001536,-0.037790780033
ACH-001550,-0.307333132426
ACH-001552,-0.144779702737
ACH-001554,-0.183701367469
ACH-001645,0.0072969946949099996
ACH-001654,-0.0747761426383
ACH-001715,-0.289424146864
ACH-001735,-0.20035209494000003
ACH-001736,-0.250273726274
ACH-001737,-0.08737784274430001
ACH-001740,-0.276628660911
ACH-001745,-0.12893007352900002
ACH-001750,-0.124228711614
ACH-001765,-0.032894649287099995
ACH-001956,-0.0444201033455
ACH-001957,0.0237307272738
