,ENPEP (2028)
ACH-000215,-0.061804777639
ACH-000221,-0.130312900376
ACH-000222,-0.141724709375
ACH-000223,-0.172329303952
ACH-000226,-0.223391707681
ACH-000227,-0.26353970409099997
ACH-000228,-0.183620740673
ACH-000231,-0.146548399331
ACH-000232,-0.11608463474099999
ACH-000233,-0.11136005338300001
ACH-000234,-0.190660269837
ACH-000235,-0.225117080512
ACH-000237,-0.0618953266576
ACH-000238,0.013690615176799998
ACH-000243,-0.17096759141800003
ACH-000244,-0.08641972709460001
ACH-000246,-0.15659185181500002
ACH-000248,-0.00341930786015
ACH-000250,-0.0287237735844
ACH-000251,-0.278620420892
ACH-000253,-0.131770945607
ACH-000255,-0.237508267289
ACH-000256,-0.0271327011538
ACH-000257,-0.268540763638
ACH-000258,-0.154003314607
ACH-000259,-0.0559215556661
ACH-000260,-0.09900905715399999
ACH-000261,-0.169912683863
ACH-000262,-0.0415663248412
ACH-000263,-0.17958587978
ACH-000264,-0.100007439254
ACH-000265,-0.295892540694
ACH-000266,-0.166272856108
ACH-000272,-0.10385113183599999
ACH-000273,-0.14099749646600002
ACH-000274,-0.0983016404508
ACH-000277,-0.0150571250575
ACH-000278,-0.0867410653705
ACH-000279,-0.14728084165799998
ACH-000280,-0.014025507401799999
ACH-000281,-0.265272357186
ACH-000288,-0.0449852757656
ACH-000291,-0.24030574001200003
ACH-000293,-0.21965487650199997
ACH-000294,-0.052659549093500006
ACH-000295,0.0419893254081
ACH-000296,-0.168284927203
ACH-000302,-0.11614035680099999
ACH-000304,0.0561760097282
ACH-000307,-0.205830593077
ACH-000308,-0.08671194758819999
ACH-000310,0.0787681493347
ACH-000311,-0.270047345044
ACH-000312,-0.0930404457733
ACH-000315,-0.349811412079
ACH-000316,-0.0893638134897
ACH-000317,-0.189152444958
ACH-000318,-0.118119457201
ACH-000319,-0.230407581989
ACH-000320,-0.31335681946
ACH-000322,-0.187893546463
ACH-000323,0.0845329247483
ACH-000324,-0.149178357827
ACH-000329,-0.239422730037
ACH-000330,-0.0923531802368
ACH-000331,-0.120709375617
ACH-000332,-0.0647252009163
ACH-000334,0.0949787651182
ACH-000335,-0.15760842803
ACH-000336,0.138243515238
ACH-000337,-0.18765998364999997
ACH-000339,-0.192890290105
ACH-000341,-0.180992560464
ACH-000348,-0.06873780610449999
ACH-000350,-0.228333617329
ACH-000352,-0.23510791776999998
ACH-000356,-0.159252628429
ACH-000361,-0.08117283398189999
ACH-000362,0.0174230410082
ACH-000363,-0.0294802816661
ACH-000364,0.0091817097513
ACH-000365,-0.11593653078600001
ACH-000366,-0.0648687234009
ACH-000368,0.0340795227592
ACH-000374,-0.43190467796800003
ACH-000375,-0.119090079887
ACH-000376,-0.314007621646
ACH-000381,-0.0988727550512
ACH-000383,-0.0787415348476
ACH-000387,-0.211434980649
ACH-000389,-0.447861446476
ACH-000390,-0.0577185404456
ACH-000393,0.10760713809599999
ACH-000395,-0.041888278724800006
ACH-000397,-0.0468983856606
ACH-000401,-0.115530563913
ACH-000402,0.189250438133
ACH-000403,-0.099286191924
ACH-000404,-0.042283479242199995
ACH-000406,-0.0669188685794
ACH-000407,-0.212653172228
ACH-000408,-0.239614955754
ACH-000410,-0.0514448363011
ACH-000411,0.0524335537667
ACH-000414,-0.0678203625984
ACH-000415,-0.125188244068
ACH-000416,-0.15746982592
ACH-000420,-0.103607085014
ACH-000421,-0.17314289014800002
ACH-000424,-0.111972449079
ACH-000425,-0.016558071433
ACH-000426,-0.252434446856
ACH-000427,-0.128088952762
ACH-000433,-0.021224433034799997
ACH-000436,0.014903125213799998
ACH-000444,-0.155577171733
ACH-000445,-0.12697097315
ACH-000448,-0.146771379246
ACH-000450,-0.09092494368660001
ACH-000452,-0.128437025141
ACH-000454,-0.116690763459
ACH-000458,-0.239708068921
ACH-000459,0.609152881598
ACH-000460,-0.13679867143
ACH-000461,-0.0022960442940999997
ACH-000463,-0.142336531033
ACH-000464,-0.00212147467229
ACH-000466,-0.17077799413199998
ACH-000467,-0.103815037381
ACH-000468,-0.288255107776
ACH-000469,0.00149113521508
ACH-000470,-0.162102605535
ACH-000471,-0.047864370588800005
ACH-000472,-0.0545519553581
ACH-000473,0.10355555626
ACH-000475,-0.0570711767185
ACH-000476,-0.0300804837585
ACH-000477,-0.150967460309
ACH-000480,0.20461253025899998
ACH-000481,-0.0390109316021
ACH-000483,-0.17434091091899998
ACH-000484,-0.10433762645400001
ACH-000485,0.0839975729906
ACH-000486,-0.0332175071682
ACH-000487,-0.161636431803
ACH-000488,-0.107459088323
ACH-000490,-0.0888967321312
ACH-000491,-0.17616662102800001
ACH-000495,0.012209716980700001
ACH-000496,-0.22635534633999999
ACH-000499,0.0722504651508
ACH-000500,-0.32645237105
ACH-000502,-0.0611200095648
ACH-000503,-0.26630005340199997
ACH-000505,-0.09261598379930001
ACH-000507,-0.039204239737400004
ACH-000510,-0.350344925859
ACH-000511,-0.0123687477602
ACH-000512,-0.08294195930630001
ACH-000516,-0.0155958825989
ACH-000517,-0.0664771836923
ACH-000518,-0.0747386347835
ACH-000520,-0.233395513759
ACH-000521,-0.0317144381276
ACH-000522,-0.133018600775
ACH-000524,-0.165761504628
ACH-000527,-0.135456355414
ACH-000528,-0.0696708306025
ACH-000537,-0.046988464081
ACH-000541,0.0297257287689
ACH-000542,-0.09787600404789999
ACH-000544,-0.25502641249
ACH-000545,-0.129407860865
ACH-000547,-0.148783559305
ACH-000548,-0.007292776141330001
ACH-000549,-0.0695858181249
ACH-000550,-0.0791685363804
ACH-000552,-0.097284688402
ACH-000556,-0.167151858348
ACH-000557,-0.214290544342
ACH-000570,-0.006540460136279999
ACH-000571,0.10884894880999998
ACH-000573,-0.107511341757
ACH-000576,-0.19152169961399998
ACH-000580,-0.103591067425
ACH-000584,0.0282859457468
ACH-000585,-0.07821838034869999
ACH-000588,-0.09217051456160001
ACH-000589,-0.128951808402
ACH-000591,-0.184589155801
ACH-000593,-0.20815644581300002
ACH-000600,-0.136629884378
ACH-000601,-0.205472223215
ACH-000604,0.308051590119
ACH-000605,-0.19187079392099998
ACH-000606,-0.0871287332559
ACH-000608,-0.0711489709185
ACH-000614,0.20793127526500002
ACH-000616,-0.19880603193500002
ACH-000618,-0.202129281042
ACH-000619,-0.111689784712
ACH-000620,-0.105234670363
ACH-000621,-0.037868680231800005
ACH-000622,0.023278263325700002
ACH-000623,-0.228764624488
ACH-000624,-0.10282443872199999
ACH-000627,-0.09362160090579999
ACH-000630,-0.0792749455033
ACH-000632,-0.054838449517199996
ACH-000633,-0.103735907285
ACH-000637,-0.012442810584499999
ACH-000638,-0.249010120876
ACH-000646,-0.140025294457
ACH-000647,-0.0983131763311
ACH-000648,0.0344194342919
ACH-000649,-0.0742797861908
ACH-000651,-0.10236812055
ACH-000652,-0.10896678089199999
ACH-000653,-0.05154176174930001
ACH-000657,-0.0981839763586
ACH-000658,-0.174625304646
ACH-000661,-0.11272853535800001
ACH-000662,-0.07821472572110001
ACH-000663,-0.175250047046
ACH-000665,-0.120681498849
ACH-000671,-0.0898061035337
ACH-000673,-0.0809889888228
ACH-000676,-0.0656015718339
ACH-000677,-0.173512592978
ACH-000681,-0.163229471633
ACH-000682,-0.039080758953800004
ACH-000683,-0.25023299316
ACH-000684,-0.0746394993139
ACH-000688,-0.516995382248
ACH-000693,-0.19917098833799998
ACH-000694,-0.192740729549
ACH-000695,-0.20625464294100002
ACH-000696,-0.0625633766839
ACH-000697,-0.15120096760600002
ACH-000699,0.0483450800748
ACH-000701,-0.12312107798699999
ACH-000706,-0.109281329673
ACH-000711,-0.193980034353
ACH-000713,-0.167596236538
ACH-000714,-0.20274722013500002
ACH-000718,-0.16840631776599999
ACH-000720,-0.09904829909160001
ACH-000721,-0.0353391342263
ACH-000724,0.043507765997800006
ACH-000725,-0.173823175625
ACH-000732,-0.126155512466
ACH-000734,-0.12194553263800001
ACH-000735,-0.0934558310203
ACH-000736,-0.117517911764
ACH-000738,-0.131472981574
ACH-000746,-0.0192177223751
ACH-000747,-0.131200627078
ACH-000748,-0.061222134425400004
ACH-000753,0.020449531529
ACH-000756,-0.250751014859
ACH-000757,-0.227611099338
ACH-000758,-0.073418291021
ACH-000760,-0.08431294900830001
ACH-000763,-0.244854750361
ACH-000764,-0.257721388567
ACH-000765,-0.10187654568900001
ACH-000766,-0.0968080375519
ACH-000767,-0.0636438119888
ACH-000768,-0.228349892716
ACH-000769,-0.108812898503
ACH-000770,-0.127982873628
ACH-000771,-0.0674897268238
ACH-000773,-0.128525723908
ACH-000776,-0.08588887623849999
ACH-000777,0.0016902012288900002
ACH-000778,-0.026256237673999996
ACH-000781,-0.17006089293200002
ACH-000782,-0.055601217925199994
ACH-000783,0.05705818163319999
ACH-000784,-0.14424980320800002
ACH-000785,-0.0730013444792
ACH-000787,-0.110278799743
ACH-000788,-0.0729281173183
ACH-000791,-0.257216067449
ACH-000792,-0.0395031321952
ACH-000794,-0.100394648867
ACH-000796,-0.163461649405
ACH-000799,-0.119493937318
ACH-000800,-0.0539686787957
ACH-000802,-0.0604415428087
ACH-000804,-0.134469706158
ACH-000805,-0.0753683611948
ACH-000809,-0.09142072143310001
ACH-000810,-0.0397829160941
ACH-000811,-0.076335197952
ACH-000817,-0.09736833762330001
ACH-000819,-0.110659747419
ACH-000820,0.07390491091519999
ACH-000821,-0.125585705063
ACH-000822,0.10408467273800001
ACH-000823,-0.20258981169399998
ACH-000824,-0.12773996371500002
ACH-000827,-0.021554746535499998
ACH-000829,0.0280026399572
ACH-000831,-0.0638899077769
ACH-000832,-0.174889077042
ACH-000833,-0.200537877745
ACH-000834,-0.161973447402
ACH-000835,-0.147127794043
ACH-000836,-0.11784088475
ACH-000837,-0.0472228661821
ACH-000838,-0.135551471194
ACH-000839,-0.240312073009
ACH-000840,-0.020113254755
ACH-000841,-0.26572422379
ACH-000843,-0.154285287652
ACH-000846,-0.10991723380000001
ACH-000847,-0.320634509197
ACH-000848,-0.057163377663199996
ACH-000849,-0.167180594426
ACH-000851,-0.157491541279
ACH-000855,-0.36973828768100003
ACH-000856,-0.0865630524418
ACH-000858,-0.0839495384933
ACH-000859,-0.154312772111
ACH-000861,-0.0691651357195
ACH-000862,-0.08444660339730001
ACH-000865,-0.081181361641
ACH-000866,-0.00691102682685
ACH-000867,-0.049926390136799996
ACH-000869,-0.222266003602
ACH-000872,-0.0965503742261
ACH-000873,-0.266685482204
ACH-000876,-0.105763909754
ACH-000878,-0.274464909157
ACH-000880,0.0566826155664
ACH-000881,-0.11819846487999999
ACH-000882,-0.13720357082499998
ACH-000884,-0.123673783011
ACH-000885,-0.036942156847300005
ACH-000887,-0.121481899235
ACH-000888,-0.107366120234
ACH-000889,-0.025204668941599995
ACH-000890,-0.285266564522
ACH-000896,-0.138453944579
ACH-000898,-0.09026174577339999
ACH-000900,-0.0750722685459
ACH-000901,-0.062449818124
ACH-000905,-0.08362156425560001
ACH-000906,-0.285107285428
ACH-000907,0.0462937154755
ACH-000910,-0.166186028754
ACH-000911,-0.11916680908600001
ACH-000912,0.06972340457889999
ACH-000913,-0.24263855995900002
ACH-000915,-0.168213056272
ACH-000916,-0.12728280127
ACH-000917,-0.33214833973499996
ACH-000921,-0.146018670647
ACH-000924,-0.022081220641400005
ACH-000926,-0.140689202116
ACH-000928,-0.00819576729419
ACH-000929,-0.169982009437
ACH-000932,-0.185250233695
ACH-000935,-0.0800461553578
ACH-000936,-0.10965052543199999
ACH-000937,-0.045050407391
ACH-000938,-0.09207552412669999
ACH-000939,-0.10672784260700001
ACH-000941,-0.46612129373499994
ACH-000943,-0.10093384105599999
ACH-000946,-0.255721862893
ACH-000947,-0.08545053849850001
ACH-000948,-0.18093557675500002
ACH-000950,-0.0223528110522
ACH-000953,-0.192693448072
ACH-000957,-0.40537377401600005
ACH-000958,0.23847609514100002
ACH-000960,-0.00933656140311
ACH-000963,-0.105103469992
ACH-000968,-0.036590275331000004
ACH-000969,-0.1753375113
ACH-000973,-0.0744765257244
ACH-000974,-0.037528624893999996
ACH-000975,-0.237385613095
ACH-000976,-0.16873267189
ACH-000978,-0.014531957326799998
ACH-000980,-0.0803089225062
ACH-000984,-0.042229273310199995
ACH-000986,-0.087733563782
ACH-000988,-0.1291225054
ACH-000993,-0.143850195352
ACH-000994,0.0318502868466
ACH-000996,-0.11490481651699999
ACH-001001,-0.00395505050361
ACH-001020,0.10694038564899999
ACH-001028,-0.09850927000489998
ACH-001031,-0.0335388231063
ACH-001038,-0.17178718507399998
ACH-001048,-0.305497725642
ACH-001050,0.010314658637
ACH-001053,0.22151522951400002
ACH-001054,-0.22546763730900002
ACH-001061,-0.133032367139
ACH-001067,0.07072695456469999
ACH-001075,-0.319664644483
ACH-001096,-0.311785202936
ACH-001128,0.039399202121599995
ACH-001134,-0.17073053903700003
ACH-001151,-0.167501476092
ACH-001163,-0.09323973672630001
ACH-001164,-0.12426547089199999
ACH-001173,-0.0978674134949
ACH-001183,0.102962935428
ACH-001184,-0.40060901575900004
ACH-001190,-0.07381483342410002
ACH-001192,-0.251284135379
ACH-001193,-0.14329431011399998
ACH-001196,0.118810548509
ACH-001197,-0.032809586602699996
ACH-001205,-0.27595050795299997
ACH-001211,-0.106613120333
ACH-001212,0.00422168893182
ACH-001228,0.028967092602
ACH-001232,-0.106064956393
ACH-001239,-0.0632391446149
ACH-001274,-0.0575029334855
ACH-001275,-0.26650502568100004
ACH-001277,-0.395507052548
ACH-001278,0.008931604394120001
ACH-001280,0.0782437993841
ACH-001283,-0.009984537332450001
ACH-001289,0.0992627557979
ACH-001295,0.007584438196750001
ACH-001300,-0.0595095547777
ACH-001301,-0.118552861912
ACH-001302,0.0984131260133
ACH-001303,0.17799779348900002
ACH-001306,-0.161814491078
ACH-001318,-0.326366355956
ACH-001322,-0.242369532357
ACH-001328,0.0625221022157
ACH-001332,-0.137710659487
ACH-001333,-0.18797505678800003
ACH-001336,-0.04811703884980001
ACH-001340,-0.106978362697
ACH-001346,-0.186201729461
ACH-001353,-0.135289210643
ACH-001354,-0.120708389554
ACH-001367,-0.102768806874
ACH-001368,-0.018320090402400003
ACH-001374,-0.482314359555
ACH-001375,0.12283815687699999
ACH-001377,-0.193693244798
ACH-001380,-0.16967526327399998
ACH-001391,0.0653037459683
ACH-001407,-0.138008965197
ACH-001408,-0.12132907830499999
ACH-001413,0.07812930710419999
ACH-001430,-0.07533063816310001
ACH-001431,-0.20331143764100001
ACH-001450,-0.24792279977499998
ACH-001496,-0.128004701622
ACH-001500,-0.39971360873499995
ACH-001521,-0.133048374124
ACH-001523,-0.13863214725099998
ACH-001532,0.0094186625333
ACH-001536,-0.12589008112199998
ACH-001550,-0.171153091091
ACH-001552,-0.09156911620889999
ACH-001554,-0.15406804529100002
ACH-001645,-0.136845047624
ACH-001654,-0.083649058294
ACH-001715,-0.195926599714
ACH-001735,-0.15538650399
ACH-001736,0.0248137757527
ACH-001737,0.0172136490987
ACH-001740,-0.0484300856179
ACH-001745,-0.20113868447500002
ACH-001750,0.0508472347211
ACH-001765,0.0035874356569699996
ACH-001956,-0.133602810939
ACH-001957,-0.31780590646400003
