,EIF4H (7458)
ACH-000244,-0.212427883952
ACH-000246,-0.241740458471
ACH-000248,-0.22417115601999998
ACH-000250,-0.334489909152
ACH-000251,0.032425396093099995
ACH-000253,-0.310730381758
ACH-000255,-0.22801090275199998
ACH-000256,-0.07094410258179999
ACH-000257,0.0129849698991
ACH-000258,-0.247898852705
ACH-000259,-0.0765429276762
ACH-000260,-0.111985558827
ACH-000261,-0.07594028645439999
ACH-000262,-0.09360468536460001
ACH-000263,-0.08619743000260001
ACH-000264,-0.152677140368
ACH-000265,-0.09742230609960001
ACH-000266,-0.31396538119
ACH-000272,-0.156484812113
ACH-000273,0.07109613870889998
ACH-000274,-0.45422700054399995
ACH-000277,-0.278353337919
ACH-000278,-0.0642432484805
ACH-000279,-0.320745525146
ACH-000280,0.033601046888900005
ACH-000281,-0.206736623713
ACH-000288,-0.0162911084034
ACH-000291,-0.231410876141
ACH-000293,-0.08735958081730001
ACH-000294,-0.18942649196400002
ACH-000295,0.012812378658200002
ACH-000296,-0.166578366718
ACH-000302,-0.0897352481352
ACH-000304,-0.337407104141
ACH-000307,-0.281626501757
ACH-000308,-0.149313936482
ACH-000310,-0.128706073404
ACH-000311,0.0353877655758
ACH-000312,0.0402223453698
ACH-000315,-0.236208686456
ACH-000316,-0.390871091399
ACH-000317,-0.113487245876
ACH-000318,-0.058027764466800004
ACH-000319,-0.07528595648019999
ACH-000320,-0.118278986317
ACH-000322,-0.5291045320709999
ACH-000323,-0.256597241383
ACH-000324,-0.10144118797
ACH-000329,0.1530845263
ACH-000330,-0.0477853770402
ACH-000331,-0.475766771862
ACH-000332,-0.258557965756
ACH-000334,0.167388469804
ACH-000335,-0.0243451933997
ACH-000336,-0.24368676446499998
ACH-000337,-0.464101924165
ACH-000339,-0.23511861238200002
ACH-000341,-0.43443796298500004
ACH-000348,0.00604668566515
ACH-000350,-0.144418483247
ACH-000352,0.06063702326780001
ACH-000356,-0.39945511869499994
ACH-000361,-0.452086600956
ACH-000362,-0.119502139869
ACH-000363,-0.17337316728399998
ACH-000364,-0.20387663621899998
ACH-000365,-0.17668635077
ACH-000366,-0.027182510999599997
ACH-000368,-0.197150187357
ACH-000374,-0.376574205486
ACH-000375,0.103445336579
ACH-000376,-0.336264455483
ACH-000381,0.0406897194326
ACH-000383,-0.165525814705
ACH-000387,-0.407492123576
ACH-000389,-0.26575163686500003
ACH-000390,-0.23191713387899998
ACH-000393,-0.149225948632
ACH-000395,-0.280406480541
ACH-000397,-0.153195453125
ACH-000401,-0.381344134103
ACH-000402,-0.012488089802800001
ACH-000403,-0.12512395302
ACH-000404,-0.703401905336
ACH-000406,-0.250934204395
ACH-000407,-0.24328225026099998
ACH-000408,-0.216827180076
ACH-000410,-0.321583459876
ACH-000411,-0.104316336047
ACH-000414,-0.08446231038049999
ACH-000415,-0.288007162017
ACH-000416,-0.206913477785
ACH-000420,-0.402343845004
ACH-000421,-0.330855872484
ACH-000424,-0.43674410840000005
ACH-000425,-0.32100378379
ACH-000426,-0.27472707969099996
ACH-000427,-0.000610390581751
ACH-000433,-0.280649819731
ACH-000436,-0.32961428623000005
ACH-000444,-0.0644261224205
ACH-000445,-0.151736140322
ACH-000448,-0.294111214545
ACH-000450,-0.45243539853
ACH-000452,-0.34138158918300004
ACH-000454,-0.107908516306
ACH-000458,-0.143064479226
ACH-000459,-0.14233051599899998
ACH-000460,-0.189246099788
ACH-000461,0.0213898352752
ACH-000463,-0.313938696899
ACH-000464,-0.525329425147
ACH-000466,-0.135182374101
ACH-000467,-0.09508296364489999
ACH-000468,0.10799677598600001
ACH-000469,-0.293172890054
ACH-000470,-0.230088990553
ACH-000471,-0.217011243447
ACH-000472,-0.0441550212708
ACH-000473,-0.183376521153
ACH-000475,-0.0325952823961
ACH-000476,-0.413542738684
ACH-000477,0.021815146892599998
ACH-000480,-0.0462236944544
ACH-000481,0.035664878777900005
ACH-000483,-0.0329106537979
ACH-000484,-0.08407069691400001
ACH-000485,-0.334832478468
ACH-000486,-0.036156903294599994
ACH-000487,-0.297868737608
ACH-000488,-0.166801832123
ACH-000490,-0.26576188177
ACH-000491,-0.325260349405
ACH-000495,-0.171700849338
ACH-000496,-0.173074112352
ACH-000499,-0.00364364652933
ACH-000500,0.37678027407700004
ACH-000502,-0.24631153127099997
ACH-000503,-0.361506218116
ACH-000505,-0.266787496196
ACH-000507,-0.149400979297
ACH-000510,-0.061634276474
ACH-000511,-0.427641501873
ACH-000512,0.17409133390999998
ACH-000516,-0.100185719594
ACH-000517,-0.23226074673
ACH-000518,-0.11452110580800001
ACH-000520,-0.258250791765
ACH-000521,-0.269555730514
ACH-000522,-0.259407869376
ACH-000524,-0.290648175724
ACH-000527,-0.31210234382
ACH-000528,-0.354864811505
ACH-000537,-0.206256452842
ACH-000541,0.0668515489104
ACH-000542,-0.18077169346900002
ACH-000544,-0.278316463568
ACH-000545,-0.0360678664326
ACH-000547,0.056420365839
ACH-000548,-0.0258196282667
ACH-000549,-0.152523795984
ACH-000550,-0.447924038656
ACH-000552,-0.09685003292160001
ACH-000556,-0.20357231768
ACH-000557,-0.272526790031
ACH-000570,-0.282803786221
ACH-000571,-0.10163929123299999
ACH-000573,-0.23284236253499999
ACH-000576,-0.436972579073
ACH-000580,-0.157694956787
ACH-000584,-0.125496309002
ACH-000585,-0.330080561503
ACH-000588,0.00853613372059
ACH-000589,-0.200364716578
ACH-000591,-0.197556510205
ACH-000593,-0.224821983156
ACH-000600,-0.058962753893499996
ACH-000601,-0.150180292983
ACH-000604,-0.205400690548
ACH-000605,-0.189379622558
ACH-000606,-0.15525656238
ACH-000608,-0.13201646399800002
ACH-000614,-0.136217897312
ACH-000616,-0.211873670586
ACH-000618,-0.152992903096
ACH-000619,-0.269056249696
ACH-000620,-0.373750869746
ACH-000621,-0.32961923993700004
ACH-000622,-0.21661488634799997
ACH-000623,0.091483158772
ACH-000624,-0.07948854684569999
ACH-000627,-0.22648202147500002
ACH-000630,0.08651445318710001
ACH-000632,-0.46198658375600005
ACH-000633,-0.436365934279
ACH-000637,-0.052595828551699995
ACH-000638,-0.0371525514365
ACH-000646,-0.14821567671
ACH-000647,-0.034995536241699994
ACH-000648,0.135318204618
ACH-000649,-0.12235541553099999
ACH-000651,0.0162975781044
ACH-000652,-0.494165011605
ACH-000653,-0.00425071608933
ACH-000657,-0.007812075489180001
ACH-000658,-0.199409587426
ACH-000661,-0.155448414369
ACH-000662,-0.0472607980759
ACH-000663,-0.356889460532
ACH-000665,-0.273896662094
ACH-000671,-0.177623146879
ACH-000673,-0.18811638834199998
ACH-000676,-0.21956139507300002
ACH-000677,-0.0920884104369
ACH-000681,-0.0446028401109
ACH-000682,-0.34699026612899997
ACH-000683,-0.0409187816805
ACH-000684,-0.520552018508
ACH-000688,0.024394766631
ACH-000693,-0.11729969567399999
ACH-000694,-0.08636499699339999
ACH-000695,-0.0821333446465
ACH-000696,-0.173286198839
ACH-000697,-0.424689232339
ACH-000699,-0.107941930595
ACH-000701,-0.23146826276000002
ACH-000706,-0.126088497326
ACH-000711,-0.0399795669332
ACH-000713,-0.233118949016
ACH-000714,-0.091599527746
ACH-000718,0.00598831487313
ACH-000720,-0.228965824115
ACH-000721,0.0299815057471
ACH-000724,-0.378050460198
ACH-000725,-0.259206305814
ACH-000732,-0.230464940229
ACH-000734,-0.09425189146810001
ACH-000735,-0.135716086199
ACH-000736,-0.037017026653900005
ACH-000738,-0.060761976447
ACH-000746,-0.140813932426
ACH-000747,-0.132065340701
ACH-000748,-0.339122581853
ACH-000753,-0.17439387411499999
ACH-000756,0.0226352328148
ACH-000757,0.150624470832
ACH-000758,0.0158559565672
ACH-000760,-0.17095743640799999
ACH-000763,-0.026620834034700003
ACH-000764,0.00781738710667
ACH-000765,-0.0884336687695
ACH-000766,-0.467878901638
ACH-000767,0.0373573408595
ACH-000768,-0.210256011097
ACH-000769,-0.144247831114
ACH-000770,-0.240864756934
ACH-000771,-0.155355046518
ACH-000773,-0.0025665195403000002
ACH-000776,-0.39051521279600004
ACH-000777,-0.135783568401
ACH-000778,-0.0429585835352
ACH-000781,-0.215126178503
ACH-000782,-0.0871153509093
ACH-000783,0.038066373592800004
ACH-000784,-0.31728098253000003
ACH-000785,-0.213749661062
ACH-000787,-0.100480875218
ACH-000788,-0.180484237545
ACH-000791,-0.24102387032699998
ACH-000792,-0.0696650619918
ACH-000794,-0.0769783634043
ACH-000796,-0.221866351943
ACH-000799,-0.22779779819
ACH-000800,0.0209006271218
ACH-000802,0.152466518371
ACH-000804,-0.14164178625
ACH-000805,-0.20094641616300002
ACH-000809,-0.274798795331
ACH-000810,-0.240491754023
ACH-000811,-0.205576674164
ACH-000817,-0.328197014251
ACH-000819,-0.18540530021200002
ACH-000820,-0.423669293581
ACH-000821,-0.052074008579
ACH-000822,-0.19385571090999998
ACH-000823,-0.0463405864192
ACH-000824,-0.29860040672800003
ACH-000827,-0.229912792398
ACH-000829,-0.22972072752099998
ACH-000831,-0.252216716846
ACH-000832,-0.256803543051
ACH-000833,-0.389851619519
ACH-000834,-0.120993691454
ACH-000835,-0.22455371816599998
ACH-000836,-0.260236365891
ACH-000837,-0.0606453226036
ACH-000838,-0.232365693773
ACH-000839,-0.133610286687
ACH-000840,-0.337812820158
ACH-000841,0.152521963963
ACH-000843,0.0069712656220299995
ACH-000846,-0.326519029436
ACH-000847,-0.361105058163
ACH-000848,-0.325442731272
ACH-000849,-0.164459867656
ACH-000851,-0.193068744297
ACH-000855,-0.379558506195
ACH-000856,-0.21505936786200003
ACH-000858,0.0286001965869
ACH-000859,0.263686309888
ACH-000861,-0.17176980915399997
ACH-000862,-0.201533547311
ACH-000865,0.0122157923786
ACH-000866,-0.290050098051
ACH-000867,-0.23920538769400002
ACH-000869,-0.142066616279
ACH-000872,-0.199251973812
ACH-000873,-0.07948588581339999
ACH-000876,-0.147596551225
ACH-000878,-0.0864907719386
ACH-000880,0.125135254143
ACH-000881,-0.318200574373
ACH-000882,-0.318623682989
ACH-000884,-0.11958759225099999
ACH-000885,-0.025718122564599998
ACH-000887,-0.304541938713
ACH-000888,-0.0131462982905
ACH-000889,-0.251539732677
ACH-000890,-0.110673575708
ACH-000896,-0.140601512259
ACH-000898,-0.311232983317
ACH-000900,-0.0325540318309
ACH-000901,-0.25068080784499996
ACH-000905,-0.08533085920710001
ACH-000906,-0.08129320772960001
ACH-000907,-0.33902427638899996
ACH-000910,-0.129437691462
ACH-000911,-0.19467382156100002
ACH-000912,-0.21693995310800002
ACH-000913,-0.153064462968
ACH-000915,-0.0791873804362
ACH-000916,-0.041536344749599996
ACH-000917,-0.193668291316
ACH-000921,-0.23711635770199999
ACH-000924,-0.130436345575
ACH-000926,-0.164090574116
ACH-000928,-0.194307326798
ACH-000929,0.0165209203443
ACH-000932,-0.224488753368
ACH-000935,-0.264806240097
ACH-000936,-0.151988031081
ACH-000937,-0.159145521889
ACH-000938,-0.0285450620934
ACH-000939,0.400820479235
ACH-000941,-0.35491955485699994
ACH-000943,-0.09578070982889998
ACH-000946,-0.20475159906399998
ACH-000947,-0.123794595666
ACH-000948,-0.21621362829799998
ACH-000950,-0.059357910015500004
ACH-000953,-0.052525382959699995
ACH-000957,-0.044674355243100004
ACH-000958,-0.469946096555
ACH-000960,-0.229571617169
ACH-000963,-0.287408751956
ACH-000968,-0.000506956255322
ACH-000969,-0.19672044876699998
ACH-000973,-0.313676229362
ACH-000974,-0.0581477872279
ACH-000975,-0.21743012473499998
ACH-000976,-0.202634772896
ACH-000978,-0.6206820872259999
ACH-000980,-0.243638203611
ACH-000984,-0.008942214303809998
ACH-000986,-0.27616550179
ACH-000988,-0.478551432501
ACH-000993,-0.349035331892
ACH-000994,-0.0258884800532
ACH-000996,-0.0710715048949
ACH-001001,-0.17512751199499998
ACH-001020,-0.441563884319
ACH-001028,-0.0879288789235
ACH-001031,0.373625118283
ACH-001038,-0.23943126268000003
ACH-001048,-0.31828266166999997
ACH-001050,-0.25275494089899997
ACH-001053,-0.457602324578
ACH-001054,-0.09269651650739999
ACH-001061,-0.180378914538
ACH-001067,0.0889914696122
ACH-001075,0.00147050336005
ACH-001096,-0.146518083349
ACH-001128,-0.334565097398
ACH-001134,-0.581948477712
ACH-001151,-0.0394277352352
ACH-001163,-0.119793152025
ACH-001164,-0.352932323438
ACH-001173,-0.136068847773
ACH-001183,-0.06420784070590001
ACH-001184,-0.409962457553
ACH-001190,-0.186832224729
ACH-001192,-0.37509980488399997
ACH-001193,0.0519593591784
ACH-001196,-0.36065707027800004
ACH-001197,-0.11350920938100001
ACH-001205,-0.440599214631
ACH-001211,-0.42117579060800003
ACH-001212,-0.4126948391
ACH-001228,-0.140094152481
ACH-001232,-0.309096718353
ACH-001239,-0.36556753483099996
ACH-001274,0.0361704198389
ACH-001275,-0.574324784085
ACH-001277,-0.47695334562200004
ACH-001278,-0.0360710730369
ACH-001280,-0.732294474647
ACH-001283,-0.243994585933
ACH-001289,-0.294758528249
ACH-001295,-0.169959161256
ACH-001300,-0.524299072917
ACH-001301,-0.249697633441
ACH-001302,0.137388908745
ACH-001303,-0.0681895278969
ACH-001306,-0.485713043923
ACH-001318,0.127093452788
ACH-001322,-0.175126913547
ACH-001328,-0.0486447094684
ACH-001332,-0.44571717493
ACH-001333,0.0826525274034
ACH-001336,-0.276261959717
ACH-001340,-0.225030280709
ACH-001346,0.0745556385982
ACH-001353,-0.110521078873
ACH-001354,0.07437381714110002
ACH-001367,-0.188150118373
ACH-001368,-0.0905219733665
ACH-001374,-0.23795460590999998
ACH-001375,-0.28117537852200003
ACH-001377,-0.164506038833
ACH-001380,-0.0143609662775
ACH-001391,-0.450921333556
ACH-001407,-0.278162411647
ACH-001408,-0.155242555127
ACH-001413,-0.176632685354
ACH-001430,-0.0754483791436
ACH-001431,-0.320917691953
ACH-001450,-0.290231260881
ACH-001496,-0.156881415207
ACH-001500,-0.0523142820218
ACH-001521,-0.265376221091
ACH-001523,-0.144130009298
ACH-001532,-0.335128310648
ACH-001536,-0.285701715254
ACH-001550,-0.0834896577301
ACH-001552,0.11634154689500001
ACH-001554,-0.0894589608095
ACH-001645,-0.171371361098
ACH-001654,-0.151579600097
ACH-001715,-0.45411808244400004
ACH-001735,-0.30997989575
ACH-001736,-0.147686766089
ACH-001737,-0.103179365321
ACH-001740,-0.17472801458099999
ACH-001745,-0.0205922556715
ACH-001750,-0.0687658221158
ACH-001765,-0.215250041142
ACH-001956,-0.233870071939
ACH-001957,-0.27699487710299997
